"NAME";"PROBE";"GENE SYMBOL";"GENE TITLE";"RANK IN GENE LIST";"RANK METRIC SCORE";"CORE ENRICHMENT"
"row_0";"ENSG00000149091";"DGKZ";"diacylglycerol kinase zeta";603;64,9043960571289;"No"
"row_1";"ENSG00000187021";"PNLIPRP1";"pancreatic lipase related protein 1";1100;28,9958324432373;"No"
"row_2";"ENSG00000149476";"TKFC";"triokinase and FMN cyclase";1778;13,7611703872681;"No"
"row_3";"ENSG00000198814";"GK";"glycerol kinase";4084;2,17078018188477;"No"
"row_4";"ENSG00000186281";"GPAT2";"glycerol-3-phosphate acyltransferase 2, mitochondrial";4585;1,55044460296631;"No"
"row_5";"ENSG00000062282";"DGAT2";"diacylglycerol O-acyltransferase 2";5043;1,14886009693146;"No"
"row_6";"ENSG00000102780";"DGKH";"diacylglycerol kinase eta";5873;0,643725216388702;"No"
"row_7";"ENSG00000185000";"DGAT1";"diacylglycerol O-acyltransferase 1";6078;0,532186925411224;"No"
"row_8";"ENSG00000169692";"AGPAT2";"1-acylglycerol-3-phosphate O-acyltransferase 2";6288;0,448031663894653;"No"
"row_9";"ENSG00000157680";"DGKI";"diacylglycerol kinase iota";6975;0,264425933361053;"No"
"row_10";"ENSG00000153933";"DGKE";"diacylglycerol kinase epsilon";7500;0,186166480183601;"No"
"row_11";"ENSG00000136267";"DGKB";"diacylglycerol kinase beta";7974;0,113618150353432;"No"
"row_12";"ENSG00000170835";"CEL";"carboxyl ester lipase";8020;0,103789873421192;"No"
"row_13";"ENSG00000160216";"AGPAT3";"1-acylglycerol-3-phosphate O-acyltransferase 3";8953;0,0248151086270809;"No"
"row_14";"ENSG00000172197";"MBOAT1";"membrane bound glycerophospholipid O-acyltransferase 1";9091;0,0167328175157309;"No"
"row_15";"ENSG00000006530";"AGK";"acylglycerol kinase";9901;-0,00138586375396699;"No"
"row_16";"ENSG00000143797";"MBOAT2";"membrane bound glycerophospholipid O-acyltransferase 2";10430;-0,019903801381588;"No"
"row_17";"ENSG00000204310";"AGPAT1";"1-acylglycerol-3-phosphate O-acyltransferase 1";11435;-0,134198039770126;"No"
"row_18";"ENSG00000164904";"ALDH7A1";"aldehyde dehydrogenase 7 family member A1";12600;-0,434078812599182;"No"
"row_19";"ENSG00000145214";"DGKQ";"diacylglycerol kinase theta";12795;-0,538298010826111;"No"
"row_20";"ENSG00000182333";"LIPF";"lipase F, gastric type";13394;-0,754587471485138;"No"
"row_21";"ENSG00000101670";"LIPG";"lipase G, endothelial type";13783;-0,972890675067902;"No"
"row_22";"ENSG00000119927";"GPAM";"glycerol-3-phosphate acyltransferase, mitochondrial";13871;-1,08892500400543;"No"
"row_23";"ENSG00000100344";"PNPLA3";"patatin like domain 3, 1-acylglycerol-3-phosphate O-acyltransferase";14409;-1,66193282604218;"No"
"row_24";"ENSG00000168237";"GLYCTK";"glycerate kinase";15325;-3,27709364891052;"No"
"row_25";"ENSG00000141934";"PLPP2";"phospholipid phosphatase 2";15464;-3,66203355789185;"No"
"row_26";"ENSG00000143149";"ALDH9A1";"aldehyde dehydrogenase 9 family member A1";16177;-6,52183771133423;"No"
"row_27";"ENSG00000172954";"LCLAT1";"lysocardiolipin acyltransferase 1";16202;-6,67363119125366;"No"
"row_28";"ENSG00000117448";"AKR1A1";"aldo-keto reductase family 1 member A1";16637;-9,8463020324707;"No"
"row_29";"ENSG00000026652";"AGPAT4";"1-acylglycerol-3-phosphate O-acyltransferase 4";17129;-15,4565477371216;"No"
"row_30";"ENSG00000067113";"PLPP1";"phospholipid phosphatase 1";17220;-16,940372467041;"No"
"row_31";"ENSG00000166035";"LIPC";"lipase C, hepatic type";17322;-18,6695556640625;"No"
"row_32";"ENSG00000162407";"PLPP3";"phospholipid phosphatase 3";17433;-21,0675888061523;"No"
"row_33";"ENSG00000158669";"GPAT4";"glycerol-3-phosphate acyltransferase 4";17926;-37,5286674499512;"Yes"
"row_34";"ENSG00000137124";"ALDH1B1";"aldehyde dehydrogenase 1 family member B1";18027;-43,2437705993652;"Yes"
"row_35";"ENSG00000085662";"AKR1B1";"aldo-keto reductase family 1 member B";18197;-55,6439819335938;"Yes"
"row_36";"ENSG00000077044";"DGKD";"diacylglycerol kinase delta";18354;-68,6353530883789;"Yes"
"row_37";"ENSG00000065357";"DGKA";"diacylglycerol kinase alpha";18795;-163,989440917969;"Yes"
"row_38";"ENSG00000138678";"GPAT3";"glycerol-3-phosphate acyltransferase 3";18867;-197,206314086914;"Yes"
"row_39";"ENSG00000058866";"DGKG";"diacylglycerol kinase gamma";18882;-208,131774902344;"Yes"
"row_40";"ENSG00000072210";"ALDH3A2";"aldehyde dehydrogenase 3 family member A2";18935;-242,706481933594;"Yes"
"row_41";"ENSG00000074416";"MGLL";"monoglyceride lipase";19038;-360,333099365234;"Yes"
"row_42";"ENSG00000111275";"ALDH2";"aldehyde dehydrogenase 2 family member";19191;-921,838317871094;"Yes"
