"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0008202";"steroid metabolic process";"58/1097";"335/18496";1,35107476037741e-13;7,04855702488894e-10;"9971/29881/1591/6591/114879/174/338/3294/10202/6822/51422/116519/337/5618/9486/2494/5629/335/6696/3624/6718/348/341/1593/1910/2516/1545/11001/114876/8856/6770/7436/1646/1601/336/2264/5563/6469/19/145264/10449/8435/8309/866/7364/319/93517/5087/3638/1645/8644/6817/8912/6799/51170/1066/441282/1050";"NR1H4/NPC1L1/CYP24A1/SNAI2/OSBPL5/AFP/APOB/HSD17B2/DHRS2/SULT2A1/PRKAG2/APOA5/APOA4/PRLR/CHST10/NR5A2/PROX1/APOA1/SPP1/INHBA/AKR1D1/APOE/APOC1/CYP27A1/EDNRB/NR5A1/CYP1B1/SLC27A2/OSBPL1A/NR1I2/STAR/VLDLR/AKR1C2/DAB2/APOA2/FGFR4/PRKAA2/SHH/ABCA1/SERPINA12/ACAA2/SOAT2/ACOX2/SERPINA6/UGT2B7/APOF/SDR42E1/PBX1/INSIG1/AKR1C1/AKR1C3/SULT1A1/CACNA1H/SULT1A2/HSD17B11/CES1/AKR1B15/CEBPA";58
"BP";"GO:0007596";"blood coagulation";"46/1097";"241/18496";1,38486770242284e-12;3,61242740176997e-09;"2155/2160/350/3172/51378/160851/1311/857/6532/7448/3083/84830/5624/2152/462/725/3170/2159/5639/348/2048/10451/948/79056/11117/7409/6469/6850/558/5345/2266/2243/2244/10855/6288/7056/2147/2621/152/5627/64714/8529/5265/9060/2153/139189";"F7/F11/APOH/HNF4A/ANGPT4/DGKH/COMP/CAV1/SLC6A4/VTN/HGFAC/ADTRP/PROC/F3/SERPINC1/C4BPB/FOXA2/F10/PRRG2/APOE/EPHB2/VAV3/CD36/PRRG4/EMILIN1/VAV1/SHH/SYK/AXL/SERPINF2/FGG/FGA/FGB/HPSE/SAA1/THBD/F2/GAS6/ADRA2C/PROS1/PDIA2/CYP4F2/SERPINA1/PAPSS2/F5/DGKK";46
"BP";"GO:0050817";"coagulation";"46/1097";"246/18496";2,95142184376074e-12;5,13252258629992e-09;"2155/2160/350/3172/51378/160851/1311/857/6532/7448/3083/84830/5624/2152/462/725/3170/2159/5639/348/2048/10451/948/79056/11117/7409/6469/6850/558/5345/2266/2243/2244/10855/6288/7056/2147/2621/152/5627/64714/8529/5265/9060/2153/139189";"F7/F11/APOH/HNF4A/ANGPT4/DGKH/COMP/CAV1/SLC6A4/VTN/HGFAC/ADTRP/PROC/F3/SERPINC1/C4BPB/FOXA2/F10/PRRG2/APOE/EPHB2/VAV3/CD36/PRRG4/EMILIN1/VAV1/SHH/SYK/AXL/SERPINF2/FGG/FGA/FGB/HPSE/SAA1/THBD/F2/GAS6/ADRA2C/PROS1/PDIA2/CYP4F2/SERPINA1/PAPSS2/F5/DGKK";46
"BP";"GO:0007599";"hemostasis";"46/1097";"248/18496";3,96847576643862e-12;5,17588451837757e-09;"2155/2160/350/3172/51378/160851/1311/857/6532/7448/3083/84830/5624/2152/462/725/3170/2159/5639/348/2048/10451/948/79056/11117/7409/6469/6850/558/5345/2266/2243/2244/10855/6288/7056/2147/2621/152/5627/64714/8529/5265/9060/2153/139189";"F7/F11/APOH/HNF4A/ANGPT4/DGKH/COMP/CAV1/SLC6A4/VTN/HGFAC/ADTRP/PROC/F3/SERPINC1/C4BPB/FOXA2/F10/PRRG2/APOE/EPHB2/VAV3/CD36/PRRG4/EMILIN1/VAV1/SHH/SYK/AXL/SERPINF2/FGG/FGA/FGB/HPSE/SAA1/THBD/F2/GAS6/ADRA2C/PROS1/PDIA2/CYP4F2/SERPINA1/PAPSS2/F5/DGKK";46
"BP";"GO:1900046";"regulation of hemostasis";"23/1097";"71/18496";8,25887991990576e-12;8,61731530842967e-09;"2155/2160/350/1311/857/7448/84830/5624/2152/462/3170/348/2048/948/11117/5345/2266/2243/2244/10855/7056/2147/5627";"F7/F11/APOH/COMP/CAV1/VTN/ADTRP/PROC/F3/SERPINC1/FOXA2/APOE/EPHB2/CD36/EMILIN1/SERPINF2/FGG/FGA/FGB/HPSE/THBD/F2/PROS1";23
"BP";"GO:0006869";"lipid transport";"66/1097";"457/18496";1,5464205457713e-11;1,34461266454814e-08;"5244/29881/114879/1244/338/5243/350/83394/4833/857/5608/116519/337/345/28234/335/6696/1191/85320/3624/10396/3553/348/341/23111/29015/301/948/183/10864/11309/5950/84647/4547/53919/11001/114876/1382/64241/51454/50636/6770/7436/123/1601/64849/336/2168/6469/6850/19/118471/8435/55867/84879/624/319/28232/81575/8660/8529/1645/63924/5320/5104/1066";"ABCB4/NPC1L1/OSBPL5/ABCC2/APOB/ABCB1/APOH/PITPNM3/NME4/CAV1/MAP2K6/APOA5/APOA4/APOC3/SLCO1B3/APOA1/SPP1/CLU/ABCC11/INHBA/ATP8A1/IL1B/APOE/APOC1/SPART/SLC43A3/ANXA1/CD36/AGT/SLC22A7/SLCO2B1/RBP4/PLA2G12B/MTTP/SLCO1C1/SLC27A2/OSBPL1A/CRABP2/ABCG8/GULP1/ANO7/STAR/VLDLR/PLIN2/DAB2/SLC13A3/APOA2/FABP1/SHH/SYK/ABCA1/PRAP1/SOAT2/SLC22A11/MFSD2A/BDKRB2/APOF/SLCO3A1/APOLD1/IRS2/CYP4F2/AKR1C1/CIDEC/PLA2G2A/SERPINA5/CES1";66
"BP";"GO:0042060";"wound healing";"65/1097";"449/18496";1,9910311360849e-11;1,48388706242213e-08;"6376/960/2155/4162/2160/350/7042/3172/51378/160851/1311/857/6532/7448/54959/3083/84830/3694/2335/5624/2152/462/725/3170/2159/5639/7429/348/2048/10451/4853/301/948/79056/2626/25833/11117/26509/60681/7409/7476/4882/149461/6469/6850/558/5345/2266/2243/2244/10855/6288/7056/2147/2621/9241/152/5627/64714/8529/5265/9060/2153/25817/139189";"CX3CL1/CD44/F7/MCAM/F11/APOH/TGFB2/HNF4A/ANGPT4/DGKH/COMP/CAV1/SLC6A4/VTN/ODAM/HGFAC/ADTRP/ITGB6/FN1/PROC/F3/SERPINC1/C4BPB/FOXA2/F10/PRRG2/VIL1/APOE/EPHB2/VAV3/NOTCH2/ANXA1/CD36/PRRG4/GATA4/POU2F3/EMILIN1/MYOF/FKBP10/VAV1/WNT7A/NPR2/CLDN19/SHH/SYK/AXL/SERPINF2/FGG/FGA/FGB/HPSE/SAA1/THBD/F2/GAS6/NOG/ADRA2C/PROS1/PDIA2/CYP4F2/SERPINA1/PAPSS2/F5/FAM19A5/DGKK";65
"BP";"GO:0030193";"regulation of blood coagulation";"22/1097";"69/18496";3,34971804335613e-11;2,18443487902361e-08;"2155/2160/350/857/7448/84830/5624/2152/462/3170/348/2048/948/11117/5345/2266/2243/2244/10855/7056/2147/5627";"F7/F11/APOH/CAV1/VTN/ADTRP/PROC/F3/SERPINC1/FOXA2/APOE/EPHB2/CD36/EMILIN1/SERPINF2/FGG/FGA/FGB/HPSE/THBD/F2/PROS1";22
"BP";"GO:0030198";"extracellular matrix organization";"53/1097";"339/18496";8,51890324478219e-11;4,93812424755874e-08;"1308/1310/1307/9509/8425/151887/7042/1311/3249/858/857/7448/84830/4811/7837/4147/4017/1284/183/3936/1545/11117/84171/11107/64116/144165/1280/60681/170690/2620/81792/101/9507/2264/4241/10653/5345/25818/8313/255743/5650/92949/2621/1282/79875/55959/1305/81031/1803/9719/64093/23127/5268";"COL17A1/COL19A1/COL16A1/ADAMTS2/LTBP4/CCDC80/TGFB2/COMP/HPN/CAV2/CAV1/VTN/ADTRP/NID1/PXDN/MATN2/LOXL2/COL4A2/AGT/LCP1/CYP1B1/EMILIN1/LOXL4/PRDM5/SLC39A8/PRICKLE1/COL2A1/FKBP10/ADAMTS16/GAS2/ADAMTS12/ADAM8/ADAMTS4/FGFR4/MELTF/SPINT2/SERPINF2/KLK5/AXIN2/NPNT/KLK7/ADAMTSL1/GAS6/COL4A1/THSD4/SULF2/COL13A1/SLC2A10/DPP4/ADAMTSL2/SMOC1/COLGALT2/SERPINB5";53
"BP";"GO:0043062";"extracellular structure organization";"53/1097";"340/18496";9,52751372478543e-11;4,97050391022056e-08;"1308/1310/1307/9509/8425/151887/7042/1311/3249/858/857/7448/84830/4811/7837/4147/4017/1284/183/3936/1545/11117/84171/11107/64116/144165/1280/60681/170690/2620/81792/101/9507/2264/4241/10653/5345/25818/8313/255743/5650/92949/2621/1282/79875/55959/1305/81031/1803/9719/64093/23127/5268";"COL17A1/COL19A1/COL16A1/ADAMTS2/LTBP4/CCDC80/TGFB2/COMP/HPN/CAV2/CAV1/VTN/ADTRP/NID1/PXDN/MATN2/LOXL2/COL4A2/AGT/LCP1/CYP1B1/EMILIN1/LOXL4/PRDM5/SLC39A8/PRICKLE1/COL2A1/FKBP10/ADAMTS16/GAS2/ADAMTS12/ADAM8/ADAMTS4/FGFR4/MELTF/SPINT2/SERPINF2/KLK5/AXIN2/NPNT/KLK7/ADAMTSL1/GAS6/COL4A1/THSD4/SULF2/COL13A1/SLC2A10/DPP4/ADAMTSL2/SMOC1/COLGALT2/SERPINB5";53
