"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0072001";"renal system development";"105/2656";"336/18496";1,36014736570042e-15;7,83202780257414e-12;"8837/30812/163/8842/25937/639/2263/55746/23210/2736/38/5915/2260/1906/7161/4036/51668/231/7481/7042/5125/182/1512/26258/56913/90410/7704/5754/4090/5159/7474/6772/7475/4953/2043/4811/5629/4072/317/157506/80114/7471/1948/652/6662/7849/650/5420/6608/2302/1028/3911/9104/79727/5176/1644/842/3158/4038/5156/10220/183/1910/10413/64220/51196/5950/80144/8549/9245/80000/9353/26249/2719/84159/9653/284/4643/57216/55083/25976/10252/3248/168002/6469/8642/255738/5314/26108/171023/596/6580/51301/282679/2131/139285/7490/5727/1282/23607/80184/358/3217/5175/6928";"CFLAR/SOX8/AP2B1/PROM1/WWTR1/PRDM1/FGFR2/NUP133/JMJD6/GLI2/ACAT1/RARB/FGFR1/EDN1/TP73/LRP2/HSPB11/AKR1B1/WNT11/TGFB2/PCSK5/JAG1/CTSH/BLOC1S6/C1GALT1/IFT20/ZBTB16/PTK7/SMAD5/PDGFRB/WNT5A/STAT1/WNT6/ODC1/EPHA4/NID1/PROX1/EPCAM/APAF1/RDH10/BICC1/WNT1/EFNB2/BMP4/SOX9/PAX8/BMP2/PODXL/SMO/FOXJ1/CDKN1C/LAMA5/RGN/LIN28A/SERPINF1/DDC/CASP9/HMGCS2/LRP4/PDGFRA/GDF11/AGT/EDNRB/YAP1/STRA6/PLCE1/RBP4/FRAS1/LGR5/GCNT3/GREB1L/SLIT2/KLHL3/GPC3/ARID5B/HS2ST1/ANGPT1/MYO1E/VANGL2/KIF26B/TIPARP/SPRY1/HPGD/DACT2/SHH/DCHS1/PCSK9/PKHD1/PYGO1/ASXL1/BCL2/SLC22A1/GCNT4/AQP11/EXT1/AMER1/WT1/PTCH1/COL4A1/CD2AP/CEP290/AQP1/HOXB7/PECAM1/HNF1B";105
"BP";"GO:0001822";"kidney development";"102/2656";"325/18496";2,53340702007897e-15;7,83202780257414e-12;"8837/30812/163/8842/25937/639/2263/55746/23210/2736/38/5915/2260/1906/7161/4036/51668/231/7481/7042/5125/182/1512/26258/56913/90410/7704/5754/4090/5159/7474/6772/7475/4953/2043/4811/5629/4072/317/157506/80114/7471/1948/652/6662/7849/650/5420/6608/2302/1028/3911/9104/79727/5176/1644/842/3158/4038/5156/10220/183/1910/10413/64220/51196/80144/9245/80000/9353/26249/2719/84159/9653/284/4643/57216/55083/25976/10252/3248/168002/6469/8642/255738/5314/26108/171023/596/6580/51301/282679/2131/139285/7490/5727/23607/80184/358/3217/5175/6928";"CFLAR/SOX8/AP2B1/PROM1/WWTR1/PRDM1/FGFR2/NUP133/JMJD6/GLI2/ACAT1/RARB/FGFR1/EDN1/TP73/LRP2/HSPB11/AKR1B1/WNT11/TGFB2/PCSK5/JAG1/CTSH/BLOC1S6/C1GALT1/IFT20/ZBTB16/PTK7/SMAD5/PDGFRB/WNT5A/STAT1/WNT6/ODC1/EPHA4/NID1/PROX1/EPCAM/APAF1/RDH10/BICC1/WNT1/EFNB2/BMP4/SOX9/PAX8/BMP2/PODXL/SMO/FOXJ1/CDKN1C/LAMA5/RGN/LIN28A/SERPINF1/DDC/CASP9/HMGCS2/LRP4/PDGFRA/GDF11/AGT/EDNRB/YAP1/STRA6/PLCE1/FRAS1/GCNT3/GREB1L/SLIT2/KLHL3/GPC3/ARID5B/HS2ST1/ANGPT1/MYO1E/VANGL2/KIF26B/TIPARP/SPRY1/HPGD/DACT2/SHH/DCHS1/PCSK9/PKHD1/PYGO1/ASXL1/BCL2/SLC22A1/GCNT4/AQP11/EXT1/AMER1/WT1/PTCH1/CD2AP/CEP290/AQP1/HOXB7/PECAM1/HNF1B";102
"BP";"GO:0042060";"wound healing";"127/2656";"449/18496";7,91657534258369e-15;1,6316061781065e-11;"8837/6376/960/7414/131566/2155/1608/6558/1265/1606/4638/5588/3998/4162/8527/2192/1906/350/7301/7042/3162/3172/81027/55612/128866/26258/5327/5054/23189/6532/7448/27346/54959/84830/1432/5754/1839/3827/7474/3552/2335/5624/5321/2152/7128/4488/725/2069/3170/2159/7103/23499/7429/84962/348/5638/84034/3572/5156/301/2626/7094/5547/10413/7057/3685/50506/170692/128272/3491/90102/8573/710/5058/3688/6868/10461/84959/284/8324/2207/146206/4882/120425/8613/6707/149461/3673/2150/6469/4846/79987/2923/1398/558/5345/1281/5028/2266/2243/2244/221037/84750/79625/114897/196527/2147/2131/302/3932/2621/5627/2811/5592/375033/2316/6714/5265/5055/6281/2153/2876/358/4067/401720/653145/139189";"CFLAR/CX3CL1/CD44/VCL/DCBLD2/F7/DGKG/SLC12A2/CNN2/DGKA/MYLK/PRKCQ/LMAN1/MCAM/DGKD/FBLN1/EDN1/APOH/TYRO3/TGFB2/HMOX1/HNF4A/TUBB1/FERMT1/CHMP4B/BLOC1S6/PLAT/SERPINE1/KANK1/SLC6A4/VTN/TMEM97/ODAM/ADTRP/MAPK14/PTK7/HBEGF/KNG1/WNT5A/IL1A/FN1/PROC/PLA2G4A/F3/TNFAIP3/MSX2/C4BPB/EREG/FOXA2/F10/TSPAN8/MACF1/VIL1/AJUBA/APOE/PRRG1/EMILIN2/IL6ST/PDGFRA/ANXA1/GATA4/TLN1/PRCP/YAP1/THBS1/ITGAV/DUOX2/ADAMTS18/ARHGEF19/CYR61/PHLDB2/CASK/SERPING1/PAK1/ITGB1/ADAM17/MERTK/UBASH3B/ANGPT1/FZD7/FCER1G/CARMIL2/NPR2/JAML/PLPP3/SPRR3/CLDN19/ITGA2/F2RL1/SHH/NOS3/SVEP1/PDIA3/CRK/AXL/SERPINF2/COL3A1/P2RY1/FGG/FGA/FGB/JMJD1C/FUT10/NDNF/C1QTNF1/ANO6/F2/EXT1/ANXA2/LCK/GAS6/PROS1/GP1BA/PRKG1/PEAR1/FLNA/SRC/SERPINA1/SERPINB2/S100A10/F5/GPX1/AQP1/LYN/FIGNL2/ANXA8/DGKK";127
"BP";"GO:0031589";"cell-substrate adhesion";"106/2656";"361/18496";9,93206131553586e-14;1,53524837784896e-10;"26073/6376/960/7414/395/5318/1308/10420/9448/55679/59277/57662/2192/22795/3912/151887/7301/10580/6789/55612/182/10232/10391/1021/5054/23189/708/1277/1845/7448/23603/2651/4739/11149/604/2335/4811/335/63923/10174/2185/7471/23499/84962/3911/54453/9475/3679/3915/7094/7057/3685/10516/1009/8631/3491/3680/90102/8573/1029/51144/3688/2241/56477/7402/1601/10461/284/8324/4323/7791/136227/2199/56999/3673/285613/10395/79987/1398/558/1613/1281/8754/5881/3987/3684/5314/2266/2243/2244/596/79625/79834/8322/2523/91663/302/2621/1435/4059/347/5770/2316/6714/6281/3672";"POLDIP2/CX3CL1/CD44/VCL/ARHGAP6/PKP2/COL17A1/TESK2/MAP4K4/LIMS2/NTN4/CAMSAP3/FBLN1/NID2/LAMB1/CCDC80/TYRO3/SORBS1/STK4/FERMT1/JAG1/MSLN/CORO2B/CDK6/SERPINE1/KANK1/C1QBP/COL1A1/DUSP3/VTN/CORO1C/GCNT2/NEDD9/BVES/BCL6/FN1/NID1/APOA1/TNN/SORBS3/PTK2B/WNT1/MACF1/AJUBA/LAMA5/RIN2/ROCK2/ITGA7/LAMC1/TLN1/THBS1/ITGAV/FBLN5/CDH11/SKAP1/CYR61/ITGA9/PHLDB2/CASK/CDKN2A/HSD17B12/ITGB1/FER/CCL28/UTRN/DAB2/MERTK/ANGPT1/FZD7/MMP14/ZYX/COL26A1/FBLN2/ADAMTS9/ITGA2/RELL2/DLC1/SVEP1/CRK/AXL/DAPK3/COL3A1/ADAM9/RAC3/LIMS1/ITGAM/PKHD1/FGG/FGA/FGB/BCL2/NDNF/PEAK1/FZD4/FUT1/MYADM/ANXA2/GAS6/CSF1/BCAM/APOD/PTPN1/FLNA/SRC/S100A10/ITGA1";106
"BP";"GO:0001763";"morphogenesis of a branching structure";"68/2656";"208/18496";1,44004733066671e-11;1,78076252910245e-08;"30812/3371/639/2263/2736/59277/2260/1906/6789/1522/284217/1512/4233/3209/7474/5361/57142/7475/5629/4488/157506/7471/652/6662/7849/5469/650/6608/3911/3845/4613/6926/183/10253/8521/10413/51176/80000/1969/151449/9353/2719/133/5058/1813/4323/10481/7855/3549/7048/10252/57057/6469/6692/8642/6474/5314/596/2131/1435/7490/5727/1282/6714/7052/3217/401720/6928";"SOX8/TNC/PRDM1/FGFR2/GLI2/NTN4/FGFR1/EDN1/STK4/CTSZ/LAMA1/CTSH/MET/HOXA13/WNT5A/PLXNA1/RTN4/WNT6/PROX1/MSX2/RDH10/WNT1/BMP4/SOX9/PAX8/MED1/BMP2/SMO/LAMA5/KRAS/MYCN/TBX3/AGT/SPRY2/GCM1/YAP1/LEF1/GREB1L/EPHA2/GDF7/SLIT2/GPC3/ADM/PAK1/DRD2/MMP14/HOXB13/FZD5/IHH/TGFBR2/SPRY1/TBX20/SHH/SPINT1/DCHS1/SHOX2/PKHD1/BCL2/EXT1/CSF1/WT1/PTCH1/COL4A1/SRC/TGM2/HOXB7/FIGNL2/HNF1B";68
"BP";"GO:0030193";"regulation of blood coagulation";"33/2656";"69/18496";3,31490673454329e-11;3,41601138994686e-08;"2155/1906/350/5327/5054/7448/84830/3827/5624/2152/3170/7103/348/84034/5156/7057/170692/710/84959/2150/4846/5345/2266/2243/2244/114897/196527/2147/302/5627/2811/5592/5055";"F7/EDN1/APOH/PLAT/SERPINE1/VTN/ADTRP/KNG1/PROC/F3/FOXA2/TSPAN8/APOE/EMILIN2/PDGFRA/THBS1/ADAMTS18/SERPING1/UBASH3B/F2RL1/NOS3/SERPINF2/FGG/FGA/FGB/C1QTNF1/ANO6/F2/ANXA2/PROS1/GP1BA/PRKG1/SERPINB2";33
"BP";"GO:0061138";"morphogenesis of a branching epithelium";"63/2656";"191/18496";5,25391137838396e-11;4,40101146960223e-08;"30812/3371/2263/2736/59277/2260/1906/6789/1522/284217/1512/4233/3209/7474/5361/7475/5629/4488/157506/7471/652/6662/7849/5469/650/6608/3911/3845/4613/6926/183/10253/8521/10413/51176/80000/1969/151449/9353/2719/133/5058/4323/10481/7855/3549/7048/10252/57057/6469/6692/8642/5314/596/2131/1435/7490/5727/1282/6714/7052/3217/6928";"SOX8/TNC/FGFR2/GLI2/NTN4/FGFR1/EDN1/STK4/CTSZ/LAMA1/CTSH/MET/HOXA13/WNT5A/PLXNA1/WNT6/PROX1/MSX2/RDH10/WNT1/BMP4/SOX9/PAX8/MED1/BMP2/SMO/LAMA5/KRAS/MYCN/TBX3/AGT/SPRY2/GCM1/YAP1/LEF1/GREB1L/EPHA2/GDF7/SLIT2/GPC3/ADM/PAK1/MMP14/HOXB13/FZD5/IHH/TGFBR2/SPRY1/TBX20/SHH/SPINT1/DCHS1/PKHD1/BCL2/EXT1/CSF1/WT1/PTCH1/COL4A1/SRC/TGM2/HOXB7/HNF1B";63
"BP";"GO:0030195";"negative regulation of blood coagulation";"27/2656";"50/18496";5,69433798428236e-11;4,40101146960223e-08;"1906/350/5327/5054/7448/84830/3827/5624/7103/348/5156/7057/170692/710/84959/4846/5345/2266/2243/2244/114897/2147/302/5627/2811/5592/5055";"EDN1/APOH/PLAT/SERPINE1/VTN/ADTRP/KNG1/PROC/TSPAN8/APOE/PDGFRA/THBS1/ADAMTS18/SERPING1/UBASH3B/NOS3/SERPINF2/FGG/FGA/FGB/C1QTNF1/F2/ANXA2/PROS1/GP1BA/PRKG1/SERPINB2";27
"BP";"GO:0010810";"regulation of cell-substrate adhesion";"70/2656";"224/18496";7,38544836988312e-11;4,5829345000637e-08;"26073/6376/7414/395/5318/9448/55679/57662/2192/151887/6789/55612/182/10391/1021/5054/23189/708/1277/1845/7448/23603/2651/4739/604/2335/4811/335/2185/7471/23499/54453/9475/7094/7057/8631/3491/90102/8573/1029/51144/56477/7402/1601/8324/4323/136227/2199/285613/10395/1398/1613/5881/3987/5314/2266/2243/2244/596/79625/79834/8322/2523/91663/1435/347/5770/2316/6714/6281";"POLDIP2/CX3CL1/VCL/ARHGAP6/PKP2/MAP4K4/LIMS2/CAMSAP3/FBLN1/CCDC80/STK4/FERMT1/JAG1/CORO2B/CDK6/SERPINE1/KANK1/C1QBP/COL1A1/DUSP3/VTN/CORO1C/GCNT2/NEDD9/BCL6/FN1/NID1/APOA1/PTK2B/WNT1/MACF1/RIN2/ROCK2/TLN1/THBS1/SKAP1/CYR61/PHLDB2/CASK/CDKN2A/HSD17B12/CCL28/UTRN/DAB2/FZD7/MMP14/COL26A1/FBLN2/RELL2/DLC1/CRK/DAPK3/RAC3/LIMS1/PKHD1/FGG/FGA/FGB/BCL2/NDNF/PEAK1/FZD4/FUT1/MYADM/CSF1/APOD/PTPN1/FLNA/SRC/S100A10";70
"BP";"GO:1900046";"regulation of hemostasis";"33/2656";"71/18496";8,72033630244421e-11;4,5829345000637e-08;"2155/1906/350/5327/5054/7448/84830/3827/5624/2152/3170/7103/348/84034/5156/7057/170692/710/84959/2150/4846/5345/2266/2243/2244/114897/196527/2147/302/5627/2811/5592/5055";"F7/EDN1/APOH/PLAT/SERPINE1/VTN/ADTRP/KNG1/PROC/F3/FOXA2/TSPAN8/APOE/EMILIN2/PDGFRA/THBS1/ADAMTS18/SERPING1/UBASH3B/F2RL1/NOS3/SERPINF2/FGG/FGA/FGB/C1QTNF1/ANO6/F2/ANXA2/PROS1/GP1BA/PRKG1/SERPINB2";33
