"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"CC";"GO:0016327";"apicolateral plasma membrane";"11/3039";"23/19528";0,00027757693740877;0,0198471199175582;"5064/286204/124220/1365/3856/3880/7056/1366/1364/100506658/83481";"PALM/CRB2/ZG16B/CLDN3/KRT8/KRT19/THBD/CLDN7/CLDN4/OCLN/EPPK1";11
"CC";"GO:0014069";"postsynaptic density";"81/3039";"360/19528";0,000300713938144821;0,0198471199175582;"9912/23542/54477/816/5662/4756/5590/27092/1741/57549/4897/5064/9463/7249/29904/9455/5802/2906/1949/41/10846/116444/2043/58512/9194/2185/5582/57622/9026/94030/116988/5025/58489/59283/9922/4851/6188/1740/57512/7074/8997/23623/6132/2905/50944/160622/22941/2899/8927/2171/145581/112476/1128/54910/146395/1501/81831/254263/2902/2066/23513/575/2894/8224/27445/613/11122/1612/5094/8831/26037/6136/23237/388135/392862/392617/6222/440829/729993/85358/80725";"ARHGAP44/MAPK8IP2/PLEKHA5/CAMK2B/PSD/NEO1/PRKCZ/CACNG4/DLG3/IGSF9/NRCAM/PALM/PICK1/TSC2/EEF2K/HOMER2/PTPRS/GRIN2D/EFNB3/ASIC1/PDE10A/GRIN3B/EPHA4/DLGAP3/SLC16A7/PTK2B/PRKCG/LRFN1/HIP1R/LRRC4B/AGAP3/P2RX4/ABHD17C/CACNG8/IQSEC1/NOTCH1/RPS3/DLG2/GPR158/TIAM1/KALRN/RUSC1/RPL8/GRIN2C/SHANK1/GRASP/SHANK2/GRIK3/BSN/FABP5/LRFN5/PRRT2/CHRM1/SEMA4C/GSG1L/CTNND2/NETO2/CNIH2/GRIN1/ERBB4/SCRIB/ADGRB1/GRID1/SYN3/PCLO/BCR/PTPRT/DAPK1/PCBP2/SYNGAP1/SIPA1L1/RPL12/ARC/C15orf59/GRID2IP/ELFN1/RPS18/SHISA8/SHISA9/SHANK3/SRCIN1";81
"CC";"GO:0034702";"monoatomic ion channel complex";"81/3039";"361/19528";0,000329644056731601;0,0199434654322619;"6329/9254/3755/57101/3784/3757/29850/3785/27092/1741/2568/9424/57828/513/610/8911/26090/778/3750/93145/2906/79073/6337/116444/9132/1143/845/5524/2185/60598/3306/3746/54795/3748/23416/3775/1144/10021/94015/59283/8001/1740/9556/776/55799/2905/3754/2899/8645/783/784/6338/9022/80131/170850/140738/3752/254263/2902/26251/57463/2567/2894/91689/6331/90134/246329/3767/2563/51463/1364/6261/487/8912/1146/11194/1259/4508/440829/729993/84876";"SCN4A/CACNA2D2/KCNG1/ANO2/KCNQ1/KCNH2/TRPM5/KCNQ2/CACNG4/DLG3/GABRP/KCNK6/CATSPERG/ATP5F1D/HCN2/CACNA1I/ABHD12/CACNA1F/KCND1/OLFM2/GRIN2D/TMEM109/SCNN1A/GRIN3B/KCNQ4/CHRNB4/CASQ2/PTPA/PTK2B/KCNK15/HSPA2/KCNC1/TRPM4/KCNC3/KCNH3/KCNK1/CHRND/HCN4/TTYH2/CACNG8/GLRA3/DLG2/ATP5MPL/CACNA1D/CACNA2D3/GRIN2C/KCNF1/GRIK3/KCNK5/CACNB2/CACNB3/SCNN1B/CLIC3/LRRC8E/KCNG3/TMEM37/KCND3/CNIH2/GRIN1/KCNG2/AMIGO1/GABRG3/GRID1/SMDT1/SCN5A/KCNH7/STAC3/KCNJ11/GABRD/GPR89B/CLDN4/RYR1/ATP2A1/CACNA1H/CHRNG/ABCB8/CNGA1/ATP6/SHISA8/SHISA9/ORAI1";81
"CC";"GO:0032279";"asymmetric synapse";"83/3039";"376/19528";0,000482249832163473;0,0269317983192832;"9912/23542/54477/816/5662/4756/5590/27092/1741/57549/4897/5064/9463/7249/29904/9455/5802/2906/1949/41/10846/116444/2043/58512/9194/2185/5582/57622/9026/94030/116988/5025/58489/59283/9922/4851/6188/1740/57512/7074/8997/23623/6132/2905/50944/160622/22941/134/2899/8927/2171/145581/112476/1128/54910/146395/1501/81831/254263/2902/2066/23513/575/2894/8224/27445/613/11122/54413/1612/5094/8831/26037/6136/23237/388135/392862/392617/6222/440829/729993/85358/80725";"ARHGAP44/MAPK8IP2/PLEKHA5/CAMK2B/PSD/NEO1/PRKCZ/CACNG4/DLG3/IGSF9/NRCAM/PALM/PICK1/TSC2/EEF2K/HOMER2/PTPRS/GRIN2D/EFNB3/ASIC1/PDE10A/GRIN3B/EPHA4/DLGAP3/SLC16A7/PTK2B/PRKCG/LRFN1/HIP1R/LRRC4B/AGAP3/P2RX4/ABHD17C/CACNG8/IQSEC1/NOTCH1/RPS3/DLG2/GPR158/TIAM1/KALRN/RUSC1/RPL8/GRIN2C/SHANK1/GRASP/SHANK2/ADORA1/GRIK3/BSN/FABP5/LRFN5/PRRT2/CHRM1/SEMA4C/GSG1L/CTNND2/NETO2/CNIH2/GRIN1/ERBB4/SCRIB/ADGRB1/GRID1/SYN3/PCLO/BCR/PTPRT/NLGN3/DAPK1/PCBP2/SYNGAP1/SIPA1L1/RPL12/ARC/C15orf59/GRID2IP/ELFN1/RPS18/SHISA8/SHISA9/SHANK3/SRCIN1";83
"CC";"GO:0031252";"cell leading edge";"93/3039";"434/19528";0,000652436569302843;0,0326252752689551;"9912/286/26751/999/822/29085/23224/5662/5590/10235/10411/55604/2778/55616/10044/23616/5753/25876/11151/50855/9780/6810/23242/81704/9368/6506/59341/90249/23150/57669/29959/54942/54836/2185/7852/57468/5335/29993/23550/83543/89846/3746/9026/54869/3748/23647/3691/92154/6553/5962/121512/54828/2064/207/84249/2934/6188/133746/7074/10642/117145/146206/5152/10603/6282/134/64419/3636/255189/5881/9788/55561/57175/126695/4642/64787/23526/23513/2567/221178/29119/27124/90668/4137/3767/4810/29780/4646/7442/100506658/5336/440829/729993";"ARHGAP44/ANK1/SH3YL1/CDH1/CAPG/PHPT1/SYNE2/PSD/PRKCZ/RASGRP2/RAPGEF3/CARMIL1/GNAS/ASAP3/SH2D3C/SH3BP1/PTK6/SPEF1/CORO1A/PARD6A/PIEZO1/STX4/COBL/DOCK8/SLC9A3R1/SLC1A2/TRPV4/UNC5A/FRMD4B/EPB41L5/NRBP1/FAM206A/BSPRY/PTK2B/CXCR4/SLC12A5/PLCG1/PACSIN1/PSD4/AIF1L/FGD3/KCNC1/HIP1R/EPS8L1/KCNC3/ARFIP2/ITGB4/MTSS1L/SLC9A5/RDX/FGD4/BCAS3/ERBB2/AKT1/PSD2/GSN/RPS3/JMY/TIAM1/IGF2BP1/THEM4/CARMIL2/PDE9A/SH2B2/S100A11/ADORA1/MTMR14/INPPL1/PLA2G4F/RAC3/MTSS1/CDC42BPG/CORO1B/KDF1/MYO1D/EPS8L2/ARHGAP45/SCRIB/GABRG3/SPATA13/CTNNA3/INPP5J/CARMIL3/MAPT/KCNJ11/NHS/PARVB/MYO6/TRPV1/OCLN/PLCG2/SHISA8/SHISA9";93
"CC";"GO:0070160";"tight junction";"36/3039";"136/19528";0,000722315173361373;0,0326252752689551;"5590/9618/1741/54566/23616/50855/27134/51599/24146/23150/4072/84612/79983/92359/10207/91862/57530/286676/357/90952/143098/288/153562/50848/57125/1365/84552/225689/1366/89958/4810/1364/100506658/317762/9080/83481";"PRKCZ/TRAF4/DLG3/EPB41L4B/SH3BP1/PARD6A/TJP3/LSR/CLDN15/FRMD4B/EPCAM/PARD6B/POF1B/CRB3/PATJ/MARVELD3/CGN/ILDR1/SHROOM2/ESAM/MPP7/ANK3/MARVELD2/F11R/PLXDC1/CLDN3/PARD6G/MAPK15/CLDN7/SAPCD2/NHS/CLDN4/OCLN/CCDC85C/CLDN9/EPPK1";36
"CC";"GO:0009925";"basal plasma membrane";"67/3039";"296/19528";0,000805238722808078;0,0326252752689551;"286/3784/9914/2065/771/1741/10998/2683/83959/23428/1832/5064/23539/25876/65009/8140/6810/50617/8714/10057/9132/23632/9194/4072/64284/3691/57127/8650/27202/9053/8884/51458/2064/10861/85409/6768/1740/288/153562/150696/26504/64849/1636/8613/134/222962/360/3636/124935/6520/5871/9121/5031/353189/3177/4642/2066/23513/284129/1366/4070/1364/55966/6584/728/83481/84876";"ANK1/KCNQ1/ATP2C2/ERBB3/CA12/DLG3/SLC27A5/B4GALT1/SLC4A11/SLC7A8/DSP/PALM/SLC16A8/SPEF1/NDRG4/SLC7A5/STX4/ATP6V0A4/ABCC3/ABCC5/KCNQ4/CA14/SLC16A7/EPCAM/RAB17/ITGB4/RHBG/NUMB/C5AR2/MAP7/SLC5A6/RHCG/ERBB2/SLC26A1/NKD2/ST14/DLG2/ANK3/MARVELD2/PROM2/CNNM4/SLC13A3/ACE/PLPP3/ADORA1/SLC29A4/AQP3/INPPL1/SLC43A2/SLC3A2/MAP4K2/SLC16A5/P2RY6/SLCO4C1/SLC29A2/MYO1D/ERBB4/SCRIB/SLC26A11/CLDN7/TACSTD2/CLDN4/AJAP1/SLC22A5/C5AR1/EPPK1/ORAI1";67
"CC";"GO:0008328";"ionotropic glutamate receptor complex";"15/3039";"41/19528";0,000823094146895271;0,0326252752689551;"27092/1741/26090/93145/2906/116444/2185/59283/2905/2899/254263/2902/2894/440829/729993";"CACNG4/DLG3/ABHD12/OLFM2/GRIN2D/GRIN3B/PTK2B/CACNG8/GRIN2C/GRIK3/CNIH2/GRIN1/GRID1/SHISA8/SHISA9";15
"CC";"GO:0005777";"peroxisome";"38/3039";"147/19528";0,000853829518058055;0,0326252752689551;"9066/51015/3422/11320/11264/10005/23417/92960/4591/4598/5191/1962/3155/2053/2181/25824/5189/8799/10247/84749/11001/283927/6647/196743/2180/55289/10901/51/8800/122970/144811/3418/200035/317749/641372/51024/55670/26063";"SYT7/ISOC1/IDI1/MGAT4A/PXMP4/ACOT8/MLYCD/PEX11G/TRIM37/MVK/PEX7/EHHADH/HMGCL/EPHX2/ACSL3/PRDX5/PEX1/PEX11B/RIDA/USP30/SLC27A2/NUDT7/SOD1/PAOX/ACSL1/ACOXL/DHRS4/ACOX1/PEX11A/ACOT4/LACC1/IDH2/NUDT17/DHRS4L2/ACOT6/FIS1/PEX26/DECR2";38
"CC";"GO:0042579";"microbody";"38/3039";"147/19528";0,000853829518058055;0,0326252752689551;"9066/51015/3422/11320/11264/10005/23417/92960/4591/4598/5191/1962/3155/2053/2181/25824/5189/8799/10247/84749/11001/283927/6647/196743/2180/55289/10901/51/8800/122970/144811/3418/200035/317749/641372/51024/55670/26063";"SYT7/ISOC1/IDI1/MGAT4A/PXMP4/ACOT8/MLYCD/PEX11G/TRIM37/MVK/PEX7/EHHADH/HMGCL/EPHX2/ACSL3/PRDX5/PEX1/PEX11B/RIDA/USP30/SLC27A2/NUDT7/SOD1/PAOX/ACSL1/ACOXL/DHRS4/ACOX1/PEX11A/ACOT4/LACC1/IDH2/NUDT17/DHRS4L2/ACOT6/FIS1/PEX26/DECR2";38
"CC";"GO:0031256";"leading edge membrane";"45/3039";"183/19528";0,000957207026928155;0,034746615077492;"9912/286/26751/23224/5662/10235/10044/9780/6810/81704/6506/59341/90249/57669/57468/5335/29993/23550/83543/3746/9026/54869/3748/92154/6553/2064/84249/6188/7074/117145/5152/134/255189/4642/64787/23526/2567/221178/4137/3767/4646/7442/5336/440829/729993";"ARHGAP44/ANK1/SH3YL1/SYNE2/PSD/RASGRP2/SH2D3C/PIEZO1/STX4/DOCK8/SLC1A2/TRPV4/UNC5A/EPB41L5/SLC12A5/PLCG1/PACSIN1/PSD4/AIF1L/KCNC1/HIP1R/EPS8L1/KCNC3/MTSS1L/SLC9A5/ERBB2/PSD2/RPS3/TIAM1/THEM4/PDE9A/ADORA1/PLA2G4F/MYO1D/EPS8L2/ARHGAP45/GABRG3/SPATA13/MAPT/KCNJ11/MYO6/TRPV1/PLCG2/SHISA8/SHISA9";45
"CC";"GO:0099572";"postsynaptic specialization";"85/3039";"396/19528";0,00102920984888338;0,0355812547756827;"9912/23542/54477/816/5662/4756/5590/27092/1741/57549/4897/5064/9463/7249/29904/9455/5802/2906/1949/41/10846/116444/2043/58512/1143/9194/2185/57468/5582/57622/9026/94030/116988/5025/1144/58489/59283/9922/4851/6188/1740/57512/7074/8997/23623/6132/2905/50944/160622/22941/2899/8927/2171/145581/112476/1128/54910/146395/1501/81831/3752/254263/2902/2066/23513/575/2894/8224/27445/613/11122/1612/5094/8831/26037/6136/23237/388135/392862/392617/6222/440829/729993/85358/80725";"ARHGAP44/MAPK8IP2/PLEKHA5/CAMK2B/PSD/NEO1/PRKCZ/CACNG4/DLG3/IGSF9/NRCAM/PALM/PICK1/TSC2/EEF2K/HOMER2/PTPRS/GRIN2D/EFNB3/ASIC1/PDE10A/GRIN3B/EPHA4/DLGAP3/CHRNB4/SLC16A7/PTK2B/SLC12A5/PRKCG/LRFN1/HIP1R/LRRC4B/AGAP3/P2RX4/CHRND/ABHD17C/CACNG8/IQSEC1/NOTCH1/RPS3/DLG2/GPR158/TIAM1/KALRN/RUSC1/RPL8/GRIN2C/SHANK1/GRASP/SHANK2/GRIK3/BSN/FABP5/LRFN5/PRRT2/CHRM1/SEMA4C/GSG1L/CTNND2/NETO2/KCND3/CNIH2/GRIN1/ERBB4/SCRIB/ADGRB1/GRID1/SYN3/PCLO/BCR/PTPRT/DAPK1/PCBP2/SYNGAP1/SIPA1L1/RPL12/ARC/C15orf59/GRID2IP/ELFN1/RPS18/SHISA8/SHISA9/SHANK3/SRCIN1";85
"CC";"GO:0030057";"desmosome";"12/3039";"30/19528";0,00109091799281431;0,0360002937628721;"999/5317/2683/1832/64065/5493/79983/1824/2125/3728/29119/11187";"CDH1/PKP1/B4GALT1/DSP/PERP/PPL/POF1B/DSC2/EVPL/JUP/CTNNA3/PKP3";12
"CC";"GO:1990204";"oxidoreductase complex";"38/3039";"150/19528";0,00128000510703312;0,0404036394654801;"5164/1535/6389/50508/32/4708/51292/10295/83451/4717/4728/1337/1327/1349/3939/1329/4716/54539/4715/4723/5881/1351/1537/55526/4707/29796/4700/64757/10811/55753/4541/4513/4519/4512/4537/4538/4514/7923";"PDK2/CYBA/SDHA/NOX3/ACACB/NDUFB2/GMPR2/BCKDK/ABHD11/NDUFC1/NDUFS8/COX6A1/COX4I1/COX7B/LDHA/COX5B/NDUFB10/NDUFB11/NDUFB9/NDUFV1/RAC3/COX8A/CYC1/DHTKD1/NDUFB1/UQCR10/NDUFA6/MARC1/NOXA1/OGDHL/ND6/COX2/CYTB/COX1/ND3/ND4/COX3/HSD17B8";38
"MF";"GO:0005085";"guanyl-nucleotide exchange factor activity";"66/2983";"230/18389";1,24950532912077e-06;0,00166684010904711;"55200/440193/50619/7984/23101/5662/25791/56850/10235/55160/9605/10411/10044/83874/1936/22898/81704/51195/58480/28956/8892/57580/5335/23096/23550/10045/23263/26030/89846/57572/27237/54869/9467/10451/9649/153020/121512/54509/7409/128272/9922/84249/255426/84033/64798/7074/8997/5900/79961/5866/85442/29984/163259/64787/259173/55920/221178/152/613/389541/25894/221002/414918/79958/2642/54848";"PLEKHG6/CCDC88C/DEF6/ARHGEF5/MCF2L2/PSD/NGEF/GRIPAP1/RASGRP2/ARHGEF10L/VPS9D1/RAPGEF3/SH2D3C/TBC1D10A/EEF1D/DENND3/DOCK8/RAPGEFL1/RHOU/LAMTOR2/EIF2B2/PREX1/PLCG1/IQSEC2/PSD4/SH2D3A/MCF2L/PLEKHG3/FGD3/DOCK6/ARHGEF16/EPS8L1/SH3BP5/VAV3/RALGPS1/RASGEF1B/FGD4/RHOF/VAV1/ARHGEF19/IQSEC1/PSD2/RASGEF1C/OBSCN/DEPTOR/TIAM1/KALRN/RALGDS/DENND2D/RAB3IL1/KNDC1/RHOD/DENND2C/EPS8L2/ALS2CL/RCC2/SPATA13/ADRA2C/BCR/LAMTOR4/PLEKHG4/RASGEF1A/DENND6B/DENND1C/GCGR/ARHGEF38";66
"MF";"GO:0030695";"GTPase regulator activity";"114/2983";"488/18389";2,22846700100262e-05;0,00847193475905011;"9912/55200/23637/440193/7454/50619/116984/7984/23101/5662/25791/56850/10235/3993/55160/9605/5909/10411/55616/51291/393/10044/83874/23616/27352/8131/7249/1936/79735/22898/11033/81704/10900/51195/8437/23329/6242/58480/28956/8892/57580/5335/23096/23550/10045/23263/26030/89846/57572/27237/54869/9467/92154/116988/10451/116986/9649/408/153020/121512/54509/79774/9905/7409/128272/6004/9922/84249/255426/80728/9712/10435/119385/84033/64798/7074/5147/201176/8997/5900/79961/5364/94134/129049/5866/85442/29984/374403/163259/64787/259173/55920/23526/9628/221178/55803/152/257106/116985/613/389541/25894/9901/4763/8831/26037/221002/11138/414918/79958/6494/2642/54848/398";"ARHGAP44/PLEKHG6/RABGAP1/CCDC88C/WAS/DEF6/ARAP2/ARHGEF5/MCF2L2/PSD/NGEF/GRIPAP1/RASGRP2/LLGL2/ARHGEF10L/VPS9D1/RAP1GAP/RAPGEF3/ASAP3/GMIP/ARHGAP4/SH2D3C/TBC1D10A/SH3BP1/SGSM3/NPRL3/TSC2/EEF1D/TBC1D17/DENND3/ADAP1/DOCK8/RUNDC3A/RAPGEFL1/RASAL1/TBC1D30/RTKN/RHOU/LAMTOR2/EIF2B2/PREX1/PLCG1/IQSEC2/PSD4/SH2D3A/MCF2L/PLEKHG3/FGD3/DOCK6/ARHGEF16/EPS8L1/SH3BP5/MTSS1L/AGAP3/VAV3/AGAP2/RALGPS1/ARRB1/RASGEF1B/FGD4/RHOF/GRTP1/SGSM2/VAV1/ARHGEF19/RGS16/IQSEC1/PSD2/RASGEF1C/ARHGAP39/USP6NL/CDC42EP2/AGAP11/OBSCN/DEPTOR/TIAM1/PDE6D/ARHGAP27/KALRN/RALGDS/DENND2D/PLXNB1/ARHGAP12/SGSM1/RAB3IL1/KNDC1/RHOD/TBC1D10C/DENND2C/EPS8L2/ALS2CL/RCC2/ARHGAP45/RGS6/SPATA13/ADAP2/ADRA2C/ARHGAP30/ARAP1/BCR/LAMTOR4/PLEKHG4/SRGAP3/NF1/SYNGAP1/SIPA1L1/RASGEF1A/TBC1D8/DENND6B/DENND1C/SIPA1/GCGR/ARHGEF38/ARHGDIG";114
"MF";"GO:0060589";"nucleoside-triphosphatase regulator activity";"114/2983";"489/18389";2,45031171873503e-05;0,00847193475905011;"9912/55200/23637/440193/7454/50619/116984/7984/23101/5662/25791/56850/10235/3993/55160/9605/5909/10411/55616/51291/393/10044/83874/23616/27352/8131/7249/1936/79735/22898/11033/81704/10900/51195/8437/23329/6242/58480/28956/8892/57580/5335/23096/23550/10045/23263/26030/89846/57572/27237/54869/9467/92154/116988/10451/116986/9649/408/153020/121512/54509/79774/9905/7409/128272/6004/9922/84249/255426/80728/9712/10435/119385/84033/64798/7074/5147/201176/8997/5900/79961/5364/94134/129049/5866/85442/29984/374403/163259/64787/259173/55920/23526/9628/221178/55803/152/257106/116985/613/389541/25894/9901/4763/8831/26037/221002/11138/414918/79958/6494/2642/54848/398";"ARHGAP44/PLEKHG6/RABGAP1/CCDC88C/WAS/DEF6/ARAP2/ARHGEF5/MCF2L2/PSD/NGEF/GRIPAP1/RASGRP2/LLGL2/ARHGEF10L/VPS9D1/RAP1GAP/RAPGEF3/ASAP3/GMIP/ARHGAP4/SH2D3C/TBC1D10A/SH3BP1/SGSM3/NPRL3/TSC2/EEF1D/TBC1D17/DENND3/ADAP1/DOCK8/RUNDC3A/RAPGEFL1/RASAL1/TBC1D30/RTKN/RHOU/LAMTOR2/EIF2B2/PREX1/PLCG1/IQSEC2/PSD4/SH2D3A/MCF2L/PLEKHG3/FGD3/DOCK6/ARHGEF16/EPS8L1/SH3BP5/MTSS1L/AGAP3/VAV3/AGAP2/RALGPS1/ARRB1/RASGEF1B/FGD4/RHOF/GRTP1/SGSM2/VAV1/ARHGEF19/RGS16/IQSEC1/PSD2/RASGEF1C/ARHGAP39/USP6NL/CDC42EP2/AGAP11/OBSCN/DEPTOR/TIAM1/PDE6D/ARHGAP27/KALRN/RALGDS/DENND2D/PLXNB1/ARHGAP12/SGSM1/RAB3IL1/KNDC1/RHOD/TBC1D10C/DENND2C/EPS8L2/ALS2CL/RCC2/ARHGAP45/RGS6/SPATA13/ADAP2/ADRA2C/ARHGAP30/ARAP1/BCR/LAMTOR4/PLEKHG4/SRGAP3/NF1/SYNGAP1/SIPA1L1/RASGEF1A/TBC1D8/DENND6B/DENND1C/SIPA1/GCGR/ARHGEF38/ARHGDIG";114
"MF";"GO:0004713";"protein tyrosine kinase activity";"42/2983";"140/18389";3,23979907917456e-05;0,00847193475905011;"4145/2324/55359/2263/2261/5753/5157/9149/3718/2051/1949/10645/2444/2043/2185/6725/7006/3480/2064/57410/1944/84630/2041/10461/147746/2264/204851/5580/4486/6850/5979/4920/8711/2066/9625/2242/2049/284656/613/2050/780/1945";"MATK/FLT4/STYK1/FGFR2/FGFR3/PTK6/PDGFRL/DYRK1B/JAK3/EPHB6/EFNB3/CAMKK2/FRK/EPHA4/PTK2B/SRMS/TEC/IGF1R/ERBB2/SCYL1/EFNA3/TTBK1/EPHA1/MERTK/HIPK4/FGFR4/HIPK1/PRKCD/MST1R/SYK/RET/ROR2/TNK1/ERBB4/AATK/FES/EPHB3/EPHA10/BCR/EPHB4/DDR1/EFNA4";42
"MF";"GO:0005003";"ephrin receptor activity";"21/2983";"53/18389";3,81046540886811e-05;0,00847193475905011;"2324/2263/2261/2051/1949/2043/3480/2064/1944/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780/1945";"FLT4/FGFR2/FGFR3/EPHB6/EFNB3/EPHA4/IGF1R/ERBB2/EFNA3/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1/EFNA4";21
"MF";"GO:0005005";"transmembrane-ephrin receptor activity";"21/2983";"53/18389";3,81046540886811e-05;0,00847193475905011;"2324/2263/2261/2051/1949/2043/3480/2064/1944/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780/1945";"FLT4/FGFR2/FGFR3/EPHB6/EFNB3/EPHA4/IGF1R/ERBB2/EFNA3/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1/EFNA4";21
"MF";"GO:0098632";"cell-cell adhesion mediator activity";"21/2983";"55/18389";7,2572598519482e-05;0,0138302637749984;"55971/57549/4897/1832/9124/3875/4072/10298/1824/84665/90952/6282/29091/133418/1826/5499/3728/57453/284359/11187/342035";"BAIAP2L1/IGSF9/NRCAM/DSP/PDLIM1/KRT18/EPCAM/PAK4/DSC2/MYPN/ESAM/S100A11/STXBP6/EMB/DSCAM/PPP1CA/JUP/DSCAML1/IZUMO1/PKP3/GLDN";21
"MF";"GO:0004714";"transmembrane receptor protein tyrosine kinase activity";"22/2983";"60/18389";0,00010023796660079;0,0167146809306817;"2324/2263/2261/5157/2051/1949/2043/3480/2064/1944/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780/1945";"FLT4/FGFR2/FGFR3/PDGFRL/EPHB6/EFNB3/EPHA4/IGF1R/ERBB2/EFNA3/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1/EFNA4";22
"MF";"GO:0005216";"monoatomic ion channel activity";"101/2983";"446/18389";0,000220548125306331;0,0303767137308938;"6329/9254/3755/57101/3784/3757/55283/29850/79041/9187/3785/27092/5663/83959/5349/2568/9424/513/610/8911/778/3750/9780/79838/2906/79073/41/59341/6337/523/116444/9132/1143/140803/60598/3746/27112/54795/10343/3748/5025/23416/3775/1144/51063/10021/11322/94015/59283/8001/357/116337/776/55799/2905/6512/3754/2899/8645/57156/783/114780/784/147798/162514/147138/6338/9022/80131/170850/140738/1184/3752/93129/2902/26251/2907/284129/2567/2894/125111/6331/90134/57419/338440/3767/2563/22953/51463/1364/6261/8912/7442/1146/1259/4508/728215/9311/441027/7179/84876";"SCN4A/CACNA2D2/KCNG1/ANO2/KCNQ1/KCNH2/MCOLN3/TRPM5/TMEM38A/SLC24A1/KCNQ2/CACNG4/PSEN1/SLC4A11/FXYD3/GABRP/KCNK6/ATP5F1D/HCN2/CACNA1I/CACNA1F/KCND1/PIEZO1/TMC5/GRIN2D/TMEM109/ASIC1/TRPV4/SCNN1A/ATP6V1A/GRIN3B/KCNQ4/CHRNB4/TRPM6/KCNK15/KCNC1/FAM155B/TRPM4/PKDREJ/KCNC3/P2RX4/KCNH3/KCNK1/CHRND/CALHM2/HCN4/TMC6/TTYH2/CACNG8/GLRA3/SHROOM2/PANX3/CACNA1D/CACNA2D3/GRIN2C/SLC1A7/KCNF1/GRIK3/KCNK5/TMEM63C/CACNB2/PKD1L2/CACNB3/TMC4/TRPV3/TMC8/SCNN1B/CLIC3/LRRC8E/KCNG3/TMEM37/CLCN5/KCND3/ORAI3/GRIN1/KCNG2/GRINA/SLC26A11/GABRG3/GRID1/GJD3/SCN5A/KCNH7/SLC24A3/ANO9/KCNJ11/GABRD/P2RX2/GPR89B/CLDN4/RYR1/CACNA1H/TRPV1/CHRNG/CNGA1/ATP6/FAM155A/ASIC3/TMEM150C/TPTE/ORAI1";101
"MF";"GO:0009055";"electron transfer activity";"34/2983";"115/18389";0,000238522250350066;0,0303767137308938;"1535/4199/4129/6389/4708/26227/7264/2109/4717/4728/4835/79689/1327/1349/1329/1588/8608/4716/4715/8659/9249/4723/1351/1537/4707/29796/4700/4541/4513/4519/4512/4537/4538/4514";"CYBA/ME1/MAOB/SDHA/NDUFB2/PHGDH/TSTA3/ETFB/NDUFC1/NDUFS8/NQO2/STEAP4/COX4I1/COX7B/COX5B/CYP19A1/RDH16/NDUFB10/NDUFB9/ALDH4A1/DHRS3/NDUFV1/COX8A/CYC1/NDUFB1/UQCR10/NDUFA6/ND6/COX2/CYTB/COX1/ND3/ND4/COX3";34
"MF";"GO:0005261";"monoatomic cation channel activity";"80/2983";"339/18389";0,000250482646956396;0,0303767137308938;"6329/9254/3755/3784/3757/55283/29850/79041/9187/3785/27092/5663/83959/9424/513/610/8911/778/3750/9780/2906/79073/41/59341/6337/523/116444/9132/1143/140803/60598/3746/27112/54795/10343/3748/5025/23416/3775/1144/51063/10021/59283/357/116337/776/55799/2905/3754/2899/8645/57156/783/114780/784/162514/6338/170850/140738/3752/93129/2902/26251/2907/6331/90134/57419/338440/3767/22953/6261/8912/7442/1146/1259/4508/728215/9311/441027/84876";"SCN4A/CACNA2D2/KCNG1/KCNQ1/KCNH2/MCOLN3/TRPM5/TMEM38A/SLC24A1/KCNQ2/CACNG4/PSEN1/SLC4A11/KCNK6/ATP5F1D/HCN2/CACNA1I/CACNA1F/KCND1/PIEZO1/GRIN2D/TMEM109/ASIC1/TRPV4/SCNN1A/ATP6V1A/GRIN3B/KCNQ4/CHRNB4/TRPM6/KCNK15/KCNC1/FAM155B/TRPM4/PKDREJ/KCNC3/P2RX4/KCNH3/KCNK1/CHRND/CALHM2/HCN4/CACNG8/SHROOM2/PANX3/CACNA1D/CACNA2D3/GRIN2C/KCNF1/GRIK3/KCNK5/TMEM63C/CACNB2/PKD1L2/CACNB3/TRPV3/SCNN1B/KCNG3/TMEM37/KCND3/ORAI3/GRIN1/KCNG2/GRINA/SCN5A/KCNH7/SLC24A3/ANO9/KCNJ11/P2RX2/RYR1/CACNA1H/TRPV1/CHRNG/CNGA1/ATP6/FAM155A/ASIC3/TMEM150C/ORAI1";80
"MF";"GO:0030506";"ankyrin binding";"10/2983";"19/18389";0,000277506697013736;0,0308494944846937;"999/3785/4897/57127/51458/84033/776/57731/6331/3767";"CDH1/KCNQ2/NRCAM/RHBG/RHCG/OBSCN/CACNA1D/SPTBN4/SCN5A/KCNJ11";10
