"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0007409";"axonogenesis";"69/827";"458/18496";4,32237050909163e-19;1,16403304830035e-15;"3730/1272/9369/9423/2736/10371/10512/5063/285220/9706/57549/655/4858/2051/2737/1949/9037/7474/3676/2043/53335/64919/23022/10439/51761/9201/2048/4853/658/144165/1009/91653/9353/2044/57689/4684/85449/5800/153478/223117/89780/2047/7074/26053/91624/22854/57216/23114/4130/3800/6474/345651/214/9723/133418/1002/139065/575/8633/56963/2049/4692/9241/1946/23768/5592/84628/2297/4747";"ANOS1/CNTN1/NRXN3/NTN1/GLI2/SEMA3A/SEMA3C/PAK3/EPHA6/ULK2/IGSF9/BMP7/NOVA2/EPHB6/GLI3/EFNB3/SEMA5A/WNT5A/ITGA4/EPHA4/BCL11A/BCL11B/PALLD/OLFM1/ATP8A2/DCLK1/EPHB2/NOTCH2/BMPR1B/PRICKLE1/CDH11/BOC/SLIT2/EPHA5/LRRC4C/NCAM1/KIAA1755/PTPRO/PLEKHG4B/SEMA3D/WNT3A/EPHB1/TIAM1/AUTS2/NEXN/NTNG1/VANGL2/NFASC/MAP1A/KIF5C/SHOX2/ACTBL2/ALCAM/SEMA3E/EMB/CDH4/SLITRK4/ADGRB1/UNC5C/RGMA/EPHB3/NDN/NOG/EFNA5/FLRT2/PRKG1/NTNG2/FOXD1/NEFL";69
"BP";"GO:0030198";"extracellular matrix organization";"58/827";"339/18496";7,39161993183386e-19;1,16403304830035e-15;"7092/11174/1301/1308/2191/50509/4313/8425/151887/7042/4318/284217/858/857/165/1277/1303/84830/64094/4016/7837/1289/11005/4017/5156/1284/2295/11107/64116/144165/4060/10516/170691/83872/1295/170690/81792/89780/9510/4325/9508/57188/90993/10630/4921/133584/1278/4982/170689/1281/169044/3037/92949/2621/23768/1282/79875/1305";"TLL1/ADAMTS6/COL11A1/COL17A1/FAP/COL5A3/MMP2/LTBP4/CCDC80/TGFB2/MMP9/LAMA1/CAV2/CAV1/AEBP1/COL1A1/COL12A1/ADTRP/SMOC2/LOXL1/PXDN/COL5A1/SPINK5/LOXL2/PDGFRA/COL4A2/FOXF2/PRDM5/SLC39A8/PRICKLE1/LUM/FBLN5/ADAMTS17/HMCN1/COL8A1/ADAMTS16/ADAMTS12/WNT3A/ADAMTS1/MMP16/ADAMTS3/ADAMTSL3/CREB3L1/PDPN/DDR2/EGFLAM/COL1A2/TNFRSF11B/ADAMTS15/COL3A1/COL22A1/HAS2/ADAMTSL1/GAS6/FLRT2/COL4A1/THSD4/COL13A1";58
"BP";"GO:0043062";"extracellular structure organization";"58/827";"340/18496";8,54257357713734e-19;1,16403304830035e-15;"7092/11174/1301/1308/2191/50509/4313/8425/151887/7042/4318/284217/858/857/165/1277/1303/84830/64094/4016/7837/1289/11005/4017/5156/1284/2295/11107/64116/144165/4060/10516/170691/83872/1295/170690/81792/89780/9510/4325/9508/57188/90993/10630/4921/133584/1278/4982/170689/1281/169044/3037/92949/2621/23768/1282/79875/1305";"TLL1/ADAMTS6/COL11A1/COL17A1/FAP/COL5A3/MMP2/LTBP4/CCDC80/TGFB2/MMP9/LAMA1/CAV2/CAV1/AEBP1/COL1A1/COL12A1/ADTRP/SMOC2/LOXL1/PXDN/COL5A1/SPINK5/LOXL2/PDGFRA/COL4A2/FOXF2/PRDM5/SLC39A8/PRICKLE1/LUM/FBLN5/ADAMTS17/HMCN1/COL8A1/ADAMTS16/ADAMTS12/WNT3A/ADAMTS1/MMP16/ADAMTS3/ADAMTSL3/CREB3L1/PDPN/DDR2/EGFLAM/COL1A2/TNFRSF11B/ADAMTS15/COL3A1/COL22A1/HAS2/ADAMTSL1/GAS6/FLRT2/COL4A1/THSD4/COL13A1";58
"BP";"GO:0045229";"external encapsulating structure organization";"58/827";"341/18496";9,8667772689159e-19;1,16403304830035e-15;"7092/11174/1301/1308/2191/50509/4313/8425/151887/7042/4318/284217/858/857/165/1277/1303/84830/64094/4016/7837/1289/11005/4017/5156/1284/2295/11107/64116/144165/4060/10516/170691/83872/1295/170690/81792/89780/9510/4325/9508/57188/90993/10630/4921/133584/1278/4982/170689/1281/169044/3037/92949/2621/23768/1282/79875/1305";"TLL1/ADAMTS6/COL11A1/COL17A1/FAP/COL5A3/MMP2/LTBP4/CCDC80/TGFB2/MMP9/LAMA1/CAV2/CAV1/AEBP1/COL1A1/COL12A1/ADTRP/SMOC2/LOXL1/PXDN/COL5A1/SPINK5/LOXL2/PDGFRA/COL4A2/FOXF2/PRDM5/SLC39A8/PRICKLE1/LUM/FBLN5/ADAMTS17/HMCN1/COL8A1/ADAMTS16/ADAMTS12/WNT3A/ADAMTS1/MMP16/ADAMTS3/ADAMTSL3/CREB3L1/PDPN/DDR2/EGFLAM/COL1A2/TNFRSF11B/ADAMTS15/COL3A1/COL22A1/HAS2/ADAMTSL1/GAS6/FLRT2/COL4A1/THSD4/COL13A1";58
"BP";"GO:0007411";"axon guidance";"47/827";"238/18496";4,67842158625564e-18;4,38958679473304e-15;"3730/1272/9369/9423/2736/10371/10512/285220/9706/57549/655/4858/2051/2737/1949/9037/7474/2043/64919/23022/2048/4853/658/91653/9353/2044/4684/85449/5800/153478/223117/89780/2047/91624/57216/23114/3800/214/9723/133418/1002/8633/2049/9241/1946/23768/2297";"ANOS1/CNTN1/NRXN3/NTN1/GLI2/SEMA3A/SEMA3C/EPHA6/ULK2/IGSF9/BMP7/NOVA2/EPHB6/GLI3/EFNB3/SEMA5A/WNT5A/EPHA4/BCL11B/PALLD/EPHB2/NOTCH2/BMPR1B/BOC/SLIT2/EPHA5/NCAM1/KIAA1755/PTPRO/PLEKHG4B/SEMA3D/WNT3A/EPHB1/NEXN/VANGL2/NFASC/KIF5C/ALCAM/SEMA3E/EMB/CDH4/UNC5C/EPHB3/NOG/EFNA5/FLRT2/FOXD1";47
"BP";"GO:0097485";"neuron projection guidance";"47/827";"239/18496";5,58116566399624e-18;4,38958679473304e-15;"3730/1272/9369/9423/2736/10371/10512/285220/9706/57549/655/4858/2051/2737/1949/9037/7474/2043/64919/23022/2048/4853/658/91653/9353/2044/4684/85449/5800/153478/223117/89780/2047/91624/57216/23114/3800/214/9723/133418/1002/8633/2049/9241/1946/23768/2297";"ANOS1/CNTN1/NRXN3/NTN1/GLI2/SEMA3A/SEMA3C/EPHA6/ULK2/IGSF9/BMP7/NOVA2/EPHB6/GLI3/EFNB3/SEMA5A/WNT5A/EPHA4/BCL11B/PALLD/EPHB2/NOTCH2/BMPR1B/BOC/SLIT2/EPHA5/NCAM1/KIAA1755/PTPRO/PLEKHG4B/SEMA3D/WNT3A/EPHB1/NEXN/VANGL2/NFASC/KIF5C/ALCAM/SEMA3E/EMB/CDH4/UNC5C/EPHB3/NOG/EFNA5/FLRT2/FOXD1";47
"BP";"GO:0007416";"synapse assembly";"46/827";"273/18496";6,03503214196734e-15;4,06847381113484e-12;"2556/9423/54549/2239/43/79953/51225/1949/9379/7474/4139/27253/114784/23096/94030/9201/2048/55619/144165/347902/2561/221935/57502/84623/23284/2555/2895/89780/2047/5783/2562/22871/257194/158038/266743/139065/575/2567/2049/1946/23768/10718/2558/27445/84628/392617";"GABRA3/NTN1/SDK2/GPC4/ACHE/SYNDIG1/ABI3/EFNB3/NRXN2/WNT5A/MARK1/PCDH17/CSMD2/IQSEC2/LRRC4B/DCLK1/EPHB2/DOCK10/PRICKLE1/AMIGO2/GABRB2/SDK1/NLGN4X/KIRREL3/ADGRL3/GABRA2/GRID2/WNT3A/EPHB1/PTPN13/GABRB3/NLGN1/NEGR1/LINGO2/NPAS4/SLITRK4/ADGRB1/GABRG3/EPHB3/EFNA5/FLRT2/NRG3/GABRA5/PCLO/NTNG2/ELFN1";46
"BP";"GO:0010975";"regulation of neuron projection development";"59/827";"448/18496";8,35856957066035e-14;4,93051122549328e-11;"3675/1272/7431/9423/26153/1400/10371/5063/9706/655/6422/4858/5764/51225/1949/653/9037/1809/7474/2043/5396/4139/53335/57580/547/51761/2048/56965/22891/57520/9353/57689/5800/2895/6695/23043/89780/7074/22854/4921/120114/84879/6474/22871/26115/154141/257194/10690/1002/56963/2049/57118/1946/120892/84628/1902/23237/55714/4747";"ITGA3/CNTN1/VIM/NTN1/KIF26A/CRMP1/SEMA3A/PAK3/ULK2/BMP7/SFRP1/NOVA2/PTN/ABI3/EFNB3/BMP5/SEMA5A/DPYSL3/WNT5A/EPHA4/PRRX1/MARK1/BCL11A/PREX1/KIF1A/ATP8A2/EPHB2/PARP6/ZNF365/HECW2/SLIT2/LRRC4C/PTPRO/GRID2/SPOCK1/TNIK/WNT3A/TIAM1/NTNG1/DDR2/FAT3/MFSD2A/SHOX2/NLGN1/TANC2/MBOAT1/NEGR1/FUT9/CDH4/RGMA/EPHB3/CAMK1D/EFNA5/LRRK2/NTNG2/LPAR1/ARC/TENM3/NEFL";59
"BP";"GO:0050807";"regulation of synapse organization";"44/827";"315/18496";1,82570705061829e-11;9,40918744709964e-09;"9423/2239/5063/57549/79953/51225/1949/9379/7474/2043/4139/23096/547/10882/94030/9201/2048/55619/144165/347902/57502/57512/5800/2895/89780/2047/7074/5783/4920/22871/9758/26115/257194/158038/139065/575/2049/2894/1946/23768/120892/84628/23237/4747";"NTN1/GPC4/PAK3/IGSF9/SYNDIG1/ABI3/EFNB3/NRXN2/WNT5A/EPHA4/MARK1/IQSEC2/KIF1A/C1QL1/LRRC4B/DCLK1/EPHB2/DOCK10/PRICKLE1/AMIGO2/NLGN4X/GPR158/PTPRO/GRID2/WNT3A/EPHB1/TIAM1/PTPN13/ROR2/NLGN1/FRMPD4/TANC2/NEGR1/LINGO2/SLITRK4/ADGRB1/EPHB3/GRID1/EFNA5/FLRT2/LRRK2/NTNG2/ARC/NEFL";44
"BP";"GO:0098742";"cell-cell adhesion via plasma-membrane adhesion molecules";"41/827";"280/18496";1,99389435200247e-11;9,40918744709964e-09;"3675/54549/2239/57549/53827/7042/27253/23022/94030/347902/1009/1012/83872/1016/221935/92211/57689/26011/84623/23284/2895/1010/91624/22854/57863/120114/8642/114794/22871/5099/214/133418/5068/1002/1946/54510/79633/84628/54798/55714/392617";"ITGA3/SDK2/GPC4/IGSF9/FXYD5/TGFB2/PCDH17/PALLD/LRRC4B/AMIGO2/CDH11/CDH13/HMCN1/CDH18/SDK1/CDHR1/LRRC4C/TENM4/KIRREL3/ADGRL3/GRID2/CDH12/NEXN/NTNG1/CADM3/FAT3/DCHS1/ELFN2/NLGN1/PCDH7/ALCAM/EMB/REG3A/CDH4/EFNA5/PCDH18/FAT4/NTNG2/DCHS2/TENM3/ELFN1";41
