"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"REGULATION_OF_AUTOPHAGY (hsa04140)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_REGULATION_OF_AUTOPHAGY.html";"Regulation of autophagy";35;0,96270376;1,4066958;0;0,39722785;0,362;88;"tags=3%, list=0%, signal=3%"
"NEUROTROPHIN_SIGNALING_PATHWAY (hsa04722)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_NEUROTROPHIN_SIGNALING_PATHWAY.html";"Neurotrophin signaling pathway";126;0,8012676;1,3515877;0,020460358;1;0,933;2436;"tags=15%, list=7%, signal=16%"
"MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY (N00399)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: CCL2 -> CCR2 -> GNB/G -> PI3K -> PIP3 -> AKT -> IKK -> NFKBIA -> NFKB";31;0,91983736;1,3453453;0,019316493;0,93144655;0,956;1174;"tags=23%, list=3%, signal=23%"
"MTOR_SIGNALING_PATHWAY (hsa04150)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MTOR_SIGNALING_PATHWAY.html";"mTOR signaling pathway";52;0,88506746;1,3363148;0,014144272;0,89590955;0,982;757;"tags=8%, list=2%, signal=8%"
"MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY (N01657)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: (GPCR+GNB+GNG) -> PI3Kgamma -> PIP3 -> AKT";32;0,92188656;1,3354996;0,008810572;0,7319852;0,982;1174;"tags=28%, list=3%, signal=29%"
"MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY (N00413)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: CXCL12 -> CXCR4 -> GNB/G -> PLCB -> (Ca2+,DAG) -> PKC -> PTK2B -> (PTK2+BCAR1+CRK+PXN)";31;0,9052136;1,3025479;0,031791907;1;1;2630;"tags=39%, list=7%, signal=42%"
"LONG_TERM_POTENTIATION (hsa04720)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_LONG_TERM_POTENTIATION.html";"Long-term potentiation";70;0,82246095;1,2927186;0,06300268;1;1;2580;"tags=19%, list=7%, signal=20%"
"MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY (N00428)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: CCL5 -> CCR5 -> GNB/G -> PLCB -> (Ca2+,DAG) -> PKC";26;0,9098571;1,2825571;0,043209877;1;1;2630;"tags=38%, list=7%, signal=41%"
"MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY (N00158)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: vGPCR -> GNB/G -> PI3Kgamma -> PIP3 -> AKT -> MTOR";24;0,9276183;1,2801163;0,031201247;1;1;1174;"tags=25%, list=3%, signal=26%"
"NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION (hsa04080)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION.html";"Neuroactive ligand-receptor interaction";272;0,72111034;1,2781905;0,028376844;1;1;2754;"tags=29%, list=8%, signal=31%"
