"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX (GO:0062023)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX.html";"An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells. [GOC:BHF, GOC:rph, PMID:21123617]";332;0,83314013;1,8411992;0;0;0;876;"tags=22%, list=4%, signal=22%"
"EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT (GO:0005201)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT.html";"The action of a molecule that contributes to the structural integrity of the extracellular matrix. [GOC:mah]";151;0,88089293;1,8096012;0;0;0;919;"tags=26%, list=5%, signal=27%"
"ENDOPLASMIC_RETICULUM_LUMEN (GO:0005788)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_ENDOPLASMIC_RETICULUM_LUMEN.html";"The volume enclosed by the membranes of the endoplasmic reticulum. [ISBN:0198547684]";283;0,8215548;1,7862941;0;0;0;1060;"tags=20%, list=5%, signal=21%"
"EXTERNAL_ENCAPSULATING_STRUCTURE (GO:0030312)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE.html";"A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space. [GOC:go_curators]";475;0,7560574;1,7083416;0;0,00054102787;0,002;1102;"tags=20%, list=6%, signal=21%"
"COLLAGEN_METABOLIC_PROCESS (GO:0032963)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_COLLAGEN_METABOLIC_PROCESS.html";"The chemical reactions and pathways involving collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%). [GOC:mah, ISBN:0198506732]";97;0,87477106;1,6830466;0;0,0036794015;0,017;844;"tags=23%, list=4%, signal=24%"
"GASTRULATION (GO:0007369)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_GASTRULATION.html";"A complex and coordinated series of cellular movements that occurs at the end of cleavage during embryonic development of most animals. The details of gastrulation vary from species to species, but usually result in the formation of the three primary germ layers, ectoderm, mesoderm and endoderm. [GOC:curators, ISBN:9780878933846]";174;0,7966576;1,6338648;0;0,038724728;0,192;941;"tags=20%, list=5%, signal=20%"
"ENDODERM_DEVELOPMENT (GO:0007492)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ENDODERM_DEVELOPMENT.html";"The process whose specific outcome is the progression of the endoderm over time, from its formation to the mature structure. The endoderm is the innermost germ layer that develops into the gastrointestinal tract, the lungs and associated tissues. [GOC:dph, GOC:tb]";79;0,8631261;1,6228238;0;0,046596974;0,258;688;"tags=24%, list=3%, signal=25%"
"ENDODERM_FORMATION (GO:0001706)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ENDODERM_FORMATION.html";"The formation of the endoderm during gastrulation. [GOC:go_curators]";55;0,92178106;1,61861;0;0,046968117;0,283;666;"tags=33%, list=3%, signal=34%"
"EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH (GO:0030020)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH.html";"A constituent of the extracellular matrix that enables the matrix to resist longitudinal stress. [GOC:mah, ISBN:0815316194]";41;0,95471174;1,6184909;0;0,04187052;0,283;469;"tags=34%, list=2%, signal=35%"
"AMINOGLYCAN_METABOLIC_PROCESS (GO:0006022)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_AMINOGLYCAN_METABOLIC_PROCESS.html";"The chemical reactions and pathways involving aminoglycans, any polymer containing amino groups that consists of more than about 10 monosaccharide residues joined to each other by glycosidic linkages. [GOC:ai, ISBN:0198506732]";87;0,8527108;1,6071092;0,0021645022;0,057574283;0,408;929;"tags=13%, list=5%, signal=13%"
