"NAME";"PROBE";"GENE SYMBOL";"GENE TITLE";"RANK IN GENE LIST";"RANK METRIC SCORE";"CORE ENRICHMENT"
"row_0";"ENSG00000148948";"LRRC4C";"leucine rich repeat containing 4C";29;83,6406555175781;"Yes"
"row_1";"ENSG00000277586";"NEFL";"neurofilament light chain";43;76,3643951416016;"Yes"
"row_2";"ENSG00000166342";"NETO1";"neuropilin and tolloid like 1";55;73,521858215332;"Yes"
"row_3";"ENSG00000161681";"SHANK1";"SH3 and multiple ankyrin repeat domains 1";74;69,7871932983398;"Yes"
"row_4";"ENSG00000140937";"CDH11";"cadherin 11";75;69,4474105834961;"Yes"
"row_5";"ENSG00000162631";"NTNG1";"netrin G1";128;58,8736114501953;"Yes"
"row_6";"ENSG00000118596";"SLC16A7";"solute carrier family 16 member 7";151;56,5502090454102;"Yes"
"row_7";"ENSG00000105894";"PTN";"pleiotrophin";153;56,3445472717285;"Yes"
"row_8";"ENSG00000114251";"WNT5A";"Wnt family member 5A";347;41,9236183166504;"Yes"
"row_9";"ENSG00000196358";"NTNG2";"netrin G2";442;37,7578392028809;"Yes"
"row_10";"ENSG00000164099";"PRSS12";"serine protease 12";836;24,28786277771;"Yes"
"row_11";"ENSG00000204681";"GABBR1";"gamma-aminobutyric acid type B receptor subunit 1";851;24,0657749176025;"Yes"
"row_12";"ENSG00000187323";"DCC";"DCC netrin 1 receptor";927;22,4956188201904;"Yes"
"row_13";"ENSG00000116106";"EPHA4";"EPH receptor A4";1095;18,5738830566406;"Yes"
"row_14";"ENSG00000155897";"ADCY8";"adenylate cyclase 8";1223;16,662712097168;"Yes"
"row_15";"ENSG00000124313";"IQSEC2";"IQ motif and Sec7 domain ArfGEF 2";1293;15,8493127822876;"Yes"
"row_16";"ENSG00000008056";"SYN1";"synapsin I";1405;14,1371097564697;"Yes"
"row_17";"ENSG00000168959";"GRM5";"glutamate metabotropic receptor 5";1498;13,1951723098755;"Yes"
"row_18";"ENSG00000106688";"SLC1A1";"solute carrier family 1 member 1";1540;12,7014961242676;"Yes"
"row_19";"ENSG00000136099";"PCDH8";"protocadherin 8";1622;12,0513763427734;"Yes"
"row_20";"ENSG00000104368";"PLAT";"plasminogen activator, tissue type";1719;11,0904932022095;"Yes"
"row_21";"ENSG00000082482";"KCNK2";"potassium two pore domain channel subfamily K member 2";1781;10,3953857421875;"Yes"
"row_22";"ENSG00000154764";"WNT7A";"Wnt family member 7A";1922;9,17872524261475;"Yes"
