"KEGG_ID";"Description";"Gene_Ratio";"BgRatio";"pvalue";"padj";"gene_id";"gene_name";"kegg_id";"count"
"hsa04512";"ECM-receptor interaction";"14/236";"89/8567";1,20013986193842e-07;3,0363538507042e-05;"ENSG00000005884/ENSG00000041982/ENSG00000058085/ENSG00000077943/ENSG00000108821/ENSG00000115414/ENSG00000118785/ENSG00000137801/ENSG00000139219/ENSG00000163359/ENSG00000168743/ENSG00000196569/ENSG00000196878/ENSG00000197565";"ITGA3/TNC/LAMC2/ITGA8/COL1A1/FN1/SPP1/THBS1/COL2A1/COL6A3/NPNT/LAMA2/LAMB3/COL4A6";"hsa:3675/hsa:3371/hsa:3918/hsa:8516/hsa:1277/hsa:2335/hsa:6696/hsa:7057/hsa:1280/hsa:1293/hsa:255743/hsa:3908/hsa:3914/hsa:1288";14
"hsa04510";"Focal adhesion";"19/236";"202/8567";2,7357251266446e-06;0,000346069228520542;"ENSG00000005884/ENSG00000041982/ENSG00000058085/ENSG00000058335/ENSG00000077943/ENSG00000108821/ENSG00000111245/ENSG00000113721/ENSG00000115414/ENSG00000118785/ENSG00000134215/ENSG00000134531/ENSG00000137801/ENSG00000139219/ENSG00000163359/ENSG00000169750/ENSG00000196569/ENSG00000196878/ENSG00000197565";"ITGA3/TNC/LAMC2/RASGRF1/ITGA8/COL1A1/MYL2/PDGFRB/FN1/SPP1/VAV3/EMP1/THBS1/COL2A1/COL6A3/RAC3/LAMA2/LAMB3/COL4A6";"hsa:3675/hsa:3371/hsa:3918/hsa:5923/hsa:8516/hsa:1277/hsa:4633/hsa:5159/hsa:2335/hsa:6696/hsa:10451/hsa:2012/hsa:7057/hsa:1280/hsa:1293/hsa:5881/hsa:3908/hsa:3914/hsa:1288";19
"hsa04518";"Integrin signaling";"16/236";"154/8567";4,79349389972142e-06;0,000404251318876506;"ENSG00000005884/ENSG00000041982/ENSG00000058085/ENSG00000077943/ENSG00000108821/ENSG00000113721/ENSG00000115414/ENSG00000118785/ENSG00000137801/ENSG00000139219/ENSG00000163359/ENSG00000168743/ENSG00000169750/ENSG00000196569/ENSG00000196878/ENSG00000197565";"ITGA3/TNC/LAMC2/ITGA8/COL1A1/PDGFRB/FN1/SPP1/THBS1/COL2A1/COL6A3/NPNT/RAC3/LAMA2/LAMB3/COL4A6";"hsa:3675/hsa:3371/hsa:3918/hsa:8516/hsa:1277/hsa:5159/hsa:2335/hsa:6696/hsa:7057/hsa:1280/hsa:1293/hsa:255743/hsa:5881/hsa:3908/hsa:3914/hsa:1288";16
"hsa04974";"Protein digestion and absorption";"12/236";"103/8567";2,4035447259249e-05;0,0015202420391475;"ENSG00000060718/ENSG00000080573/ENSG00000084636/ENSG00000104783/ENSG00000108821/ENSG00000111799/ENSG00000139219/ENSG00000144810/ENSG00000163359/ENSG00000169436/ENSG00000188517/ENSG00000197565";"COL11A1/COL5A3/COL16A1/KCNN4/COL1A1/COL12A1/COL2A1/COL8A1/COL6A3/COL22A1/COL25A1/COL4A6";"hsa:1301/hsa:50509/hsa:1307/hsa:3783/hsa:1277/hsa:1303/hsa:1280/hsa:1295/hsa:1293/hsa:169044/hsa:84570/hsa:1288";12
"hsa05165";"Human papillomavirus infection";"22/236";"332/8567";0,00011723801940509;0,00593224378189756;"ENSG00000005884/ENSG00000033627/ENSG00000041982/ENSG00000058085/ENSG00000073350/ENSG00000077943/ENSG00000105929/ENSG00000106003/ENSG00000108821/ENSG00000113721/ENSG00000115414/ENSG00000118785/ENSG00000135547/ENSG00000137801/ENSG00000139219/ENSG00000163359/ENSG00000164362/ENSG00000164683/ENSG00000188290/ENSG00000196569/ENSG00000196878/ENSG00000197565";"ITGA3/ATP6V0A1/TNC/LAMC2/LLGL2/ITGA8/ATP6V0A4/LFNG/COL1A1/PDGFRB/FN1/SPP1/HEY2/THBS1/COL2A1/COL6A3/TERT/HEY1/HES4/LAMA2/LAMB3/COL4A6";"hsa:3675/hsa:535/hsa:3371/hsa:3918/hsa:3993/hsa:8516/hsa:50617/hsa:3955/hsa:1277/hsa:5159/hsa:2335/hsa:6696/hsa:23493/hsa:7057/hsa:1280/hsa:1293/hsa:7015/hsa:23462/hsa:57801/hsa:3908/hsa:3914/hsa:1288";22
"hsa04151";"PI3K-Akt signaling pathway";"23/236";"360/8567";0,000141512311202378;0,00596710245570029;"ENSG00000005884/ENSG00000041982/ENSG00000058085/ENSG00000077943/ENSG00000100385/ENSG00000101280/ENSG00000108821/ENSG00000109321/ENSG00000113578/ENSG00000113721/ENSG00000115414/ENSG00000118785/ENSG00000136869/ENSG00000137801/ENSG00000139219/ENSG00000157404/ENSG00000163359/ENSG00000165025/ENSG00000167083/ENSG00000168685/ENSG00000196569/ENSG00000196878/ENSG00000197565";"ITGA3/TNC/LAMC2/ITGA8/IL2RB/ANGPT4/COL1A1/AREG/FGF1/PDGFRB/FN1/SPP1/TLR4/THBS1/COL2A1/KIT/COL6A3/SYK/GNGT2/IL7R/LAMA2/LAMB3/COL4A6";"hsa:3675/hsa:3371/hsa:3918/hsa:8516/hsa:3560/hsa:51378/hsa:1277/hsa:374/hsa:2246/hsa:5159/hsa:2335/hsa:6696/hsa:7099/hsa:7057/hsa:1280/hsa:3815/hsa:1293/hsa:6850/hsa:2793/hsa:3575/hsa:3908/hsa:3914/hsa:1288";23
"hsa04514";"Cell adhesion molecule (CAM) interaction";"13/236";"158/8567";0,000405875954896833;0,014669516655557;"ENSG00000077943/ENSG00000101017/ENSG00000110076/ENSG00000120217/ENSG00000146938/ENSG00000148948/ENSG00000162631/ENSG00000162706/ENSG00000163531/ENSG00000172260/ENSG00000179242/ENSG00000179542/ENSG00000198910";"ITGA8/CD40/NRXN2/CD274/NLGN4X/LRRC4C/NTNG1/CADM3/NFASC/NEGR1/CDH4/SLITRK4/L1CAM";"hsa:8516/hsa:958/hsa:9379/hsa:29126/hsa:57502/hsa:57689/hsa:22854/hsa:57863/hsa:23114/hsa:257194/hsa:1002/hsa:139065/hsa:3897";13
"hsa04820";"Cytoskeleton in muscle cells";"16/236";"233/8567";0,000690475986128223;0,021836303061305;"ENSG00000005884/ENSG00000006788/ENSG00000060718/ENSG00000077943/ENSG00000080573/ENSG00000108821/ENSG00000111245/ENSG00000115414/ENSG00000118194/ENSG00000129991/ENSG00000137801/ENSG00000148677/ENSG00000157827/ENSG00000163359/ENSG00000196569/ENSG00000197565";"ITGA3/MYH13/COL11A1/ITGA8/COL5A3/COL1A1/MYL2/FN1/TNNT2/TNNI3/THBS1/ANKRD1/FMNL2/COL6A3/LAMA2/COL4A6";"hsa:3675/hsa:8735/hsa:1301/hsa:8516/hsa:50509/hsa:1277/hsa:4633/hsa:2335/hsa:7139/hsa:7137/hsa:7057/hsa:27063/hsa:114793/hsa:1293/hsa:3908/hsa:1288";16
"hsa05410";"Hypertrophic cardiomyopathy";"9/236";"99/8567";0,00157334011733655;0,0442283388540163;"ENSG00000005884/ENSG00000077943/ENSG00000078401/ENSG00000089250/ENSG00000092969/ENSG00000111245/ENSG00000118194/ENSG00000129991/ENSG00000196569";"ITGA3/ITGA8/EDN1/NOS1/TGFB2/MYL2/TNNT2/TNNI3/LAMA2";"hsa:3675/hsa:8516/hsa:1906/hsa:4842/hsa:7042/hsa:4633/hsa:7139/hsa:7137/hsa:3908";9
"hsa05146";"Amoebiasis";"9/236";"102/8567";0,0019387136015572;0,0490494541193971;"ENSG00000058085/ENSG00000092969/ENSG00000108821/ENSG00000115414/ENSG00000115594/ENSG00000136869/ENSG00000196569/ENSG00000196878/ENSG00000197565";"LAMC2/TGFB2/COL1A1/FN1/IL1R1/TLR4/LAMA2/LAMB3/COL4A6";"hsa:3918/hsa:7042/hsa:1277/hsa:2335/hsa:3554/hsa:7099/hsa:3908/hsa:3914/hsa:1288";9
