"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"OLFACTORY_TRANSDUCTION (hsa04740)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_OLFACTORY_TRANSDUCTION.html";"Olfactory transduction";387;0,8062996;1,4420242;0;0,016900823;0,018;4909;"tags=8%, list=13%, signal=9%"
"SMALL_CELL_LUNG_CANCER (hsa05222)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_SMALL_CELL_LUNG_CANCER.html";"Small cell lung cancer";84;0,84947175;1,3598336;0,016434893;0,48318696;0,661;1753;"tags=14%, list=5%, signal=15%"
"AXON_GUIDANCE (hsa04360)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_AXON_GUIDANCE.html";"Axon guidance";129;0,8037883;1,3501841;0,017878426;0,46389425;0,781;2207;"tags=28%, list=6%, signal=30%"
"GAP_JUNCTION (hsa04540)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GAP_JUNCTION.html";"Gap junction";90;0,841734;1,3427624;0,018820576;0,44913054;0,868;3084;"tags=29%, list=8%, signal=31%"
"RENAL_CELL_CARCINOMA (hsa05211)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_RENAL_CELL_CARCINOMA.html";"Renal cell carcinoma";70;0,8441177;1,3222344;0,034883723;0,7072326;0,979;1850;"tags=11%, list=5%, signal=12%"
"CALCIUM_SIGNALING_PATHWAY (hsa04020)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CALCIUM_SIGNALING_PATHWAY.html";"Calcium signaling pathway";177;0,7665412;1,3082496;0,029511917;0,8948253;0,998;2201;"tags=24%, list=6%, signal=25%"
"MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY (N00399)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: CCL2 -> CCR2 -> GNB/G -> PI3K -> PIP3 -> AKT -> IKK -> NFKBIA -> NFKB";31;0,9077391;1,2969236;0,019117648;1;1;1566;"tags=23%, list=4%, signal=24%"
"MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY (N01092)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: Eae -> Tir -> NCK -> (WASL+WIPF) -> ARP2/3 -> (ACTB,ACTG1)";17;0,9691989;1,2957885;0,00739645;0,93866366;1;79;"tags=6%, list=0%, signal=6%"
"MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY (N00178)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: vGPCR -> GNB/G -> PI3Kgamma -> PREX1 -> RAC1 -> JNK -> NFKB => (IL6,CXCL8)";29;0,9103606;1,2907773;0,028571429;0,9449486;1;2500;"tags=34%, list=7%, signal=37%"
"MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY (N00158)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: vGPCR -> GNB/G -> PI3Kgamma -> PIP3 -> AKT -> MTOR";24;0,9169123;1,2789708;0,036414567;1;1;2500;"tags=33%, list=7%, signal=36%"
