"KEGG_ID";"Description";"Gene_Ratio";"BgRatio";"pvalue";"padj";"gene_id";"gene_name";"kegg_id";"count"
"hsa04610";"Complement and coagulation cascades";"28/740";"86/8567";2,68467544265898e-10;8,96681597848101e-08;"ENSG00000003436/ENSG00000009724/ENSG00000057593/ENSG00000088926/ENSG00000106366/ENSG00000109072/ENSG00000112936/ENSG00000115718/ENSG00000117601/ENSG00000123838/ENSG00000123843/ENSG00000125730/ENSG00000165471/ENSG00000166278/ENSG00000167711/ENSG00000168398/ENSG00000171557/ENSG00000171560/ENSG00000171564/ENSG00000180210/ENSG00000182326/ENSG00000196352/ENSG00000197249/ENSG00000198734/ENSG00000205403/ENSG00000224389/ENSG00000243649/ENSG00000244731";"TFPI/MASP2/F7/F11/SERPINE1/VTN/C7/PROC/SERPINC1/C4BPA/C4BPB/C3/MBL2/C2/SERPINF2/BDKRB2/FGG/FGA/FGB/F2/C1S/CD55/SERPINA1/F5/CFI/C4B/CFB/C4A";"hsa:7035/hsa:10747/hsa:2155/hsa:2160/hsa:5054/hsa:7448/hsa:730/hsa:5624/hsa:462/hsa:722/hsa:725/hsa:718/hsa:4153/hsa:717/hsa:5345/hsa:624/hsa:2266/hsa:2243/hsa:2244/hsa:2147/hsa:716/hsa:1604/hsa:5265/hsa:2153/hsa:3426/hsa:721/hsa:629/hsa:720";28
"hsa04518";"Integrin signaling";"37/740";"154/8567";5,95430493973646e-09;7,59590916189706e-07;"ENSG00000019991/ENSG00000039068/ENSG00000041982/ENSG00000050555/ENSG00000090339/ENSG00000092758/ENSG00000100311/ENSG00000101311/ENSG00000101680/ENSG00000105371/ENSG00000105664/ENSG00000105855/ENSG00000105976/ENSG00000109072/ENSG00000115232/ENSG00000115414/ENSG00000118785/ENSG00000125730/ENSG00000129675/ENSG00000130402/ENSG00000134853/ENSG00000134871/ENSG00000137801/ENSG00000138798/ENSG00000138964/ENSG00000139219/ENSG00000142173/ENSG00000144668/ENSG00000166147/ENSG00000168743/ENSG00000169231/ENSG00000171557/ENSG00000171560/ENSG00000171564/ENSG00000187498/ENSG00000188153/ENSG00000197702";"HGF/CDH1/TNC/LAMC3/ICAM1/COL9A3/PDGFB/FERMT1/LAMA1/ICAM4/COMP/ITGB8/MET/VTN/ITGA4/FN1/SPP1/C3/ARHGEF6/ACTN4/PDGFRA/COL4A2/THBS1/EGF/PARVG/COL2A1/COL6A2/ITGA9/FBN1/NPNT/THBS3/FGG/FGA/FGB/COL4A1/COL4A5/PARVA";"hsa:3082/hsa:999/hsa:3371/hsa:10319/hsa:3383/hsa:1299/hsa:5155/hsa:55612/hsa:284217/hsa:3386/hsa:1311/hsa:3696/hsa:4233/hsa:7448/hsa:3676/hsa:2335/hsa:6696/hsa:718/hsa:9459/hsa:81/hsa:5156/hsa:1284/hsa:7057/hsa:1950/hsa:64098/hsa:1280/hsa:1292/hsa:3680/hsa:2200/hsa:255743/hsa:7059/hsa:2266/hsa:2243/hsa:2244/hsa:1282/hsa:1287/hsa:55742";37
"hsa04360";"Axon guidance";"41/740";"182/8567";6,82267289990754e-09;7,59590916189706e-07;"ENSG00000012171/ENSG00000066248/ENSG00000070886/ENSG00000075213/ENSG00000075223/ENSG00000077264/ENSG00000080224/ENSG00000082684/ENSG00000099250/ENSG00000101096/ENSG00000101144/ENSG00000101349/ENSG00000105976/ENSG00000107731/ENSG00000108947/ENSG00000111186/ENSG00000121966/ENSG00000125266/ENSG00000133216/ENSG00000137872/ENSG00000138696/ENSG00000138835/ENSG00000144857/ENSG00000153993/ENSG00000154134/ENSG00000156687/ENSG00000157851/ENSG00000164690/ENSG00000167680/ENSG00000182168/ENSG00000182175/ENSG00000182511/ENSG00000182580/ENSG00000184347/ENSG00000184349/ENSG00000185008/ENSG00000187122/ENSG00000187323/ENSG00000187764/ENSG00000196358/ENSG00000221866";"SEMA3B/NGEF/EPHA8/SEMA3A/SEMA3C/PAK3/EPHA6/SEMA5B/NRP1/NFATC2/BMP7/PAK5/MET/UNC5B/EFNB3/WNT5B/CXCR4/EFNB2/EPHB2/SEMA6D/BMPR1B/RGS3/BOC/SEMA3D/ROBO3/UNC5D/DPYSL5/SHH/SEMA6B/UNC5C/RGMA/FES/EPHB3/SLIT3/EFNA5/ROBO2/SLIT1/DCC/SEMA4D/NTNG2/PLXNA4";"hsa:7869/hsa:25791/hsa:2046/hsa:10371/hsa:10512/hsa:5063/hsa:285220/hsa:54437/hsa:8829/hsa:4773/hsa:655/hsa:57144/hsa:4233/hsa:219699/hsa:1949/hsa:81029/hsa:7852/hsa:1948/hsa:2048/hsa:80031/hsa:658/hsa:5998/hsa:91653/hsa:223117/hsa:64221/hsa:137970/hsa:56896/hsa:6469/hsa:10501/hsa:8633/hsa:56963/hsa:2242/hsa:2049/hsa:6586/hsa:1946/hsa:6092/hsa:6585/hsa:1630/hsa:10507/hsa:84628/hsa:91584";41
"hsa04820";"Cytoskeleton in muscle cells";"43/740";"233/8567";1,20444118440781e-06;0,000100570838898052;"ENSG00000006788/ENSG00000011465/ENSG00000022267/ENSG00000026025/ENSG00000046604/ENSG00000049540/ENSG00000078114/ENSG00000092758/ENSG00000096696/ENSG00000101680/ENSG00000104879/ENSG00000105357/ENSG00000105409/ENSG00000105664/ENSG00000105855/ENSG00000107438/ENSG00000114854/ENSG00000115232/ENSG00000115414/ENSG00000123096/ENSG00000128591/ENSG00000128872/ENSG00000131435/ENSG00000134755/ENSG00000134871/ENSG00000136842/ENSG00000137801/ENSG00000142173/ENSG00000142661/ENSG00000143632/ENSG00000144668/ENSG00000148677/ENSG00000154358/ENSG00000155816/ENSG00000160460/ENSG00000166147/ENSG00000168542/ENSG00000169231/ENSG00000172164/ENSG00000172403/ENSG00000187498/ENSG00000188153/ENSG00000196739";"MYH13/DCN/FHL1/VIM/DSG2/ELN/NEBL/COL9A3/DSP/LAMA1/CKM/MYH14/ATP1A3/COMP/ITGB8/PDLIM1/TNNC1/ITGA4/FN1/SSPN/FLNC/TMOD2/PDLIM4/DSC2/COL4A2/TMOD1/THBS1/COL6A2/MYOM3/ACTA1/ITGA9/ANKRD1/OBSCN/FMN2/SPTBN4/FBN1/COL3A1/THBS3/SNTB1/SYNPO2/COL4A1/COL4A5/COL27A1";"hsa:8735/hsa:1634/hsa:2273/hsa:7431/hsa:1829/hsa:2006/hsa:10529/hsa:1299/hsa:1832/hsa:284217/hsa:1158/hsa:79784/hsa:478/hsa:1311/hsa:3696/hsa:9124/hsa:7134/hsa:3676/hsa:2335/hsa:8082/hsa:2318/hsa:29767/hsa:8572/hsa:1824/hsa:1284/hsa:7111/hsa:7057/hsa:1292/hsa:127294/hsa:58/hsa:3680/hsa:27063/hsa:84033/hsa:56776/hsa:57731/hsa:2200/hsa:1281/hsa:7059/hsa:6641/hsa:171024/hsa:1282/hsa:1287/hsa:85301";43
"hsa05412";"Arrhythmogenic right ventricular cardiomyopathy";"22/740";"86/8567";2,41701740149712e-06;0,000161456762420008;"ENSG00000007402/ENSG00000046604/ENSG00000066032/ENSG00000075461/ENSG00000089250/ENSG00000096696/ENSG00000100678/ENSG00000101680/ENSG00000105605/ENSG00000105855/ENSG00000115232/ENSG00000118160/ENSG00000123096/ENSG00000134755/ENSG00000138795/ENSG00000142408/ENSG00000144668/ENSG00000151062/ENSG00000153956/ENSG00000157388/ENSG00000167535/ENSG00000172164";"CACNA2D2/DSG2/CTNNA2/CACNG4/NOS1/DSP/SLC8A3/LAMA1/CACNG7/ITGB8/ITGA4/SLC8A2/SSPN/DSC2/LEF1/CACNG8/ITGA9/CACNA2D4/CACNA2D1/CACNA1D/CACNB3/SNTB1";"hsa:9254/hsa:1829/hsa:1496/hsa:27092/hsa:4842/hsa:1832/hsa:6547/hsa:284217/hsa:59284/hsa:3696/hsa:3676/hsa:6543/hsa:8082/hsa:1824/hsa:51176/hsa:59283/hsa:3680/hsa:93589/hsa:781/hsa:776/hsa:784/hsa:6641";22
"hsa00561";"Glycerolipid metabolism";"18/740";"64/8567";4,67168631837409e-06;0,000260057205056157;"ENSG00000026652/ENSG00000058866/ENSG00000062282/ENSG00000100344/ENSG00000102780/ENSG00000106384/ENSG00000132793/ENSG00000136267/ENSG00000138678/ENSG00000141934/ENSG00000143797/ENSG00000166035/ENSG00000166391/ENSG00000172197/ENSG00000185000/ENSG00000198074/ENSG00000227471/ENSG00000274588";"AGPAT4/DGKG/DGAT2/PNPLA3/DGKH/MOGAT3/LPIN3/DGKB/GPAT3/PLPP2/MBOAT2/LIPC/MOGAT2/MBOAT1/DGAT1/AKR1B10/AKR1B15/DGKK";"hsa:56895/hsa:1608/hsa:84649/hsa:80339/hsa:160851/hsa:346606/hsa:64900/hsa:1607/hsa:84803/hsa:8612/hsa:129642/hsa:3990/hsa:80168/hsa:154141/hsa:8694/hsa:57016/hsa:441282/hsa:139189";18
"hsa04082";"Neuroactive ligand signaling";"35/740";"199/8567";3,45504667159424e-05;0,00164855084044639;"ENSG00000011677/ENSG00000036565/ENSG00000080644/ENSG00000087258/ENSG00000099957/ENSG00000101194/ENSG00000101333/ENSG00000102287/ENSG00000103546/ENSG00000105737/ENSG00000108576/ENSG00000109738/ENSG00000112038/ENSG00000113749/ENSG00000114450/ENSG00000116329/ENSG00000117971/ENSG00000120251/ENSG00000133019/ENSG00000149295/ENSG00000152578/ENSG00000158748/ENSG00000160716/ENSG00000164418/ENSG00000164742/ENSG00000166206/ENSG00000167414/ENSG00000168830/ENSG00000172380/ENSG00000175591/ENSG00000176884/ENSG00000182256/ENSG00000186469/ENSG00000196277/ENSG00000204681";"GABRA3/SLC18A1/CHRNA3/GNAO1/P2RX6/SLC17A9/PLCB4/GABRE/SLC6A2/GRIK5/SLC6A4/GLRB/OPRM1/HRH2/GNB4/OPRD1/CHRNB4/GRIA2/CHRM3/DRD2/GRIA4/HTR6/CHRNB2/GRIK2/ADCY1/GABRB3/GNG8/HTR1E/GNG12/P2RY2/GRIN1/GABRG3/GNG2/GRM7/GABBR1";"hsa:2556/hsa:6570/hsa:1136/hsa:2775/hsa:9127/hsa:63910/hsa:5332/hsa:2564/hsa:6530/hsa:2901/hsa:6532/hsa:2743/hsa:4988/hsa:3274/hsa:59345/hsa:4985/hsa:1143/hsa:2891/hsa:1131/hsa:1813/hsa:2893/hsa:3362/hsa:1141/hsa:2898/hsa:107/hsa:2562/hsa:94235/hsa:3354/hsa:55970/hsa:5029/hsa:2902/hsa:2567/hsa:54331/hsa:2917/hsa:2550";35
"hsa04512";"ECM-receptor interaction";"20/740";"89/8567";5,35481578074286e-05;0,00223563558846014;"ENSG00000041982/ENSG00000050555/ENSG00000092758/ENSG00000101680/ENSG00000105664/ENSG00000105855/ENSG00000109072/ENSG00000115232/ENSG00000115414/ENSG00000118785/ENSG00000122012/ENSG00000134871/ENSG00000137801/ENSG00000139219/ENSG00000142173/ENSG00000144668/ENSG00000168743/ENSG00000169231/ENSG00000187498/ENSG00000188153";"TNC/LAMC3/COL9A3/LAMA1/COMP/ITGB8/VTN/ITGA4/FN1/SPP1/SV2C/COL4A2/THBS1/COL2A1/COL6A2/ITGA9/NPNT/THBS3/COL4A1/COL4A5";"hsa:3371/hsa:10319/hsa:1299/hsa:284217/hsa:1311/hsa:3696/hsa:7448/hsa:3676/hsa:2335/hsa:6696/hsa:22987/hsa:1284/hsa:7057/hsa:1280/hsa:1292/hsa:3680/hsa:255743/hsa:7059/hsa:1282/hsa:1287";20
"hsa04517";"IgSF CAM signaling";"46/740";"298/8567";6,74758539139522e-05;0,00250410391191778;"ENSG00000018236/ENSG00000039068/ENSG00000075043/ENSG00000077264/ENSG00000078018/ENSG00000079819/ENSG00000079841/ENSG00000090339/ENSG00000091129/ENSG00000099250/ENSG00000101349/ENSG00000104833/ENSG00000105357/ENSG00000107731/ENSG00000109339/ENSG00000111679/ENSG00000115232/ENSG00000130402/ENSG00000131409/ENSG00000143217/ENSG00000143847/ENSG00000146938/ENSG00000149294/ENSG00000154134/ENSG00000154654/ENSG00000156687/ENSG00000156711/ENSG00000158887/ENSG00000160460/ENSG00000165246/ENSG00000166250/ENSG00000169760/ENSG00000171557/ENSG00000171560/ENSG00000171564/ENSG00000175161/ENSG00000182168/ENSG00000184156/ENSG00000184347/ENSG00000184564/ENSG00000185008/ENSG00000185386/ENSG00000187122/ENSG00000187323/ENSG00000196083/ENSG00000221866";"CNTN1/CDH1/KCNQ2/PAK3/MAP2/EPB41L2/RIMS1/ICAM1/NRCAM/NRP1/PAK5/TUBB4A/MYH14/UNC5B/MAPK10/PTPN6/ITGA4/ACTN4/LRRC4B/NECTIN4/PPFIA4/NLGN4X/NCAM1/ROBO3/NCAM2/UNC5D/MAPK13/MPZ/SPTBN4/NLGN4Y/CLMP/NLGN1/FGG/FGA/FGB/CADM2/UNC5C/KCNQ3/SLIT3/SLITRK6/ROBO2/MAPK11/SLIT1/DCC/IL1RAP/PLXNA4";"hsa:1272/hsa:999/hsa:3785/hsa:5063/hsa:4133/hsa:2037/hsa:22999/hsa:3383/hsa:4897/hsa:8829/hsa:57144/hsa:10382/hsa:79784/hsa:219699/hsa:5602/hsa:5777/hsa:3676/hsa:81/hsa:94030/hsa:81607/hsa:8497/hsa:57502/hsa:4684/hsa:64221/hsa:4685/hsa:137970/hsa:5603/hsa:4359/hsa:57731/hsa:22829/hsa:79827/hsa:22871/hsa:2266/hsa:2243/hsa:2244/hsa:253559/hsa:8633/hsa:3786/hsa:6586/hsa:84189/hsa:6092/hsa:5600/hsa:6585/hsa:1630/hsa:3556/hsa:91584";46
"hsa04020";"Calcium signaling pathway";"40/740";"253/8567";0,000118070806715648;0,00394356494430265;"ENSG00000004468/ENSG00000019991/ENSG00000050628/ENSG00000065361/ENSG00000067842/ENSG00000068078/ENSG00000089250/ENSG00000099957/ENSG00000100311/ENSG00000100678/ENSG00000101096/ENSG00000101333/ENSG00000105976/ENSG00000113749/ENSG00000114854/ENSG00000118160/ENSG00000121966/ENSG00000130528/ENSG00000133019/ENSG00000134853/ENSG00000137825/ENSG00000138798/ENSG00000143772/ENSG00000148053/ENSG00000148408/ENSG00000151617/ENSG00000152495/ENSG00000157388/ENSG00000158748/ENSG00000160867/ENSG00000163235/ENSG00000164742/ENSG00000164867/ENSG00000165731/ENSG00000168398/ENSG00000176170/ENSG00000176884/ENSG00000183049/ENSG00000196557/ENSG00000198400";"CD38/HGF/PTGER3/ERBB3/ATP2B3/FGFR3/NOS1/P2RX6/PDGFB/SLC8A3/NFATC2/PLCB4/MET/HRH2/TNNC1/SLC8A2/CXCR4/HRC/CHRM3/PDGFRA/ITPKA/EGF/ITPKB/NTRK2/CACNA1B/EDNRA/CAMK4/CACNA1D/HTR6/FGFR4/TGFA/ADCY1/NOS3/RET/BDKRB2/SPHK1/GRIN1/CAMK1D/CACNA1H/NTRK1";"hsa:952/hsa:3082/hsa:5733/hsa:2065/hsa:492/hsa:2261/hsa:4842/hsa:9127/hsa:5155/hsa:6547/hsa:4773/hsa:5332/hsa:4233/hsa:3274/hsa:7134/hsa:6543/hsa:7852/hsa:3270/hsa:1131/hsa:5156/hsa:3706/hsa:1950/hsa:3707/hsa:4915/hsa:774/hsa:1909/hsa:814/hsa:776/hsa:3362/hsa:2264/hsa:7039/hsa:107/hsa:4846/hsa:5979/hsa:624/hsa:8877/hsa:2902/hsa:57118/hsa:8912/hsa:4914";40
