"NAME";"PROBE";"GENE SYMBOL";"GENE TITLE";"RANK IN GENE LIST";"RANK METRIC SCORE";"CORE ENRICHMENT"
"row_0";"ENSG00000169860";"P2RY1";"purinergic receptor P2Y1";679;112,125091552734;"No"
"row_1";"ENSG00000133731";"IMPA1";"inositol monophosphatase 1";803;91,1217803955078;"No"
"row_2";"ENSG00000135929";"CYP27A1";"cytochrome P450 family 27 subfamily A member 1";878;81,3230133056641;"No"
"row_3";"ENSG00000185532";"PRKG1";"protein kinase cGMP-dependent 1";879;80,7921829223633;"No"
"row_4";"ENSG00000176170";"SPHK1";"sphingosine kinase 1";1159;57,028450012207;"No"
"row_5";"ENSG00000116711";"PLA2G4A";"phospholipase A2 group IVA";1260;50,690113067627;"No"
"row_6";"ENSG00000181027";"FKRP";"fukutin related protein";1469;39,0681190490723;"No"
"row_7";"ENSG00000182621";"PLCB1";"phospholipase C beta 1";2417;15,1060914993286;"No"
"row_8";"ENSG00000115956";"PLEK";"pleckstrin";2767;11,213695526123;"No"
"row_9";"ENSG00000145725";"PPIP5K2";"diphosphoinositol pentakisphosphate kinase 2";2772;11,1905565261841;"No"
"row_10";"ENSG00000174697";"LEP";"leptin";3334;7,16718244552612;"No"
"row_11";"ENSG00000067113";"PLPP1";"phospholipid phosphatase 1";3354;7,0461745262146;"No"
"row_12";"ENSG00000107789";"MINPP1";"multiple inositol-polyphosphate phosphatase 1";3391;6,8206148147583;"No"
"row_13";"ENSG00000150787";"PTS";"6-pyruvoyltetrahydropterin synthase";3703;5,42554473876953;"No"
"row_14";"ENSG00000145335";"SNCA";"synuclein alpha";3735;5,30610084533691;"No"
"row_15";"ENSG00000063176";"SPHK2";"sphingosine kinase 2";3758;5,21773529052734;"No"
"row_16";"ENSG00000172296";"SPTLC3";"serine palmitoyltransferase long chain base subunit 3";4070;4,26869964599609;"No"
"row_17";"ENSG00000151552";"QDPR";"quinoid dihydropteridine reductase";4166;3,96910190582275;"No"
"row_18";"ENSG00000169057";"MECP2";"methyl-CpG binding protein 2";4293;3,56772637367249;"No"
"row_19";"ENSG00000111012";"CYP27B1";"cytochrome P450 family 27 subfamily B member 1";4605;2,80323910713196;"No"
"row_20";"ENSG00000137825";"ITPKA";"inositol-trisphosphate 3-kinase A";4614;2,78392171859741;"No"
"row_21";"ENSG00000176095";"IP6K1";"inositol hexakisphosphate kinase 1";4912;2,18820190429688;"No"
"row_22";"ENSG00000173598";"NUDT4";"nudix hydrolase 4";4945;2,10838961601257;"No"
"row_23";"ENSG00000006530";"AGK";"acylglycerol kinase";5018;1,98112738132477;"No"
"row_24";"ENSG00000143772";"ITPKB";"inositol-trisphosphate 3-kinase B";5239;1,70623970031738;"No"
