"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0008544";"epidermis development";"63/588";"394/18496";1,04101373895583e-26;4,6502083719157e-23;"3909/55283/3918/1001/1308/5317/79977/6820/7042/1832/55612/79152/54845/51599/4233/7421/3552/5493/1475/3229/2069/652/58495/3872/5920/10468/2012/301/8796/9314/25833/2627/1956/6768/26524/3606/135228/9076/5308/94234/6692/25818/144501/2125/5650/646/3892/3866/5017/10855/1474/126695/2810/51806/2304/59344/11187/677/3852/3868/1364/3914/5154";"LAMA3/MCOLN3/LAMC2/CDH3/COL17A1/PKP1/GRHL2/SULT2B1/TGFB2/DSP/FERMT1/FA2H/ESRP1/LSR/MET/VDR/IL1A/PPL/CSTA/HOXC13/EREG/BMP4/OVOL2/KRT17/RARRES3/FST/EMP1/ANXA1/SCEL/KLF4/POU2F3/GATA6/EGFR/ST14/LATS2/IL18/CD109/CLDN1/PITX2/FOXQ1/SPINT1/KLK5/KRT80/EVPL/KLK7/BNC1/KRT86/KRT15/OVOL1/HPSE/CST6/KDF1/SFN/CALML5/FOXE1/ALOXE3/PKP3/ZFP36L1/KRT5/KRT16/CLDN4/LAMB3/PDGFA";63
"BP";"GO:0043588";"skin development";"52/588";"323/18496";2,53099683974741e-22;5,65298144157584e-19;"3675/1001/5317/79977/3655/7042/1832/55612/79152/51599/4233/7421/3552/3694/5493/1475/3229/2069/58495/3872/3691/5920/10468/301/8796/9314/25833/2627/1956/6768/26524/3606/135228/9076/94234/25818/144501/2125/3892/5017/10855/126695/2810/2304/59344/54101/11187/677/3852/3868/1364/5154";"ITGA3/CDH3/PKP1/GRHL2/ITGA6/TGFB2/DSP/FERMT1/FA2H/LSR/MET/VDR/IL1A/ITGB6/PPL/CSTA/HOXC13/EREG/OVOL2/KRT17/ITGB4/RARRES3/FST/ANXA1/SCEL/KLF4/POU2F3/GATA6/EGFR/ST14/LATS2/IL18/CD109/CLDN1/FOXQ1/KLK5/KRT80/EVPL/KRT86/OVOL1/HPSE/KDF1/SFN/FOXE1/ALOXE3/RIPK4/PKP3/ZFP36L1/KRT5/KRT16/CLDN4/PDGFA";52
"BP";"GO:0042060";"wound healing";"52/588";"449/18496";6,14064329532157e-16;9,14341786673381e-13;"7035/960/954/1608/2065/1906/7042/1832/5155/958/55612/857/5054/23189/5777/84830/3552/3694/2152/7128/5493/2069/79026/5639/5638/301/79056/25833/7057/26509/7409/3491/84959/7476/135228/9076/2150/92421/558/2125/116844/57834/10855/6288/7056/9241/5359/1364/5154/6281/83481/653145";"TFPI/CD44/ENTPD2/DGKG/ERBB3/EDN1/TGFB2/DSP/PDGFB/CD40/FERMT1/CAV1/SERPINE1/KANK1/PTPN6/ADTRP/IL1A/ITGB6/F3/TNFAIP3/PPL/EREG/AHNAK/PRRG2/PRRG1/ANXA1/PRRG4/POU2F3/THBS1/MYOF/VAV1/CYR61/UBASH3B/WNT7A/CD109/CLDN1/F2RL1/CHMP4C/AXL/EVPL/LRG1/CYP4F11/HPSE/SAA1/THBD/NOG/PLSCR1/CLDN4/PDGFA/S100A10/EPPK1/ANXA8";52
"BP";"GO:0009913";"epidermal cell differentiation";"36/588";"250/18496";2,98708122013371e-14;3,33582295258432e-11;"55283/1001/5317/79977/6820/1832/79152/54845/7421/3552/5493/1475/2069/652/58495/3872/5920/301/8796/9314/25833/2627/6768/26524/135228/5308/25818/144501/2125/3892/5017/126695/2810/677/3852/3868";"MCOLN3/CDH3/PKP1/GRHL2/SULT2B1/DSP/FA2H/ESRP1/VDR/IL1A/PPL/CSTA/EREG/BMP4/OVOL2/KRT17/RARRES3/ANXA1/SCEL/KLF4/POU2F3/GATA6/ST14/LATS2/CD109/PITX2/KLK5/KRT80/EVPL/KRT86/OVOL1/KDF1/SFN/ZFP36L1/KRT5/KRT16";36
"BP";"GO:0050673";"epithelial cell proliferation";"50/588";"487/18496";2,63031203613295e-13;2,34992077308117e-10;"5923/1001/7049/7042/8829/5155/51804/55612/80004/79152/858/857/374/7421/2152/7128/860/2069/652/58495/6495/11202/10468/9982/7057/91862/1012/2627/1893/1956/7476/135228/4323/7039/9076/116039/57608/6778/195814/116844/5017/79812/126695/2810/9241/4070/7026/677/5268/83481";"RASGRF1/CDH3/TGFBR3/TGFB2/NRP1/PDGFB/SIX4/FERMT1/ESRP2/FA2H/CAV2/CAV1/AREG/VDR/F3/TNFAIP3/RUNX2/EREG/BMP4/OVOL2/SIX1/KLK8/FST/FGFBP1/THBS1/MARVELD3/CDH13/GATA6/ECM1/EGFR/WNT7A/CD109/MMP14/TGFA/CLDN1/OSR2/JCAD/STAT6/SDR16C5/LRG1/OVOL1/MMRN2/KDF1/SFN/NOG/TACSTD2/NR2F2/ZFP36L1/SERPINB5/EPPK1";50
"BP";"GO:0098773";"skin epidermis development";"25/588";"133/18496";6,36793363493354e-13;4,74092659120802e-10;"1001/7042/55612/79152/51599/4233/3229/3872/10468/9314/2627/1956/3606/135228/9076/94234/10855/126695/2810/2304/59344/11187/3868/1364/5154";"CDH3/TGFB2/FERMT1/FA2H/LSR/MET/HOXC13/KRT17/FST/KLF4/GATA6/EGFR/IL18/CD109/CLDN1/FOXQ1/HPSE/KDF1/SFN/FOXE1/ALOXE3/PKP3/KRT16/CLDN4/PDGFA";25
"BP";"GO:0043616";"keratinocyte proliferation";"17/588";"60/18496";2,99424218642229e-12;1,74345172118732e-09;"1001/55612/374/7421/2069/58495/11202/10468/1012/135228/195814/116844/5017/126695/2810/677/83481";"CDH3/FERMT1/AREG/VDR/EREG/OVOL2/KLK8/FST/CDH13/CD109/SDR16C5/LRG1/OVOL1/KDF1/SFN/ZFP36L1/EPPK1";17
"BP";"GO:0048732";"gland development";"46/588";"451/18496";3,12236708517989e-12;1,74345172118732e-09;"3207/999/5307/7049/1906/7042/8829/51804/80004/79152/51599/857/4233/3200/3209/23242/374/4939/7421/64065/7128/3213/652/7849/6495/3169/2627/1956/4478/3625/7039/9076/1999/5308/10370/55897/6778/255738/3219/2304/5324/9241/7477/5154/7052/5268";"HOXA11/CDH1/PITX1/TGFBR3/EDN1/TGFB2/NRP1/SIX4/ESRP2/FA2H/LSR/CAV1/MET/HOXA3/HOXA13/COBL/AREG/OAS2/VDR/PERP/TNFAIP3/HOXB3/BMP4/PAX8/SIX1/FOXA1/GATA6/EGFR/MSN/INHBB/TGFA/CLDN1/ELF3/PITX2/CITED2/MESP1/STAT6/PCSK9/HOXB9/FOXE1/PLAG1/NOG/WNT7B/PDGFA/TGM2/SERPINB5";46
"BP";"GO:0050678";"regulation of epithelial cell proliferation";"43/588";"410/18496";6,53851988361152e-12;3,24528536889918e-09;"1001/7049/7042/8829/5155/51804/80004/79152/858/857/374/7421/2152/7128/860/2069/652/58495/6495/9982/7057/91862/1012/2627/1893/1956/7476/135228/7039/9076/116039/57608/116844/5017/79812/126695/2810/9241/4070/7026/677/5268/83481";"CDH3/TGFBR3/TGFB2/NRP1/PDGFB/SIX4/ESRP2/FA2H/CAV2/CAV1/AREG/VDR/F3/TNFAIP3/RUNX2/EREG/BMP4/OVOL2/SIX1/FGFBP1/THBS1/MARVELD3/CDH13/GATA6/ECM1/EGFR/WNT7A/CD109/TGFA/CLDN1/OSR2/JCAD/LRG1/OVOL1/MMRN2/KDF1/SFN/NOG/TACSTD2/NR2F2/ZFP36L1/SERPINB5/EPPK1";43
"BP";"GO:0030216";"keratinocyte differentiation";"27/588";"176/18496";1,15012578507597e-11;5,13761188193435e-09;"1001/5317/79977/1832/7421/3552/5493/1475/2069/58495/3872/5920/301/8796/25833/6768/26524/135228/25818/144501/2125/3892/126695/2810/677/3852/3868";"CDH3/PKP1/GRHL2/DSP/VDR/IL1A/PPL/CSTA/EREG/OVOL2/KRT17/RARRES3/ANXA1/SCEL/POU2F3/ST14/LATS2/CD109/KLK5/KRT80/EVPL/KRT86/KDF1/SFN/ZFP36L1/KRT5/KRT16";27
"BP";"GO:0048568";"embryonic organ development";"43/588";"457/18496";2,1979820586414e-10;8,92580532359192e-08;"3207/1906/79977/7042/5155/51804/3198/3200/23242/2202/3213/3227/860/652/7849/58495/6495/3976/6665/9645/7020/121227/3491/1956/6768/4323/2019/5308/10370/116039/6692/55897/10653/3856/3219/2304/9241/668/7026/677/7477/5154/3217";"HOXA11/EDN1/GRHL2/TGFB2/PDGFB/SIX4/HOXA1/HOXA3/COBL/EFEMP1/HOXB3/HOXC11/RUNX2/BMP4/PAX8/OVOL2/SIX1/LIF/SOX15/MICAL2/TFAP2A/LRIG3/CYR61/EGFR/ST14/MMP14/EN1/PITX2/CITED2/OSR2/SPINT1/MESP1/SPINT2/KRT8/HOXB9/FOXE1/NOG/FOXL2/NR2F2/ZFP36L1/WNT7B/PDGFA/HOXB7";43
"BP";"GO:0061138";"morphogenesis of a branching epithelium";"26/588";"191/18496";4,15809425520226e-10;1,54785058649904e-07;"3207/9620/1906/79977/8829/51804/1522/80004/4233/3209/374/7421/652/7849/6495/3169/170690/6768/4323/6692/10653/9241/4070/5154/7052/3217";"HOXA11/CELSR1/EDN1/GRHL2/NRP1/SIX4/CTSZ/ESRP2/MET/HOXA13/AREG/VDR/BMP4/PAX8/SIX1/FOXA1/ADAMTS16/ST14/MMP14/SPINT1/SPINT2/NOG/TACSTD2/PDGFA/TGM2/HOXB7";26
"BP";"GO:0022612";"gland morphogenesis";"21/588";"127/18496";5,49644908581138e-10;1,80722275565901e-07;"7042/8829/80004/857/3209/374/7421/64065/7128/652/3169/1956/4478/7039/1999/6778/5324/9241/5154/7052/5268";"TGFB2/NRP1/ESRP2/CAV1/HOXA13/AREG/VDR/PERP/TNFAIP3/BMP4/FOXA1/EGFR/MSN/TGFA/ELF3/STAT6/PLAG1/NOG/PDGFA/TGM2/SERPINB5";21
"BP";"GO:0001763";"morphogenesis of a branching structure";"27/588";"208/18496";5,66400684558454e-10;1,80722275565901e-07;"3207/9620/1906/79977/8829/51804/1522/80004/4233/3209/374/7421/652/7849/6495/3169/170690/6768/4323/6692/10653/9241/4070/5154/1305/7052/3217";"HOXA11/CELSR1/EDN1/GRHL2/NRP1/SIX4/CTSZ/ESRP2/MET/HOXA13/AREG/VDR/BMP4/PAX8/SIX1/FOXA1/ADAMTS16/ST14/MMP14/SPINT1/SPINT2/NOG/TACSTD2/PDGFA/COL13A1/TGM2/HOXB7";27
"BP";"GO:0048525";"negative regulation of viral process";"16/588";"76/18496";1,64371160036756e-09;4,89497314589458e-07;"9235/6672/11043/4940/4939/64135/684/6041/10410/8091/4599/3428/9582/8519/5359/60489";"IL32/SP100/MID2/OAS3/OAS2/IFIH1/BST2/RNASEL/IFITM3/HMGA2/MX1/IFI16/APOBEC3B/IFITM1/PLSCR1/APOBEC3G";16
"BP";"GO:0060562";"epithelial tube morphogenesis";"34/588";"337/18496";3,04320282396232e-09;8,41264057507115e-07;"3207/9620/1906/79977/7042/8829/51804/1522/80004/4233/23242/374/7421/64065/2043/652/7849/58495/6495/3169/9645/170690/6768/81792/4323/10370/6692/55897/10653/153572/79812/9241/4070/3217";"HOXA11/CELSR1/EDN1/GRHL2/TGFB2/NRP1/SIX4/CTSZ/ESRP2/MET/COBL/AREG/VDR/PERP/EPHA4/BMP4/PAX8/OVOL2/SIX1/FOXA1/MICAL2/ADAMTS16/ST14/ADAMTS12/MMP14/CITED2/SPINT1/MESP1/SPINT2/IRX2/MMRN2/NOG/TACSTD2/HOXB7";34
"BP";"GO:1903034";"regulation of response to wounding";"24/588";"181/18496";3,35546715025294e-09;8,41264057507115e-07;"7035/1906/5155/55612/857/5054/23189/5777/84830/2043/2152/7128/301/9314/7057/84959/135228/9076/2150/10855/7056/1364/5154/83481";"TFPI/EDN1/PDGFB/FERMT1/CAV1/SERPINE1/KANK1/PTPN6/ADTRP/EPHA4/F3/TNFAIP3/ANXA1/KLF4/THBS1/UBASH3B/CD109/CLDN1/F2RL1/HPSE/THBD/CLDN4/PDGFA/EPPK1";24
"BP";"GO:0061041";"regulation of wound healing";"21/588";"140/18496";3,43445684521819e-09;8,41264057507115e-07;"7035/1906/5155/55612/857/5054/23189/84830/2152/7128/301/7057/84959/135228/9076/2150/10855/7056/1364/5154/83481";"TFPI/EDN1/PDGFB/FERMT1/CAV1/SERPINE1/KANK1/ADTRP/F3/TNFAIP3/ANXA1/THBS1/UBASH3B/CD109/CLDN1/F2RL1/HPSE/THBD/CLDN4/PDGFA/EPPK1";21
"BP";"GO:0045071";"negative regulation of viral genome replication";"13/588";"50/18496";3,57824425624249e-09;8,41264057507115e-07;"4940/4939/64135/684/6041/10410/8091/4599/3428/9582/8519/5359/60489";"OAS3/OAS2/IFIH1/BST2/RNASEL/IFITM3/HMGA2/MX1/IFI16/APOBEC3B/IFITM1/PLSCR1/APOBEC3G";13
"BP";"GO:0002697";"regulation of immune effector process";"38/588";"411/18496";4,12787019560286e-09;9,21959808187899e-07;"3077/6813/3566/3383/7042/958/196/5777/8809/8673/3553/718/5880/684/80328/79465/301/8482/6398/7409/81607/3606/114548/6280/2150/115004/6778/558/25818/2125/5650/5724/53833/11187/1604/100507436/3134/3106";"HFE/STXBP2/IL4R/ICAM1/TGFB2/CD40/AHR/PTPN6/IL18R1/VAMP8/IL1B/C3/RAC2/BST2/ULBP2/ULBP3/ANXA1/SEMA7A/SECTM1/VAV1/NECTIN4/IL18/NLRP3/S100A9/F2RL1/CGAS/STAT6/AXL/KLK5/EVPL/KLK7/PTAFR/IL20RB/PKP3/CD55/MICA/HLA-F/HLA-B";38
"BP";"GO:0061436";"establishment of skin barrier";"11/588";"35/18496";6,36907340733849e-09;1,29663253441497e-06;"79152/51599/4233/9314/3606/9076/126695/2810/59344/3868/1364";"FA2H/LSR/MET/KLF4/IL18/CLDN1/KDF1/SFN/ALOXE3/KRT16/CLDN4";11
