"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0007409";"axonogenesis";"102/1525";"458/18496";6,05117778351143e-21;3,34569619650347e-17;"2115/3670/1272/999/7504/26999/1496/2046/2736/5063/4133/1906/54437/4897/57556/57715/8829/1943/4744/655/4858/6324/23242/219699/8153/1949/8929/90249/7474/2043/7143/9048/9890/53335/1123/10439/4131/6616/9201/23111/27255/4038/347733/80031/84665/8482/658/1009/56956/151449/91653/2676/4915/256158/11023/4684/1813/9638/5800/1909/153478/223117/7345/7476/3798/137970/56896/26053/4882/8997/84446/1141/23114/107/644168/5979/322/4130/57611/3800/6091/8941/4135/2596/9024/114798/1002/575/8633/9241/6586/5454/84189/6092/6585/7477/5649/84628/4914/91584/115557/4747";"ETV1/ISL1/CNTN1/CDH1/XK/CYFIP2/CTNNA2/EPHA8/GLI2/PAK3/MAP2/EDN1/SEMA5B/NRCAM/SEMA6A/SEMA4G/NRP1/EFNA2/NEFH/BMP7/NOVA2/SCN1B/COBL/UNC5B/RND2/EFNB3/PHOX2B/UNC5A/WNT5A/EPHA4/TNR/ARTN/PLPPR4/BCL11A/CHN1/OLFM1/MAP1B/SNAP25/DCLK1/SPART/CNTN6/LRP4/TUBB2B/SEMA6D/MYPN/SEMA7A/BMPR1B/CDH11/LHX9/GDF7/BOC/GFRA3/NTRK2/HMCN2/VAX1/NCAM1/DRD2/FEZ1/PTPRO/EDNRA/PLEKHG4B/SEMA3D/UCHL1/WNT7A/KIF5A/UNC5D/DPYSL5/AUTS2/NPR2/KALRN/BRSK1/CHRNB2/NFASC/ADCY1/DRGX/RET/APBB1/MAP1A/ISLR2/KIF5C/ROBO1/CDK5R2/MAP6/GAP43/BRSK2/SLITRK1/CDH4/ADGRB1/UNC5C/NOG/SLIT3/POU3F2/SLITRK6/ROBO2/SLIT1/WNT7B/RELN/NTNG2/NTRK1/PLXNA4/ARHGEF25/NEFL";102
"BP";"GO:0010975";"regulation of neuron projection development";"98/1525";"448/18496";1,39109923551477e-19;3,84569383658058e-16;"23098/3675/6376/1272/7431/999/7504/816/1608/11178/4058/1496/25791/26153/1400/5063/4133/1136/4897/3655/8829/655/158866/65009/6422/11075/4858/6324/5764/23242/23189/8153/1949/23316/1809/7474/3196/2043/7143/5997/163404/2281/53335/64284/1123/547/4131/6616/23111/3601/4038/577/9314/347733/80031/8482/5793/7436/4915/9638/5800/7476/56896/84446/1141/1996/4921/6280/120114/5979/322/57611/5653/6383/22871/6091/91752/238/4135/9024/114798/1002/57118/5454/6092/6585/9863/120892/5649/84628/4914/23237/9760/1756/221914/55714/401720/4747";"SARM1/ITGA3/CX3CL1/CNTN1/VIM/CDH1/XK/CAMK2B/DGKG/LZTS1/LTK/CTNNA2/NGEF/KIF26A/CRMP1/PAK3/MAP2/CHRNA3/NRCAM/ITGA6/NRP1/BMP7/ZDHHC15/NDRG4/SFRP1/STMN2/NOVA2/SCN1B/PTN/COBL/KANK1/RND2/EFNB3/CUX2/DPYSL3/WNT5A/TLX2/EPHA4/TNR/RGS2/PLPPR5/FKBP1B/BCL11A/RAB17/CHN1/KIF1A/MAP1B/SNAP25/SPART/IL15RA/LRP4/ADGRB3/KLF4/TUBB2B/SEMA6D/SEMA7A/PTPRG/VLDLR/NTRK2/FEZ1/PTPRO/WNT7A/DPYSL5/BRSK1/CHRNB2/ELAVL4/DDR2/S100A9/FAT3/RET/APBB1/ISLR2/KLK6/SDC2/NLGN1/ROBO1/ZNF804A/ALK/MAP6/BRSK2/SLITRK1/CDH4/CAMK1D/POU3F2/ROBO2/SLIT1/MAGI2/LRRK2/RELN/NTNG2/NTRK1/ARC/TOX/DMD/GPC2/TENM3/FIGNL2/NEFL";98
"BP";"GO:0007411";"axon guidance";"64/1525";"238/18496";7,65384227658757e-18;1,3315552563357e-14;"2115/3670/1272/26999/2046/2736/1906/54437/4897/57556/57715/8829/1943/655/4858/6324/219699/1949/90249/7474/2043/7143/9048/1123/27255/347733/80031/84665/8482/658/56956/151449/91653/2676/256158/11023/4684/9638/5800/1909/153478/223117/3798/137970/56896/8997/23114/644168/5979/3800/6091/8941/2596/1002/8633/9241/6586/6092/6585/7477/5649/4914/91584/115557";"ETV1/ISL1/CNTN1/CYFIP2/EPHA8/GLI2/EDN1/SEMA5B/NRCAM/SEMA6A/SEMA4G/NRP1/EFNA2/BMP7/NOVA2/SCN1B/UNC5B/EFNB3/UNC5A/WNT5A/EPHA4/TNR/ARTN/CHN1/CNTN6/TUBB2B/SEMA6D/MYPN/SEMA7A/BMPR1B/LHX9/GDF7/BOC/GFRA3/HMCN2/VAX1/NCAM1/FEZ1/PTPRO/EDNRA/PLEKHG4B/SEMA3D/KIF5A/UNC5D/DPYSL5/KALRN/NFASC/DRGX/RET/KIF5C/ROBO1/CDK5R2/GAP43/CDH4/UNC5C/NOG/SLIT3/ROBO2/SLIT1/WNT7B/RELN/NTRK1/PLXNA4/ARHGEF25";64
"BP";"GO:0097485";"neuron projection guidance";"64/1525";"239/18496";9,63324475554856e-18;1,3315552563357e-14;"2115/3670/1272/26999/2046/2736/1906/54437/4897/57556/57715/8829/1943/655/4858/6324/219699/1949/90249/7474/2043/7143/9048/1123/27255/347733/80031/84665/8482/658/56956/151449/91653/2676/256158/11023/4684/9638/5800/1909/153478/223117/3798/137970/56896/8997/23114/644168/5979/3800/6091/8941/2596/1002/8633/9241/6586/6092/6585/7477/5649/4914/91584/115557";"ETV1/ISL1/CNTN1/CYFIP2/EPHA8/GLI2/EDN1/SEMA5B/NRCAM/SEMA6A/SEMA4G/NRP1/EFNA2/BMP7/NOVA2/SCN1B/UNC5B/EFNB3/UNC5A/WNT5A/EPHA4/TNR/ARTN/CHN1/CNTN6/TUBB2B/SEMA6D/MYPN/SEMA7A/BMPR1B/LHX9/GDF7/BOC/GFRA3/HMCN2/VAX1/NCAM1/FEZ1/PTPRO/EDNRA/PLEKHG4B/SEMA3D/KIF5A/UNC5D/DPYSL5/KALRN/NFASC/DRGX/RET/KIF5C/ROBO1/CDK5R2/GAP43/CDH4/UNC5C/NOG/SLIT3/ROBO2/SLIT1/WNT7B/RELN/NTRK1/PLXNA4/ARHGEF25";64
"BP";"GO:0048568";"embryonic organ development";"95/1525";"457/18496";1,86712918911794e-17;2,06467145732662e-14;"3207/80199/3784/22846/2736/5915/1906/79977/7042/5155/51804/655/65009/2138/3198/3200/23242/7007/55084/6678/9421/7474/2202/3398/4237/5629/3213/6909/7291/3227/860/652/7849/58495/4435/6495/3976/7732/3232/3235/6665/1028/10763/9645/4613/5156/10253/2626/7020/347733/64220/6496/51176/121227/121643/3491/1956/6935/6768/1909/7545/4325/4323/3815/91461/4760/2487/2019/5308/9464/10370/57057/116039/6692/2200/55897/348093/10653/3856/3219/6664/25945/2304/8092/9241/668/84189/7026/677/7477/5079/5154/374900/91584/3217";"HOXA11/FUZ/KCNQ1/VASH1/GLI2/RARB/EDN1/GRHL2/TGFB2/PDGFB/SIX4/BMP7/NDRG4/EYA1/HOXA1/HOXA3/COBL/TECTA/SOBP/SPARC/HAND1/WNT5A/EFEMP1/ID2/MFAP2/PROX1/HOXB3/TBX2/TWIST1/HOXC11/RUNX2/BMP4/PAX8/OVOL2/CITED1/SIX1/LIF/RNF112/HOXD3/HOXD9/SOX15/CDKN1C/NES/MICAL2/MYCN/PDGFRA/SPRY2/GATA4/TFAP2A/TUBB2B/STRA6/SIX3/LEF1/LRIG3/FOXN4/CYR61/EGFR/ZEB1/ST14/EDNRA/ZIC1/MMP16/MMP14/KIT/PKDCC/NEUROD1/FRZB/EN1/PITX2/HAND2/CITED2/TBX20/OSR2/SPINT1/FBN1/MESP1/RBPMS2/SPINT2/KRT8/HOXB9/SOX11/NECTIN3/FOXE1/ALX1/NOG/FOXL2/SLITRK6/NR2F2/ZFP36L1/WNT7B/PAX5/PDGFA/ZNF568/PLXNA4/HOXB7";95
"BP";"GO:0050807";"regulation of synapse organization";"72/1525";"315/18496";9,32472827013166e-16;8,59273710092633e-13;"23098/26999/816/11178/1496/25791/2239/5063/4897/51804/27286/158866/1949/9379/23316/6678/7474/2043/9890/64284/6495/9732/11202/547/94030/4131/91107/6616/9201/4038/577/55619/8482/347902/8128/147381/6622/57502/7436/4915/1813/5800/10160/7476/9844/57497/375323/64084/1141/79012/7846/57524/4920/22871/91752/1000/5621/158038/25945/114798/575/2894/84189/6092/6585/120892/5649/3556/84628/4914/23237/4747";"SARM1/CYFIP2/CAMK2B/LZTS1/CTNNA2/NGEF/GPC4/PAK3/NRCAM/SIX4/SRPX2/ZDHHC15/EFNB3/NRXN2/CUX2/SPARC/WNT5A/EPHA4/PLPPR4/RAB17/SIX1/DOCK4/KLK8/KIF1A/LRRC4B/MAP1B/TRIM47/SNAP25/DCLK1/LRP4/ADGRB3/DOCK10/SEMA7A/AMIGO2/ST8SIA2/CBLN2/SNCA/NLGN4X/VLDLR/NTRK2/DRD2/PTPRO/FARP1/WNT7A/ELMO1/LRFN2/LHFPL4/CLSTN2/CHRNB2/CAMKV/TUBA1A/CASKIN1/ROR2/NLGN1/ZNF804A/CDH2/PRNP/LINGO2/NECTIN3/SLITRK1/ADGRB1/GRID1/SLITRK6/ROBO2/SLIT1/LRRK2/RELN/IL1RAP/NTNG2/NTRK1/ARC/NEFL";72
"BP";"GO:0050803";"regulation of synapse structure or activity";"72/1525";"321/18496";2,65893825232216e-15;2,10018137101275e-12;"23098/26999/816/11178/1496/25791/2239/5063/4897/51804/27286/158866/1949/9379/23316/6678/7474/2043/9890/64284/6495/9732/11202/547/94030/4131/91107/6616/9201/4038/577/55619/8482/347902/8128/147381/6622/57502/7436/4915/1813/5800/10160/7476/9844/57497/375323/64084/1141/79012/7846/57524/4920/22871/91752/1000/5621/158038/25945/114798/575/2894/84189/6092/6585/120892/5649/3556/84628/4914/23237/4747";"SARM1/CYFIP2/CAMK2B/LZTS1/CTNNA2/NGEF/GPC4/PAK3/NRCAM/SIX4/SRPX2/ZDHHC15/EFNB3/NRXN2/CUX2/SPARC/WNT5A/EPHA4/PLPPR4/RAB17/SIX1/DOCK4/KLK8/KIF1A/LRRC4B/MAP1B/TRIM47/SNAP25/DCLK1/LRP4/ADGRB3/DOCK10/SEMA7A/AMIGO2/ST8SIA2/CBLN2/SNCA/NLGN4X/VLDLR/NTRK2/DRD2/PTPRO/FARP1/WNT7A/ELMO1/LRFN2/LHFPL4/CLSTN2/CHRNB2/CAMKV/TUBA1A/CASKIN1/ROR2/NLGN1/ZNF804A/CDH2/PRNP/LINGO2/NECTIN3/SLITRK1/ADGRB1/GRID1/SLITRK6/ROBO2/SLIT1/LRRK2/RELN/IL1RAP/NTNG2/NTRK1/ARC/NEFL";72
"BP";"GO:0008544";"epidermis development";"79/1525";"394/18496";7,89320689211665e-14;5,45519261331412e-11;"80199/3909/3784/55283/3918/1001/1308/51083/2736/5317/79977/6820/7042/1832/55612/79152/54845/51599/4233/7007/7421/7474/3552/3488/5493/1475/3229/2069/652/58495/3872/60401/5920/4613/10468/2012/4038/301/8796/9314/25833/8549/2627/1956/6768/26524/3606/135228/9076/5308/94234/6692/25818/144501/2125/5650/646/3892/3866/5068/5017/10855/1474/126695/2810/51806/2304/59344/11187/5454/84189/677/3852/100127206/3868/1364/3914/5154/344167";"FUZ/LAMA3/KCNQ1/MCOLN3/LAMC2/CDH3/COL17A1/GAL/GLI2/PKP1/GRHL2/SULT2B1/TGFB2/DSP/FERMT1/FA2H/ESRP1/LSR/MET/TECTA/VDR/WNT5A/IL1A/IGFBP5/PPL/CSTA/HOXC13/EREG/BMP4/OVOL2/KRT17/EDA2R/RARRES3/MYCN/FST/EMP1/LRP4/ANXA1/SCEL/KLF4/POU2F3/LGR5/GATA6/EGFR/ST14/LATS2/IL18/CD109/CLDN1/PITX2/FOXQ1/SPINT1/KLK5/KRT80/EVPL/KLK7/BNC1/KRT86/KRT15/REG3A/OVOL1/HPSE/CST6/KDF1/SFN/CALML5/FOXE1/ALOXE3/PKP3/POU3F2/SLITRK6/ZFP36L1/KRT5/KIAA1024L/KRT16/CLDN4/LAMB3/PDGFA/FOXI3";79
"BP";"GO:0048562";"embryonic organ morphogenesis";"66/1525";"302/18496";1,4333895127636e-13;8,80578957341106e-11;"3207/80199/3784/5915/1906/79977/51804/655/65009/2138/3198/3200/7007/55084/6678/9421/7474/2202/3398/4237/5629/3213/6909/7291/3227/860/652/7849/58495/6495/3232/3235/9645/4613/5156/10253/2626/7020/64220/6496/121227/121643/6935/1909/7545/4325/4323/4760/2487/9464/10370/57057/116039/2200/55897/348093/3219/6664/25945/2304/8092/9241/668/84189/5079/3217";"HOXA11/FUZ/KCNQ1/RARB/EDN1/GRHL2/SIX4/BMP7/NDRG4/EYA1/HOXA1/HOXA3/TECTA/SOBP/SPARC/HAND1/WNT5A/EFEMP1/ID2/MFAP2/PROX1/HOXB3/TBX2/TWIST1/HOXC11/RUNX2/BMP4/PAX8/OVOL2/SIX1/HOXD3/HOXD9/MICAL2/MYCN/PDGFRA/SPRY2/GATA4/TFAP2A/STRA6/SIX3/LRIG3/FOXN4/ZEB1/EDNRA/ZIC1/MMP16/MMP14/NEUROD1/FRZB/HAND2/CITED2/TBX20/OSR2/FBN1/MESP1/RBPMS2/HOXB9/SOX11/NECTIN3/FOXE1/ALX1/NOG/FOXL2/SLITRK6/PAX5/HOXB7";66
"BP";"GO:0001763";"morphogenesis of a branching structure";"51/1525";"208/18496";8,6879043823857e-13;4,37298761810914e-10;"3207/3082/2736/9620/1906/79977/8829/51804/655/1522/284217/80004/2138/6422/25789/4233/3209/374/7421/7474/5629/53335/6909/652/7849/4435/6495/3239/3169/4613/10253/51176/151449/170690/2719/1813/6768/1909/4323/57057/6692/8642/10653/9241/4070/120892/5154/1305/7052/3217/401720";"HOXA11/HGF/GLI2/CELSR1/EDN1/GRHL2/NRP1/SIX4/BMP7/CTSZ/LAMA1/ESRP2/EYA1/SFRP1/TMEM59L/MET/HOXA13/AREG/VDR/WNT5A/PROX1/BCL11A/TBX2/BMP4/PAX8/CITED1/SIX1/HOXD13/FOXA1/MYCN/SPRY2/LEF1/GDF7/ADAMTS16/GPC3/DRD2/ST14/EDNRA/MMP14/TBX20/SPINT1/DCHS1/SPINT2/NOG/TACSTD2/LRRK2/PDGFA/COL13A1/TGM2/HOXB7/FIGNL2";51
