"KEGG_ID";"Description";"Gene_Ratio";"BgRatio";"pvalue";"padj";"gene_id";"gene_name";"kegg_id";"count"
"hsa04518";"Integrin signaling";"42/1013";"154/8567";1,06369114686109e-07;2,9423061354011e-05;"ENSG00000041982/ENSG00000072110/ENSG00000073712/ENSG00000091409/ENSG00000100311/ENSG00000101311/ENSG00000101680/ENSG00000105855/ENSG00000108821/ENSG00000110092/ENSG00000112715/ENSG00000112769/ENSG00000113721/ENSG00000115232/ENSG00000115414/ENSG00000117020/ENSG00000119630/ENSG00000121879/ENSG00000128052/ENSG00000129675/ENSG00000134871/ENSG00000135424/ENSG00000137801/ENSG00000138798/ENSG00000142156/ENSG00000142173/ENSG00000145431/ENSG00000145675/ENSG00000150630/ENSG00000150893/ENSG00000163359/ENSG00000164692/ENSG00000166147/ENSG00000169756/ENSG00000171608/ENSG00000171914/ENSG00000186340/ENSG00000187498/ENSG00000196878/ENSG00000197461/ENSG00000213949/ENSG00000259207";"TNC/ACTN1/FERMT2/ITGA6/PDGFB/FERMT1/LAMA1/ITGB8/COL1A1/CCND1/VEGFA/LAMA4/PDGFRB/ITGA4/FN1/AKT3/PGF/PIK3CA/KDR/ARHGEF6/COL4A2/ITGA7/THBS1/EGF/COL6A1/COL6A2/PDGFC/PIK3R1/VEGFC/FREM2/COL6A3/COL1A2/FBN1/LIMS1/PIK3CD/TLN2/THBS2/COL4A1/LAMB3/PDGFA/ITGA1/ITGB3";"hsa:3371/hsa:87/hsa:10979/hsa:3655/hsa:5155/hsa:55612/hsa:284217/hsa:3696/hsa:1277/hsa:595/hsa:7422/hsa:3910/hsa:5159/hsa:3676/hsa:2335/hsa:10000/hsa:5228/hsa:5290/hsa:3791/hsa:9459/hsa:1284/hsa:3679/hsa:7057/hsa:1950/hsa:1291/hsa:1292/hsa:56034/hsa:5295/hsa:7424/hsa:341640/hsa:1293/hsa:1278/hsa:2200/hsa:3987/hsa:5293/hsa:83660/hsa:7058/hsa:1282/hsa:3914/hsa:5154/hsa:3672/hsa:3690";42
"hsa04510";"Focal adhesion";"50/1013";"202/8567";1,92500098943283e-07;2,9423061354011e-05;"ENSG00000010810/ENSG00000041982/ENSG00000072110/ENSG00000077264/ENSG00000091409/ENSG00000100311/ENSG00000101306/ENSG00000101349/ENSG00000101608/ENSG00000101680/ENSG00000105855/ENSG00000107643/ENSG00000108821/ENSG00000110092/ENSG00000110330/ENSG00000112715/ENSG00000112769/ENSG00000113721/ENSG00000115232/ENSG00000115414/ENSG00000116473/ENSG00000117020/ENSG00000118680/ENSG00000119630/ENSG00000121879/ENSG00000128052/ENSG00000134531/ENSG00000134871/ENSG00000135424/ENSG00000137801/ENSG00000138798/ENSG00000142156/ENSG00000142173/ENSG00000145431/ENSG00000145675/ENSG00000150630/ENSG00000163359/ENSG00000164692/ENSG00000171608/ENSG00000171791/ENSG00000171914/ENSG00000177606/ENSG00000180370/ENSG00000185634/ENSG00000186340/ENSG00000187498/ENSG00000196878/ENSG00000197461/ENSG00000213949/ENSG00000259207";"FYN/TNC/ACTN1/PAK3/ITGA6/PDGFB/MYLK2/PAK5/MYL12A/LAMA1/ITGB8/MAPK8/COL1A1/CCND1/BIRC2/VEGFA/LAMA4/PDGFRB/ITGA4/FN1/RAP1A/AKT3/MYL12B/PGF/PIK3CA/KDR/EMP1/COL4A2/ITGA7/THBS1/EGF/COL6A1/COL6A2/PDGFC/PIK3R1/VEGFC/COL6A3/COL1A2/PIK3CD/BCL2/TLN2/JUN/PAK2/SHC4/THBS2/COL4A1/LAMB3/PDGFA/ITGA1/ITGB3";"hsa:2534/hsa:3371/hsa:87/hsa:5063/hsa:3655/hsa:5155/hsa:85366/hsa:57144/hsa:10627/hsa:284217/hsa:3696/hsa:5599/hsa:1277/hsa:595/hsa:329/hsa:7422/hsa:3910/hsa:5159/hsa:3676/hsa:2335/hsa:5906/hsa:10000/hsa:103910/hsa:5228/hsa:5290/hsa:3791/hsa:2012/hsa:1284/hsa:3679/hsa:7057/hsa:1950/hsa:1291/hsa:1292/hsa:56034/hsa:5295/hsa:7424/hsa:1293/hsa:1278/hsa:5293/hsa:596/hsa:83660/hsa:3725/hsa:5062/hsa:399694/hsa:7058/hsa:1282/hsa:3914/hsa:5154/hsa:3672/hsa:3690";50
"hsa04820";"Cytoskeleton in muscle cells";"55/1013";"233/8567";2,57344559947618e-07;2,9423061354011e-05;"ENSG00000026025/ENSG00000038427/ENSG00000060718/ENSG00000091409/ENSG00000100345/ENSG00000101680/ENSG00000105855/ENSG00000108821/ENSG00000113368/ENSG00000115232/ENSG00000115414/ENSG00000115641/ENSG00000115884/ENSG00000116489/ENSG00000116962/ENSG00000123096/ENSG00000124145/ENSG00000128872/ENSG00000130635/ENSG00000131435/ENSG00000134769/ENSG00000134871/ENSG00000135424/ENSG00000137801/ENSG00000137877/ENSG00000139734/ENSG00000140416/ENSG00000142156/ENSG00000142173/ENSG00000143815/ENSG00000144821/ENSG00000146122/ENSG00000148677/ENSG00000154553/ENSG00000155816/ENSG00000161791/ENSG00000163017/ENSG00000163069/ENSG00000163359/ENSG00000163399/ENSG00000164692/ENSG00000166147/ENSG00000167460/ENSG00000169439/ENSG00000171914/ENSG00000176438/ENSG00000182492/ENSG00000183386/ENSG00000186340/ENSG00000187498/ENSG00000196923/ENSG00000198467/ENSG00000198947/ENSG00000213949/ENSG00000259207";"VIM/VCAN/COL11A1/ITGA6/MYH9/LAMA1/ITGB8/COL1A1/LMNB1/ITGA4/FN1/FHL2/SDC1/CAPZA1/NID1/SSPN/SDC4/TMOD2/COL5A1/PDLIM4/DTNA/COL4A2/ITGA7/THBS1/SPTBN5/DIAPH3/TPM1/COL6A1/COL6A2/LBR/MYH15/DAAM2/ANKRD1/PDLIM3/FMN2/FMNL3/ACTG2/SGCB/COL6A3/ATP1A1/COL1A2/FBN1/TPM4/SDC2/TLN2/SYNE3/BGN/FHL3/THBS2/COL4A1/PDLIM7/TPM2/DMD/ITGA1/ITGB3";"hsa:7431/hsa:1462/hsa:1301/hsa:3655/hsa:4627/hsa:284217/hsa:3696/hsa:1277/hsa:4001/hsa:3676/hsa:2335/hsa:2274/hsa:6382/hsa:829/hsa:4811/hsa:8082/hsa:6385/hsa:29767/hsa:1289/hsa:8572/hsa:1837/hsa:1284/hsa:3679/hsa:7057/hsa:51332/hsa:81624/hsa:7168/hsa:1291/hsa:1292/hsa:3930/hsa:22989/hsa:23500/hsa:27063/hsa:27295/hsa:56776/hsa:91010/hsa:72/hsa:6443/hsa:1293/hsa:476/hsa:1278/hsa:2200/hsa:7171/hsa:6383/hsa:83660/hsa:161176/hsa:633/hsa:2275/hsa:7058/hsa:1282/hsa:9260/hsa:7169/hsa:1756/hsa:3672/hsa:3690";55
"hsa04517";"IgSF CAM signaling";"63/1013";"298/8567";2,20272617599241e-06;0,000188883769591349;"ENSG00000010810/ENSG00000065320/ENSG00000072110/ENSG00000076356/ENSG00000077264/ENSG00000078018/ENSG00000079819/ENSG00000079841/ENSG00000082397/ENSG00000100345/ENSG00000101306/ENSG00000101349/ENSG00000101608/ENSG00000105926/ENSG00000106278/ENSG00000107643/ENSG00000107731/ENSG00000115091/ENSG00000115232/ENSG00000116473/ENSG00000117020/ENSG00000117155/ENSG00000118257/ENSG00000118680/ENSG00000119139/ENSG00000121879/ENSG00000128052/ENSG00000130396/ENSG00000130827/ENSG00000136153/ENSG00000137877/ENSG00000139220/ENSG00000145147/ENSG00000145675/ENSG00000145715/ENSG00000147065/ENSG00000149294/ENSG00000149571/ENSG00000154133/ENSG00000154721/ENSG00000156687/ENSG00000156711/ENSG00000162704/ENSG00000163466/ENSG00000165246/ENSG00000165379/ENSG00000166086/ENSG00000166250/ENSG00000169760/ENSG00000170558/ENSG00000171608/ENSG00000174469/ENSG00000176014/ENSG00000180370/ENSG00000182168/ENSG00000183853/ENSG00000185985/ENSG00000196083/ENSG00000196230/ENSG00000196876/ENSG00000198910/ENSG00000221866/ENSG00000259207";"FYN/NTN1/ACTN1/PLXNA2/PAK3/MAP2/EPB41L2/RIMS1/EPB41L3/MYH9/MYLK2/PAK5/MYL12A/MPP6/PTPRZ1/MAPK8/UNC5B/ACTR3/ITGA4/RAP1A/AKT3/SSX2IP/NRP2/MYL12B/TJP2/PIK3CA/KDR/AFDN/PLXNA3/LMO7/SPTBN5/PPFIA2/SLIT2/PIK3R1/RASA1/MSN/NCAM1/KIRREL3/ROBO4/JAM2/UNC5D/MAPK13/ARPC5/ARPC2/NLGN4Y/LRFN5/JAM3/CLMP/NLGN1/CDH2/PIK3CD/CNTNAP2/TUBB6/PAK2/UNC5C/KIRREL1/SLITRK2/IL1RAP/TUBB/SCN8A/L1CAM/PLXNA4/ITGB3";"hsa:2534/hsa:9423/hsa:87/hsa:5362/hsa:5063/hsa:4133/hsa:2037/hsa:22999/hsa:23136/hsa:4627/hsa:85366/hsa:57144/hsa:10627/hsa:51678/hsa:5803/hsa:5599/hsa:219699/hsa:10096/hsa:3676/hsa:5906/hsa:10000/hsa:117178/hsa:8828/hsa:103910/hsa:9414/hsa:5290/hsa:3791/hsa:4301/hsa:55558/hsa:4008/hsa:51332/hsa:8499/hsa:9353/hsa:5295/hsa:5921/hsa:4478/hsa:4684/hsa:84623/hsa:54538/hsa:58494/hsa:137970/hsa:5603/hsa:10092/hsa:10109/hsa:22829/hsa:145581/hsa:83700/hsa:79827/hsa:22871/hsa:1000/hsa:5293/hsa:26047/hsa:84617/hsa:5062/hsa:8633/hsa:55243/hsa:84631/hsa:3556/hsa:203068/hsa:6334/hsa:3897/hsa:91584/hsa:3690";63
"hsa00532";"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate";"11/1013";"21/8567";6,8510551988041e-06;0,000419517015095406;"ENSG00000033100/ENSG00000111817/ENSG00000111962/ENSG00000122863/ENSG00000123989/ENSG00000131873/ENSG00000169826/ENSG00000171310/ENSG00000171451/ENSG00000176022/ENSG00000198108";"CHPF2/DSE/UST/CHST3/CHPF/CHSY1/CSGALNACT2/CHST11/DSEL/B3GALT6/CHSY3";"hsa:54480/hsa:29940/hsa:10090/hsa:9469/hsa:79586/hsa:22856/hsa:55454/hsa:50515/hsa:92126/hsa:126792/hsa:337876";11
"hsa04512";"ECM-receptor interaction";"26/1013";"89/8567";7,33849005997794e-06;0,000419517015095406;"ENSG00000026508/ENSG00000041982/ENSG00000091409/ENSG00000101680/ENSG00000105855/ENSG00000108821/ENSG00000112769/ENSG00000115232/ENSG00000115414/ENSG00000115884/ENSG00000124145/ENSG00000134871/ENSG00000135218/ENSG00000135424/ENSG00000137801/ENSG00000142156/ENSG00000142173/ENSG00000150893/ENSG00000159164/ENSG00000163359/ENSG00000164692/ENSG00000186340/ENSG00000187498/ENSG00000196878/ENSG00000213949/ENSG00000259207";"CD44/TNC/ITGA6/LAMA1/ITGB8/COL1A1/LAMA4/ITGA4/FN1/SDC1/SDC4/COL4A2/CD36/ITGA7/THBS1/COL6A1/COL6A2/FREM2/SV2A/COL6A3/COL1A2/THBS2/COL4A1/LAMB3/ITGA1/ITGB3";"hsa:960/hsa:3371/hsa:3655/hsa:284217/hsa:3696/hsa:1277/hsa:3910/hsa:3676/hsa:2335/hsa:6382/hsa:6385/hsa:1284/hsa:948/hsa:3679/hsa:7057/hsa:1291/hsa:1292/hsa:341640/hsa:9900/hsa:1293/hsa:1278/hsa:7058/hsa:1282/hsa:3914/hsa:3672/hsa:3690";26
"hsa04151";"PI3K-Akt signaling pathway";"70/1013";"360/8567";1,34319901852632e-05;0,000658167519077895;"ENSG00000041982/ENSG00000064300/ENSG00000073711/ENSG00000081913/ENSG00000090554/ENSG00000091409/ENSG00000100311/ENSG00000101280/ENSG00000101680/ENSG00000104432/ENSG00000105810/ENSG00000105855/ENSG00000106615/ENSG00000108821/ENSG00000110092/ENSG00000111664/ENSG00000112715/ENSG00000112769/ENSG00000112964/ENSG00000113494/ENSG00000113578/ENSG00000113721/ENSG00000114450/ENSG00000115232/ENSG00000115414/ENSG00000117020/ENSG00000118513/ENSG00000118515/ENSG00000118689/ENSG00000119630/ENSG00000121879/ENSG00000128052/ENSG00000134259/ENSG00000134871/ENSG00000135424/ENSG00000136244/ENSG00000136869/ENSG00000137801/ENSG00000138675/ENSG00000138798/ENSG00000142156/ENSG00000142173/ENSG00000143384/ENSG00000145431/ENSG00000145675/ENSG00000146592/ENSG00000147145/ENSG00000148053/ENSG00000150630/ENSG00000156475/ENSG00000157404/ENSG00000157613/ENSG00000163359/ENSG00000164692/ENSG00000168621/ENSG00000168685/ENSG00000171608/ENSG00000171791/ENSG00000174021/ENSG00000181104/ENSG00000182578/ENSG00000186340/ENSG00000186469/ENSG00000187498/ENSG00000196878/ENSG00000197461/ENSG00000213281/ENSG00000213949/ENSG00000225950/ENSG00000259207";"TNC/NGFR/PPP2R3A/PHLPP1/FLT3LG/ITGA6/PDGFB/ANGPT4/LAMA1/IL7/CDK6/ITGB8/RHEB/COL1A1/CCND1/GNB3/VEGFA/LAMA4/GHR/PRLR/FGF1/PDGFRB/GNB4/ITGA4/FN1/AKT3/MYB/SGK1/FOXO3/PGF/PIK3CA/KDR/NGF/COL4A2/ITGA7/IL6/TLR4/THBS1/FGF5/EGF/COL6A1/COL6A2/MCL1/PDGFC/PIK3R1/CREB5/LPAR4/NTRK2/VEGFC/PPP2R2B/KIT/CREB3L1/COL6A3/COL1A2/GDNF/IL7R/PIK3CD/BCL2/GNG5/F2R/CSF1R/THBS2/GNG2/COL4A1/LAMB3/PDGFA/NRAS/ITGA1/NTF4/ITGB3";"hsa:3371/hsa:4804/hsa:5523/hsa:23239/hsa:2323/hsa:3655/hsa:5155/hsa:51378/hsa:284217/hsa:3574/hsa:1021/hsa:3696/hsa:6009/hsa:1277/hsa:595/hsa:2784/hsa:7422/hsa:3910/hsa:2690/hsa:5618/hsa:2246/hsa:5159/hsa:59345/hsa:3676/hsa:2335/hsa:10000/hsa:4602/hsa:6446/hsa:2309/hsa:5228/hsa:5290/hsa:3791/hsa:4803/hsa:1284/hsa:3679/hsa:3569/hsa:7099/hsa:7057/hsa:2250/hsa:1950/hsa:1291/hsa:1292/hsa:4170/hsa:56034/hsa:5295/hsa:9586/hsa:2846/hsa:4915/hsa:7424/hsa:5521/hsa:3815/hsa:90993/hsa:1293/hsa:1278/hsa:2668/hsa:3575/hsa:5293/hsa:596/hsa:2787/hsa:2149/hsa:1436/hsa:7058/hsa:54331/hsa:1282/hsa:3914/hsa:5154/hsa:4893/hsa:3672/hsa:4909/hsa:3690";70
"hsa04014";"Ras signaling pathway";"50/1013";"236/8567";2,32236537000025e-05;0,000995714152387609;"ENSG00000006451/ENSG00000017797/ENSG00000064300/ENSG00000075391/ENSG00000077264/ENSG00000090554/ENSG00000100311/ENSG00000101280/ENSG00000101349/ENSG00000107643/ENSG00000111664/ENSG00000112715/ENSG00000113578/ENSG00000113721/ENSG00000114450/ENSG00000116473/ENSG00000117020/ENSG00000119630/ENSG00000121879/ENSG00000128052/ENSG00000130396/ENSG00000133818/ENSG00000134259/ENSG00000134954/ENSG00000136237/ENSG00000138675/ENSG00000138798/ENSG00000142875/ENSG00000143322/ENSG00000143344/ENSG00000145431/ENSG00000145675/ENSG00000145715/ENSG00000148053/ENSG00000148680/ENSG00000150630/ENSG00000157404/ENSG00000157557/ENSG00000171608/ENSG00000172575/ENSG00000174021/ENSG00000180370/ENSG00000182578/ENSG00000183454/ENSG00000185634/ENSG00000186469/ENSG00000197461/ENSG00000213281/ENSG00000225950/ENSG00000237441";"RALA/RALBP1/NGFR/RASAL2/PAK3/FLT3LG/PDGFB/ANGPT4/PAK5/MAPK8/GNB3/VEGFA/FGF1/PDGFRB/GNB4/RAP1A/AKT3/PGF/PIK3CA/KDR/AFDN/RRAS2/NGF/ETS1/RAPGEF5/FGF5/EGF/PRKACB/ABL2/RGL1/PDGFC/PIK3R1/RASA1/NTRK2/HTR7/VEGFC/KIT/ETS2/PIK3CD/RASGRP1/GNG5/PAK2/CSF1R/GRIN2A/SHC4/GNG2/PDGFA/NRAS/NTF4/RGL2";"hsa:5898/hsa:10928/hsa:4804/hsa:9462/hsa:5063/hsa:2323/hsa:5155/hsa:51378/hsa:57144/hsa:5599/hsa:2784/hsa:7422/hsa:2246/hsa:5159/hsa:59345/hsa:5906/hsa:10000/hsa:5228/hsa:5290/hsa:3791/hsa:4301/hsa:22800/hsa:4803/hsa:2113/hsa:9771/hsa:2250/hsa:1950/hsa:5567/hsa:27/hsa:23179/hsa:56034/hsa:5295/hsa:5921/hsa:4915/hsa:3363/hsa:7424/hsa:3815/hsa:2114/hsa:5293/hsa:10125/hsa:2787/hsa:5062/hsa:1436/hsa:2903/hsa:399694/hsa:54331/hsa:5154/hsa:4893/hsa:4909/hsa:5863";50
"hsa04360";"Axon guidance";"40/1013";"182/8567";6,41007915629446e-05;0,00244295238956556;"ENSG00000010810/ENSG00000044524/ENSG00000065135/ENSG00000065320/ENSG00000076356/ENSG00000077264/ENSG00000092421/ENSG00000101349/ENSG00000101608/ENSG00000107731/ENSG00000107758/ENSG00000111186/ENSG00000112902/ENSG00000114251/ENSG00000114353/ENSG00000118680/ENSG00000121879/ENSG00000125266/ENSG00000130827/ENSG00000133107/ENSG00000133216/ENSG00000138623/ENSG00000138741/ENSG00000145147/ENSG00000145242/ENSG00000145675/ENSG00000145715/ENSG00000154380/ENSG00000154928/ENSG00000156687/ENSG00000162631/ENSG00000171608/ENSG00000173210/ENSG00000180370/ENSG00000182168/ENSG00000182541/ENSG00000198753/ENSG00000198910/ENSG00000213281/ENSG00000221866";"FYN/EPHA3/GNAI3/NTN1/PLXNA2/PAK3/SEMA6A/PAK5/MYL12A/UNC5B/PPP3CB/WNT5B/SEMA5A/WNT5A/GNAI2/MYL12B/PIK3CA/EFNB2/PLXNA3/TRPC4/EPHB2/SEMA7A/TRPC3/SLIT2/EPHA5/PIK3R1/RASA1/ENAH/EPHB1/UNC5D/NTNG1/PIK3CD/ABLIM3/PAK2/UNC5C/LIMK2/PLXNB3/L1CAM/NRAS/PLXNA4";"hsa:2534/hsa:2042/hsa:2773/hsa:9423/hsa:5362/hsa:5063/hsa:57556/hsa:57144/hsa:10627/hsa:219699/hsa:5532/hsa:81029/hsa:9037/hsa:7474/hsa:2771/hsa:103910/hsa:5290/hsa:1948/hsa:55558/hsa:7223/hsa:2048/hsa:8482/hsa:7222/hsa:9353/hsa:2044/hsa:5295/hsa:5921/hsa:55740/hsa:2047/hsa:137970/hsa:22854/hsa:5293/hsa:22885/hsa:5062/hsa:8633/hsa:3985/hsa:5365/hsa:3897/hsa:4893/hsa:91584";40
"hsa05165";"Human papillomavirus infection";"63/1013";"332/8567";7,75298213594604e-05;0,00256859277770847;"ENSG00000002745/ENSG00000041982/ENSG00000073711/ENSG00000075711/ENSG00000091409/ENSG00000101384/ENSG00000101680/ENSG00000105810/ENSG00000105855/ENSG00000106615/ENSG00000107404/ENSG00000108821/ENSG00000110092/ENSG00000111186/ENSG00000112592/ENSG00000112715/ENSG00000112769/ENSG00000113721/ENSG00000114062/ENSG00000114251/ENSG00000114315/ENSG00000115232/ENSG00000115414/ENSG00000116478/ENSG00000117020/ENSG00000121879/ENSG00000127666/ENSG00000133101/ENSG00000134250/ENSG00000134871/ENSG00000135424/ENSG00000135547/ENSG00000137801/ENSG00000138798/ENSG00000139687/ENSG00000142156/ENSG00000142173/ENSG00000142875/ENSG00000144485/ENSG00000145386/ENSG00000145675/ENSG00000146592/ENSG00000156475/ENSG00000157613/ENSG00000161021/ENSG00000161202/ENSG00000163359/ENSG00000164683/ENSG00000164692/ENSG00000164930/ENSG00000168214/ENSG00000171608/ENSG00000177283/ENSG00000184384/ENSG00000186340/ENSG00000187498/ENSG00000188290/ENSG00000196591/ENSG00000196878/ENSG00000213281/ENSG00000213949/ENSG00000234745/ENSG00000259207";"WNT16/TNC/PPP2R3A/DLG1/ITGA6/JAG1/LAMA1/CDK6/ITGB8/RHEB/DVL1/COL1A1/CCND1/WNT5B/TBP/VEGFA/LAMA4/PDGFRB/UBE3A/WNT5A/HES1/ITGA4/FN1/HDAC1/AKT3/PIK3CA/TICAM1/CCNA1/NOTCH2/COL4A2/ITGA7/HEY2/THBS1/EGF/RB1/COL6A1/COL6A2/PRKACB/HES6/CCNA2/PIK3R1/CREB5/PPP2R2B/CREB3L1/MAML1/DVL3/COL6A3/HEY1/COL1A2/FZD6/RBPJ/PIK3CD/FZD8/MAML2/THBS2/COL4A1/HES4/HDAC2/LAMB3/NRAS/ITGA1/HLA-B/ITGB3";"hsa:51384/hsa:3371/hsa:5523/hsa:1739/hsa:3655/hsa:182/hsa:284217/hsa:1021/hsa:3696/hsa:6009/hsa:1855/hsa:1277/hsa:595/hsa:81029/hsa:6908/hsa:7422/hsa:3910/hsa:5159/hsa:7337/hsa:7474/hsa:3280/hsa:3676/hsa:2335/hsa:3065/hsa:10000/hsa:5290/hsa:148022/hsa:8900/hsa:4853/hsa:1284/hsa:3679/hsa:23493/hsa:7057/hsa:1950/hsa:5925/hsa:1291/hsa:1292/hsa:5567/hsa:55502/hsa:890/hsa:5295/hsa:9586/hsa:5521/hsa:90993/hsa:9794/hsa:1857/hsa:1293/hsa:23462/hsa:1278/hsa:8323/hsa:3516/hsa:5293/hsa:8325/hsa:84441/hsa:7058/hsa:1282/hsa:57801/hsa:3066/hsa:3914/hsa:4893/hsa:3672/hsa:3106/hsa:3690";63
