"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0048562";"embryonic organ morphogenesis";"32/272";"302/18496";1,78679567456747e-18;5,56229493492853e-15;"51384/60529/9423/2263/5915/8516/53904/655/2254/9096/1746/25806/9132/4237/3218/3213/3235/3236/3237/2626/2295/1280/57216/348093/3212/2290/6664/8092/3225/1482/3221/3217";"WNT16/ALX4/NTN1/FGFR2/RARB/ITGA8/MYO3A/BMP7/FGF9/TBX18/DLX2/VAX2/KCNQ4/MFAP2/HOXB8/HOXB3/HOXD9/HOXD10/HOXD11/GATA4/FOXF2/COL2A1/VANGL2/RBPMS2/HOXB2/FOXG1/SOX11/ALX1/HOXC9/NKX2-5/HOXC4/HOXB7";32
"BP";"GO:0048568";"embryonic organ development";"36/272";"457/18496";1,79472250197337e-16;2,79348557432155e-13;"51384/60529/9423/2263/5915/8516/53904/655/2254/6299/9096/1746/25806/9132/4237/3218/3213/3235/3236/3237/2626/2295/1280/3815/57216/1045/348093/3212/2290/6664/8092/3225/1482/3221/374900/3217";"WNT16/ALX4/NTN1/FGFR2/RARB/ITGA8/MYO3A/BMP7/FGF9/SALL1/TBX18/DLX2/VAX2/KCNQ4/MFAP2/HOXB8/HOXB3/HOXD9/HOXD10/HOXD11/GATA4/FOXF2/COL2A1/KIT/VANGL2/CDX2/RBPMS2/HOXB2/FOXG1/SOX11/ALX1/HOXC9/NKX2-5/HOXC4/ZNF568/HOXB7";36
"BP";"GO:0048704";"embryonic skeletal system morphogenesis";"16/272";"96/18496";7,11750186078631e-13;7,38559443087593e-10;"60529/2263/655/1746/3218/3213/3235/3236/3237/1280/3212/6664/8092/3225/3221/3217";"ALX4/FGFR2/BMP7/DLX2/HOXB8/HOXB3/HOXD9/HOXD10/HOXD11/COL2A1/HOXB2/SOX11/ALX1/HOXC9/HOXC4/HOXB7";16
"BP";"GO:0048706";"embryonic skeletal system development";"18/272";"135/18496";1,33930776967156e-12;1,04231627174689e-09;"60529/2263/655/2254/1748/1746/3218/3213/3235/3236/3237/1280/3212/6664/8092/3225/3221/3217";"ALX4/FGFR2/BMP7/FGF9/DLX4/DLX2/HOXB8/HOXB3/HOXD9/HOXD10/HOXD11/COL2A1/HOXB2/SOX11/ALX1/HOXC9/HOXC4/HOXB7";18
"BP";"GO:0007389";"pattern specification process";"31/272";"474/18496";3,63732649202984e-12;2,26459947393778e-09;"60529/2263/655/4223/2648/9096/1746/25806/3218/3213/3235/3236/3237/2626/4010/85407/23500/2719/57216/26508/1045/27023/3212/2290/79191/2066/3225/1482/10718/3221/3217";"ALX4/FGFR2/BMP7/MEOX2/KAT2A/TBX18/DLX2/VAX2/HOXB8/HOXB3/HOXD9/HOXD10/HOXD11/GATA4/LMX1B/NKD1/DAAM2/GPC3/VANGL2/HEYL/CDX2/FOXB1/HOXB2/FOXG1/IRX3/ERBB4/HOXC9/NKX2-5/NRG3/HOXC4/HOXB7";31
"BP";"GO:0090596";"sensory organ morphogenesis";"23/272";"286/18496";4,381286278754e-11;2,01209146349081e-08;"51384/9423/2263/54549/5915/8516/53904/655/2254/9096/25806/9132/4237/2295/1280/85407/221935/56999/120114/6774/2290/6664/148398";"WNT16/NTN1/FGFR2/SDK2/RARB/ITGA8/MYO3A/BMP7/FGF9/TBX18/VAX2/KCNQ4/MFAP2/FOXF2/COL2A1/NKD1/SDK1/ADAMTS9/FAT3/STAT3/FOXG1/SOX11/SAMD11";23
"BP";"GO:0003002";"regionalization";"28/272";"429/18496";4,52445880001146e-11;2,01209146349081e-08;"60529/2263/4223/2648/9096/1746/25806/3218/3213/3235/3236/3237/2626/4010/85407/23500/2719/57216/26508/1045/27023/3212/2290/79191/3225/1482/3221/3217";"ALX4/FGFR2/MEOX2/KAT2A/TBX18/DLX2/VAX2/HOXB8/HOXB3/HOXD9/HOXD10/HOXD11/GATA4/LMX1B/NKD1/DAAM2/GPC3/VANGL2/HEYL/CDX2/FOXB1/HOXB2/FOXG1/IRX3/HOXC9/NKX2-5/HOXC4/HOXB7";28
"BP";"GO:0048705";"skeletal system morphogenesis";"20/272";"232/18496";2,48153061104734e-10;9,65625599023795e-08;"60529/2263/2261/5915/655/1746/3218/3213/3235/3236/3237/6660/1280/4880/3212/6664/8092/3225/3221/3217";"ALX4/FGFR2/FGFR3/RARB/BMP7/DLX2/HOXB8/HOXB3/HOXD9/HOXD10/HOXD11/SOX5/COL2A1/NPPC/HOXB2/SOX11/ALX1/HOXC9/HOXC4/HOXB7";20
"BP";"GO:0009952";"anterior/posterior pattern specification";"18/272";"219/18496";4,29552576799516e-09;1,48577463508544e-06;"60529/4223/2648/9096/3218/3213/3235/3236/2626/85407/2719/26508/1045/27023/3212/3225/3221/3217";"ALX4/MEOX2/KAT2A/TBX18/HOXB8/HOXB3/HOXD9/HOXD10/GATA4/NKD1/GPC3/HEYL/CDX2/FOXB1/HOXB2/HOXC9/HOXC4/HOXB7";18
"BP";"GO:0048592";"eye morphogenesis";"14/272";"168/18496";1,97316362832947e-07;6,14245837498965e-05;"51384/54549/5915/655/25806/4237/2295/85407/221935/56999/120114/6774/6664/148398";"WNT16/SDK2/RARB/BMP7/VAX2/MFAP2/FOXF2/NKD1/SDK1/ADAMTS9/FAT3/STAT3/SOX11/SAMD11";14
