"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"PORPHYRIN_AND_CHLOROPHYLL_METABOLISM (hsa00860)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM.html";"Porphyrin and chlorophyll metabolism";24;-0,9235188;-1,4413016;0,01622718;1;0,944;1085;"tags=21%, list=6%, signal=22%"
"GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE (hsa00532)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE.html";"Glycosaminoglycan biosynthesis - chondroitin sulfate";21;-0,9183241;-1,4201082;0,030241935;1;0,995;890;"tags=24%, list=5%, signal=25%"
"METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450 (hsa00980)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450.html";"Metabolism of xenobiotics by cytochrome P450";44;-0,8388612;-1,4081948;0,04183267;1;0,999;677;"tags=20%, list=3%, signal=21%"
"MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY (N00446)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: TNF -> TNFRSF1A -> (RIPK1+TRADD+TRAF2/5) -> (TAK1+TAB1/2) -> MKK4/7 -> JNK -> AP1";15;-0,93727213;-1,4005698;0,04158004;1;1;63;"tags=7%, list=0%, signal=7%"
"SYSTEMIC_LUPUS_ERYTHEMATOSUS (hsa05322)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS.html";"Systemic lupus erythematosus";94;-0,7626329;-1,3943927;0,036217302;1;1;853;"tags=6%, list=4%, signal=7%"
"MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING (N01638)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING.html";"Pathway Definition from KEGG: CAV1.1 -> (RYR1+TRDN+JCN+CASQ) -> Ca2+(cyto)";19;-0,9147323;-1,3843777;0,023904383;1;1;895;"tags=21%, list=5%, signal=22%"
"PENTOSE_PHOSPHATE_PATHWAY (hsa00030)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PENTOSE_PHOSPHATE_PATHWAY.html";"Pentose phosphate pathway";26;-0,8779796;-1,378874;0,06841046;1;1;849;"tags=23%, list=4%, signal=24%"
"OLFACTORY_TRANSDUCTION (hsa04740)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_OLFACTORY_TRANSDUCTION.html";"Olfactory transduction";43;-0,8225657;-1,3770857;0,06048387;1;1;788;"tags=7%, list=4%, signal=7%"
"MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING (N01639)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING.html";"Pathway Definition from KEGG: Ca2+(extracellular) -- CAV1.2 -> Ca2+(cyto) -> (RYR2+TRDN+JCN+CASQ) -> Ca2+(cyto)";19;-0,91523516;-1,3715593;0,036821704;1;1;895;"tags=21%, list=5%, signal=22%"
"MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY (N00400)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: US28 -> GNB/G -> PI3K -> PIP3 -> AKT -> IKK -> NFKBIA -> NFKB => (IL6,CXCL8)";28;-0,85600466;-1,3703293;0,07832423;1;1;2051;"tags=36%, list=11%, signal=40%"
"HYPERTROPHIC_CARDIOMYOPATHY_HCM (hsa05410)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM.html";"Hypertrophic cardiomyopathy (HCM)";74;-0,77448076;-1,3697773;0,048732944;1;1;1088;"tags=19%, list=6%, signal=20%"
"MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY (N00399)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: CCL2 -> CCR2 -> GNB/G -> PI3K -> PIP3 -> AKT -> IKK -> NFKBIA -> NFKB";27;-0,8692581;-1,3588059;0,07436399;1;1;2051;"tags=37%, list=11%, signal=41%"
"DILATED_CARDIOMYOPATHY (hsa05414)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_DILATED_CARDIOMYOPATHY.html";"Dilated cardiomyopathy";81;-0,7539012;-1,357436;0,07602339;1;1;1088;"tags=19%, list=6%, signal=20%"
"MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY (N01411)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: Metals -> ROS -| PTP -| SRC -> ABL -> PKD -> IKK -> NFKBIA -> NFKB";15;-0,9037144;-1,3517386;0,0804829;1;1;1256;"tags=33%, list=6%, signal=36%"
"MEDICUS_REFERENCE_EGF_EGFR_PLCG_ERK_SIGNALING_PATHWAY (N00023)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_ERK_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: EGF -> EGFR -> PLCG -> IP3 -> (Ca2+,DAG) -> PKC -> RAF -> MEK -> ERK -> CCND1";15;-0,90071034;-1,3444707;0,101167314;1;1;195;"tags=13%, list=1%, signal=13%"
"MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY (N00403)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: CX3CL1 -> CX3CR1 -> GNAI -| ADCY -> cAMP -> PKA";17;-0,90505105;-1,3403955;0,06911447;1;1;604;"tags=12%, list=3%, signal=12%"
"APOPTOSIS (hsa04210)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_APOPTOSIS.html";"Apoptosis";79;-0,7519796;-1,3323202;0,066;1;1;1261;"tags=16%, list=7%, signal=18%"
