"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX (GO:0062023)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX.html";"An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells. [GOC:BHF, GOC:rph, PMID:21123617]";316;-0,7713325;-1,5655015;0;0,5243632;0,394;1272;"tags=25%, list=6%, signal=26%"
"PEPTIDASE_INHIBITOR_ACTIVITY (GO:0030414)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_PEPTIDASE_INHIBITOR_ACTIVITY.html";"Binds to and stops, prevents or reduces the activity of a peptidase, any enzyme that catalyzes the hydrolysis peptide bonds. [GOC:jl]";126;-0,8437608;-1,563696;0;0,28156936;0,414;1494;"tags=21%, list=8%, signal=22%"
"EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT (GO:0005201)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT.html";"The action of a molecule that contributes to the structural integrity of the extracellular matrix. [GOC:mah]";140;-0,8384365;-1,5584261;0;0,23432024;0,49;887;"tags=29%, list=5%, signal=30%"
"BLOOD_MICROPARTICLE (GO:0072562)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_BLOOD_MICROPARTICLE.html";"A phospholipid microvesicle that is derived from any of several cell types, such as platelets, blood cells, endothelial cells, or others, and contains membrane receptors as well as other proteins characteristic of the parental cell. Microparticles are heterogeneous in size, and are characterized as microvesicles free of nucleic acids. [GOC:BHF, GOC:mah, PMID:16373184]";95;-0,8656401;-1,557891;0;0,17967106;0,497;1489;"tags=26%, list=8%, signal=28%"
"CELLULAR_COMPONENT_DISASSEMBLY (GO:0022411)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CELLULAR_COMPONENT_DISASSEMBLY.html";"A cellular process that results in the breakdown of a cellular component. [GOC:isa_complete]";423;-0,74637544;-1,5462506;0;0,2322811;0,674;1067;"tags=11%, list=5%, signal=11%"
"EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH (GO:0030020)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH.html";"A constituent of the extracellular matrix that enables the matrix to resist longitudinal stress. [GOC:mah, ISBN:0815316194]";40;-0,92979944;-1,5376657;0,0034364262;0,270946;0,794;887;"tags=30%, list=5%, signal=31%"
"ENDOPLASMIC_RETICULUM_LUMEN (GO:0005788)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_ENDOPLASMIC_RETICULUM_LUMEN.html";"The volume enclosed by the membranes of the endoplasmic reticulum. [ISBN:0198547684]";288;-0,76937526;-1,5339742;0;0,27226496;0,834;982;"tags=20%, list=5%, signal=21%"
"BRUSH_BORDER (GO:0005903)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_BRUSH_BORDER.html";"The dense covering of microvilli on the apical surface of an epithelial cell in tissues such as the intestine, kidney, and choroid plexus; the microvilli aid absorption by increasing the surface area of the cell. [GOC:sl, ISBN:0815316194]";105;-0,8311582;-1,5211828;0,0032102729;0,37687492;0,947;945;"tags=23%, list=5%, signal=24%"
"BODY_MORPHOGENESIS (GO:0010171)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_BODY_MORPHOGENESIS.html";"The process in which the anatomical structures of the soma are generated and organized. [GOC:ems, ISBN:0140512888]";46;-0,9215523;-1,5165766;0;0,39280874;0,975;772;"tags=24%, list=4%, signal=25%"
"D_GLUCOSE_IMPORT (GO:0046323)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_D_GLUCOSE_IMPORT.html";"The directed movement of the hexose monosaccharide D-glucose into a cell or organelle. [GOC:ai]";66;-0,87591314;-1,5092835;0;0,46825185;0,994;648;"tags=12%, list=3%, signal=12%"
"NEGATIVE_REGULATION_OF_WOUND_HEALING (GO:0061045)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING.html";"Any process that decreases the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury. [GOC:dph]";59;-0,88998663;-1,5077837;0,0031347962;0,4498032;0,995;986;"tags=31%, list=5%, signal=32%"
"CLATHRIN_COATED_ENDOCYTIC_VESICLE (GO:0045334)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE.html";"A clathrin-coated, membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance. [GOC:go_curators]";76;-0,84917885;-1,5041634;0,0016863407;0,46965608;0,997;1143;"tags=20%, list=6%, signal=21%"
"SERINE_HYDROLASE_ACTIVITY (GO:0017171)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_SERINE_HYDROLASE_ACTIVITY.html";"Catalysis of the hydrolysis of a substrate by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine). [Wikipedia:Serine_hydrolase]";227;-0,7639843;-1,5027521;0,002945508;0,45337757;0,997;1564;"tags=19%, list=8%, signal=20%"
