"NAME";"PROBE";"GENE SYMBOL";"GENE TITLE";"RANK IN GENE LIST";"RANK METRIC SCORE";"CORE ENRICHMENT"
"row_0";"ENSG00000105699";"LSR";"lipolysis stimulated lipoprotein receptor";38;1019,05206298828;"Yes"
"row_1";"ENSG00000154639";"CXADR";"CXADR Ig-like cell adhesion molecule";89;582,093139648438;"Yes"
"row_2";"ENSG00000138207";"RBP4";"retinol binding protein 4";105;524,305969238281;"Yes"
"row_3";"ENSG00000112658";"SRF";"serum response factor";1218;38,0619239807129;"No"
"row_4";"ENSG00000145103";"ILDR1";"immunoglobulin like domain containing receptor 1";1559;25,560567855835;"No"
"row_5";"ENSG00000167207";"NOD2";"nucleotide binding oligomerization domain containing 2";2018;15,1533327102661;"No"
"row_6";"ENSG00000023734";"STRAP";"serine/threonine kinase receptor associated protein";2313;11,4889516830444;"No"
"row_7";"ENSG00000164244";"PRRC1";"proline rich coiled-coil 1";2317;11,4652051925659;"No"
"row_8";"ENSG00000184363";"PKP3";"plakophilin 3";2468;10,208758354187;"No"
"row_9";"ENSG00000160180";"TFF3";"trefoil factor 3";2472;10,1843948364258;"No"
"row_10";"ENSG00000239732";"TLR9";"toll like receptor 9";3106;5,88165807723999;"No"
"row_11";"ENSG00000125398";"SOX9";"SRY-box transcription factor 9";4765;1,69376754760742;"No"
"row_12";"ENSG00000196136";"SERPINA3";"serpin family A member 3";5239;1,27972543239594;"No"
"row_13";"ENSG00000160181";"TFF2";"trefoil factor 2";5952;0,749486863613129;"No"
"row_14";"ENSG00000144852";"NR1I2";"nuclear receptor subfamily 1 group I member 2";7021;0,357688844203949;"No"
"row_15";"ENSG00000109265";"CRACD";"capping protein inhibiting regulator of actin dynamics";7311;0,351856142282486;"No"
"row_16";"ENSG00000108187";"PBLD";"phenazine biosynthesis like protein domain containing";7798;0,195673272013664;"No"
"row_17";"ENSG00000163362";"INAVA";"innate immunity activator";8267;0,11422460526228;"No"
"row_18";"ENSG00000145113";"MUC4";"mucin 4, cell surface associated";9558;0,00511797005310655;"No"
"row_19";"ENSG00000164270";"HTR4";"5-hydroxytryptamine receptor 4";10236;-0,00379553087987006;"No"
"row_20";"ENSG00000184956";"MUC6";"mucin 6, oligomeric mucus/gel-forming (gene/pseudogene)";10840;-0,0342724360525608;"No"
"row_21";"ENSG00000011143";"MKS1";"MKS transition zone complex subunit 1";11221;-0,075290285050869;"No"
"row_22";"ENSG00000197375";"SLC22A5";"solute carrier family 22 member 5";12545;-0,338022112846375;"No"
"row_23";"ENSG00000173702";"MUC13";"mucin 13, cell surface associated";13871;-0,845308005809784;"No"
"row_24";"ENSG00000160182";"TFF1";"trefoil factor 1";14138;-1,07840442657471;"No"
"row_25";"ENSG00000198728";"LDB1";"LIM domain binding 1";15218;-2,38051223754883;"No"
"row_26";"ENSG00000101842";"VSIG1";"V-set and immunoglobulin domain containing 1";15600;-3,18938374519348;"No"
"row_27";"ENSG00000136869";"TLR4";"toll like receptor 4";15687;-3,38418817520142;"No"
"row_28";"ENSG00000198788";"MUC2";"mucin 2, oligomeric mucus/gel-forming";16300;-5,59949493408203;"No"
"row_29";"ENSG00000180900";"SCRIB";"scribble planar cell polarity protein";16583;-7,06149768829346;"No"
"row_30";"ENSG00000058453";"CROCC";"ciliary rootlet coiled-coil, rootletin";17407;-15,3743753433228;"No"
