"KEGG_ID";"Description";"Gene_Ratio";"BgRatio";"pvalue";"padj";"gene_id";"gene_name";"kegg_id";"count"
"hsa04518";"Integrin signaling";"53/1397";"154/8567";2,39217494009953e-08;6,2874444767696e-06;"ENSG00000035403/ENSG00000041982/ENSG00000053747/ENSG00000058085/ENSG00000071051/ENSG00000072163/ENSG00000090339/ENSG00000091128/ENSG00000091136/ENSG00000092758/ENSG00000101311/ENSG00000101680/ENSG00000105371/ENSG00000105976/ENSG00000108821/ENSG00000109072/ENSG00000113721/ENSG00000115414/ENSG00000118971/ENSG00000119630/ENSG00000120332/ENSG00000125730/ENSG00000130702/ENSG00000134853/ENSG00000134871/ENSG00000135424/ENSG00000135862/ENSG00000136068/ENSG00000137076/ENSG00000137801/ENSG00000138448/ENSG00000138759/ENSG00000139219/ENSG00000142156/ENSG00000144668/ENSG00000145431/ENSG00000146648/ENSG00000150093/ENSG00000164171/ENSG00000169750/ENSG00000169756/ENSG00000169896/ENSG00000171557/ENSG00000171560/ENSG00000171564/ENSG00000171914/ENSG00000187498/ENSG00000188153/ENSG00000196878/ENSG00000196924/ENSG00000197122/ENSG00000197565/ENSG00000213949";"VCL/TNC/LAMA3/LAMC2/NCK2/LIMS2/ICAM1/LAMB4/LAMB1/COL9A3/FERMT1/LAMA1/ICAM4/MET/COL1A1/VTN/PDGFRB/FN1/CCND2/PGF/TNN/C3/LAMA5/PDGFRA/COL4A2/ITGA7/LAMC1/FLNB/TLN1/THBS1/ITGAV/FRAS1/COL2A1/COL6A1/ITGA9/PDGFC/EGFR/ITGB1/ITGA2/RAC3/LIMS1/ITGAM/FGG/FGA/FGB/TLN2/COL4A1/COL4A5/LAMB3/FLNA/SRC/COL4A6/ITGA1";"hsa:7414/hsa:3371/hsa:3909/hsa:3918/hsa:8440/hsa:55679/hsa:3383/hsa:22798/hsa:3912/hsa:1299/hsa:55612/hsa:284217/hsa:3386/hsa:4233/hsa:1277/hsa:7448/hsa:5159/hsa:2335/hsa:894/hsa:5228/hsa:63923/hsa:718/hsa:3911/hsa:5156/hsa:1284/hsa:3679/hsa:3915/hsa:2317/hsa:7094/hsa:7057/hsa:3685/hsa:80144/hsa:1280/hsa:1291/hsa:3680/hsa:56034/hsa:1956/hsa:3688/hsa:3673/hsa:5881/hsa:3987/hsa:3684/hsa:2266/hsa:2243/hsa:2244/hsa:83660/hsa:1282/hsa:1287/hsa:3914/hsa:2316/hsa:6714/hsa:1288/hsa:3672";53
"hsa04820";"Cytoskeleton in muscle cells";"71/1397";"233/8567";3,61347383722391e-08;6,2874444767696e-06;"ENSG00000035403/ENSG00000038427/ENSG00000049540/ENSG00000057294/ENSG00000069849/ENSG00000077942/ENSG00000078814/ENSG00000087303/ENSG00000092529/ENSG00000092758/ENSG00000101400/ENSG00000101680/ENSG00000106631/ENSG00000107438/ENSG00000108821/ENSG00000108823/ENSG00000114854/ENSG00000115306/ENSG00000115414/ENSG00000115641/ENSG00000116962/ENSG00000128591/ENSG00000130598/ENSG00000131018/ENSG00000131504/ENSG00000133026/ENSG00000133055/ENSG00000133805/ENSG00000134871/ENSG00000135424/ENSG00000137076/ENSG00000137801/ENSG00000137877/ENSG00000138448/ENSG00000139734/ENSG00000142156/ENSG00000142449/ENSG00000142661/ENSG00000142798/ENSG00000143153/ENSG00000143815/ENSG00000144668/ENSG00000145362/ENSG00000146122/ENSG00000148677/ENSG00000150093/ENSG00000154553/ENSG00000155657/ENSG00000157827/ENSG00000159840/ENSG00000160808/ENSG00000163017/ENSG00000163110/ENSG00000163520/ENSG00000164171/ENSG00000168542/ENSG00000169439/ENSG00000171914/ENSG00000172164/ENSG00000175183/ENSG00000176438/ENSG00000182492/ENSG00000183091/ENSG00000187498/ENSG00000188153/ENSG00000196739/ENSG00000197565/ENSG00000197694/ENSG00000198947/ENSG00000204262/ENSG00000213949";"VCL/VCAN/ELN/PKP2/ATP1B3/FBLN1/MYH7B/NID2/CAPN3/COL9A3/SNTA1/LAMA1/MYL7/PDLIM1/COL1A1/SGCA/TNNC1/SPTBN1/FN1/FHL2/NID1/FLNC/TNNI2/SYNE1/DIAPH1/MYH10/MYBPH/AMPD3/COL4A2/ITGA7/TLN1/THBS1/SPTBN5/ITGAV/DIAPH3/COL6A1/FBN3/MYOM3/HSPG2/ATP1B1/LBR/ITGA9/ANK2/DAAM2/ANKRD1/ITGB1/PDLIM3/TTN/FMNL2/ZYX/MYL3/ACTG2/PDLIM5/FBLN2/ITGA2/COL3A1/SDC2/TLN2/SNTB1/CSRP2/SYNE3/BGN/NEB/COL4A1/COL4A5/COL27A1/COL4A6/SPTAN1/DMD/COL5A2/ITGA1";"hsa:7414/hsa:1462/hsa:2006/hsa:5318/hsa:483/hsa:2192/hsa:57644/hsa:22795/hsa:825/hsa:1299/hsa:6640/hsa:284217/hsa:58498/hsa:9124/hsa:1277/hsa:6442/hsa:7134/hsa:6711/hsa:2335/hsa:2274/hsa:4811/hsa:2318/hsa:7136/hsa:23345/hsa:1729/hsa:4628/hsa:4608/hsa:272/hsa:1284/hsa:3679/hsa:7094/hsa:7057/hsa:51332/hsa:3685/hsa:81624/hsa:1291/hsa:84467/hsa:127294/hsa:3339/hsa:481/hsa:3930/hsa:3680/hsa:287/hsa:23500/hsa:27063/hsa:3688/hsa:27295/hsa:7273/hsa:114793/hsa:7791/hsa:4634/hsa:72/hsa:10611/hsa:2199/hsa:3673/hsa:1281/hsa:6383/hsa:83660/hsa:6641/hsa:1466/hsa:161176/hsa:633/hsa:4703/hsa:1282/hsa:1287/hsa:85301/hsa:1288/hsa:6709/hsa:1756/hsa:1290/hsa:3672";71
"hsa04974";"Protein digestion and absorption";"39/1397";"103/8567";9,65955050870352e-08;1,12050785900961e-05;"ENSG00000010438/ENSG00000021488/ENSG00000049540/ENSG00000065618/ENSG00000066230/ENSG00000069849/ENSG00000088386/ENSG00000092068/ENSG00000092758/ENSG00000106688/ENSG00000108821/ENSG00000111799/ENSG00000112394/ENSG00000112818/ENSG00000122121/ENSG00000123643/ENSG00000134871/ENSG00000137509/ENSG00000138079/ENSG00000139219/ENSG00000141086/ENSG00000142156/ENSG00000143153/ENSG00000155465/ENSG00000158516/ENSG00000160963/ENSG00000164626/ENSG00000168542/ENSG00000174358/ENSG00000175538/ENSG00000180773/ENSG00000182871/ENSG00000187498/ENSG00000188153/ENSG00000196739/ENSG00000197565/ENSG00000197635/ENSG00000204262/ENSG00000215018";"PRSS3/SLC7A9/ELN/COL17A1/SLC9A3/ATP1B3/SLC15A1/SLC7A8/COL9A3/SLC1A1/COL1A1/COL12A1/SLC16A10/MEP1A/XPNPEP2/SLC36A1/COL4A2/PRCP/SLC3A1/COL2A1/CTRL/COL6A1/ATP1B1/SLC7A7/CPA2/COL26A1/KCNK5/COL3A1/SLC6A19/KCNE3/SLC36A4/COL18A1/COL4A1/COL4A5/COL27A1/COL4A6/DPP4/COL5A2/COL28A1";"hsa:5646/hsa:11136/hsa:2006/hsa:1308/hsa:6550/hsa:483/hsa:6564/hsa:23428/hsa:1299/hsa:6505/hsa:1277/hsa:1303/hsa:117247/hsa:4224/hsa:7512/hsa:206358/hsa:1284/hsa:5547/hsa:6519/hsa:1280/hsa:1506/hsa:1291/hsa:481/hsa:9056/hsa:1358/hsa:136227/hsa:8645/hsa:1281/hsa:340024/hsa:10008/hsa:120103/hsa:80781/hsa:1282/hsa:1287/hsa:85301/hsa:1288/hsa:1803/hsa:1290/hsa:340267";39
"hsa04512";"ECM-receptor interaction";"33/1397";"89/8567";1,61062833031308e-06;0,000140124664737238;"ENSG00000026508/ENSG00000041982/ENSG00000053747/ENSG00000058085/ENSG00000072571/ENSG00000091128/ENSG00000091136/ENSG00000092758/ENSG00000101680/ENSG00000108821/ENSG00000109072/ENSG00000115414/ENSG00000120332/ENSG00000122012/ENSG00000130702/ENSG00000134871/ENSG00000135424/ENSG00000135862/ENSG00000137801/ENSG00000138448/ENSG00000138759/ENSG00000139219/ENSG00000142156/ENSG00000142798/ENSG00000144668/ENSG00000150093/ENSG00000164171/ENSG00000185245/ENSG00000187498/ENSG00000188153/ENSG00000196878/ENSG00000197565/ENSG00000213949";"CD44/TNC/LAMA3/LAMC2/HMMR/LAMB4/LAMB1/COL9A3/LAMA1/COL1A1/VTN/FN1/TNN/SV2C/LAMA5/COL4A2/ITGA7/LAMC1/THBS1/ITGAV/FRAS1/COL2A1/COL6A1/HSPG2/ITGA9/ITGB1/ITGA2/GP1BA/COL4A1/COL4A5/LAMB3/COL4A6/ITGA1";"hsa:960/hsa:3371/hsa:3909/hsa:3918/hsa:3161/hsa:22798/hsa:3912/hsa:1299/hsa:284217/hsa:1277/hsa:7448/hsa:2335/hsa:63923/hsa:22987/hsa:3911/hsa:1284/hsa:3679/hsa:3915/hsa:7057/hsa:3685/hsa:80144/hsa:1280/hsa:1291/hsa:3339/hsa:3680/hsa:3688/hsa:3673/hsa:2811/hsa:1282/hsa:1287/hsa:3914/hsa:1288/hsa:3672";33
"hsa04510";"Focal adhesion";"58/1397";"202/8567";5,34015518742983e-06;0,000371674801045116;"ENSG00000023445/ENSG00000035403/ENSG00000041982/ENSG00000053747/ENSG00000058085/ENSG00000065534/ENSG00000091128/ENSG00000091136/ENSG00000092758/ENSG00000100852/ENSG00000101680/ENSG00000105976/ENSG00000106631/ENSG00000107242/ENSG00000108821/ENSG00000109072/ENSG00000110330/ENSG00000113721/ENSG00000115414/ENSG00000118971/ENSG00000119630/ENSG00000120332/ENSG00000130702/ENSG00000131504/ENSG00000134318/ENSG00000134853/ENSG00000134871/ENSG00000135424/ENSG00000135862/ENSG00000136068/ENSG00000137076/ENSG00000137801/ENSG00000138448/ENSG00000139219/ENSG00000140795/ENSG00000142156/ENSG00000144668/ENSG00000145431/ENSG00000146648/ENSG00000148082/ENSG00000149269/ENSG00000150093/ENSG00000159840/ENSG00000162909/ENSG00000164171/ENSG00000167193/ENSG00000169032/ENSG00000169750/ENSG00000171791/ENSG00000171914/ENSG00000186298/ENSG00000187498/ENSG00000188153/ENSG00000196878/ENSG00000196924/ENSG00000197122/ENSG00000197565/ENSG00000213949";"BIRC3/VCL/TNC/LAMA3/LAMC2/MYLK/LAMB4/LAMB1/COL9A3/ARHGAP5/LAMA1/MET/MYL7/PIP5K1B/COL1A1/VTN/BIRC2/PDGFRB/FN1/CCND2/PGF/TNN/LAMA5/DIAPH1/ROCK2/PDGFRA/COL4A2/ITGA7/LAMC1/FLNB/TLN1/THBS1/ITGAV/COL2A1/MYLK3/COL6A1/ITGA9/PDGFC/EGFR/SHC3/PAK1/ITGB1/ZYX/CAPN2/ITGA2/CRK/MAP2K1/RAC3/BCL2/TLN2/PPP1CC/COL4A1/COL4A5/LAMB3/FLNA/SRC/COL4A6/ITGA1";"hsa:330/hsa:7414/hsa:3371/hsa:3909/hsa:3918/hsa:4638/hsa:22798/hsa:3912/hsa:1299/hsa:394/hsa:284217/hsa:4233/hsa:58498/hsa:8395/hsa:1277/hsa:7448/hsa:329/hsa:5159/hsa:2335/hsa:894/hsa:5228/hsa:63923/hsa:3911/hsa:1729/hsa:9475/hsa:5156/hsa:1284/hsa:3679/hsa:3915/hsa:2317/hsa:7094/hsa:7057/hsa:3685/hsa:1280/hsa:91807/hsa:1291/hsa:3680/hsa:56034/hsa:1956/hsa:53358/hsa:5058/hsa:3688/hsa:7791/hsa:824/hsa:3673/hsa:1398/hsa:5604/hsa:5881/hsa:596/hsa:83660/hsa:5501/hsa:1282/hsa:1287/hsa:3914/hsa:2316/hsa:6714/hsa:1288/hsa:3672";58
"hsa04390";"Hippo signaling pathway";"47/1397";"157/8567";1,24714651417657e-05;0,00072334497822241;"ENSG00000018408/ENSG00000023445/ENSG00000068028/ENSG00000074047/ENSG00000078900/ENSG00000081051/ENSG00000081059/ENSG00000085741/ENSG00000092969/ENSG00000106366/ENSG00000108379/ENSG00000108953/ENSG00000110330/ENSG00000111186/ENSG00000113645/ENSG00000114251/ENSG00000115596/ENSG00000115738/ENSG00000116985/ENSG00000118971/ENSG00000125084/ENSG00000125378/ENSG00000125845/ENSG00000126016/ENSG00000129474/ENSG00000131899/ENSG00000135925/ENSG00000137693/ENSG00000137713/ENSG00000138795/ENSG00000139926/ENSG00000140807/ENSG00000142279/ENSG00000143514/ENSG00000143869/ENSG00000150672/ENSG00000152284/ENSG00000155760/ENSG00000156475/ENSG00000163251/ENSG00000163513/ENSG00000168646/ENSG00000169435/ENSG00000174804/ENSG00000180340/ENSG00000186298/ENSG00000187079";"WWTR1/BIRC3/RASSF1/GLI2/TP73/AFP/TCF7/WNT11/TGFB2/SERPINE1/WNT3/YWHAE/BIRC2/WNT5B/WWC1/WNT5A/WNT6/ID2/BMP8B/CCND2/WNT1/BMP4/BMP2/AMOT/AJUBA/LLGL1/WNT10A/YAP1/PPP2R1B/LEF1/FRMD6/NKD1/WTIP/TP53BP2/GDF7/DLG2/TCF7L1/FZD7/PPP2R2B/FZD5/TGFBR2/AXIN2/RASSF6/FZD4/FZD2/PPP1CC/TEAD1";"hsa:25937/hsa:330/hsa:11186/hsa:2736/hsa:7161/hsa:174/hsa:6932/hsa:7481/hsa:7042/hsa:5054/hsa:7473/hsa:7531/hsa:329/hsa:81029/hsa:23286/hsa:7474/hsa:7475/hsa:3398/hsa:656/hsa:894/hsa:7471/hsa:652/hsa:650/hsa:154796/hsa:84962/hsa:3996/hsa:80326/hsa:10413/hsa:5519/hsa:51176/hsa:122786/hsa:85407/hsa:126374/hsa:7159/hsa:151449/hsa:1740/hsa:83439/hsa:8324/hsa:5521/hsa:7855/hsa:7048/hsa:8313/hsa:166824/hsa:8322/hsa:2535/hsa:5501/hsa:7003";47
"hsa05222";"Small cell lung cancer";"31/1397";"93/8567";3,92241326876239e-05;0,00184629059367121;"ENSG00000007171/ENSG00000023445/ENSG00000053747/ENSG00000058085/ENSG00000073756/ENSG00000077092/ENSG00000091128/ENSG00000091136/ENSG00000101197/ENSG00000101680/ENSG00000105810/ENSG00000110330/ENSG00000115414/ENSG00000116717/ENSG00000120868/ENSG00000130702/ENSG00000132906/ENSG00000134871/ENSG00000135862/ENSG00000138448/ENSG00000145604/ENSG00000150093/ENSG00000164171/ENSG00000164305/ENSG00000171552/ENSG00000171791/ENSG00000172115/ENSG00000187498/ENSG00000188153/ENSG00000196878/ENSG00000197565";"NOS2/BIRC3/LAMA3/LAMC2/PTGS2/RARB/LAMB4/LAMB1/BIRC7/LAMA1/CDK6/BIRC2/FN1/GADD45A/APAF1/LAMA5/CASP9/COL4A2/LAMC1/ITGAV/SKP2/ITGB1/ITGA2/CASP3/BCL2L1/BCL2/CYCS/COL4A1/COL4A5/LAMB3/COL4A6";"hsa:4843/hsa:330/hsa:3909/hsa:3918/hsa:5743/hsa:5915/hsa:22798/hsa:3912/hsa:79444/hsa:284217/hsa:1021/hsa:329/hsa:2335/hsa:1647/hsa:317/hsa:3911/hsa:842/hsa:1284/hsa:3915/hsa:3685/hsa:6502/hsa:3688/hsa:3673/hsa:836/hsa:598/hsa:596/hsa:54205/hsa:1282/hsa:1287/hsa:3914/hsa:1288";31
"hsa00480";"Glutathione metabolism";"22/1397";"57/8567";4,2443461923476e-05;0,00184629059367121;"ENSG00000084207/ENSG00000099984/ENSG00000100031/ENSG00000100983/ENSG00000115365/ENSG00000115758/ENSG00000116157/ENSG00000117592/ENSG00000128965/ENSG00000131067/ENSG00000133433/ENSG00000138413/ENSG00000143198/ENSG00000144035/ENSG00000166825/ENSG00000168765/ENSG00000170899/ENSG00000211445/ENSG00000213366/ENSG00000233276/ENSG00000243955/ENSG00000244067";"GSTP1/GSTT2/GGT1/GSS/LANCL1/ODC1/GPX7/PRDX6/CHAC1/GGT7/GSTT2B/IDH1/MGST3/NAT8/ANPEP/GSTM4/GSTA4/GPX3/GSTM2/GPX1/GSTA1/GSTA2";"hsa:2950/hsa:2953/hsa:2678/hsa:2937/hsa:10314/hsa:4953/hsa:2882/hsa:9588/hsa:79094/hsa:2686/hsa:653689/hsa:3417/hsa:4259/hsa:9027/hsa:290/hsa:2948/hsa:2941/hsa:2878/hsa:2946/hsa:2876/hsa:2938/hsa:2939";22
"hsa04610";"Complement and coagulation cascades";"28/1397";"86/8567";0,000145219770527246;0,00561516446038683;"ENSG00000057593/ENSG00000104368/ENSG00000106366/ENSG00000109072/ENSG00000113889/ENSG00000115718/ENSG00000117525/ENSG00000123838/ENSG00000123843/ENSG00000125730/ENSG00000126218/ENSG00000149131/ENSG00000159403/ENSG00000167711/ENSG00000169896/ENSG00000171557/ENSG00000171560/ENSG00000171564/ENSG00000180210/ENSG00000182326/ENSG00000184500/ENSG00000188488/ENSG00000196352/ENSG00000197249/ENSG00000197632/ENSG00000198734/ENSG00000205403/ENSG00000243649";"F7/PLAT/SERPINE1/VTN/KNG1/PROC/F3/C4BPA/C4BPB/C3/F10/SERPING1/C1R/SERPINF2/ITGAM/FGG/FGA/FGB/F2/C1S/PROS1/SERPINA5/CD55/SERPINA1/SERPINB2/F5/CFI/CFB";"hsa:2155/hsa:5327/hsa:5054/hsa:7448/hsa:3827/hsa:5624/hsa:2152/hsa:722/hsa:725/hsa:718/hsa:2159/hsa:710/hsa:715/hsa:5345/hsa:3684/hsa:2266/hsa:2243/hsa:2244/hsa:2147/hsa:716/hsa:5627/hsa:5104/hsa:1604/hsa:5265/hsa:5055/hsa:2153/hsa:3426/hsa:629";28
"hsa04918";"Thyroid hormone synthesis";"25/1397";"75/8567";0,000214285942926486;0,00692877389270339;"ENSG00000009765/ENSG00000042832/ENSG00000060566/ENSG00000069849/ENSG00000081479/ENSG00000115966/ENSG00000116157/ENSG00000118271/ENSG00000121281/ENSG00000125618/ENSG00000128272/ENSG00000137841/ENSG00000140274/ENSG00000140279/ENSG00000141505/ENSG00000143153/ENSG00000146592/ENSG00000157613/ENSG00000161944/ENSG00000163631/ENSG00000166598/ENSG00000174233/ENSG00000182621/ENSG00000211445/ENSG00000233276";"IYD/TG/CREB3L3/ATP1B3/LRP2/ATF2/GPX7/TTR/ADCY7/PAX8/ATF4/PLCB2/DUOXA2/DUOX2/ASGR1/ATP1B1/CREB5/CREB3L1/ASGR2/ALB/HSP90B1/ADCY6/PLCB1/GPX3/GPX1";"hsa:389434/hsa:7038/hsa:84699/hsa:483/hsa:4036/hsa:1386/hsa:2882/hsa:7276/hsa:113/hsa:7849/hsa:468/hsa:5330/hsa:405753/hsa:50506/hsa:432/hsa:481/hsa:9586/hsa:90993/hsa:433/hsa:213/hsa:7184/hsa:112/hsa:23236/hsa:2878/hsa:2876";25
