"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0048732";"gland development";"22/217";"451/18496";1,84368364850047e-08;6,01225237776003e-05;"7038/80004/1374/4939/6909/3239/8854/3169/3142/1545/8792/10481/3625/6469/8862/6899/220/5454/8660/55959/5268/1396";"TG/ESRP2/CPT1A/OAS2/TBX2/HOXD13/ALDH1A2/FOXA1/HLX/CYP1B1/TNFRSF11A/HOXB13/INHBB/SHH/APLN/TBX1/ALDH1A3/POU3F2/IRS2/SULF2/SERPINB5/CRIP1";22
"BP";"GO:0001763";"morphogenesis of a branching structure";"14/217";"208/18496";1,72781185230101e-07;0,00028171972251768;"9620/80004/6909/3791/3239/3169/2045/10481/10252/6469/10653/2637/255743/441478";"CELSR1/ESRP2/TBX2/KDR/HOXD13/FOXA1/EPHA7/HOXB13/SPRY1/SHH/SPINT2/GBX2/NPNT/NRARP";14
"BP";"GO:0061138";"morphogenesis of a branching epithelium";"13/217";"191/18496";4,23208511262455e-07;0,000460027651742289;"9620/80004/6909/3791/3239/3169/10481/10252/6469/10653/2637/255743/441478";"CELSR1/ESRP2/TBX2/KDR/HOXD13/FOXA1/HOXB13/SPRY1/SHH/SPINT2/GBX2/NPNT/NRARP";13
"BP";"GO:0060512";"prostate gland morphogenesis";"6/217";"28/18496";7,39013613383634e-07;0,000461749390242649;"3239/3169/10481/6469/5268/1396";"HOXD13/FOXA1/HOXB13/SHH/SERPINB5/CRIP1";6
"BP";"GO:0003002";"regionalization";"19/217";"429/18496";7,86538067241531e-07;0,000461749390242649;"54626/4036/9355/22943/6909/3239/8854/3169/1745/3087/7476/10252/6469/2637/10409/6899/57801/5649/441478";"HES2/LRP2/LHX2/DKK1/TBX2/HOXD13/ALDH1A2/FOXA1/DLX1/HHEX/WNT7A/SPRY1/SHH/GBX2/BASP1/TBX1/HES4/RELN/NRARP";19
"BP";"GO:0007389";"pattern specification process";"20/217";"474/18496";8,49584894650689e-07;0,000461749390242649;"54626/4036/9355/22943/6909/3239/8854/3169/1745/3087/7476/10252/6469/116039/2637/10409/6899/57801/5649/441478";"HES2/LRP2/LHX2/DKK1/TBX2/HOXD13/ALDH1A2/FOXA1/DLX1/HHEX/WNT7A/SPRY1/SHH/OSR2/GBX2/BASP1/TBX1/HES4/RELN/NRARP";20
"BP";"GO:0060441";"epithelial tube branching involved in lung morphogenesis";"6/217";"30/18496";1,14215833842256e-06;0,000532082620227997;"9620/80004/6909/3169/10252/6469";"CELSR1/ESRP2/TBX2/FOXA1/SPRY1/SHH";6
"BP";"GO:0050679";"positive regulation of epithelial cell proliferation";"13/217";"218/18496";1,88543065743037e-06;0,000768548671735056;"1001/80004/7291/3791/3142/9982/7476/6469/116039/8862/6899/8660/441478";"CDH3/ESRP2/TWIST1/KDR/HLX/FGFBP1/WNT7A/SHH/OSR2/APLN/TBX1/IRS2/NRARP";13
"BP";"GO:0060562";"epithelial tube morphogenesis";"16/217";"337/18496";2,48001211777631e-06;0,000898591057340948;"9620/4036/80004/9355/6909/7291/1948/3791/3169/2045/10252/6469/10653/2637/255743/441478";"CELSR1/LRP2/ESRP2/LHX2/TBX2/TWIST1/EFNB2/KDR/FOXA1/EPHA7/SPRY1/SHH/SPINT2/GBX2/NPNT/NRARP";16
"BP";"GO:0044344";"cellular response to fibroblast growth factor stimulus";"11/217";"165/18496";4,07932800111281e-06;0,00133026886116289;"6909/3791/2045/9982/10252/4486/8862/79625/6899/81848/55959";"TBX2/KDR/EPHA7/FGFBP1/SPRY1/MST1R/APLN/NDNF/TBX1/SPRY4/SULF2";11
