"KEGG_ID";"Description";"Gene_Ratio";"BgRatio";"pvalue";"padj";"gene_id";"gene_name";"kegg_id";"count"
"hsa04080";"Neuroactive ligand-receptor interaction";"33/270";"370/8567";5,11480587366893e-08;1,46283447986931e-05;"ENSG00000010438/ENSG00000043591/ENSG00000056291/ENSG00000069482/ENSG00000101188/ENSG00000101204/ENSG00000106018/ENSG00000113494/ENSG00000116678/ENSG00000125730/ENSG00000127129/ENSG00000128564/ENSG00000133636/ENSG00000145864/ENSG00000151834/ENSG00000152208/ENSG00000157005/ENSG00000162009/ENSG00000163485/ENSG00000170498/ENSG00000171388/ENSG00000171517/ENSG00000171522/ENSG00000175591/ENSG00000179546/ENSG00000180616/ENSG00000182771/ENSG00000183971/ENSG00000184160/ENSG00000184845/ENSG00000186297/ENSG00000186867/ENSG00000198121";"PRSS3/ADRB1/NPFFR2/GAL/NTSR1/CHRNA4/VIPR2/PRLR/LEPR/C3/EDN2/VGF/NTS/GABRB2/GABRA2/GRID2/SST/SSTR5/ADORA1/KISS1/APLN/LPAR3/PTGER4/P2RY2/HTR1D/SSTR2/GRID1/NPW/ADRA2C/DRD1/GABRA5/QRFPR/LPAR1";"hsa:5646/hsa:153/hsa:10886/hsa:51083/hsa:4923/hsa:1137/hsa:7434/hsa:5618/hsa:3953/hsa:718/hsa:1907/hsa:7425/hsa:4922/hsa:2561/hsa:2555/hsa:2895/hsa:6750/hsa:6755/hsa:134/hsa:3814/hsa:8862/hsa:23566/hsa:5734/hsa:5029/hsa:3352/hsa:6752/hsa:2894/hsa:283869/hsa:152/hsa:1812/hsa:2558/hsa:84109/hsa:1902";33
"hsa04514";"Cell adhesion molecule (CAM) interaction";"18/270";"158/8567";2,17740827353565e-06;0,000311369383115598;"ENSG00000021645/ENSG00000062038/ENSG00000090339/ENSG00000101017/ENSG00000110076/ENSG00000131409/ENSG00000148948/ENSG00000149294/ENSG00000154639/ENSG00000154654/ENSG00000162706/ENSG00000163531/ENSG00000165215/ENSG00000179242/ENSG00000179542/ENSG00000182985/ENSG00000189143/ENSG00000261371";"NRXN3/CDH3/ICAM1/CD40/NRXN2/LRRC4B/LRRC4C/NCAM1/CXADR/NCAM2/CADM3/NFASC/CLDN3/CDH4/SLITRK4/CADM1/CLDN4/PECAM1";"hsa:9369/hsa:1001/hsa:3383/hsa:958/hsa:9379/hsa:94030/hsa:57689/hsa:4684/hsa:1525/hsa:4685/hsa:57863/hsa:23114/hsa:1365/hsa:1002/hsa:139065/hsa:23705/hsa:1364/hsa:5175";18
"hsa04517";"IgSF CAM signaling";"24/270";"298/8567";2,16460545220529e-05;0,00206359053110238;"ENSG00000026751/ENSG00000065320/ENSG00000065675/ENSG00000090339/ENSG00000102981/ENSG00000111262/ENSG00000128052/ENSG00000131409/ENSG00000134215/ENSG00000140678/ENSG00000143217/ENSG00000148948/ENSG00000149294/ENSG00000151079/ENSG00000154639/ENSG00000154654/ENSG00000162706/ENSG00000163531/ENSG00000177301/ENSG00000179542/ENSG00000182985/ENSG00000184156/ENSG00000197971/ENSG00000198033";"SLAMF7/NTN1/PRKCQ/ICAM1/PARD6A/KCNA1/KDR/LRRC4B/VAV3/ITGAX/NECTIN4/LRRC4C/NCAM1/KCNA6/CXADR/NCAM2/CADM3/NFASC/KCNA2/SLITRK4/CADM1/KCNQ3/MBP/TUBA3C";"hsa:57823/hsa:9423/hsa:5588/hsa:3383/hsa:50855/hsa:3736/hsa:3791/hsa:94030/hsa:10451/hsa:3687/hsa:81607/hsa:57689/hsa:4684/hsa:3742/hsa:1525/hsa:4685/hsa:57863/hsa:23114/hsa:3737/hsa:139065/hsa:23705/hsa:3786/hsa:4155/hsa:7278";24
"hsa04518";"Integrin signaling";"13/270";"154/8567";0,00112356700554766;0,064233636352713;"ENSG00000037280/ENSG00000090339/ENSG00000101680/ENSG00000118971/ENSG00000120332/ENSG00000125730/ENSG00000128052/ENSG00000132470/ENSG00000140678/ENSG00000168477/ENSG00000168743/ENSG00000189056/ENSG00000197565";"FLT4/ICAM1/LAMA1/CCND2/TNN/C3/KDR/ITGB4/ITGAX/TNXB/NPNT/RELN/COL4A6";"hsa:2324/hsa:3383/hsa:284217/hsa:894/hsa:63923/hsa:718/hsa:3791/hsa:3691/hsa:3687/hsa:7148/hsa:255743/hsa:5649/hsa:1288";13
"hsa04148";"Efferocytosis";"13/270";"157/8567";0,00134143431611359;0,064233636352713;"ENSG00000006210/ENSG00000108774/ENSG00000110090/ENSG00000120875/ENSG00000151572/ENSG00000158156/ENSG00000171522/ENSG00000171714/ENSG00000175591/ENSG00000181790/ENSG00000261371/ENSG00000272398/ENSG00000276600";"CX3CL1/RAB5C/CPT1A/DUSP4/ANO4/XKR8/PTGER4/ANO5/P2RY2/ADGRB1/PECAM1/CD24/RAB7B";"hsa:6376/hsa:5878/hsa:1374/hsa:1846/hsa:121601/hsa:55113/hsa:5734/hsa:203859/hsa:5029/hsa:575/hsa:5175/hsa:100133941/hsa:338382";13
"hsa04081";"Hormone signaling";"16/270";"219/8567";0,00148954589627818;0,064233636352713;"ENSG00000043591/ENSG00000106018/ENSG00000113494/ENSG00000116678/ENSG00000120937/ENSG00000132329/ENSG00000157005/ENSG00000162009/ENSG00000164742/ENSG00000167083/ENSG00000168610/ENSG00000173757/ENSG00000180616/ENSG00000184160/ENSG00000184845/ENSG00000185950";"ADRB1/VIPR2/PRLR/LEPR/NPPB/RAMP1/SST/SSTR5/ADCY1/GNGT2/STAT3/STAT5B/SSTR2/ADRA2C/DRD1/IRS2";"hsa:153/hsa:7434/hsa:5618/hsa:3953/hsa:4879/hsa:10267/hsa:6750/hsa:6755/hsa:107/hsa:2793/hsa:6774/hsa:6777/hsa:6752/hsa:152/hsa:1812/hsa:8660";16
"hsa05414";"Dilated cardiomyopathy";"10/270";"104/8567";0,00157215193870276;0,064233636352713;"ENSG00000043591/ENSG00000101680/ENSG00000105605/ENSG00000111245/ENSG00000118160/ENSG00000118194/ENSG00000132470/ENSG00000157388/ENSG00000164742/ENSG00000198947";"ADRB1/LAMA1/CACNG7/MYL2/SLC8A2/TNNT2/ITGB4/CACNA1D/ADCY1/DMD";"hsa:153/hsa:284217/hsa:59284/hsa:4633/hsa:6543/hsa:7139/hsa:3691/hsa:776/hsa:107/hsa:1756";10
"hsa04974";"Protein digestion and absorption";"9/270";"103/8567";0,00507721702465921;0,157686865190474;"ENSG00000010438/ENSG00000060718/ENSG00000080573/ENSG00000092068/ENSG00000118160/ENSG00000164626/ENSG00000169436/ENSG00000197565/ENSG00000197635";"PRSS3/COL11A1/COL5A3/SLC7A8/SLC8A2/KCNK5/COL22A1/COL4A6/DPP4";"hsa:5646/hsa:1301/hsa:50509/hsa:23428/hsa:6543/hsa:8645/hsa:169044/hsa:1288/hsa:1803";9
"hsa04742";"Taste transduction";"8/270";"85/8567";0,00518184730103862;0,157686865190474;"ENSG00000054179/ENSG00000138622/ENSG00000151834/ENSG00000164626/ENSG00000166828/ENSG00000168447/ENSG00000179546/ENSG00000186297";"ENTPD2/HCN4/GABRA2/KCNK5/SCNN1G/SCNN1B/HTR1D/GABRA5";"hsa:954/hsa:10021/hsa:2555/hsa:8645/hsa:6340/hsa:6338/hsa:3352/hsa:2558";8
"hsa03265";"Virion - Ebolavirus, Lyssavirus and Morbillivirus";"3/270";"12/8567";0,0055135267549117;0,157686865190474;"ENSG00000143217/ENSG00000149294/ENSG00000154654";"NECTIN4/NCAM1/NCAM2";"hsa:81607/hsa:4684/hsa:4685";3
