"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0045229";"external encapsulating structure organization";"121/2905";"341/18496";1,37431498618748e-19;6,59726435556753e-16;"23187/7092/11174/2296/1301/1308/7075/7049/6624/2191/1307/55624/4313/3912/151887/7042/55612/284217/2068/7040/858/857/57589/1303/84830/7101/4015/1294/5768/149371/4811/7045/84947/8434/5033/4327/4035/6662/650/4016/79709/7837/1289/10266/10631/4017/51124/5156/1284/183/3915/3936/3569/2295/4316/102/84171/140766/11107/64116/144165/4060/5925/5045/4089/1291/3491/1295/90102/170690/51144/4314/3688/81792/5352/25890/9510/11096/4325/9508/4323/4643/90993/9507/861/4921/25903/1520/23122/56999/323/133584/1278/170689/4319/649/8313/84168/10491/3037/1296/79625/92949/79147/2131/302/2621/7490/23768/1282/7373/1287/3908/85301/1305/388697/23127/1290/1306/8292/3690";"PHLDB1/TLL1/ADAMTS6/FOXC1/COL11A1/COL17A1/TIE1/TGFBR3/FSCN1/FAP/COL16A1/POMGNT1/MMP2/LAMB1/CCDC80/TGFB2/FERMT1/LAMA1/ERCC2/TGFB1/CAV2/CAV1/RIC1/COL12A1/ADTRP/NR2E1/LOX/COL7A1/QSOX1/EXOC8/NID1/TGFBI/SERAC1/RECK/P4HA1/MMP19/LRP1/SOX9/BMP2/LOXL1/COLGALT1/PXDN/COL5A1/RAMP2/POSTN/LOXL2/IER3IP1/PDGFRA/COL4A2/AGT/LAMC1/LCP1/IL6/FOXF2/MMP7/ADAM10/LOXL4/ADAMTS14/PRDM5/SLC39A8/PRICKLE1/LUM/RB1/FURIN/SMAD4/COL6A1/CYR61/COL8A1/PHLDB2/ADAMTS16/HSD17B12/MMP3/ITGB1/ADAMTS12/PLOD2/ABI3BP/ADAMTS1/ADAMTS5/MMP16/ADAMTS3/MMP14/MYO1E/CREB3L1/ADAMTS4/RUNX1/DDR2/OLFML2B/CTSS/CLASP2/ADAMTS9/APBB2/EGFLAM/COL1A2/ADAMTS15/MMP10/BMP1/AXIN2/ANTXR1/CRTAP/HAS2/COL8A2/NDNF/ADAMTSL1/FKRP/EXT1/ANXA2/GAS6/WT1/FLRT2/COL4A1/COL14A1/COL4A5/LAMA2/COL27A1/COL13A1/HRNR/COLGALT2/COL5A2/COL15A1/COLQ/ITGB3";121
"BP";"GO:0030198";"extracellular matrix organization";"120/2905";"339/18496";2,43435822728693e-19;6,59726435556753e-16;"23187/7092/11174/2296/1301/1308/7075/7049/6624/2191/1307/55624/4313/3912/151887/7042/55612/284217/2068/7040/858/857/57589/1303/84830/7101/4015/1294/5768/149371/4811/7045/84947/8434/5033/4327/4035/6662/650/4016/79709/7837/1289/10266/10631/4017/51124/5156/1284/183/3915/3936/3569/2295/4316/102/84171/140766/11107/64116/144165/4060/5925/5045/4089/1291/3491/1295/90102/170690/51144/4314/3688/81792/5352/25890/9510/11096/4325/9508/4323/4643/90993/9507/861/4921/25903/1520/23122/56999/323/133584/1278/170689/4319/649/8313/84168/10491/3037/1296/79625/92949/79147/2131/302/2621/7490/23768/1282/7373/1287/3908/85301/1305/23127/1290/1306/8292/3690";"PHLDB1/TLL1/ADAMTS6/FOXC1/COL11A1/COL17A1/TIE1/TGFBR3/FSCN1/FAP/COL16A1/POMGNT1/MMP2/LAMB1/CCDC80/TGFB2/FERMT1/LAMA1/ERCC2/TGFB1/CAV2/CAV1/RIC1/COL12A1/ADTRP/NR2E1/LOX/COL7A1/QSOX1/EXOC8/NID1/TGFBI/SERAC1/RECK/P4HA1/MMP19/LRP1/SOX9/BMP2/LOXL1/COLGALT1/PXDN/COL5A1/RAMP2/POSTN/LOXL2/IER3IP1/PDGFRA/COL4A2/AGT/LAMC1/LCP1/IL6/FOXF2/MMP7/ADAM10/LOXL4/ADAMTS14/PRDM5/SLC39A8/PRICKLE1/LUM/RB1/FURIN/SMAD4/COL6A1/CYR61/COL8A1/PHLDB2/ADAMTS16/HSD17B12/MMP3/ITGB1/ADAMTS12/PLOD2/ABI3BP/ADAMTS1/ADAMTS5/MMP16/ADAMTS3/MMP14/MYO1E/CREB3L1/ADAMTS4/RUNX1/DDR2/OLFML2B/CTSS/CLASP2/ADAMTS9/APBB2/EGFLAM/COL1A2/ADAMTS15/MMP10/BMP1/AXIN2/ANTXR1/CRTAP/HAS2/COL8A2/NDNF/ADAMTSL1/FKRP/EXT1/ANXA2/GAS6/WT1/FLRT2/COL4A1/COL14A1/COL4A5/LAMA2/COL27A1/COL13A1/COLGALT2/COL5A2/COL15A1/COLQ/ITGB3";120
"BP";"GO:0043062";"extracellular structure organization";"120/2905";"340/18496";3,19222468817784e-19;6,59726435556753e-16;"23187/7092/11174/2296/1301/1308/7075/7049/6624/2191/1307/55624/4313/3912/151887/7042/55612/284217/2068/7040/858/857/57589/1303/84830/7101/4015/1294/5768/149371/4811/7045/84947/8434/5033/4327/4035/6662/650/4016/79709/7837/1289/10266/10631/4017/51124/5156/1284/183/3915/3936/3569/2295/4316/102/84171/140766/11107/64116/144165/4060/5925/5045/4089/1291/3491/1295/90102/170690/51144/4314/3688/81792/5352/25890/9510/11096/4325/9508/4323/4643/90993/9507/861/4921/25903/1520/23122/56999/323/133584/1278/170689/4319/649/8313/84168/10491/3037/1296/79625/92949/79147/2131/302/2621/7490/23768/1282/7373/1287/3908/85301/1305/23127/1290/1306/8292/3690";"PHLDB1/TLL1/ADAMTS6/FOXC1/COL11A1/COL17A1/TIE1/TGFBR3/FSCN1/FAP/COL16A1/POMGNT1/MMP2/LAMB1/CCDC80/TGFB2/FERMT1/LAMA1/ERCC2/TGFB1/CAV2/CAV1/RIC1/COL12A1/ADTRP/NR2E1/LOX/COL7A1/QSOX1/EXOC8/NID1/TGFBI/SERAC1/RECK/P4HA1/MMP19/LRP1/SOX9/BMP2/LOXL1/COLGALT1/PXDN/COL5A1/RAMP2/POSTN/LOXL2/IER3IP1/PDGFRA/COL4A2/AGT/LAMC1/LCP1/IL6/FOXF2/MMP7/ADAM10/LOXL4/ADAMTS14/PRDM5/SLC39A8/PRICKLE1/LUM/RB1/FURIN/SMAD4/COL6A1/CYR61/COL8A1/PHLDB2/ADAMTS16/HSD17B12/MMP3/ITGB1/ADAMTS12/PLOD2/ABI3BP/ADAMTS1/ADAMTS5/MMP16/ADAMTS3/MMP14/MYO1E/CREB3L1/ADAMTS4/RUNX1/DDR2/OLFML2B/CTSS/CLASP2/ADAMTS9/APBB2/EGFLAM/COL1A2/ADAMTS15/MMP10/BMP1/AXIN2/ANTXR1/CRTAP/HAS2/COL8A2/NDNF/ADAMTSL1/FKRP/EXT1/ANXA2/GAS6/WT1/FLRT2/COL4A1/COL14A1/COL4A5/LAMA2/COL27A1/COL13A1/COLGALT2/COL5A2/COL15A1/COLQ/ITGB3";120
"BP";"GO:0007409";"axonogenesis";"144/2905";"458/18496";1,32374775562514e-17;2,05180902121897e-14;"2115/3475/5048/5080/2534/1272/9369/7414/7204/2042/4804/9423/10371/23032/5063/4133/1906/4898/285220/4168/4858/6324/5803/1855/5532/8506/7101/5754/7422/7474/3676/57142/2335/85440/1889/8828/8609/9331/6696/22865/4693/1948/23499/6608/23022/2258/4131/6616/9201/23111/2048/4038/10505/347733/8482/144165/1009/494470/4089/8543/2803/91653/9353/2044/26230/203228/4915/5058/4684/1813/9638/85449/3688/6868/56978/54538/7345/55740/2047/118813/3798/137970/56896/26053/64843/6285/84446/91624/22854/23122/4825/323/91137/26050/55701/322/81565/10501/3800/2637/2668/6474/5604/6091/214/9637/4135/596/5728/65059/5797/1267/5306/2290/627/8851/1002/8633/2131/1436/9241/71/6586/5454/4753/23768/5592/84631/3908/104/6277/23607/23334/51062/10479/26128/2664/64283/729920/91584/11344/3975/4747/6905";"ETV1/IFRD1/PAFAH1B1/PAX6/FYN/CNTN1/NRXN3/VCL/TRIO/EPHA3/NGFR/NTN1/SEMA3A/USP33/PAK3/MAP2/EDN1/NRDC/EPHA6/MCF2/NOVA2/SCN1B/PTPRZ1/DVL1/PPP3CB/CNTNAP1/NR2E1/PTK7/VEGFA/WNT5A/ITGA4/RTN4/FN1/DOCK7/ECE1/NRP2/KLF7/B4GALT6/SPP1/SLITRK3/NDP/EFNB2/MACF1/SMO/PALLD/FGF13/MAP1B/SNAP25/DCLK1/SPART/EPHB2/LRP4/SEMA4F/TUBB2B/SEMA7A/PRICKLE1/CDH11/RNF165/SMAD4/LMO4/GOLGA4/BOC/SLIT2/EPHA5/TIAM2/C9orf72/NTRK2/PAK1/NCAM1/DRD2/FEZ1/KIAA1755/ITGB1/ADAM17/PRDM8/ROBO4/UCHL1/ENAH/EPHB1/ZFYVE27/KIF5A/UNC5D/DPYSL5/AUTS2/ISL2/S100B/BRSK1/NEXN/NTNG1/CLASP2/NKX6-1/APBB2/SLC25A46/SLITRK5/ARHGEF40/APBB1/NDEL1/SEMA6B/KIF5C/GBX2/GDNF/SHOX2/MAP2K1/ROBO1/ALCAM/FEZ2/MAP6/BCL2/PTEN/RAPH1/PTPRM/CNP/PITPNA/FOXG1/BDNF/CDK5R1/CDH4/UNC5C/EXT1/CSF1R/NOG/ACTG1/SLIT3/POU3F2/NELL2/FLRT2/PRKG1/SLITRK2/LAMA2/ADARB1/S100A6/CD2AP/SZT2/ATL1/SLC9A6/KIF1BP/GDI1/ARHGEF28/ISPD/PLXNA4/TWF2/LHX1/NEFL/TBCE";144
"BP";"GO:0010975";"regulation of neuron projection development";"129/2905";"448/18496";9,69096090999879e-13;1,20167915283985e-09;"23098/3675/6376/3475/5048/5080/2534/1272/7431/2042/23327/1608/11178/9423/387/4734/10371/5063/4133/4898/3655/4168/158866/6422/8175/4858/6324/5764/54664/1855/5376/65981/7101/5754/55754/7422/411/1809/1627/7337/8850/7474/57142/55704/2335/5396/4139/5997/8934/64175/163404/23271/6696/1948/23499/2258/23345/4131/6616/23111/2048/4038/10505/347733/8634/22891/8482/8499/4916/27/2803/9353/81545/26230/7436/4915/5058/9638/6695/1601/23043/118813/56896/84446/22854/4921/10611/152559/5274/120114/322/81565/567/1398/84879/6474/5604/23251/5780/6383/22871/6091/7779/91752/4135/8507/5728/257194/79625/170506/7025/627/8851/1002/23258/5587/5454/120892/3066/2316/26052/22876/9760/1756/2664/55714/11344/4067/4747";"SARM1/ITGA3/CX3CL1/IFRD1/PAFAH1B1/PAX6/FYN/CNTN1/VIM/EPHA3/NEDD4L/DGKG/LZTS1/NTN1/RHOA/NEDD4/SEMA3A/PAK3/MAP2/NRDC/ITGA6/MCF2/ZDHHC15/SFRP1/SF3A2/NOVA2/SCN1B/PTN/TMEM106B/DVL1/PMP22/CAPRIN2/NR2E1/PTK7/TMEM30A/VEGFA/ARSB/DPYSL3/DBN1/UBE3A/KAT2B/WNT5A/RTN4/CCDC88A/FN1/PRRX1/MARK1/RGS2/RAB29/P3H1/PLPPR5/CAMSAP2/SPP1/EFNB2/MACF1/FGF13/SYNE1/MAP1B/SNAP25/SPART/EPHB2/LRP4/SEMA4F/TUBB2B/RTCA/ZNF365/SEMA7A/PPFIA2/NTRK3/ABL2/GOLGA4/SLIT2/FBXO38/TIAM2/VLDLR/NTRK2/PAK1/FEZ1/SPOCK1/DAB2/TNIK/ZFYVE27/DPYSL5/BRSK1/NTNG1/DDR2/PDLIM5/PAQR3/SERPINI1/FAT3/APBB1/NDEL1/B2M/CRK/MFSD2A/SHOX2/MAP2K1/KIAA1024/PTPN9/SDC2/NLGN1/ROBO1/SLC30A1/ZNF804A/MAP6/ENC1/PTEN/NEGR1/NDNF/DHX36/NR2F1/BDNF/CDK5R1/CDH4/DENND5A/PRKD1/POU3F2/LRRK2/HDAC2/FLNA/DNM3/INPP5F/TOX/DMD/GDI1/TENM3/TWF2/LYN/NEFL";129
"BP";"GO:0072001";"renal system development";"102/2905";"336/18496";7,99979445991647e-12;8,26645427524702e-09;"3675/163/25937/57545/11174/2296/639/387/55746/23210/38/5915/1906/7161/4208/51668/10269/231/7042/5125/182/4092/23322/26258/6422/7040/56913/6492/5754/7422/2246/4090/5159/7474/4953/6382/4811/5629/1063/11064/317/80114/1948/6662/9953/650/6495/3976/5420/6608/3237/4038/5156/183/1910/7020/64220/51196/2247/80144/144165/8549/8826/4089/130497/9353/170690/26249/84623/654/9653/9955/284/9510/392255/4643/55083/25976/10252/2200/8710/2668/79192/3037/80310/26108/171023/596/947/6580/2131/9241/7490/1282/120892/4311/23607/80184/358/3690/3217/3975";"ITGA3/AP2B1/WWTR1/CC2D2A/ADAMTS6/FOXC1/PRDM1/RHOA/NUP133/JMJD6/ACAT1/RARB/EDN1/TP73/MEF2C/HSPB11/ZMPSTE24/AKR1B1/TGFB2/PCSK5/JAG1/SMAD7/RPGRIP1L/BLOC1S6/SFRP1/TGFB1/C1GALT1/SIM1/PTK7/VEGFA/FGF1/SMAD5/PDGFRB/WNT5A/ODC1/SDC1/NID1/PROX1/CENPF/CNTRL/APAF1/BICC1/EFNB2/SOX9/HS3ST3B1/BMP2/SIX1/LIF/PODXL/SMO/HOXD11/LRP4/PDGFRA/AGT/EDNRB/TFAP2A/STRA6/PLCE1/FGF2/FRAS1/PRICKLE1/LGR5/IQGAP1/SMAD4/OSR1/SLIT2/ADAMTS16/KLHL3/KIRREL3/BMP6/HS2ST1/HS3ST3A1/ANGPT1/ADAMTS1/GDF6/MYO1E/KIF26B/TIPARP/SPRY1/FBN1/SERPINB7/GDNF/IRX1/HAS2/PDGFD/PYGO1/ASXL1/BCL2/CD34/SLC22A1/EXT1/NOG/WT1/COL4A1/LRRK2/MME/CD2AP/CEP290/AQP1/ITGB3/HOXB7/LHX1";102
"BP";"GO:0001822";"kidney development";"99/2905";"325/18496";1,30142303983892e-11;1,1313297998477e-08;"3675/163/25937/57545/11174/2296/639/387/55746/23210/38/5915/1906/7161/4208/51668/10269/231/7042/5125/182/4092/23322/26258/6422/7040/56913/6492/5754/7422/2246/4090/5159/7474/4953/6382/4811/5629/1063/11064/317/80114/1948/6662/9953/650/6495/3976/5420/6608/3237/4038/5156/183/1910/7020/64220/51196/2247/80144/8826/4089/130497/9353/170690/26249/84623/654/9653/9955/284/9510/392255/4643/55083/25976/10252/2200/8710/2668/79192/3037/80310/26108/171023/596/947/6580/2131/9241/7490/120892/4311/23607/80184/358/3690/3217/3975";"ITGA3/AP2B1/WWTR1/CC2D2A/ADAMTS6/FOXC1/PRDM1/RHOA/NUP133/JMJD6/ACAT1/RARB/EDN1/TP73/MEF2C/HSPB11/ZMPSTE24/AKR1B1/TGFB2/PCSK5/JAG1/SMAD7/RPGRIP1L/BLOC1S6/SFRP1/TGFB1/C1GALT1/SIM1/PTK7/VEGFA/FGF1/SMAD5/PDGFRB/WNT5A/ODC1/SDC1/NID1/PROX1/CENPF/CNTRL/APAF1/BICC1/EFNB2/SOX9/HS3ST3B1/BMP2/SIX1/LIF/PODXL/SMO/HOXD11/LRP4/PDGFRA/AGT/EDNRB/TFAP2A/STRA6/PLCE1/FGF2/FRAS1/IQGAP1/SMAD4/OSR1/SLIT2/ADAMTS16/KLHL3/KIRREL3/BMP6/HS2ST1/HS3ST3A1/ANGPT1/ADAMTS1/GDF6/MYO1E/KIF26B/TIPARP/SPRY1/FBN1/SERPINB7/GDNF/IRX1/HAS2/PDGFD/PYGO1/ASXL1/BCL2/CD34/SLC22A1/EXT1/NOG/WT1/LRRK2/MME/CD2AP/CEP290/AQP1/ITGB3/HOXB7/LHX1";99
"BP";"GO:0061448";"connective tissue development";"91/2905";"290/18496";1,45978038690026e-11;1,1313297998477e-08;"6591/960/1301/2121/38/9462/2355/5915/1906/4208/10269/5744/4092/23516/7040/3696/3200/10891/81029/4256/5467/4015/57561/4090/5159/7474/2202/5396/54206/8609/1490/23314/3213/399979/7045/860/6662/650/8195/3232/57045/1289/22856/5562/23111/4017/6660/4856/2247/5925/1291/3491/1893/129642/142/130497/6935/8091/2132/81792/654/1836/392255/6781/861/4487/7048/8710/649/8313/6474/202018/80310/50515/3400/947/4023/7298/79718/4094/79147/2131/633/9241/1435/7490/85301/10865/23607/3221/3690";"SNAI2/CD44/COL11A1/EVC/ACAT1/RASAL2/FOSL2/RARB/EDN1/MEF2C/ZMPSTE24/PTHLH/SMAD7/SLC39A14/TGFB1/ITGB8/HOXA3/PPARGC1A/WNT5B/MGP/PPARD/LOX/ARRDC3/SMAD5/PDGFRB/WNT5A/EFEMP1/PRRX1/ERRFI1/KLF7/CTGF/SATB2/HOXB3/SNX19/TGFBI/RUNX2/SOX9/BMP2/MKKS/HOXD3/TWSG1/COL5A1/CHSY1/PRKAA1/SPART/LOXL2/SOX5/NOV/FGF2/RB1/COL6A1/CYR61/ECM1/MBOAT2/PARP1/OSR1/ZEB1/HMGA2/EXT2/ADAMTS12/BMP6/SLC26A2/GDF6/STC1/RUNX1/MSX1/TGFBR2/SERPINB7/BMP1/AXIN2/SHOX2/TAPT1/PDGFD/CHST11/ID4/CD34/LPL/TYMS/TBL1XR1/MAF/FKRP/EXT1/BGN/NOG/CSF1/WT1/COL27A1/ARID5A/CD2AP/HOXC4/ITGB3";91
"BP";"GO:0060537";"muscle tissue development";"121/2905";"446/18496";3,28263902551661e-10;1,97656100398896e-07;"3475/9734/2296/9474/1301/2817/50937/4638/387/4205/10060/7049/2355/5915/1906/7161/4208/3776/10269/50507/7042/85366/4092/7040/858/857/7763/5532/10105/8506/221662/11149/7422/4015/4090/5159/2274/5997/34/5999/5629/1063/7291/1948/6662/5469/650/6495/59269/6608/3235/3236/6665/23345/5562/64208/80206/5156/6926/54583/2317/3142/64220/2247/51176/144165/5925/7168/4089/1291/150094/130497/51542/4211/22989/27063/26011/3688/2697/3192/8470/1525/2047/7273/3084/861/6443/10611/4487/56999/25976/8819/23462/1073/9318/3516/6474/245806/983/1901/596/57493/79647/9975/1466/10472/79147/205428/10052/6546/1482/4703/9241/7490/23764/5592/7373/92737/115701/1756/2876";"IFRD1/HDAC9/FOXC1/ATG5/COL11A1/GPC1/CDON/MYLK/RHOA/MEF2A/ABCC9/TGFBR3/FOSL2/RARB/EDN1/TP73/MEF2C/KCNK2/ZMPSTE24/NOX4/TGFB2/MYLK2/SMAD7/TGFB1/CAV2/CAV1/ZFAND5/PPP3CB/PPIF/CNTNAP1/RBM24/BVES/VEGFA/LOX/SMAD5/PDGFRB/FHL2/RGS2/ACADM/RGS4/PROX1/CENPF/TWIST1/EFNB2/SOX9/MED1/BMP2/SIX1/HIVEP3/SMO/HOXD9/HOXD10/SOX15/SYNE1/PRKAA1/POPDC3/FHOD3/PDGFRA/TBX3/EGLN1/FLNB/HLX/STRA6/FGF2/LEF1/PRICKLE1/RB1/TPM1/SMAD4/COL6A1/SIK1/OSR1/VPS54/MEIS1/MYH15/ANKRD1/TENM4/ITGB1/GJA1/HNRNPU/SORBS2/CXADR/EPHB1/TTN/NRG1/RUNX1/SGCB/PDLIM5/MSX1/ADAMTS9/TIPARP/SAP30/HEY1/CFL2/COPS2/RBPJ/SHOX2/VGLL2/CDK1/S1PR1/BCL2/HEG1/AKIRIN1/NR1D2/CSRP2/ZBTB18/FKRP/C3orf58/GJC1/SLC8A1/NKX2-5/NEB/NOG/WT1/MAFF/PRKG1/COL14A1/DNER/ALPK2/DMD/GPX1";121
"BP";"GO:0031589";"cell-substrate adhesion";"103/2905";"361/18496";3,37504053621481e-10;1,97656100398896e-07;"3675/6376/960/7414/2042/22998/9748/1308/387/9448/87/55679/10979/1307/54749/3912/3655/151887/10580/55612/182/10391/6422/1021/3696/5054/708/9404/23603/2651/4739/5467/11149/7422/3676/2335/4811/9928/1490/23499/3791/3232/81/54453/10631/9475/3679/3915/55901/7094/7057/3685/8499/1009/1012/3491/1295/90102/5921/51144/3688/81792/2241/6695/7402/1601/25890/284/2047/123720/4323/23122/56999/10085/133584/285613/10395/83700/56672/1398/558/1613/8754/59339/84168/3987/3037/596/5728/79625/79834/947/91663/302/2621/71/1435/4771/81848/2316/1305/3672/3690";"ITGA3/CX3CL1/CD44/VCL/EPHA3/LIMCH1/SLK/COL17A1/RHOA/MAP4K4/ACTN1/LIMS2/FERMT2/COL16A1/EPDR1/LAMB1/ITGA6/CCDC80/SORBS1/FERMT1/JAG1/CORO2B/SFRP1/CDK6/ITGB8/SERPINE1/C1QBP/LPXN/CORO1C/GCNT2/NEDD9/PPARD/BVES/VEGFA/ITGA4/FN1/NID1/KIF14/CTGF/MACF1/KDR/HOXD3/ACTN4/RIN2/POSTN/ROCK2/ITGA7/LAMC1/THSD1/TLN1/THBS1/ITGAV/PPFIA2/CDH11/CDH13/CYR61/COL8A1/PHLDB2/RASA1/HSD17B12/ITGB1/ADAMTS12/FER/SPOCK1/UTRN/DAB2/ABI3BP/ANGPT1/EPHB1/WHAMM/MMP14/CLASP2/ADAMTS9/EDIL3/EGFLAM/RELL2/DLC1/JAM3/AKIP1/CRK/AXL/DAPK3/ADAM9/PLEKHA2/ANTXR1/LIMS1/HAS2/BCL2/PTEN/NDNF/PEAK1/CD34/MYADM/ANXA2/GAS6/ACTG1/CSF1/NF2/SPRY4/FLNA/COL13A1/ITGA1/ITGB3";103
