"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0060512";"prostate gland morphogenesis";"12/549";"28/18496";8,19156947879884e-12;3,58954574560965e-08;"2263/655/6422/3239/3169/10481/6469/367/3400/9420/5268/1396";"FGFR2/BMP7/SFRP1/HOXD13/FOXA1/HOXB13/SHH/AR/ID4/CYP7B1/SERPINB5/CRIP1";12
"BP";"GO:0007416";"synapse assembly";"32/549";"273/18496";3,61375238244683e-11;7,91773146994101e-08;"11178/9423/54549/79953/27286/7087/22943/51225/9379/27253/1948/94030/6616/2045/2561/221935/2555/2895/266977/7476/64084/4884/266743/139065/575/1812/23768/10718/2558/92737/5649/387804";"LZTS1/NTN1/SDK2/SYNDIG1/SRPX2/ICAM5/DKK1/ABI3/NRXN2/PCDH17/EFNB2/LRRC4B/SNAP25/EPHA7/GABRB2/SDK1/GABRA2/GRID2/ADGRF1/WNT7A/CLSTN2/NPTX1/NPAS4/SLITRK4/ADGRB1/DRD1/FLRT2/NRG3/GABRA5/DNER/RELN/VSTM5";32
"BP";"GO:0048732";"gland development";"41/549";"451/18496";2,11099928664665e-10;3,08346629136187e-07;"7038/27122/9423/2263/655/284217/80004/6299/6422/1374/4939/5618/6909/64919/3239/8854/3169/1036/3142/64220/1545/8792/3084/10481/3625/6469/367/8862/3400/9420/6777/23705/1482/6899/220/5454/10718/8660/55959/5268/1396";"TG/DKK3/NTN1/FGFR2/BMP7/LAMA1/ESRP2/SALL1/SFRP1/CPT1A/OAS2/PRLR/TBX2/BCL11B/HOXD13/ALDH1A2/FOXA1/CDO1/HLX/STRA6/CYP1B1/TNFRSF11A/NRG1/HOXB13/INHBB/SHH/AR/APLN/ID4/CYP7B1/STAT5B/CADM1/NKX2-5/TBX1/ALDH1A3/POU3F2/NRG3/IRS2/SULF2/SERPINB5/CRIP1";41
"BP";"GO:0007409";"axonogenesis";"41/549";"458/18496";3,37027738594918e-10;3,69213887630732e-07;"3730/9369/9423/5588/2263/4854/655/9355/63923/1948/1907/64919/10439/6616/2045/152330/57689/4684/5800/7345/7476/3798/56896/26053/57216/23114/6469/107/2637/345651/4884/23566/1002/139065/575/56963/4692/5454/23768/5649/728378";"ANOS1/NRXN3/NTN1/PRKCQ/FGFR2/NOTCH3/BMP7/LHX2/TNN/EFNB2/EDN2/BCL11B/OLFM1/SNAP25/EPHA7/CNTN4/LRRC4C/NCAM1/PTPRO/UCHL1/WNT7A/KIF5A/DPYSL5/AUTS2/VANGL2/NFASC/SHH/ADCY1/GBX2/ACTBL2/NPTX1/LPAR3/CDH4/SLITRK4/ADGRB1/RGMA/NDN/POU3F2/FLRT2/RELN/POTEF";41
"BP";"GO:0060562";"epithelial tube morphogenesis";"34/549";"337/18496";5,20873532817765e-10;4,56493564161489e-07;"9423/2263/9620/4036/27443/655/284217/80004/6299/6422/9355/2648/653/6909/7291/1948/3791/3169/2045/3687/81792/57216/10252/6469/8642/10653/2637/255743/367/79191/56963/1482/441478/3217";"NTN1/FGFR2/CELSR1/LRP2/CECR2/BMP7/LAMA1/ESRP2/SALL1/SFRP1/LHX2/KAT2A/BMP5/TBX2/TWIST1/EFNB2/KDR/FOXA1/EPHA7/ITGAX/ADAMTS12/VANGL2/SPRY1/SHH/DCHS1/SPINT2/GBX2/NPNT/AR/IRX3/RGMA/NKX2-5/NRARP/HOXB7";34
"BP";"GO:0030850";"prostate gland development";"13/549";"49/18496";1,18939295865618e-09;8,68653324138563e-07;"2263/655/6422/5618/3239/3169/10481/6469/367/3400/9420/5268/1396";"FGFR2/BMP7/SFRP1/PRLR/HOXD13/FOXA1/HOXB13/SHH/AR/ID4/CYP7B1/SERPINB5/CRIP1";13
"BP";"GO:0060740";"prostate gland epithelium morphogenesis";"10/549";"26/18496";1,69441560287204e-09;1,06070416739789e-06;"2263/655/6422/3239/3169/10481/6469/367/3400/9420";"FGFR2/BMP7/SFRP1/HOXD13/FOXA1/HOXB13/SHH/AR/ID4/CYP7B1";10
"BP";"GO:0098742";"cell-cell adhesion via plasma-membrane adhesion molecules";"29/549";"280/18496";5,48985705034546e-09;3,00706919932672e-06;"6376/1001/7216/54549/9620/3383/27253/94030/1825/9314/81607/152330/1016/221935/92211/57689/2895/1525/64084/57863/1365/120114/8642/5068/1002/23705/1364/4155/5175";"CX3CL1/CDH3/TRO/SDK2/CELSR1/ICAM1/PCDH17/LRRC4B/DSC3/KLF4/NECTIN4/CNTN4/CDH18/SDK1/CDHR1/LRRC4C/GRID2/CXADR/CLSTN2/CADM3/CLDN3/FAT3/DCHS1/REG3A/CDH4/CADM1/CLDN4/MBP/PECAM1";29
"BP";"GO:0001655";"urogenital system development";"14/549";"66/18496";6,54707080866832e-09;3,1876960315094e-06;"2263/655/6422/5618/3239/3169/10481/6469/116039/367/3400/9420/5268/1396";"FGFR2/BMP7/SFRP1/PRLR/HOXD13/FOXA1/HOXB13/SHH/OSR2/AR/ID4/CYP7B1/SERPINB5/CRIP1";14
"BP";"GO:0043583";"ear development";"25/549";"232/18496";2,85329772297675e-08;1,22938552002481e-05;"1301/9423/2263/53904/27443/54845/653/9096/6678/6909/7291/64220/2561/168667/6469/116039/2706/8642/2637/54360/4094/6899/220/2558/613";"COL11A1/NTN1/FGFR2/MYO3A/CECR2/ESRP1/BMP5/TBX18/SPARC/TBX2/TWIST1/STRA6/GABRB2/BMPER/SHH/OSR2/GJB2/DCHS1/GBX2/CYTL1/MAF/TBX1/ALDH1A3/GABRA5/BCR";25
"BP";"GO:0007389";"pattern specification process";"38/549";"474/18496";3,08608870841463e-08;1,22938552002481e-05;"2263/54626/4036/655/91851/6422/9355/22943/2648/653/9096/6909/718/4821/3239/8854/3169/85407/1745/23500/3087/7476/57216/10252/6469/116039/8642/2637/10409/79191/3225/1482/6899/10718/57801/5649/441478/3217";"FGFR2/HES2/LRP2/BMP7/CHRDL1/SFRP1/LHX2/DKK1/KAT2A/BMP5/TBX18/TBX2/C3/NKX2-2/HOXD13/ALDH1A2/FOXA1/NKD1/DLX1/DAAM2/HHEX/WNT7A/VANGL2/SPRY1/SHH/OSR2/DCHS1/GBX2/BASP1/IRX3/HOXC9/NKX2-5/TBX1/NRG3/HES4/RELN/NRARP/HOXB7";38
"BP";"GO:0050679";"positive regulation of epithelial cell proliferation";"24/549";"218/18496";3,57815536048788e-08;1,30662306580482e-05;"2324/5798/1001/2263/80004/6422/653/7291/3791/3142/9982/7476/6469/116039/6774/367/8862/5068/9420/1482/6331/6899/8660/441478";"FLT4/PTPRN/CDH3/FGFR2/ESRP2/SFRP1/BMP5/TWIST1/KDR/HLX/FGFBP1/WNT7A/SHH/OSR2/STAT3/AR/APLN/REG3A/CYP7B1/NKX2-5/SCN5A/TBX1/IRS2/NRARP";24
"BP";"GO:0022612";"gland morphogenesis";"18/549";"127/18496";3,93650059932473e-08;1,32690350971084e-05;"9423/2263/655/284217/80004/6422/6909/3239/3169/10481/6469/367/3400/9420/10718/55959/5268/1396";"NTN1/FGFR2/BMP7/LAMA1/ESRP2/SFRP1/TBX2/HOXD13/FOXA1/HOXB13/SHH/AR/ID4/CYP7B1/NRG3/SULF2/SERPINB5/CRIP1";18
"BP";"GO:0060537";"muscle tissue development";"36/549";"446/18496";6,05232784471083e-08;1,89437861539449e-05;"5081/1301/2263/4036/50507/655/22943/2648/4633/653/9096/7139/63923/1958/4879/6909/7291/1948/8854/84700/3142/64220/10021/27063/1525/3084/6469/79191/2242/1482/6331/6899/92737/6261/115701/1756";"PAX7/COL11A1/FGFR2/LRP2/NOX4/BMP7/DKK1/KAT2A/MYL2/BMP5/TBX18/TNNT2/TNN/EGR1/NPPB/TBX2/TWIST1/EFNB2/ALDH1A2/MYO18B/HLX/STRA6/HCN4/ANKRD1/CXADR/NRG1/SHH/IRX3/FES/NKX2-5/SCN5A/TBX1/DNER/RYR1/ALPK2/DMD";36
"BP";"GO:0048608";"reproductive structure development";"29/549";"314/18496";7,03224781671158e-08;2,05435399552201e-05;"1495/5798/2263/4036/7022/655/6299/6422/653/5618/4327/718/3791/7425/3239/3169/64220/1545/7476/10481/3625/6469/367/3400/9420/6777/10409/5268/1396";"CTNNA1/PTPRN/FGFR2/LRP2/TFAP2C/BMP7/SALL1/SFRP1/BMP5/PRLR/MMP19/C3/KDR/VGF/HOXD13/FOXA1/STRA6/CYP1B1/WNT7A/HOXB13/INHBB/SHH/AR/ID4/CYP7B1/STAT5B/BASP1/SERPINB5/CRIP1";29
"BP";"GO:0061458";"reproductive system development";"29/549";"318/18496";9,24600031085828e-08;2,41993928668347e-05;"1495/5798/2263/4036/7022/655/6299/6422/653/5618/4327/718/3791/7425/3239/3169/64220/1545/7476/10481/3625/6469/367/3400/9420/6777/10409/5268/1396";"CTNNA1/PTPRN/FGFR2/LRP2/TFAP2C/BMP7/SALL1/SFRP1/BMP5/PRLR/MMP19/C3/KDR/VGF/HOXD13/FOXA1/STRA6/CYP1B1/WNT7A/HOXB13/INHBB/SHH/AR/ID4/CYP7B1/STAT5B/BASP1/SERPINB5/CRIP1";29
"BP";"GO:0016331";"morphogenesis of embryonic epithelium";"19/549";"149/18496";9,38817158229552e-08;2,41993928668347e-05;"2263/9620/4036/27443/655/6422/9355/2648/653/9096/7291/8854/57216/6469/10653/367/79191/56963/220";"FGFR2/CELSR1/LRP2/CECR2/BMP7/SFRP1/LHX2/KAT2A/BMP5/TBX18/TWIST1/ALDH1A2/VANGL2/SHH/SPINT2/AR/IRX3/RGMA/ALDH1A3";19
"BP";"GO:0048738";"cardiac muscle tissue development";"25/549";"251/18496";1,34113686145466e-07;3,26492318160796e-05;"1301/2263/4036/50507/655/22943/2648/4633/653/9096/7139/4879/6909/1948/8854/84700/10021/27063/1525/3084/79191/2242/1482/6331/115701";"COL11A1/FGFR2/LRP2/NOX4/BMP7/DKK1/KAT2A/MYL2/BMP5/TBX18/TNNT2/NPPB/TBX2/EFNB2/ALDH1A2/MYO18B/HCN4/ANKRD1/CXADR/NRG1/IRX3/FES/NKX2-5/SCN5A/ALPK2";25
"BP";"GO:0048167";"regulation of synaptic plasticity";"23/549";"218/18496";1,5074615241377e-07;3,43656426152962e-05;"6376/5923/11178/84502/91851/2648/6543/57616/7425/6616/152330/2895/57338/134/107/81832/266743/575/2894/3786/1812/5649/729993";"CX3CL1/RASGRF1/LZTS1/JPH4/CHRDL1/KAT2A/SLC8A2/TSHZ3/VGF/SNAP25/CNTN4/GRID2/JPH3/ADORA1/ADCY1/NETO1/NPAS4/ADGRB1/GRID1/KCNQ3/DRD1/RELN/SHISA9";23
"BP";"GO:0014706";"striated muscle tissue development";"34/549";"423/18496";1,56849121931977e-07;3,43656426152962e-05;"5081/1301/2263/4036/50507/655/22943/2648/4633/653/9096/7139/1958/4879/6909/7291/1948/8854/84700/3142/10021/27063/1525/3084/6469/79191/2242/1482/6331/6899/92737/6261/115701/1756";"PAX7/COL11A1/FGFR2/LRP2/NOX4/BMP7/DKK1/KAT2A/MYL2/BMP5/TBX18/TNNT2/EGR1/NPPB/TBX2/TWIST1/EFNB2/ALDH1A2/MYO18B/HLX/HCN4/ANKRD1/CXADR/NRG1/SHH/IRX3/FES/NKX2-5/SCN5A/TBX1/DNER/RYR1/ALPK2/DMD";34
"BP";"GO:0061138";"morphogenesis of a branching epithelium";"21/549";"191/18496";2,6153265895619e-07;5,35213985104778e-05;"2263/9620/655/284217/80004/6299/6422/6909/3791/3239/3169/10481/10252/6469/8642/10653/2637/255743/367/441478/3217";"FGFR2/CELSR1/BMP7/LAMA1/ESRP2/SALL1/SFRP1/TBX2/KDR/HOXD13/FOXA1/HOXB13/SPRY1/SHH/DCHS1/SPINT2/GBX2/NPNT/AR/NRARP/HOXB7";21
"BP";"GO:0001763";"morphogenesis of a branching structure";"22/549";"208/18496";2,68706245374375e-07;5,35213985104778e-05;"2263/9620/655/284217/80004/6299/6422/6909/3791/3239/3169/2045/10481/10252/6469/8642/10653/2637/255743/367/441478/3217";"FGFR2/CELSR1/BMP7/LAMA1/ESRP2/SALL1/SFRP1/TBX2/KDR/HOXD13/FOXA1/EPHA7/HOXB13/SPRY1/SHH/DCHS1/SPINT2/GBX2/NPNT/AR/NRARP/HOXB7";22
"BP";"GO:0051960";"regulation of nervous system development";"35/549";"454/18496";2,80944859592977e-07;5,35261032494098e-05;"6376/7038/1495/9423/54626/4036/655/79953/27286/9355/22943/3553/4821/94030/2045/56965/3687/1745/23500/2895/7476/56896/64084/6469/2637/23566/3400/1002/139065/575/56963/23768/5649/10215/387804";"CX3CL1/TG/CTNNA1/NTN1/HES2/LRP2/BMP7/SYNDIG1/SRPX2/LHX2/DKK1/IL1B/NKX2-2/LRRC4B/EPHA7/PARP6/ITGAX/DLX1/DAAM2/GRID2/WNT7A/DPYSL5/CLSTN2/SHH/GBX2/LPAR3/ID4/CDH4/SLITRK4/ADGRB1/RGMA/FLRT2/RELN/OLIG2/VSTM5";35
"BP";"GO:0072001";"renal system development";"29/549";"336/18496";2,98252291279429e-07;5,44558975161025e-05;"2263/4854/4036/4318/655/6299/6422/9096/1958/1948/8854/2045/64220/5800/57216/10252/3248/168667/6469/116039/8642/255743/10409/79191/55959/5455/3217/5175/100133941";"FGFR2/NOTCH3/LRP2/MMP9/BMP7/SALL1/SFRP1/TBX18/EGR1/EFNB2/ALDH1A2/EPHA7/STRA6/PTPRO/VANGL2/SPRY1/HPGD/BMPER/SHH/OSR2/DCHS1/NPNT/BASP1/IRX3/SULF2/POU3F3/HOXB7/PECAM1/CD24";29
"BP";"GO:0150063";"visual system development";"33/549";"418/18496";3,60944278645478e-07;6,32663131609794e-05;"54549/655/284217/91851/9355/1410/2202/4237/6909/7291/718/64919/3791/8854/9314/64220/1545/85407/1745/221935/7476/10252/348980/6469/116039/120114/6774/11145/4094/7054/220/8076/64093";"SDK2/BMP7/LAMA1/CHRDL1/LHX2/CRYAB/EFEMP1/MFAP2/TBX2/TWIST1/C3/BCL11B/KDR/ALDH1A2/KLF4/STRA6/CYP1B1/NKD1/DLX1/SDK1/WNT7A/SPRY1/HCN1/SHH/OSR2/FAT3/STAT3/PLA2G16/MAF/TH/ALDH1A3/MFAP5/SMOC1";33
"BP";"GO:0042391";"regulation of membrane potential";"35/549";"463/18496";4,47114990417458e-07;7,39142277083656e-05;"153/140730/4923/1137/3736/9096/6543/3791/3746/10021/2561/1029/3742/2555/2895/1525/7476/63895/776/134/348980/8645/81832/51305/266743/3737/30820/2894/6331/3786/1812/2558/5649/1756/400916";"ADRB1/RIMS4/NTSR1/CHRNA4/KCNA1/TBX18/SLC8A2/KDR/KCNC1/HCN4/GABRB2/CDKN2A/KCNA6/GABRA2/GRID2/CXADR/WNT7A/PIEZO2/CACNA1D/ADORA1/HCN1/KCNK5/NETO1/KCNK9/NPAS4/KCNA2/KCNIP1/GRID1/SCN5A/KCNQ3/DRD1/GABRA5/RELN/DMD/CHCHD10";35
"BP";"GO:0090596";"sensory organ morphogenesis";"26/549";"286/18496";4,55427692406634e-07;7,39142277083656e-05;"1301/9423/2263/54549/53904/655/9096/6678/2202/4237/6909/7291/3791/64220/85407/221935/348980/116039/120114/2637/6774/7054/6899/220/613/8076";"COL11A1/NTN1/FGFR2/SDK2/MYO3A/BMP7/TBX18/SPARC/EFEMP1/MFAP2/TBX2/TWIST1/KDR/STRA6/NKD1/SDK1/HCN1/OSR2/FAT3/GBX2/STAT3/TH/TBX1/ALDH1A3/BCR/MFAP5";26
"BP";"GO:0001822";"kidney development";"28/549";"325/18496";4,95595164013902e-07;7,71415020351771e-05;"2263/4854/4036/4318/655/6299/6422/1958/1948/8854/2045/64220/5800/57216/10252/3248/168667/6469/116039/8642/255743/10409/79191/55959/5455/3217/5175/100133941";"FGFR2/NOTCH3/LRP2/MMP9/BMP7/SALL1/SFRP1/EGR1/EFNB2/ALDH1A2/EPHA7/STRA6/PTPRO/VANGL2/SPRY1/HPGD/BMPER/SHH/OSR2/DCHS1/NPNT/BASP1/IRX3/SULF2/POU3F3/HOXB7/PECAM1/CD24";28
"BP";"GO:0048880";"sensory system development";"33/549";"425/18496";5,25779476141398e-07;7,71415020351771e-05;"54549/655/284217/91851/9355/1410/2202/4237/6909/7291/718/64919/3791/8854/9314/64220/1545/85407/1745/221935/7476/10252/348980/6469/116039/120114/6774/11145/4094/7054/220/8076/64093";"SDK2/BMP7/LAMA1/CHRDL1/LHX2/CRYAB/EFEMP1/MFAP2/TBX2/TWIST1/C3/BCL11B/KDR/ALDH1A2/KLF4/STRA6/CYP1B1/NKD1/DLX1/SDK1/WNT7A/SPRY1/HCN1/SHH/OSR2/FAT3/STAT3/PLA2G16/MAF/TH/ALDH1A3/MFAP5/SMOC1";33
"BP";"GO:0060442";"branching involved in prostate gland morphogenesis";"6/549";"12/18496";5,2812529919108e-07;7,71415020351771e-05;"2263/655/6422/3239/10481/6469";"FGFR2/BMP7/SFRP1/HOXD13/HOXB13/SHH";6
"BP";"GO:0048048";"embryonic eye morphogenesis";"9/549";"35/18496";5,93736695871079e-07;8,39275548808732e-05;"655/2202/4237/6909/7291/64220/7054/220/8076";"BMP7/EFEMP1/MFAP2/TBX2/TWIST1/STRA6/TH/ALDH1A3/MFAP5";9
"BP";"GO:0003007";"heart morphogenesis";"25/549";"272/18496";6,1738541197018e-07;8,45432148516666e-05;"1301/2263/4036/655/22943/4633/653/7139/6909/7291/8854/10439/27063/3084/9249/57216/10252/6469/8642/7054/1482/6899/23768/6261/115701";"COL11A1/FGFR2/LRP2/BMP7/DKK1/MYL2/BMP5/TNNT2/TBX2/TWIST1/ALDH1A2/OLFM1/ANKRD1/NRG1/DHRS3/VANGL2/SPRY1/SHH/DCHS1/TH/NKX2-5/TBX1/FLRT2/RYR1/ALPK2";25
"BP";"GO:0072073";"kidney epithelium development";"18/549";"155/18496";8,35494439258771e-07;0,000108268284737224;"2263/655/6299/6422/1948/2045/5800/10252/168667/6469/8642/255743/10409/79191/5455/3217/5175/100133941";"FGFR2/BMP7/SALL1/SFRP1/EFNB2/EPHA7/PTPRO/SPRY1/BMPER/SHH/DCHS1/NPNT/BASP1/IRX3/POU3F3/HOXB7/PECAM1/CD24";18
"BP";"GO:0048839";"inner ear development";"21/549";"205/18496";8,51511527694097e-07;0,000108268284737224;"1301/9423/2263/53904/27443/54845/9096/6678/6909/2561/168667/6469/2706/8642/2637/54360/4094/6899/220/2558/613";"COL11A1/NTN1/FGFR2/MYO3A/CECR2/ESRP1/TBX18/SPARC/TBX2/GABRB2/BMPER/SHH/GJB2/DCHS1/GBX2/CYTL1/MAF/TBX1/ALDH1A3/GABRA5/BCR";21
"BP";"GO:0001654";"eye development";"32/549";"414/18496";8,64762657645558e-07;0,000108268284737224;"54549/655/284217/91851/9355/1410/2202/4237/6909/7291/64919/3791/8854/9314/64220/1545/85407/1745/221935/7476/10252/348980/6469/116039/120114/6774/11145/4094/7054/220/8076/64093";"SDK2/BMP7/LAMA1/CHRDL1/LHX2/CRYAB/EFEMP1/MFAP2/TBX2/TWIST1/BCL11B/KDR/ALDH1A2/KLF4/STRA6/CYP1B1/NKD1/DLX1/SDK1/WNT7A/SPRY1/HCN1/SHH/OSR2/FAT3/STAT3/PLA2G16/MAF/TH/ALDH1A3/MFAP5/SMOC1";32
"BP";"GO:0021915";"neural tube development";"18/549";"157/18496";1,00982327177444e-06;0,0001229179326921;"9620/4036/27443/655/6422/9355/2648/653/7291/8854/3169/57216/6469/8642/10653/2637/56963/4082";"CELSR1/LRP2/CECR2/BMP7/SFRP1/LHX2/KAT2A/BMP5/TWIST1/ALDH1A2/FOXA1/VANGL2/SHH/DCHS1/SPINT2/GBX2/RGMA/MARCKS";18
"BP";"GO:0048562";"embryonic organ morphogenesis";"26/549";"302/18496";1,28455851105036e-06;0,000152133389065477;"1301/9423/2263/53904/655/9096/6678/2202/4237/6909/7291/3142/64220/57216/6469/116039/348093/2637/7054/3225/1482/6899/220/613/8076/3217";"COL11A1/NTN1/FGFR2/MYO3A/BMP7/TBX18/SPARC/EFEMP1/MFAP2/TBX2/TWIST1/HLX/STRA6/VANGL2/SHH/OSR2/RBPMS2/GBX2/TH/HOXC9/NKX2-5/TBX1/ALDH1A3/BCR/MFAP5/HOXB7";26
"BP";"GO:0007612";"learning";"18/549";"160/18496";1,33366624135931e-06;0,00015379277551675;"9369/84502/4923/22943/27087/9379/6543/6616/23208/64220/57338/64084/81832/266743/7054/1812/2558/5649";"NRXN3/JPH4/NTSR1/DKK1/B3GAT1/NRXN2/SLC8A2/SNAP25/SYT11/STRA6/JPH3/CLSTN2/NETO1/NPAS4/TH/DRD1/GABRA5/RELN";18
"BP";"GO:0010975";"regulation of neuron projection development";"33/549";"448/18496";1,69315523650218e-06;0,000190241185803912;"6376/11178/9423/655/6422/22943/51225/653/163404/63923/1948/547/6616/2045/9314/56965/5793/57689/5800/2895/7476/56896/120114/23566/79625/7025/1002/56963/2242/5454/5649/1902/1756";"CX3CL1/LZTS1/NTN1/BMP7/SFRP1/DKK1/ABI3/BMP5/PLPPR5/TNN/EFNB2/KIF1A/SNAP25/EPHA7/KLF4/PARP6/PTPRG/LRRC4C/PTPRO/GRID2/WNT7A/DPYSL5/FAT3/LPAR3/NDNF/NR2F1/CDH4/RGMA/FES/POU3F2/RELN/LPAR1/DMD";33
"BP";"GO:0003002";"regionalization";"32/549";"429/18496";1,86336670674974e-06;0,000201189833869409;"2263/54626/4036/6422/9355/22943/2648/9096/6909/718/4821/3239/8854/3169/85407/1745/23500/3087/7476/57216/10252/6469/2637/10409/79191/3225/1482/6899/57801/5649/441478/3217";"FGFR2/HES2/LRP2/SFRP1/LHX2/DKK1/KAT2A/TBX18/TBX2/C3/NKX2-2/HOXD13/ALDH1A2/FOXA1/NKD1/DLX1/DAAM2/HHEX/WNT7A/VANGL2/SPRY1/SHH/GBX2/BASP1/IRX3/HOXC9/NKX2-5/TBX1/HES4/RELN/NRARP/HOXB7";32
"BP";"GO:0060441";"epithelial tube branching involved in lung morphogenesis";"8/549";"30/18496";1,88242427855905e-06;0,000201189833869409;"2263/9620/284217/80004/6909/3169/10252/6469";"FGFR2/CELSR1/LAMA1/ESRP2/TBX2/FOXA1/SPRY1/SHH";8
