"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0030198";"extracellular matrix organization";"23/292";"339/18496";4,95693474919575e-09;6,07036097411504e-06;"11174/1301/50509/1307/4313/151887/7042/4318/165/1277/1303/84830/7045/4327/11005/1295/90102/4314/81792/4982/169044/3908/81031";"ADAMTS6/COL11A1/COL5A3/COL16A1/MMP2/CCDC80/TGFB2/MMP9/AEBP1/COL1A1/COL12A1/ADTRP/TGFBI/MMP19/SPINK5/COL8A1/PHLDB2/MMP3/ADAMTS12/TNFRSF11B/COL22A1/LAMA2/SLC2A10";23
"BP";"GO:0043062";"extracellular structure organization";"23/292";"340/18496";5,2418785244791e-09;6,07036097411504e-06;"11174/1301/50509/1307/4313/151887/7042/4318/165/1277/1303/84830/7045/4327/11005/1295/90102/4314/81792/4982/169044/3908/81031";"ADAMTS6/COL11A1/COL5A3/COL16A1/MMP2/CCDC80/TGFB2/MMP9/AEBP1/COL1A1/COL12A1/ADTRP/TGFBI/MMP19/SPINK5/COL8A1/PHLDB2/MMP3/ADAMTS12/TNFRSF11B/COL22A1/LAMA2/SLC2A10";23
"BP";"GO:0045229";"external encapsulating structure organization";"23/292";"341/18496";5,54202158318476e-09;6,07036097411504e-06;"11174/1301/50509/1307/4313/151887/7042/4318/165/1277/1303/84830/7045/4327/11005/1295/90102/4314/81792/4982/169044/3908/81031";"ADAMTS6/COL11A1/COL5A3/COL16A1/MMP2/CCDC80/TGFB2/MMP9/AEBP1/COL1A1/COL12A1/ADTRP/TGFBI/MMP19/SPINK5/COL8A1/PHLDB2/MMP3/ADAMTS12/TNFRSF11B/COL22A1/LAMA2/SLC2A10";23
"BP";"GO:0009612";"response to mechanical stimulus";"16/292";"223/18496";5,43103761574146e-07;0,000446159740133161;"3371/1301/1906/4313/958/1277/9379/3736/4055/63982/7099/7057/27063/8061/3786/5138";"TNC/COL11A1/EDN1/MMP2/CD40/COL1A1/NRXN2/KCNA1/LTBR/ANO3/TLR4/THBS1/ANKRD1/FOSL1/KCNQ3/PDE2A";16
"BP";"GO:0060078";"regulation of postsynaptic membrane potential";"13/292";"150/18496";7,69872513406878e-07;0,000467382854872758;"2556/1137/3736/2561/57502/2555/2895/348980/81832/266743/9699/3737/2567";"GABRA3/CHRNA4/KCNA1/GABRB2/NLGN4X/GABRA2/GRID2/HCN1/NETO1/NPAS4/RIMS2/KCNA2/GABRG3";13
"BP";"GO:0018149";"peptide cross-linking";"6/292";"22/18496";8,8709117378664e-07;0,000467382854872758;"2335/1475/301/7057/2312/7052";"FN1/CSTA/ANXA1/THBS1/FLG/TGM2";6
"BP";"GO:0043588";"skin development";"19/292";"323/18496";9,95642113240812e-07;0,000467382854872758;"3675/50509/7042/1277/1475/3624/3872/11005/10468/301/2312/3606/144501/3892/9119/5068/2810/2118/81031";"ITGA3/COL5A3/TGFB2/COL1A1/CSTA/INHBA/KRT17/SPINK5/FST/ANXA1/FLG/IL18/KRT80/KRT86/KRT75/REG3A/SFN/ETV4/SLC2A10";19
"BP";"GO:0035987";"endodermal cell differentiation";"8/292";"51/18496";1,23887482001914e-06;0,000480755987327335;"1301/4313/4318/1303/2335/3624/1295/3914";"COL11A1/MMP2/MMP9/COL12A1/FN1/INHBA/COL8A1/LAMB3";8
"BP";"GO:0008544";"epidermis development";"21/292";"394/18496";1,31673885756117e-06;0,000480755987327335;"3918/7042/1490/1475/3624/3872/3885/11005/10468/2012/301/2312/3606/144501/3892/9119/3866/5068/2810/2118/3914";"LAMC2/TGFB2/CTGF/CSTA/INHBA/KRT17/KRT34/SPINK5/FST/EMP1/ANXA1/FLG/IL18/KRT80/KRT86/KRT75/KRT15/REG3A/SFN/ETV4/LAMB3";21
"BP";"GO:0007416";"synapse assembly";"17/292";"273/18496";1,72666115570874e-06;0,000567380855765891;"2556/51225/9379/55619/347902/2561/57502/84623/2555/2895/257194/266743/139065/2567/1812/27445/392617";"GABRA3/ABI3/NRXN2/DOCK10/AMIGO2/GABRB2/NLGN4X/KIRREL3/GABRA2/GRID2/NEGR1/NPAS4/SLITRK4/GABRG3/DRD1/PCLO/ELFN1";17
"BP";"GO:0001706";"endoderm formation";"8/292";"60/18496";4,40209440229198e-06;0,00131502565508468;"1301/4313/4318/1303/2335/3624/1295/3914";"COL11A1/MMP2/MMP9/COL12A1/FN1/INHBA/COL8A1/LAMB3";8
"BP";"GO:0042391";"regulation of membrane potential";"21/292";"463/18496";1,59305419105965e-05;0,004362313393185;"2556/1906/4842/1137/3783/3736/2561/57502/2555/2895/55022/3745/348980/81832/3752/266743/9699/3737/2567/3786/1812";"GABRA3/EDN1/NOS1/CHRNA4/KCNN4/KCNA1/GABRB2/NLGN4X/GABRA2/GRID2/PID1/KCNB1/HCN1/NETO1/KCND3/NPAS4/RIMS2/KCNA2/GABRG3/KCNQ3/DRD1";21
"BP";"GO:0031589";"cell-substrate adhesion";"18/292";"361/18496";1,87761325941263e-05;0,00474602859263838;"3675/50509/1307/151887/201294/10562/5054/1277/2335/1490/7057/1012/1295/90102/81792/558/9358/3897";"ITGA3/COL5A3/COL16A1/CCDC80/UNC13D/OLFM4/SERPINE1/COL1A1/FN1/CTGF/THBS1/CDH13/COL8A1/PHLDB2/ADAMTS12/AXL/ITGBL1/L1CAM";18
"BP";"GO:0009410";"response to xenobiotic stimulus";"20/292";"452/18496";3,60602783848877e-05;0,00846386248376721;"3675/1906/4313/4842/1277/8714/28234/7057/316/27063/6750/4982/4837/29785/2948/8061/2567/3786/1812/5138";"ITGA3/EDN1/MMP2/NOS1/COL1A1/ABCC3/SLCO1B3/THBS1/AOX1/ANKRD1/SST/TNFRSF11B/NNMT/CYP2S1/GSTM4/FOSL1/GABRG3/KCNQ3/DRD1/PDE2A";20
"BP";"GO:0098742";"cell-cell adhesion via plasma-membrane adhesion molecules";"15/292";"280/18496";4,14823228837861e-05;0,0090873941997414;"3675/7042/347902/1012/1016/57689/84623/2895/22854/57863/114794/5068/1002/3897/392617";"ITGA3/TGFB2/AMIGO2/CDH13/CDH18/LRRC4C/KIRREL3/GRID2/NTNG1/CADM3/ELFN2/REG3A/CDH4/L1CAM/ELFN1";15
"BP";"GO:0007492";"endoderm development";"8/292";"86/18496";6,40588299971564e-05;0,013156082210666;"1301/4313/4318/1303/2335/3624/1295/3914";"COL11A1/MMP2/MMP9/COL12A1/FN1/INHBA/COL8A1/LAMB3";8
"BP";"GO:1904862";"inhibitory synapse assembly";"5/292";"29/18496";8,2469990245335e-05;0,0159409639968336;"2556/2561/2555/266743/2567";"GABRA3/GABRB2/GABRA2/NPAS4/GABRG3";5
"BP";"GO:0030199";"collagen fibril organization";"7/292";"69/18496";0,000106297522396809;0,0194052032553286;"1301/50509/7042/165/1277/1303/81792";"COL11A1/COL5A3/TGFB2/AEBP1/COL1A1/COL12A1/ADAMTS12";7
"BP";"GO:0008406";"gonad development";"13/292";"240/18496";0,000120416252963963;0,0208256740652412;"10046/5798/4313/7042/3955/3624/4327/7425/23639/10468/64478/203102/9289";"MAMLD1/PTPRN/MMP2/TGFB2/LFNG/INHBA/MMP19/VGF/LRRC6/FST/CSMD1/ADAM32/ADGRG1";13
"BP";"GO:0045785";"positive regulation of cell adhesion";"20/292";"496/18496";0,000128821637437834;0,0211653950310361;"3675/1307/151887/201294/7042/3956/10562/2335/29126/2113/301/1012/1295/3606/114548/3575/2810/3908/7052/9289";"ITGA3/COL16A1/CCDC80/UNC13D/TGFB2/LGALS1/OLFM4/FN1/CD274/ETS1/ANXA1/CDH13/COL8A1/IL18/NLRP3/IL7R/SFN/LAMA2/TGM2/ADGRG1";20
"BP";"GO:0045137";"development of primary sexual characteristics";"13/292";"245/18496";0,000147815316298222;0,0212458546901564;"10046/5798/4313/7042/3955/3624/4327/7425/23639/10468/64478/203102/9289";"MAMLD1/PTPRN/MMP2/TGFB2/LFNG/INHBA/MMP19/VGF/LRRC6/FST/CSMD1/ADAM32/ADGRG1";13
"BP";"GO:0048608";"reproductive structure development";"15/292";"314/18496";0,000149616749524526;0,0212458546901564;"10046/3371/5798/4313/7042/3955/3624/4327/7425/23639/10468/558/64478/203102/9289";"MAMLD1/TNC/PTPRN/MMP2/TGFB2/LFNG/INHBA/MMP19/VGF/LRRC6/FST/AXL/CSMD1/ADAM32/ADGRG1";15
"BP";"GO:0099560";"synaptic membrane adhesion";"5/292";"33/18496";0,000156527354829165;0,0212458546901564;"3675/57689/22854/114794/392617";"ITGA3/LRRC4C/NTNG1/ELFN2/ELFN1";5
"BP";"GO:0046660";"female sex differentiation";"9/292";"125/18496";0,000166456072138591;0,0212458546901564;"5798/4313/3955/3624/4327/7425/10468/558/64478";"PTPRN/MMP2/LFNG/INHBA/MMP19/VGF/FST/AXL/CSMD1";9
"BP";"GO:0061458";"reproductive system development";"15/292";"318/18496";0,000171756441898892;0,0212458546901564;"10046/3371/5798/4313/7042/3955/3624/4327/7425/23639/10468/558/64478/203102/9289";"MAMLD1/TNC/PTPRN/MMP2/TGFB2/LFNG/INHBA/MMP19/VGF/LRRC6/FST/AXL/CSMD1/ADAM32/ADGRG1";15
"BP";"GO:0042542";"response to hydrogen peroxide";"8/292";"99/18496";0,000173234193892865;0,0212458546901564;"1906/4313/1277/374/1410/7226/558/8061";"EDN1/MMP2/COL1A1/AREG/CRYAB/TRPM2/AXL/FOSL1";8
"BP";"GO:0042698";"ovulation cycle";"7/292";"75/18496";0,000180431698131981;0,0212458546901564;"5798/4313/7042/3624/4327/558/3814";"PTPRN/MMP2/TGFB2/INHBA/MMP19/AXL/KISS1";7
"BP";"GO:0022602";"ovulation cycle process";"6/292";"53/18496";0,000181035889021418;0,0212458546901564;"5798/4313/7042/3624/4327/3814";"PTPRN/MMP2/TGFB2/INHBA/MMP19/KISS1";6
"BP";"GO:0048661";"positive regulation of smooth muscle cell proliferation";"8/292";"101/18496";0,000199022429017103;0,02179959005834;"1906/4313/4318/5159/7099/7057/1012/3606";"EDN1/MMP2/MMP9/PDGFRB/TLR4/THBS1/CDH13/IL18";8
"BP";"GO:1903035";"negative regulation of response to wounding";"8/292";"101/18496";0,000199022429017103;0,02179959005834;"1906/5054/84830/6696/7057/90102/710/5068";"EDN1/SERPINE1/ADTRP/SPP1/THBS1/PHLDB2/SERPING1/REG3A";8
"BP";"GO:0001704";"formation of primary germ layer";"9/292";"131/18496";0,000237074779253192;0,0248717336393964;"3675/1301/4313/4318/1303/2335/3624/1295/3914";"ITGA3/COL11A1/MMP2/MMP9/COL12A1/FN1/INHBA/COL8A1/LAMB3";9
"BP";"GO:0010810";"regulation of cell-substrate adhesion";"12/292";"224/18496";0,00024220799648834;0,0248717336393964;"3675/1307/151887/201294/10562/5054/1277/2335/7057/1012/1295/90102";"ITGA3/COL16A1/CCDC80/UNC13D/OLFM4/SERPINE1/COL1A1/FN1/THBS1/CDH13/COL8A1/PHLDB2";12
"BP";"GO:0007548";"sex differentiation";"14/292";"296/18496";0,000273941964687916;0,0268224433573042;"10046/5798/4313/7042/3955/3624/4327/7425/23639/10468/558/64478/203102/9289";"MAMLD1/PTPRN/MMP2/TGFB2/LFNG/INHBA/MMP19/VGF/LRRC6/FST/AXL/CSMD1/ADAM32/ADGRG1";14
