"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0030198";"extracellular matrix organization";"30/472";"339/18496";3,62244539028398e-09;5,75264480754575e-06;"11174/1301/8516/50509/1307/4313/151887/7042/4318/165/1277/1303/84830/7045/4327/11005/1545/1280/1295/90102/4314/81792/4982/255743/169044/79625/64856/3908/81031/1288";"ADAMTS6/COL11A1/ITGA8/COL5A3/COL16A1/MMP2/CCDC80/TGFB2/MMP9/AEBP1/COL1A1/COL12A1/ADTRP/TGFBI/MMP19/SPINK5/CYP1B1/COL2A1/COL8A1/PHLDB2/MMP3/ADAMTS12/TNFRSF11B/NPNT/COL22A1/NDNF/VWA1/LAMA2/SLC2A10/COL4A6";30
"BP";"GO:0043062";"extracellular structure organization";"30/472";"340/18496";3,88039590097529e-09;5,75264480754575e-06;"11174/1301/8516/50509/1307/4313/151887/7042/4318/165/1277/1303/84830/7045/4327/11005/1545/1280/1295/90102/4314/81792/4982/255743/169044/79625/64856/3908/81031/1288";"ADAMTS6/COL11A1/ITGA8/COL5A3/COL16A1/MMP2/CCDC80/TGFB2/MMP9/AEBP1/COL1A1/COL12A1/ADTRP/TGFBI/MMP19/SPINK5/CYP1B1/COL2A1/COL8A1/PHLDB2/MMP3/ADAMTS12/TNFRSF11B/NPNT/COL22A1/NDNF/VWA1/LAMA2/SLC2A10/COL4A6";30
"BP";"GO:0045229";"external encapsulating structure organization";"30/472";"341/18496";4,15553441431188e-09;5,75264480754575e-06;"11174/1301/8516/50509/1307/4313/151887/7042/4318/165/1277/1303/84830/7045/4327/11005/1545/1280/1295/90102/4314/81792/4982/255743/169044/79625/64856/3908/81031/1288";"ADAMTS6/COL11A1/ITGA8/COL5A3/COL16A1/MMP2/CCDC80/TGFB2/MMP9/AEBP1/COL1A1/COL12A1/ADTRP/TGFBI/MMP19/SPINK5/CYP1B1/COL2A1/COL8A1/PHLDB2/MMP3/ADAMTS12/TNFRSF11B/NPNT/COL22A1/NDNF/VWA1/LAMA2/SLC2A10/COL4A6";30
"BP";"GO:0007389";"pattern specification process";"34/472";"474/18496";6,51027132992208e-08;5,44111892282948e-05;"5080/3670/1906/4036/3955/4223/4188/2246/1746/6909/164781/3232/3239/8854/23639/3169/10468/23493/5046/1745/3087/10252/23462/116039/352909/3233/27023/3212/2290/10409/6899/57801/441478/9289";"PAX6/ISL1/EDN1/LRP2/LFNG/MEOX2/MDFI/FGF1/DLX2/TBX2/DAW1/HOXD3/HOXD13/ALDH1A2/LRRC6/FOXA1/FST/HEY2/PCSK6/DLX1/HHEX/SPRY1/HEY1/OSR2/DNAAF3/HOXD4/FOXB1/HOXB2/FOXG1/BASP1/TBX1/HES4/NRARP/ADGRG1";34
"BP";"GO:0003002";"regionalization";"32/472";"429/18496";6,55082942791895e-08;5,44111892282948e-05;"5080/3670/1906/4036/3955/4223/4188/2246/1746/6909/164781/3232/3239/8854/23639/3169/23493/5046/1745/3087/10252/23462/352909/3233/27023/3212/2290/10409/6899/57801/441478/9289";"PAX6/ISL1/EDN1/LRP2/LFNG/MEOX2/MDFI/FGF1/DLX2/TBX2/DAW1/HOXD3/HOXD13/ALDH1A2/LRRC6/FOXA1/HEY2/PCSK6/DLX1/HHEX/SPRY1/HEY1/DNAAF3/HOXD4/FOXB1/HOXB2/FOXG1/BASP1/TBX1/HES4/NRARP/ADGRG1";32
"BP";"GO:0048706";"embryonic skeletal system development";"16/472";"135/18496";3,56911086993909e-07;0,000234440709668318;"1301/1748/1277/4188/1746/7291/3232/7020/1280/1745/116039/3233/3212/8092/6899/81031";"COL11A1/DLX4/COL1A1/MDFI/DLX2/TWIST1/HOXD3/TFAP2A/COL2A1/DLX1/OSR2/HOXD4/HOXB2/ALX1/TBX1/SLC2A10";16
"BP";"GO:0042476";"odontogenesis";"16/472";"136/18496";3,9515650558108e-07;0,000234440709668318;"3371/1906/7042/5054/1277/1746/3624/10468/7020/1745/4982/116039/7570/258/6899/344167";"TNC/EDN1/TGFB2/SERPINE1/COL1A1/DLX2/INHBA/FST/TFAP2A/DLX1/TNFRSF11B/OSR2/ZNF22/AMBN/TBX1/FOXI3";16
"BP";"GO:0007416";"synapse assembly";"23/472";"273/18496";5,92568719423561e-07;0,000307617236470756;"2556/119/7087/51225/9379/1948/2045/55619/347902/2561/57502/84623/2555/2895/5881/4884/257194/266743/139065/2567/1812/27445/392617";"GABRA3/ADD2/ICAM5/ABI3/NRXN2/EFNB2/EPHA7/DOCK10/AMIGO2/GABRB2/NLGN4X/KIRREL3/GABRA2/GRID2/RAC3/NPTX1/NEGR1/NPAS4/SLITRK4/GABRG3/DRD1/PCLO/ELFN1";23
"BP";"GO:0031589";"cell-substrate adhesion";"27/472";"361/18496";6,73956969073935e-07;0,000310993699173784;"3675/8516/50509/1307/151887/201294/10562/5054/1277/11149/2335/1490/3232/7057/1012/1295/90102/1029/81792/55698/558/255743/5881/79625/613/9358/3897";"ITGA3/ITGA8/COL5A3/COL16A1/CCDC80/UNC13D/OLFM4/SERPINE1/COL1A1/BVES/FN1/CTGF/HOXD3/THBS1/CDH13/COL8A1/PHLDB2/CDKN2A/ADAMTS12/RADIL/AXL/NPNT/RAC3/NDNF/BCR/ITGBL1/L1CAM";27
"BP";"GO:0008544";"epidermis development";"28/472";"394/18496";1,16003492323496e-06;0,000481762503619478;"5080/55283/3918/51083/7042/1490/1475/3624/3872/3885/11005/10468/2012/301/23493/2312/3606/144501/3892/9119/3866/5068/2810/2118/5454/613/3914/344167";"PAX6/MCOLN3/LAMC2/GAL/TGFB2/CTGF/CSTA/INHBA/KRT17/KRT34/SPINK5/FST/EMP1/ANXA1/HEY2/FLG/IL18/KRT80/KRT86/KRT75/KRT15/REG3A/SFN/ETV4/POU3F2/BCR/LAMB3/FOXI3";28
