"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"CYSTEINE_AND_METHIONINE_METABOLISM (hsa00270)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CYSTEINE_AND_METHIONINE_METABOLISM.html";"Cysteine and methionine metabolism";32;-0,8849052;-1,3998686;0,04521739;1;0,992;572;"tags=13%, list=3%, signal=13%"
"TIGHT_JUNCTION (hsa04530)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_TIGHT_JUNCTION.html";"Tight junction";121;-0,76264685;-1,3934652;0,033794165;1;0,994;1481;"tags=20%, list=7%, signal=21%"
"MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY (N00215)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: KITLG -> KIT -> GRB2 -> SOS -> RAS -> RAF -> MEK -> ERK";15;-0,95117927;-1,3848021;0,014925373;1;1;23;"tags=7%, list=0%, signal=7%"
"ARACHIDONIC_ACID_METABOLISM (hsa00590)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ARACHIDONIC_ACID_METABOLISM.html";"Arachidonic acid metabolism";43;-0,8542042;-1,3821975;0,04152249;1;1;1603;"tags=23%, list=8%, signal=25%"
"PYRUVATE_METABOLISM (hsa00620)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PYRUVATE_METABOLISM.html";"Pyruvate metabolism";37;-0,8613273;-1,3773987;0,053097345;1;1;1580;"tags=24%, list=8%, signal=26%"
"MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL (N01599)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL.html";"Pathway Definition from KEGG: CBL -| RTK";25;-0,90208614;-1,373626;0,05227656;1;1;407;"tags=20%, list=2%, signal=20%"
"PROPANOATE_METABOLISM (hsa00640)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PROPANOATE_METABOLISM.html";"Propanoate metabolism";31;-0,8585321;-1,3683755;0,04599659;1;1;1533;"tags=29%, list=8%, signal=31%"
"ABC_TRANSPORTERS (hsa02010)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ABC_TRANSPORTERS.html";"ABC transporters";41;-0,8561318;-1,367651;0,048333332;1;1;800;"tags=12%, list=4%, signal=13%"
"MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY (N01365)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: TCDD -> (AHR+ARNT) => (CYP1A1,CYP1B1,GST)";21;-0,9179565;-1,3660831;0,039473683;1;1;1007;"tags=24%, list=5%, signal=25%"
"GLYCINE_SERINE_AND_THREONINE_METABOLISM (hsa00260)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM.html";"Glycine, serine and threonine metabolism";28;-0,8878149;-1,3657627;0,05982906;0,9344346;1;733;"tags=18%, list=4%, signal=19%"
"MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY (N00011)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: FGFR3* -> GRB2 -> SOS -> RAS -> RAF -> MEK -> ERK -> MSK1 -> MYC";16;-0,9194629;-1,3451027;0,06363636;1;1;47;"tags=6%, list=0%, signal=6%"
"RETINOL_METABOLISM (hsa00830)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_RETINOL_METABOLISM.html";"Retinol metabolism";38;-0,84224707;-1,3438818;0,075250834;1;1;1639;"tags=18%, list=8%, signal=20%"
"ENDOMETRIAL_CANCER (hsa05213)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ENDOMETRIAL_CANCER.html";"Endometrial cancer";50;-0,81337637;-1,3386835;0,06949153;1;1;161;"tags=6%, list=1%, signal=6%"
"METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450 (hsa00980)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450.html";"Metabolism of xenobiotics by cytochrome P450";49;-0,8415771;-1,3375846;0,04695652;1;1;1007;"tags=12%, list=5%, signal=13%"
"STEROID_HORMONE_BIOSYNTHESIS (hsa00140)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_STEROID_HORMONE_BIOSYNTHESIS.html";"Steroid hormone biosynthesis";35;-0,85736376;-1,3365717;0,07641196;0,9881908;1;729;"tags=17%, list=4%, signal=18%"
"MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY (N00019)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: FGF -> FGFR -> GRB2 -> SOS -> RAS -> RAF -> MEK -> ERK";31;-0,8646953;-1,3350312;0,064891845;0,945068;1;82;"tags=10%, list=0%, signal=10%"
"THYROID_CANCER (hsa05216)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_THYROID_CANCER.html";"Thyroid cancer";28;-0,8711236;-1,334104;0,061643835;0,89982367;1;614;"tags=11%, list=3%, signal=11%"
"PATHOGENIC_ESCHERICHIA_COLI_INFECTION (hsa05130)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION.html";"Pathogenic Escherichia coli infection";52;-0,81436485;-1,3306996;0,085;0,8899462;1;62;"tags=6%, list=0%, signal=6%"
