"NAME";"PROBE";"GENE SYMBOL";"GENE TITLE";"RANK IN GENE LIST";"RANK METRIC SCORE";"CORE ENRICHMENT"
"row_0";"ENSG00000198846";"TOX";"thymocyte selection associated high mobility group box";1415;14,6122512817383;"No"
"row_1";"ENSG00000099284";"MACROH2A2";"macroH2A.2 histone";1688;10,2028017044067;"No"
"row_2";"ENSG00000103460";"TOX3";"TOX high mobility group box family member 3";2185;6,4233283996582;"No"
"row_3";"ENSG00000249375";"CASC11";"cancer susceptibility 11";2372;5,60191059112549;"No"
"row_4";"ENSG00000198157";"HMGN5";"high mobility group nucleosome binding domain 5";2667;3,76852583885193;"No"
"row_5";"ENSG00000136535";"TBR1";"T-box brain transcription factor 1";2866;3,07384133338928;"No"
"row_6";"ENSG00000173404";"INSM1";"INSM transcriptional repressor 1";2914;3,07384133338928;"No"
"row_7";"ENSG00000179094";"PER1";"period circadian regulator 1";3449;2,02597832679749;"No"
"row_8";"ENSG00000132510";"KDM6B";"lysine demethylase 6B";3654;1,60601317882538;"No"
"row_9";"ENSG00000186280";"KDM4D";"lysine demethylase 4D";3993;1,10808265209198;"No"
"row_10";"ENSG00000099956";"SMARCB1";"SWI/SNF related BAF chromatin remodeling complex subunit B1";3997;1,10431146621704;"No"
"row_11";"ENSG00000007372";"PAX6";"paired box 6";4023;1,08244276046753;"No"
"row_12";"ENSG00000163508";"EOMES";"eomesodermin";4231;0,997101008892059;"No"
"row_13";"ENSG00000163041";"H3-3A";"H3.3 histone A";4702;0,977303266525269;"No"
"row_14";"ENSG00000126351";"THRA";"thyroid hormone receptor alpha";4747;0,935010313987732;"No"
"row_15";"ENSG00000124191";"TOX2";"TOX high mobility group box family member 2";4864;0,830668032169342;"No"
"row_16";"ENSG00000131759";"RARA";"retinoic acid receptor alpha";5351;0,556519091129303;"No"
"row_17";"ENSG00000073584";"SMARCE1";"SWI/SNF related BAF chromatin remodeling complex subunit E1";5544;0,460572987794876;"No"
"row_18";"ENSG00000118689";"FOXO3";"forkhead box O3";5729;0,394712567329407;"No"
"row_19";"ENSG00000168453";"HR";"HR lysine demethylase and nuclear receptor corepressor";5819;0,36410191655159;"No"
"row_20";"ENSG00000184897";"H1-10";"H1.10 linker histone";5846;0,35723140835762;"No"
"row_21";"ENSG00000118418";"HMGN3";"high mobility group nucleosomal binding domain 3";5911;0,337417304515839;"No"
"row_22";"ENSG00000214022";"REPIN1";"replication initiator 1";5969;0,3201504945755;"No"
"row_23";"ENSG00000163930";"BAP1";"BRCA1 associated deubiquitinase 1";6197;0,261834025382996;"No"
"row_24";"ENSG00000173473";"SMARCC1";"SWI/SNF related BAF chromatin remodeling complex subunit C1";6433;0,211808890104294;"No"
"row_25";"ENSG00000196591";"HDAC2";"histone deacetylase 2";6443;0,209622591733932;"No"
"row_26";"ENSG00000143614";"GATAD2B";"GATA zinc finger domain containing 2B";6482;0,202783167362213;"No"
"row_27";"ENSG00000189060";"H1-0";"H1.0 linker histone";6637;0,181473940610886;"No"
"row_28";"ENSG00000085224";"ATRX";"ATRX chromatin remodeler";6719;0,167325913906097;"No"
"row_29";"ENSG00000005339";"CREBBP";"CREB binding protein";7011;0,12821663916111;"No"
"row_30";"ENSG00000127616";"SMARCA4";"SWI/SNF related BAF chromatin remodeling complex subunit ATPase 4";7120;0,122430689632893;"No"
"row_31";"ENSG00000158805";"ZNF276";"zinc finger protein 276";7176;0,116659037768841;"No"
"row_32";"ENSG00000073614";"KDM5A";"lysine demethylase 5A";8355;0,0304542705416679;"No"
"row_33";"ENSG00000188375";"H3-5";"H3.5 histone";8386;0,0290060844272375;"No"
"row_34";"ENSG00000116035";"VAX2";"ventral anterior homeobox 2";8450;0,0259994454681873;"No"
"row_35";"ENSG00000197111";"PCBP2";"poly(rC) binding protein 2";8538;0,0221393294632435;"No"
"row_36";"ENSG00000120733";"KDM3B";"lysine demethylase 3B";8607;0,0196999218314886;"No"
"row_37";"ENSG00000111642";"CHD4";"chromodomain helicase DNA binding protein 4";8765;0,0151881836354733;"No"
"row_38";"ENSG00000101882";"NKAP";"NFKB activating protein";8894;0,0116313546895981;"No"
"row_39";"ENSG00000100219";"XBP1";"X-box binding protein 1";8949;0,0104327965527773;"No"
"row_40";"ENSG00000182952";"HMGN4";"high mobility group nucleosomal binding domain 4";9093;0,00728932581841946;"No"
"row_41";"ENSG00000102974";"CTCF";"CCCTC-binding factor";9112;0,00690201437100768;"No"
"row_42";"ENSG00000148229";"POLE3";"DNA polymerase epsilon 3, accessory subunit";9281;0,0037550360430032;"No"
"row_43";"ENSG00000106462";"EZH2";"enhancer of zeste 2 polycomb repressive complex 2 subunit";9286;0,00371597311459482;"No"
"row_44";"ENSG00000132471";"WBP2";"WW domain binding protein 2";9297;0,0036038993857801;"No"
"row_45";"ENSG00000108604";"SMARCD2";"SWI/SNF related BAF chromatin remodeling complex subunit D2";9307;0,00355152972042561;"No"
"row_46";"ENSG00000005889";"ZFX";"zinc finger protein X-linked";9438;0,00194745778571814;"No"
"row_47";"ENSG00000139613";"SMARCC2";"SWI/SNF related BAF chromatin remodeling complex subunit C2";9522;0,00126511231064796;"No"
"row_48";"ENSG00000135829";"DHX9";"DExH-box helicase 9";9523;0,00126159109640867;"No"
"row_49";"ENSG00000125686";"MED1";"mediator complex subunit 1";9588;0,000686013197991997;"No"
"row_50";"ENSG00000162521";"RBBP4";"RB binding protein 4, chromatin remodeling factor";9651;0,000356905336957425;"No"
"row_51";"ENSG00000171720";"HDAC3";"histone deacetylase 3";9683;0,000218978617340326;"No"
"row_52";"ENSG00000132475";"H3-3B";"H3.3 histone B";9724;8,50841170176864e-05;"No"
"row_53";"ENSG00000102145";"GATA1";"GATA binding protein 1";10023;0;"No"
"row_54";"ENSG00000122180";"MYOG";"myogenin";10304;0;"No"
"row_55";"ENSG00000122859";"NEUROG3";"neurogenin 3";10316;0;"No"
"row_56";"ENSG00000124092";"CTCFL";"CCCTC-binding factor like";10335;0;"No"
"row_57";"ENSG00000124610";"H1-1";"H1.1 linker histone, cluster member";10359;0;"No"
"row_58";"ENSG00000129152";"MYOD1";"myogenic differentiation 1";10452;0;"No"
"row_59";"ENSG00000147596";"PRDM14";"PR/SET domain 14";10799;0;"No"
"row_60";"ENSG00000172238";"ATOH1";"atonal bHLH transcription factor 1";11479;0;"No"
"row_61";"ENSG00000176692";"FOXC2";"forkhead box C2";11665;0;"No"
"row_62";"ENSG00000178804";"H1-8";"H1.8 linker histone";11789;0;"No"
"row_63";"ENSG00000187166";"H1-7";"H1.7 linker histone";12310;0;"No"
"row_64";"ENSG00000187475";"H1-6";"H1.6 linker histone, cluster member";12325;0;"No"
"row_65";"ENSG00000188662";"H1-9P";"H1.9 linker histone, pseudogene";22384;0;"No"
"row_66";"ENSG00000269466";"H3Y1";"H3.Y histone 1";24684;0;"No"
"row_67";"ENSG00000113648";"MACROH2A1";"macroH2A.1 histone";27551;-0,00028960095369257;"No"
"row_68";"ENSG00000171988";"JMJD1C";"jumonji domain containing 1C";27553;-0,000297779217362404;"No"
"row_69";"ENSG00000149480";"MTA2";"metastasis associated 1 family member 2";27562;-0,000328090158291161;"No"
"row_70";"ENSG00000071655";"MBD3";"methyl-CpG binding domain protein 3";27590;-0,000407654326409101;"No"
"row_71";"ENSG00000131408";"NR1H2";"nuclear receptor subfamily 1 group H member 2";27604;-0,000516187225002795;"No"
"row_72";"ENSG00000100823";"APEX1";"apurinic/apyrimidinic endodeoxyribonuclease 1";27640;-0,000718362745828927;"No"
"row_73";"ENSG00000185122";"HSF1";"heat shock transcription factor 1";27932;-0,00348696857690811;"No"
"row_74";"ENSG00000025434";"NR1H3";"nuclear receptor subfamily 1 group H member 3";28042;-0,00497339759021997;"No"
"row_75";"ENSG00000172534";"HCFC1";"host cell factor C1";28074;-0,00539875589311123;"No"
"row_76";"ENSG00000077463";"SIRT6";"sirtuin 6";28081;-0,00548972794786096;"No"
"row_77";"ENSG00000173039";"RELA";"RELA proto-oncogene, NF-kB subunit";28537;-0,0160870794206858;"No"
"row_78";"ENSG00000115548";"KDM3A";"lysine demethylase 3A";28563;-0,0165292602032423;"No"
"row_79";"ENSG00000150907";"FOXO1";"forkhead box O1";28607;-0,0182409528642893;"No"
"row_80";"ENSG00000153187";"HNRNPU";"heterogeneous nuclear ribonucleoprotein U";28725;-0,0219183508306742;"No"
"row_81";"ENSG00000205581";"HMGN1";"high mobility group nucleosome binding domain 1";28824;-0,0257859285920858;"No"
"row_82";"ENSG00000178691";"SUZ12";"SUZ12 polycomb repressive complex 2 subunit";28833;-0,026155199855566;"No"
"row_83";"ENSG00000183878";"UTY";"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked";29056;-0,035039659589529;"No"
"row_84";"ENSG00000164032";"H2AZ1";"H2A.Z variant histone 1";29372;-0,0524962544441223;"No"
"row_85";"ENSG00000092203";"TOX4";"TOX high mobility group box family member 4";29443;-0,0576086118817329;"No"
"row_86";"ENSG00000183207";"RUVBL2";"RuvB like AAA ATPase 2";29786;-0,0754420235753059;"No"
"row_87";"ENSG00000245848";"CEBPA";"CCAAT enhancer binding protein alpha";30032;-0,0944057554006577;"No"
"row_88";"ENSG00000126705";"AHDC1";"AT-hook DNA binding motif containing 1";30110;-0,102061435580254;"No"
"row_89";"ENSG00000198900";"TOP1";"DNA topoisomerase I";30187;-0,110112152993679;"No"
"row_90";"ENSG00000100749";"VRK1";"VRK serine/threonine kinase 1";30278;-0,11946964263916;"No"
"row_91";"ENSG00000147050";"KDM6A";"lysine demethylase 6A";30471;-0,142733290791512;"No"
"row_92";"ENSG00000198830";"HMGN2";"high mobility group nucleosomal binding domain 2";30675;-0,168022871017456;"No"
"row_93";"ENSG00000092199";"HNRNPC";"heterogeneous nuclear ribonucleoprotein C";30710;-0,174288138747215;"No"
"row_94";"ENSG00000139697";"SBNO1";"strawberry notch homolog 1";30939;-0,214096650481224;"No"
"row_95";"ENSG00000174579";"MSL2";"MSL complex subunit 2";30947;-0,21581082046032;"No"
"row_96";"ENSG00000124575";"H1-3";"H1.3 linker histone, cluster member";31008;-0,227897733449936;"No"
"row_97";"ENSG00000204231";"RXRB";"retinoid X receptor beta";31081;-0,235096603631973;"No"
"row_98";"ENSG00000147162";"OGT";"O-linked N-acetylglucosamine (GlcNAc) transferase";31393;-0,307219684123993;"No"
"row_99";"ENSG00000112658";"SRF";"serum response factor";31409;-0,310864061117172;"No"
"row_100";"ENSG00000136518";"ACTL6A";"actin like 6A";31580;-0,358647495508194;"No"
"row_101";"ENSG00000187837";"H1-2";"H1.2 linker histone, cluster member";31600;-0,365535378456116;"No"
"row_102";"ENSG00000168298";"H1-4";"H1.4 linker histone, cluster member";31877;-0,446547359228134;"No"
"row_103";"ENSG00000168610";"STAT3";"signal transducer and activator of transcription 3";31974;-0,483242481946945;"No"
"row_104";"ENSG00000116478";"HDAC1";"histone deacetylase 1";32383;-0,682623744010925;"No"
"row_105";"ENSG00000183066";"WBP2NL";"WBP2 N-terminal like";32649;-0,868451774120331;"No"
"row_106";"ENSG00000134046";"MBD2";"methyl-CpG binding domain protein 2";32665;-0,889827013015747;"No"
"row_107";"ENSG00000134852";"CLOCK";"clock circadian regulator";33163;-0,933219075202942;"No"
"row_108";"ENSG00000100393";"EP300";"E1A binding protein p300";33196;-0,974482774734497;"No"
"row_109";"ENSG00000075624";"ACTB";"actin beta";33343;-1,1432466506958;"No"
"row_110";"ENSG00000166949";"SMAD3";"SMAD family member 3";33423;-1,27866280078888;"No"
"row_111";"ENSG00000184357";"H1-5";"H1.5 linker histone, cluster member";33439;-1,28851270675659;"No"
"row_112";"ENSG00000180198";"RCC1";"regulator of chromosome condensation 1";33499;-1,36419260501862;"No"
"row_113";"ENSG00000134317";"GRHL1";"grainyhead like transcription factor 1";34046;-2,41386461257935;"No"
"row_114";"ENSG00000172216";"CEBPB";"CCAAT enhancer binding protein beta";34486;-3,51235008239746;"No"
"row_115";"ENSG00000158055";"GRHL3";"grainyhead like transcription factor 3";34991;-6,51558446884155;"Yes"
"row_116";"ENSG00000148400";"NOTCH1";"notch receptor 1";35071;-7,24660634994507;"Yes"
"row_117";"ENSG00000151090";"THRB";"thyroid hormone receptor beta";35237;-9,6103048324585;"Yes"
"row_118";"ENSG00000064932";"SBNO2";"strawberry notch homolog 2";35268;-9,88175106048584;"Yes"
"row_119";"ENSG00000130402";"ACTN4";"actinin alpha 4";35342;-10,7924566268921;"Yes"
"row_120";"ENSG00000043355";"ZIC2";"Zic family member 2";35784;-21,6756267547607;"Yes"
"row_121";"ENSG00000113916";"BCL6";"BCL6 transcription repressor";35863;-25,1165866851807;"Yes"
"row_122";"ENSG00000136826";"KLF4";"KLF transcription factor 4";36031;-33,3055000305176;"Yes"
"row_123";"ENSG00000124813";"RUNX2";"RUNX family transcription factor 2";36076;-37,0527839660645;"Yes"
"row_124";"ENSG00000148704";"VAX1";"ventral anterior homeobox 1";36107;-39,3178176879883;"Yes"
"row_125";"ENSG00000083307";"GRHL2";"grainyhead like transcription factor 2";36225;-48,9710693359375;"Yes"
"row_126";"ENSG00000164093";"PITX2";"paired like homeodomain 2";36264;-53,9076080322266;"Yes"
"row_127";"ENSG00000109819";"PPARGC1A";"PPARG coactivator 1 alpha";36323;-67,6377639770508;"Yes"
"row_128";"ENSG00000149948";"HMGA2";"high mobility group AT-hook 2";36390;-108,899070739746;"Yes"
