"KEGG_ID";"Description";"Gene_Ratio";"BgRatio";"pvalue";"padj";"gene_id";"gene_name";"kegg_id";"count"
"hsa05412";"Arrhythmogenic right ventricular cardiomyopathy";"26/694";"86/8567";1,78394238807189e-09;5,56590025078431e-07;"ENSG00000005884/ENSG00000007402/ENSG00000046604/ENSG00000066032/ENSG00000075461/ENSG00000077522/ENSG00000081059/ENSG00000089250/ENSG00000091409/ENSG00000096696/ENSG00000100678/ENSG00000101680/ENSG00000105605/ENSG00000115221/ENSG00000118160/ENSG00000132470/ENSG00000134755/ENSG00000134769/ENSG00000138795/ENSG00000142408/ENSG00000144668/ENSG00000153956/ENSG00000157388/ENSG00000170558/ENSG00000182389/ENSG00000198947";"ITGA3/CACNA2D2/DSG2/CTNNA2/CACNG4/ACTN2/TCF7/NOS1/ITGA6/DSP/SLC8A3/LAMA1/CACNG7/ITGB6/SLC8A2/ITGB4/DSC2/DTNA/LEF1/CACNG8/ITGA9/CACNA2D1/CACNA1D/CDH2/CACNB4/DMD";"hsa:3675/hsa:9254/hsa:1829/hsa:1496/hsa:27092/hsa:88/hsa:6932/hsa:4842/hsa:3655/hsa:1832/hsa:6547/hsa:284217/hsa:59284/hsa:3694/hsa:6543/hsa:3691/hsa:1824/hsa:1837/hsa:51176/hsa:59283/hsa:3680/hsa:781/hsa:776/hsa:1000/hsa:785/hsa:1756";26
"hsa04517";"IgSF CAM signaling";"51/694";"298/8567";1,86342732387705e-07;2,9069466252482e-05;"ENSG00000018236/ENSG00000039068/ENSG00000075043/ENSG00000077264/ENSG00000078018/ENSG00000079819/ENSG00000079841/ENSG00000090339/ENSG00000091129/ENSG00000099250/ENSG00000101349/ENSG00000104833/ENSG00000105357/ENSG00000107731/ENSG00000111679/ENSG00000113763/ENSG00000127824/ENSG00000131409/ENSG00000134215/ENSG00000137285/ENSG00000141968/ENSG00000143217/ENSG00000145362/ENSG00000146938/ENSG00000147065/ENSG00000149294/ENSG00000154654/ENSG00000154721/ENSG00000156687/ENSG00000156711/ENSG00000163531/ENSG00000166086/ENSG00000167552/ENSG00000167971/ENSG00000169760/ENSG00000169855/ENSG00000170558/ENSG00000175161/ENSG00000177707/ENSG00000178235/ENSG00000182168/ENSG00000182985/ENSG00000183853/ENSG00000184347/ENSG00000184564/ENSG00000185008/ENSG00000187122/ENSG00000187391/ENSG00000196083/ENSG00000197971/ENSG00000221866";"CNTN1/CDH1/KCNQ2/PAK3/MAP2/EPB41L2/RIMS1/ICAM1/NRCAM/NRP1/PAK5/TUBB4A/MYH14/UNC5B/PTPN6/UNC5A/TUBA4A/LRRC4B/VAV3/TUBB2B/VAV1/NECTIN4/ANK2/NLGN4X/MSN/NCAM1/NCAM2/JAM2/UNC5D/MAPK13/NFASC/JAM3/TUBA1A/CASKIN1/NLGN1/ROBO1/CDH2/CADM2/NECTIN3/SLITRK1/UNC5C/CADM1/KIRREL1/SLIT3/SLITRK6/ROBO2/SLIT1/MAGI2/IL1RAP/MBP/PLXNA4";"hsa:1272/hsa:999/hsa:3785/hsa:5063/hsa:4133/hsa:2037/hsa:22999/hsa:3383/hsa:4897/hsa:8829/hsa:57144/hsa:10382/hsa:79784/hsa:219699/hsa:5777/hsa:90249/hsa:7277/hsa:94030/hsa:10451/hsa:347733/hsa:7409/hsa:81607/hsa:287/hsa:57502/hsa:4478/hsa:4684/hsa:4685/hsa:58494/hsa:137970/hsa:5603/hsa:23114/hsa:83700/hsa:7846/hsa:57524/hsa:22871/hsa:6091/hsa:1000/hsa:253559/hsa:25945/hsa:114798/hsa:8633/hsa:23705/hsa:55243/hsa:6586/hsa:84189/hsa:6092/hsa:6585/hsa:9863/hsa:3556/hsa:4155/hsa:91584";51
"hsa04360";"Axon guidance";"36/694";"182/8567";3,60786729358105e-07;3,75218198532429e-05;"ENSG00000058404/ENSG00000066248/ENSG00000070886/ENSG00000077264/ENSG00000082684/ENSG00000092421/ENSG00000095539/ENSG00000099250/ENSG00000099617/ENSG00000101096/ENSG00000101144/ENSG00000101349/ENSG00000105976/ENSG00000107731/ENSG00000108947/ENSG00000113763/ENSG00000114251/ENSG00000116106/ENSG00000128340/ENSG00000137872/ENSG00000138623/ENSG00000138696/ENSG00000143869/ENSG00000144857/ENSG00000153993/ENSG00000156687/ENSG00000157851/ENSG00000169855/ENSG00000173156/ENSG00000173210/ENSG00000182168/ENSG00000184347/ENSG00000185008/ENSG00000187122/ENSG00000196358/ENSG00000221866";"CAMK2B/NGEF/EPHA8/PAK3/SEMA5B/SEMA6A/SEMA4G/NRP1/EFNA2/NFATC2/BMP7/PAK5/MET/UNC5B/EFNB3/UNC5A/WNT5A/EPHA4/RAC2/SEMA6D/SEMA7A/BMPR1B/GDF7/BOC/SEMA3D/UNC5D/DPYSL5/ROBO1/RHOD/ABLIM3/UNC5C/SLIT3/ROBO2/SLIT1/NTNG2/PLXNA4";"hsa:816/hsa:25791/hsa:2046/hsa:5063/hsa:54437/hsa:57556/hsa:57715/hsa:8829/hsa:1943/hsa:4773/hsa:655/hsa:57144/hsa:4233/hsa:219699/hsa:1949/hsa:90249/hsa:7474/hsa:2043/hsa:5880/hsa:80031/hsa:8482/hsa:658/hsa:151449/hsa:91653/hsa:223117/hsa:137970/hsa:56896/hsa:6091/hsa:29984/hsa:22885/hsa:8633/hsa:6586/hsa:6092/hsa:6585/hsa:84628/hsa:91584";36
"hsa04514";"Cell adhesion molecule (CAM) interaction";"31/694";"158/8567";2,80929448854263e-06;0,000177557245754688;"ENSG00000018236/ENSG00000038427/ENSG00000039068/ENSG00000062038/ENSG00000090339/ENSG00000091129/ENSG00000091409/ENSG00000101017/ENSG00000110076/ENSG00000131409/ENSG00000144668/ENSG00000146938/ENSG00000149294/ENSG00000154654/ENSG00000154721/ENSG00000163347/ENSG00000163531/ENSG00000166086/ENSG00000169439/ENSG00000169760/ENSG00000170558/ENSG00000177707/ENSG00000178235/ENSG00000179242/ENSG00000182985/ENSG00000184564/ENSG00000189143/ENSG00000196358/ENSG00000197646/ENSG00000204642/ENSG00000234745";"CNTN1/VCAN/CDH1/CDH3/ICAM1/NRCAM/ITGA6/CD40/NRXN2/LRRC4B/ITGA9/NLGN4X/NCAM1/NCAM2/JAM2/CLDN1/NFASC/JAM3/SDC2/NLGN1/CDH2/NECTIN3/SLITRK1/CDH4/CADM1/SLITRK6/CLDN4/NTNG2/PDCD1LG2/HLA-F/HLA-B";"hsa:1272/hsa:1462/hsa:999/hsa:1001/hsa:3383/hsa:4897/hsa:3655/hsa:958/hsa:9379/hsa:94030/hsa:3680/hsa:57502/hsa:4684/hsa:4685/hsa:58494/hsa:9076/hsa:23114/hsa:83700/hsa:6383/hsa:22871/hsa:1000/hsa:25945/hsa:114798/hsa:1002/hsa:23705/hsa:84189/hsa:1364/hsa:84628/hsa:80380/hsa:3134/hsa:3106";31
"hsa05410";"Hypertrophic cardiomyopathy";"23/694";"99/8567";2,84546868196616e-06;0,000177557245754688;"ENSG00000005884/ENSG00000007402/ENSG00000075461/ENSG00000078401/ENSG00000089250/ENSG00000091409/ENSG00000092969/ENSG00000100678/ENSG00000101680/ENSG00000105605/ENSG00000115221/ENSG00000118160/ENSG00000132470/ENSG00000134769/ENSG00000142408/ENSG00000144668/ENSG00000153956/ENSG00000157388/ENSG00000159640/ENSG00000162409/ENSG00000182389/ENSG00000198467/ENSG00000198947";"ITGA3/CACNA2D2/CACNG4/EDN1/NOS1/ITGA6/TGFB2/SLC8A3/LAMA1/CACNG7/ITGB6/SLC8A2/ITGB4/DTNA/CACNG8/ITGA9/CACNA2D1/CACNA1D/ACE/PRKAA2/CACNB4/TPM2/DMD";"hsa:3675/hsa:9254/hsa:27092/hsa:1906/hsa:4842/hsa:3655/hsa:7042/hsa:6547/hsa:284217/hsa:59284/hsa:3694/hsa:6543/hsa:3691/hsa:1837/hsa:59283/hsa:3680/hsa:781/hsa:776/hsa:1636/hsa:5563/hsa:785/hsa:7169/hsa:1756";23
"hsa04518";"Integrin signaling";"29/694";"154/8567";1,35042615843661e-05;0,000702221602387035;"ENSG00000005884/ENSG00000019991/ENSG00000039068/ENSG00000053747/ENSG00000058085/ENSG00000090339/ENSG00000091409/ENSG00000100311/ENSG00000101311/ENSG00000101680/ENSG00000105976/ENSG00000113721/ENSG00000115221/ENSG00000116147/ENSG00000125730/ENSG00000128340/ENSG00000132470/ENSG00000134853/ENSG00000137801/ENSG00000144668/ENSG00000146648/ENSG00000164946/ENSG00000166147/ENSG00000170962/ENSG00000188153/ENSG00000189056/ENSG00000196878/ENSG00000197461/ENSG00000197702";"ITGA3/HGF/CDH1/LAMA3/LAMC2/ICAM1/ITGA6/PDGFB/FERMT1/LAMA1/MET/PDGFRB/ITGB6/TNR/C3/RAC2/ITGB4/PDGFRA/THBS1/ITGA9/EGFR/FREM1/FBN1/PDGFD/COL4A5/RELN/LAMB3/PDGFA/PARVA";"hsa:3675/hsa:3082/hsa:999/hsa:3909/hsa:3918/hsa:3383/hsa:3655/hsa:5155/hsa:55612/hsa:284217/hsa:4233/hsa:5159/hsa:3694/hsa:7143/hsa:718/hsa:5880/hsa:3691/hsa:5156/hsa:7057/hsa:3680/hsa:1956/hsa:158326/hsa:2200/hsa:80310/hsa:1287/hsa:5649/hsa:3914/hsa:5154/hsa:55742";29
"hsa04082";"Neuroactive ligand signaling";"34/694";"199/8567";2,20831986373558e-05;0,000967808983251994;"ENSG00000011677/ENSG00000036565/ENSG00000079215/ENSG00000080644/ENSG00000101333/ENSG00000102287/ENSG00000103546/ENSG00000105737/ENSG00000112038/ENSG00000116329/ENSG00000117971/ENSG00000120251/ENSG00000125675/ENSG00000133019/ENSG00000149295/ENSG00000152578/ENSG00000158748/ENSG00000160716/ENSG00000164418/ENSG00000164742/ENSG00000166206/ENSG00000167414/ENSG00000168830/ENSG00000169252/ENSG00000175591/ENSG00000176884/ENSG00000179546/ENSG00000182256/ENSG00000182621/ENSG00000184160/ENSG00000186469/ENSG00000196277/ENSG00000196639/ENSG00000198822";"GABRA3/SLC18A1/SLC1A3/CHRNA3/PLCB4/GABRE/SLC6A2/GRIK5/OPRM1/OPRD1/CHRNB4/GRIA2/GRIA3/CHRM3/DRD2/GRIA4/HTR6/CHRNB2/GRIK2/ADCY1/GABRB3/GNG8/HTR1E/ADRB2/P2RY2/GRIN1/HTR1D/GABRG3/PLCB1/ADRA2C/GNG2/GRM7/HRH1/GRM3";"hsa:2556/hsa:6570/hsa:6507/hsa:1136/hsa:5332/hsa:2564/hsa:6530/hsa:2901/hsa:4988/hsa:4985/hsa:1143/hsa:2891/hsa:2892/hsa:1131/hsa:1813/hsa:2893/hsa:3362/hsa:1141/hsa:2898/hsa:107/hsa:2562/hsa:94235/hsa:3354/hsa:154/hsa:5029/hsa:2902/hsa:3352/hsa:2567/hsa:23236/hsa:152/hsa:54331/hsa:2917/hsa:3269/hsa:2913";34
"hsa04924";"Renin secretion";"17/694";"69/8567";2,48156149551793e-05;0,000967808983251994;"ENSG00000016490/ENSG00000061918/ENSG00000078401/ENSG00000078549/ENSG00000101333/ENSG00000150995/ENSG00000151617/ENSG00000152270/ENSG00000157388/ENSG00000159640/ENSG00000164116/ENSG00000169252/ENSG00000171522/ENSG00000172572/ENSG00000178372/ENSG00000182621/ENSG00000240583";"CLCA1/GUCY1B1/EDN1/ADCYAP1R1/PLCB4/ITPR1/EDNRA/PDE3B/CACNA1D/ACE/GUCY1A1/ADRB2/PTGER4/PDE3A/CALML5/PLCB1/AQP1";"hsa:1179/hsa:2983/hsa:1906/hsa:117/hsa:5332/hsa:3708/hsa:1909/hsa:5140/hsa:776/hsa:1636/hsa:2982/hsa:154/hsa:5734/hsa:5139/hsa:51806/hsa:23236/hsa:358";17
"hsa04020";"Calcium signaling pathway";"40/694";"253/8567";2,81803696380434e-05;0,000976919480785503;"ENSG00000019991/ENSG00000055732/ENSG00000058404/ENSG00000060558/ENSG00000065361/ENSG00000067842/ENSG00000089250/ENSG00000100311/ENSG00000100678/ENSG00000101096/ENSG00000101333/ENSG00000105976/ENSG00000113721/ENSG00000118160/ENSG00000133019/ENSG00000134853/ENSG00000146648/ENSG00000148053/ENSG00000148408/ENSG00000150995/ENSG00000151617/ENSG00000152495/ENSG00000153898/ENSG00000157087/ENSG00000157388/ENSG00000158748/ENSG00000163235/ENSG00000164078/ENSG00000164742/ENSG00000165731/ENSG00000169252/ENSG00000169403/ENSG00000170962/ENSG00000176884/ENSG00000178372/ENSG00000182621/ENSG00000183049/ENSG00000196639/ENSG00000197461/ENSG00000198400";"HGF/MCOLN3/CAMK2B/GNA15/ERBB3/ATP2B3/NOS1/PDGFB/SLC8A3/NFATC2/PLCB4/MET/PDGFRB/SLC8A2/CHRM3/PDGFRA/EGFR/NTRK2/CACNA1B/ITPR1/EDNRA/CAMK4/MCOLN2/ATP2B2/CACNA1D/HTR6/TGFA/MST1R/ADCY1/RET/ADRB2/PTAFR/PDGFD/GRIN1/CALML5/PLCB1/CAMK1D/HRH1/PDGFA/NTRK1";"hsa:3082/hsa:55283/hsa:816/hsa:2769/hsa:2065/hsa:492/hsa:4842/hsa:5155/hsa:6547/hsa:4773/hsa:5332/hsa:4233/hsa:5159/hsa:6543/hsa:1131/hsa:5156/hsa:1956/hsa:4915/hsa:774/hsa:3708/hsa:1909/hsa:814/hsa:255231/hsa:491/hsa:776/hsa:3362/hsa:7039/hsa:4486/hsa:107/hsa:5979/hsa:154/hsa:5724/hsa:80310/hsa:2902/hsa:51806/hsa:23236/hsa:57118/hsa:3269/hsa:5154/hsa:4914";40
"hsa04820";"Cytoskeleton in muscle cells";"37/694";"233/8567";5,09197872307472e-05;0,00158869736159931;"ENSG00000005884/ENSG00000011465/ENSG00000022267/ENSG00000026025/ENSG00000038427/ENSG00000046604/ENSG00000049540/ENSG00000077522/ENSG00000078114/ENSG00000091409/ENSG00000096696/ENSG00000101680/ENSG00000105357/ENSG00000105409/ENSG00000115221/ENSG00000116962/ENSG00000128591/ENSG00000132470/ENSG00000134755/ENSG00000134769/ENSG00000137801/ENSG00000138347/ENSG00000144668/ENSG00000145362/ENSG00000147202/ENSG00000148677/ENSG00000154553/ENSG00000155816/ENSG00000163520/ENSG00000165887/ENSG00000166147/ENSG00000168542/ENSG00000169439/ENSG00000172403/ENSG00000188153/ENSG00000198467/ENSG00000198947";"ITGA3/DCN/FHL1/VIM/VCAN/DSG2/ELN/ACTN2/NEBL/ITGA6/DSP/LAMA1/MYH14/ATP1A3/ITGB6/NID1/FLNC/ITGB4/DSC2/DTNA/THBS1/MYPN/ITGA9/ANK2/DIAPH2/ANKRD1/PDLIM3/FMN2/FBLN2/ANKRD2/FBN1/COL3A1/SDC2/SYNPO2/COL4A5/TPM2/DMD";"hsa:3675/hsa:1634/hsa:2273/hsa:7431/hsa:1462/hsa:1829/hsa:2006/hsa:88/hsa:10529/hsa:3655/hsa:1832/hsa:284217/hsa:79784/hsa:478/hsa:3694/hsa:4811/hsa:2318/hsa:3691/hsa:1824/hsa:1837/hsa:7057/hsa:84665/hsa:3680/hsa:287/hsa:1730/hsa:27063/hsa:27295/hsa:56776/hsa:2199/hsa:26287/hsa:2200/hsa:1281/hsa:6383/hsa:171024/hsa:1287/hsa:7169/hsa:1756";37
