"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION (GO:0009952)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION.html";"The regionalization process in which specific areas of cell differentiation are determined along the anterior-posterior axis. The anterior-posterior axis is defined by a line that runs from the head or mouth of an organism to the tail or opposite end of the organism. [GOC:dph, GOC:go_curators, GOC:isa_complete, GOC:tb]";224;0,8252501;1,5675695;0;0,040691663;0,038;2377;"tags=29%, list=7%, signal=31%"
"SYNAPTIC_MEMBRANE (GO:0097060)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_SYNAPTIC_MEMBRANE.html";"A specialized area of membrane on either the presynaptic or the postsynaptic side of a synapse, the junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell. [GOC:BHF, PMID:20410104]";448;0,76733494;1,5349145;0;0,13565254;0,227;2990;"tags=29%, list=8%, signal=32%"
"NEURON_TO_NEURON_SYNAPSE (GO:0098984)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_NEURON_TO_NEURON_SYNAPSE.html";"A synapse in which pre and post-synaptic cells are neurons. [GOC:dos]";401;0,76925504;1,530554;0;0,10991851;0,269;2597;"tags=25%, list=7%, signal=26%"
"ACTION_POTENTIAL (GO:0001508)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ACTION_POTENTIAL.html";"A process in which membrane potential cycles through a depolarizing spike, triggered in response to depolarization above some threshold, followed by repolarization. This cycle is driven by the flow of ions through various voltage gated channels with different thresholds and ion specificities. [GOC:dph, GOC:go_curators, GOC:tb, ISBN:978-0-07-139011-8]";179;0,81929845;1,522459;0;0,1184763;0,359;2204;"tags=25%, list=6%, signal=27%"
"INCLUSION_BODY (GO:0016234)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_INCLUSION_BODY.html";"A discrete intracellular part formed of aggregated molecules such as proteins or other biopolymers. [GOC:mah, PMID:11121744]";75;0,9131023;1,5192565;0;0,11065793;0,406;1323;"tags=20%, list=4%, signal=21%"
"SMOOTHENED_SIGNALING_PATHWAY (GO:0007224)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_SMOOTHENED_SIGNALING_PATHWAY.html";"The series of molecular signals generated as a consequence of activation of the transmembrane protein Smoothened. [GOC:mah, PMID:15057936, PMID:15205520]";157;0,83651155;1,5129442;0,0015408321;0,11987571;0,497;3495;"tags=27%, list=10%, signal=29%"
"SPINAL_CORD_DEVELOPMENT (GO:0021510)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_SPINAL_CORD_DEVELOPMENT.html";"The process whose specific outcome is the progression of the spinal cord over time, from its formation to the mature structure. The spinal cord primarily conducts sensory and motor nerve impulses between the brain and the peripheral nervous tissues. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]";104;0,86619365;1,5094526;0;0,11887276;0,549;1825;"tags=32%, list=5%, signal=33%"
"CARDIAC_SEPTUM_DEVELOPMENT (GO:0003279)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CARDIAC_SEPTUM_DEVELOPMENT.html";"The progression of a cardiac septum over time, from its initial formation to the mature structure. [GOC:mtg_heart]";115;0,8693405;1,5075641;0;0,11133883;0,576;1812;"tags=25%, list=5%, signal=26%"
"SENSORY_ORGAN_MORPHOGENESIS (GO:0090596)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_SENSORY_ORGAN_MORPHOGENESIS.html";"Morphogenesis of a sensory organ. A sensory organ is defined as a tissue or set of tissues that work together to receive and transmit signals from external or internal stimuli. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions. [GOC:kmv, ISBN:978-0199210893]";297;0,7785393;1,5053184;0;0,10650754;0,605;2836;"tags=26%, list=8%, signal=28%"
"ORGAN_GROWTH (GO:0035265)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ORGAN_GROWTH.html";"The increase in size or mass of an organ. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that function together as to perform a specific function. [GOC:bf, ISBN:0471245208, ISBN:0721662544]";188;0,8067737;1,493947;0,00152207;0,14933065;0,765;2318;"tags=23%, list=6%, signal=25%"
"TELENCEPHALON_DEVELOPMENT (GO:0021537)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_TELENCEPHALON_DEVELOPMENT.html";"The process whose specific outcome is the progression of the telencephalon over time, from its formation to the mature structure. The telencephalon is the paired anteriolateral division of the prosencephalon plus the lamina terminalis from which the olfactory lobes, cerebral cortex, and subcortical nuclei are derived. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]";287;0,7772462;1,4914287;0,0028571428;0,14998583;0,798;2069;"tags=22%, list=6%, signal=23%"
