"NAME";"PROBE";"GENE SYMBOL";"GENE TITLE";"RANK IN GENE LIST";"RANK METRIC SCORE";"CORE ENRICHMENT"
"row_0";"ENSG00000066468";"FGFR2";"fibroblast growth factor receptor 2";87;584,467468261719;"Yes"
"row_1";"ENSG00000068078";"FGFR3";"fibroblast growth factor receptor 3";139;415,01611328125;"Yes"
"row_2";"ENSG00000133703";"KRAS";"KRAS proto-oncogene, GTPase";485;123,30305480957;"Yes"
"row_3";"ENSG00000160867";"FGFR4";"fibroblast growth factor receptor 4";507;119,022346496582;"Yes"
"row_4";"ENSG00000213281";"NRAS";"NRAS proto-oncogene, GTPase";1857;18,2979469299316;"No"
"row_5";"ENSG00000156427";"FGF18";"fibroblast growth factor 18";2063;14,5503664016724;"No"
"row_6";"ENSG00000118972";"FGF23";"fibroblast growth factor 23";3140;5,69778871536255;"No"
"row_7";"ENSG00000169032";"MAP2K1";"mitogen-activated protein kinase kinase 1";4749;1,73702692985535;"No"
"row_8";"ENSG00000105550";"FGF21";"fibroblast growth factor 21";5092;1,34941279888153;"No"
"row_9";"ENSG00000111241";"FGF6";"fibroblast growth factor 6";5094;1,34941279888153;"No"
"row_10";"ENSG00000157764";"BRAF";"B-Raf proto-oncogene, serine/threonine kinase";5626;0,965935409069061;"No"
"row_11";"ENSG00000174775";"HRAS";"HRas proto-oncogene, GTPase";6466;0,499000668525696;"No"
"row_12";"ENSG00000115904";"SOS1";"SOS Ras/Rac guanine nucleotide exchange factor 1";7626;0,246030181646347;"No"
"row_13";"ENSG00000102882";"MAPK3";"mitogen-activated protein kinase 3";7663;0,235019624233246;"No"
"row_14";"ENSG00000078579";"FGF20";"fibroblast growth factor 20";8305;0,107986360788345;"No"
"row_15";"ENSG00000100030";"MAPK1";"mitogen-activated protein kinase 1";9297;0,0192955378443003;"No"
"row_16";"ENSG00000070388";"FGF22";"fibroblast growth factor 22";9642;0,00277575990185142;"No"
"row_17";"ENSG00000126934";"MAP2K2";"mitogen-activated protein kinase kinase 2";12440;-0,301416039466858;"No"
"row_18";"ENSG00000177885";"GRB2";"growth factor receptor bound protein 2";12945;-0,515625059604645;"No"
"row_19";"ENSG00000158815";"FGF17";"fibroblast growth factor 17";13297;-0,598300039768219;"No"
"row_20";"ENSG00000078061";"ARAF";"A-Raf proto-oncogene, serine/threonine kinase";13653;-0,685800850391388;"No"
"row_21";"ENSG00000107831";"FGF8";"fibroblast growth factor 8";13695;-0,710597932338715;"No"
"row_22";"ENSG00000132155";"RAF1";"Raf-1 proto-oncogene, serine/threonine kinase";13831;-0,80925714969635;"No"
"row_23";"ENSG00000162344";"FGF19";"fibroblast growth factor 19";14875;-1,87841832637787;"No"
"row_24";"ENSG00000113578";"FGF1";"fibroblast growth factor 1";15284;-2,49754238128662;"No"
"row_25";"ENSG00000077782";"FGFR1";"fibroblast growth factor receptor 1";16198;-5,2103853225708;"No"
"row_26";"ENSG00000138675";"FGF5";"fibroblast growth factor 5";16460;-6,41596078872681;"No"
"row_27";"ENSG00000100485";"SOS2";"SOS Ras/Rho guanine nucleotide exchange factor 2";17107;-11,5342397689819;"No"
"row_28";"ENSG00000138685";"FGF2";"fibroblast growth factor 2";18560;-67,3118438720703;"No"
