"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0030198";"extracellular matrix organization";"73/1256";"339/18496";4,81391863226473e-19;1,21002836276713e-15;"7092/11174/1301/1308/2191/50509/4313/8425/151887/1299/7042/4318/284217/1311/3249/858/857/165/9806/1277/7448/1303/84830/64094/4016/7837/1289/11005/4017/5156/1284/183/2295/11117/11107/64116/144165/4060/10516/170691/83872/1295/170690/2620/81792/89780/9510/4325/9508/57188/90993/10630/4921/133584/1278/4982/170689/5345/1281/255743/169044/3037/92949/64856/2621/23768/1282/79875/55959/1305/1803/9719/23127";"TLL1/ADAMTS6/COL11A1/COL17A1/FAP/COL5A3/MMP2/LTBP4/CCDC80/COL9A3/TGFB2/MMP9/LAMA1/COMP/HPN/CAV2/CAV1/AEBP1/SPOCK2/COL1A1/VTN/COL12A1/ADTRP/SMOC2/LOXL1/PXDN/COL5A1/SPINK5/LOXL2/PDGFRA/COL4A2/AGT/FOXF2/EMILIN1/PRDM5/SLC39A8/PRICKLE1/LUM/FBLN5/ADAMTS17/HMCN1/COL8A1/ADAMTS16/GAS2/ADAMTS12/WNT3A/ADAMTS1/MMP16/ADAMTS3/ADAMTSL3/CREB3L1/PDPN/DDR2/EGFLAM/COL1A2/TNFRSF11B/ADAMTS15/SERPINF2/COL3A1/NPNT/COL22A1/HAS2/ADAMTSL1/VWA1/GAS6/FLRT2/COL4A1/THSD4/SULF2/COL13A1/DPP4/ADAMTSL2/COLGALT2";73
"BP";"GO:0043062";"extracellular structure organization";"73/1256";"340/18496";5,73790365425946e-19;1,21002836276713e-15;"7092/11174/1301/1308/2191/50509/4313/8425/151887/1299/7042/4318/284217/1311/3249/858/857/165/9806/1277/7448/1303/84830/64094/4016/7837/1289/11005/4017/5156/1284/183/2295/11117/11107/64116/144165/4060/10516/170691/83872/1295/170690/2620/81792/89780/9510/4325/9508/57188/90993/10630/4921/133584/1278/4982/170689/5345/1281/255743/169044/3037/92949/64856/2621/23768/1282/79875/55959/1305/1803/9719/23127";"TLL1/ADAMTS6/COL11A1/COL17A1/FAP/COL5A3/MMP2/LTBP4/CCDC80/COL9A3/TGFB2/MMP9/LAMA1/COMP/HPN/CAV2/CAV1/AEBP1/SPOCK2/COL1A1/VTN/COL12A1/ADTRP/SMOC2/LOXL1/PXDN/COL5A1/SPINK5/LOXL2/PDGFRA/COL4A2/AGT/FOXF2/EMILIN1/PRDM5/SLC39A8/PRICKLE1/LUM/FBLN5/ADAMTS17/HMCN1/COL8A1/ADAMTS16/GAS2/ADAMTS12/WNT3A/ADAMTS1/MMP16/ADAMTS3/ADAMTSL3/CREB3L1/PDPN/DDR2/EGFLAM/COL1A2/TNFRSF11B/ADAMTS15/SERPINF2/COL3A1/NPNT/COL22A1/HAS2/ADAMTSL1/VWA1/GAS6/FLRT2/COL4A1/THSD4/SULF2/COL13A1/DPP4/ADAMTSL2/COLGALT2";73
"BP";"GO:0045229";"external encapsulating structure organization";"73/1256";"341/18496";6,83374451863967e-19;1,21002836276713e-15;"7092/11174/1301/1308/2191/50509/4313/8425/151887/1299/7042/4318/284217/1311/3249/858/857/165/9806/1277/7448/1303/84830/64094/4016/7837/1289/11005/4017/5156/1284/183/2295/11117/11107/64116/144165/4060/10516/170691/83872/1295/170690/2620/81792/89780/9510/4325/9508/57188/90993/10630/4921/133584/1278/4982/170689/5345/1281/255743/169044/3037/92949/64856/2621/23768/1282/79875/55959/1305/1803/9719/23127";"TLL1/ADAMTS6/COL11A1/COL17A1/FAP/COL5A3/MMP2/LTBP4/CCDC80/COL9A3/TGFB2/MMP9/LAMA1/COMP/HPN/CAV2/CAV1/AEBP1/SPOCK2/COL1A1/VTN/COL12A1/ADTRP/SMOC2/LOXL1/PXDN/COL5A1/SPINK5/LOXL2/PDGFRA/COL4A2/AGT/FOXF2/EMILIN1/PRDM5/SLC39A8/PRICKLE1/LUM/FBLN5/ADAMTS17/HMCN1/COL8A1/ADAMTS16/GAS2/ADAMTS12/WNT3A/ADAMTS1/MMP16/ADAMTS3/ADAMTSL3/CREB3L1/PDPN/DDR2/EGFLAM/COL1A2/TNFRSF11B/ADAMTS15/SERPINF2/COL3A1/NPNT/COL22A1/HAS2/ADAMTSL1/VWA1/GAS6/FLRT2/COL4A1/THSD4/SULF2/COL13A1/DPP4/ADAMTSL2/COLGALT2";73
"BP";"GO:0007409";"axonogenesis";"76/1256";"458/18496";2,83808911738202e-13;3,76898234788333e-10;"3730/7869/1272/9369/999/9423/2736/10371/10512/5063/285220/9706/57549/655/4858/2051/2737/1949/9037/7474/3676/2043/6696/53335/64919/23022/348/10439/51761/9201/2048/4853/658/144165/1009/91653/9353/2044/57689/4684/85449/5800/153478/223117/89780/2047/7074/26053/91624/22854/57216/23114/6469/4130/3800/6474/345651/214/9723/133418/1002/139065/575/8633/56963/2049/4692/9241/1946/23768/5592/51393/5649/84628/2297/4747";"ANOS1/SEMA3B/CNTN1/NRXN3/CDH1/NTN1/GLI2/SEMA3A/SEMA3C/PAK3/EPHA6/ULK2/IGSF9/BMP7/NOVA2/EPHB6/GLI3/EFNB3/SEMA5A/WNT5A/ITGA4/EPHA4/SPP1/BCL11A/BCL11B/PALLD/APOE/OLFM1/ATP8A2/DCLK1/EPHB2/NOTCH2/BMPR1B/PRICKLE1/CDH11/BOC/SLIT2/EPHA5/LRRC4C/NCAM1/KIAA1755/PTPRO/PLEKHG4B/SEMA3D/WNT3A/EPHB1/TIAM1/AUTS2/NEXN/NTNG1/VANGL2/NFASC/SHH/MAP1A/KIF5C/SHOX2/ACTBL2/ALCAM/SEMA3E/EMB/CDH4/SLITRK4/ADGRB1/UNC5C/RGMA/EPHB3/NDN/NOG/EFNA5/FLRT2/PRKG1/TRPV2/RELN/NTNG2/FOXD1/NEFL";76
"BP";"GO:0007411";"axon guidance";"50/1256";"238/18496";5,15505351370552e-13;5,40014190053097e-10;"3730/7869/1272/9369/9423/2736/10371/10512/285220/9706/57549/655/4858/2051/2737/1949/9037/7474/2043/64919/23022/2048/4853/658/91653/9353/2044/4684/85449/5800/153478/223117/89780/2047/91624/57216/23114/6469/3800/214/9723/133418/1002/8633/2049/9241/1946/23768/5649/2297";"ANOS1/SEMA3B/CNTN1/NRXN3/NTN1/GLI2/SEMA3A/SEMA3C/EPHA6/ULK2/IGSF9/BMP7/NOVA2/EPHB6/GLI3/EFNB3/SEMA5A/WNT5A/EPHA4/BCL11B/PALLD/EPHB2/NOTCH2/BMPR1B/BOC/SLIT2/EPHA5/NCAM1/KIAA1755/PTPRO/PLEKHG4B/SEMA3D/WNT3A/EPHB1/NEXN/VANGL2/NFASC/SHH/KIF5C/ALCAM/SEMA3E/EMB/CDH4/UNC5C/EPHB3/NOG/EFNA5/FLRT2/RELN/FOXD1";50
"BP";"GO:0097485";"neuron projection guidance";"50/1256";"239/18496";6,09955786957565e-13;5,40014190053097e-10;"3730/7869/1272/9369/9423/2736/10371/10512/285220/9706/57549/655/4858/2051/2737/1949/9037/7474/2043/64919/23022/2048/4853/658/91653/9353/2044/4684/85449/5800/153478/223117/89780/2047/91624/57216/23114/6469/3800/214/9723/133418/1002/8633/2049/9241/1946/23768/5649/2297";"ANOS1/SEMA3B/CNTN1/NRXN3/NTN1/GLI2/SEMA3A/SEMA3C/EPHA6/ULK2/IGSF9/BMP7/NOVA2/EPHB6/GLI3/EFNB3/SEMA5A/WNT5A/EPHA4/BCL11B/PALLD/EPHB2/NOTCH2/BMPR1B/BOC/SLIT2/EPHA5/NCAM1/KIAA1755/PTPRO/PLEKHG4B/SEMA3D/WNT3A/EPHB1/NEXN/VANGL2/NFASC/SHH/KIF5C/ALCAM/SEMA3E/EMB/CDH4/UNC5C/EPHB3/NOG/EFNA5/FLRT2/RELN/FOXD1";50
"BP";"GO:0007416";"synapse assembly";"54/1256";"273/18496";7,84720260183723e-13;5,95490574585134e-10;"2556/999/9423/54549/2239/43/79953/2564/7087/9806/22943/51225/1949/9379/7474/4139/27253/114784/23096/64284/94030/9201/2048/55619/144165/347902/2561/221935/57502/84623/23284/2555/2895/89780/2047/5783/22829/2562/22871/257194/158038/266743/139065/575/2567/2049/1946/23768/10718/2558/27445/5649/84628/392617";"GABRA3/CDH1/NTN1/SDK2/GPC4/ACHE/SYNDIG1/GABRE/ICAM5/SPOCK2/DKK1/ABI3/EFNB3/NRXN2/WNT5A/MARK1/PCDH17/CSMD2/IQSEC2/RAB17/LRRC4B/DCLK1/EPHB2/DOCK10/PRICKLE1/AMIGO2/GABRB2/SDK1/NLGN4X/KIRREL3/ADGRL3/GABRA2/GRID2/WNT3A/EPHB1/PTPN13/NLGN4Y/GABRB3/NLGN1/NEGR1/LINGO2/NPAS4/SLITRK4/ADGRB1/GABRG3/EPHB3/EFNA5/FLRT2/NRG3/GABRA5/PCLO/RELN/NTNG2/ELFN1";54
"BP";"GO:0098742";"cell-cell adhesion via plasma-membrane adhesion molecules";"53/1256";"280/18496";7,63775614886114e-12;5,07147008284379e-09;"3683/3675/5010/999/54549/54825/2239/57549/53827/3383/7042/335/27253/23022/94030/3557/347902/1009/1012/83872/1016/221935/92211/57689/26011/90952/84623/10205/23284/2895/1010/4359/91624/22854/57863/149461/120114/8642/114794/22871/5099/214/133418/5068/1002/1946/9074/54510/79633/84628/54798/55714/392617";"ITGAL/ITGA3/CLDN11/CDH1/SDK2/CDHR2/GPC4/IGSF9/FXYD5/ICAM1/TGFB2/APOA1/PCDH17/PALLD/LRRC4B/IL1RN/AMIGO2/CDH11/CDH13/HMCN1/CDH18/SDK1/CDHR1/LRRC4C/TENM4/ESAM/KIRREL3/MPZL2/ADGRL3/GRID2/CDH12/MPZ/NEXN/NTNG1/CADM3/CLDN19/FAT3/DCHS1/ELFN2/NLGN1/PCDH7/ALCAM/EMB/REG3A/CDH4/EFNA5/CLDN6/PCDH18/FAT4/NTNG2/DCHS2/TENM3/ELFN1";53
"BP";"GO:0010975";"regulation of neuron projection development";"71/1256";"448/18496";1,61948203643572e-11;9,55854286394062e-09;"3675/1272/7431/999/9423/26153/1400/10371/5063/9706/655/6422/4858/5764/22943/51225/1949/653/9037/1809/7474/2043/5396/4139/6696/53335/57580/64284/348/547/2056/5176/51761/2048/56965/22891/57520/9353/57689/5800/2895/6695/23043/89780/7074/22854/4921/5274/120114/84879/6474/22871/26115/154141/257194/10690/1002/56963/2049/57118/1946/51393/120892/5649/84628/1902/23237/1756/129807/55714/4747";"ITGA3/CNTN1/VIM/CDH1/NTN1/KIF26A/CRMP1/SEMA3A/PAK3/ULK2/BMP7/SFRP1/NOVA2/PTN/DKK1/ABI3/EFNB3/BMP5/SEMA5A/DPYSL3/WNT5A/EPHA4/PRRX1/MARK1/SPP1/BCL11A/PREX1/RAB17/APOE/KIF1A/EPO/SERPINF1/ATP8A2/EPHB2/PARP6/ZNF365/HECW2/SLIT2/LRRC4C/PTPRO/GRID2/SPOCK1/TNIK/WNT3A/TIAM1/NTNG1/DDR2/SERPINI1/FAT3/MFSD2A/SHOX2/NLGN1/TANC2/MBOAT1/NEGR1/FUT9/CDH4/RGMA/EPHB3/CAMK1D/EFNA5/TRPV2/LRRK2/RELN/NTNG2/LPAR1/ARC/DMD/NEU4/TENM3/NEFL";71
"BP";"GO:0022612";"gland morphogenesis";"31/1256";"127/18496";2,75127116938188e-10;1,46147524517565e-07;"6591/3371/9423/10512/4313/7042/655/284217/80004/6422/2267/3249/5764/857/2737/7474/3488/5629/4488/6909/3169/4853/4478/89780/10481/6469/367/9241/10718/55959/1396";"SNAI2/TNC/NTN1/SEMA3C/MMP2/TGFB2/BMP7/LAMA1/ESRP2/SFRP1/FGL1/HPN/PTN/CAV1/GLI3/WNT5A/IGFBP5/PROX1/MSX2/TBX2/FOXA1/NOTCH2/MSN/WNT3A/HOXB13/SHH/AR/NOG/NRG3/SULF2/CRIP1";31
"BP";"GO:0072001";"renal system development";"56/1256";"336/18496";3,39850867771119e-10;1,64117073600017e-07;"56603/3675/9244/11174/2736/7042/7380/4318/655/6422/2737/9096/7474/2043/5629/4072/80114/9953/9104/5176/1644/4853/5156/183/51196/5950/144165/9245/9353/170690/2719/84623/341640/5800/9510/57216/10252/168002/168667/6469/2200/8642/8710/255743/255738/3037/9241/5087/1282/120892/55959/54798/5455/358/2297/3217";"CYP26B1/ITGA3/CRLF1/ADAMTS6/GLI2/TGFB2/UPK3A/MMP9/BMP7/SFRP1/GLI3/TBX18/WNT5A/EPHA4/PROX1/EPCAM/BICC1/HS3ST3B1/RGN/SERPINF1/DDC/NOTCH2/PDGFRA/AGT/PLCE1/RBP4/PRICKLE1/GCNT3/SLIT2/ADAMTS16/GPC3/KIRREL3/FREM2/PTPRO/ADAMTS1/VANGL2/SPRY1/DACT2/BMPER/SHH/FBN1/DCHS1/SERPINB7/NPNT/PCSK9/HAS2/NOG/PBX1/COL4A1/LRRK2/SULF2/DCHS2/POU3F3/AQP1/FOXD1/HOXB7";56
"BP";"GO:0034368";"protein-lipid complex remodeling";"16/1256";"37/18496";6,13414761800166e-10;2,5065070882173e-07;"9971/338/5360/116519/337/345/335/348/341/183/4547/5046/336/9619/4023/5320";"NR1H4/APOB/PLTP/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/AGT/MTTP/PCSK6/APOA2/ABCG1/LPL/PLA2G2A";16
"BP";"GO:0034369";"plasma lipoprotein particle remodeling";"16/1256";"37/18496";6,13414761800166e-10;2,5065070882173e-07;"9971/338/5360/116519/337/345/335/348/341/183/4547/5046/336/9619/4023/5320";"NR1H4/APOB/PLTP/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/AGT/MTTP/PCSK6/APOA2/ABCG1/LPL/PLA2G2A";16
"BP";"GO:0071827";"plasma lipoprotein particle organization";"19/1256";"54/18496";1,04315748231611e-09;3,95803753290226e-07;"9971/338/5360/116519/337/345/335/348/341/183/4547/5046/336/9619/19/8435/84879/4023/5320";"NR1H4/APOB/PLTP/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/AGT/MTTP/PCSK6/APOA2/ABCG1/ABCA1/SOAT2/MFSD2A/LPL/PLA2G2A";19
"BP";"GO:0034367";"protein-containing complex remodeling";"16/1256";"39/18496";1,57776509955152e-09;5,5873921392118e-07;"9971/338/5360/116519/337/345/335/348/341/183/4547/5046/336/9619/4023/5320";"NR1H4/APOB/PLTP/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/AGT/MTTP/PCSK6/APOA2/ABCG1/LPL/PLA2G2A";16
"BP";"GO:0030199";"collagen fibril organization";"21/1256";"69/18496";2,8977589256175e-09;9,29227994766875e-07;"7092/1301/50509/7042/1311/165/1277/1303/4016/7837/1289/4017/11117/4060/81792/9508/4921/1278/5345/1281/23127";"TLL1/COL11A1/COL5A3/TGFB2/COMP/AEBP1/COL1A1/COL12A1/LOXL1/PXDN/COL5A1/LOXL2/EMILIN1/LUM/ADAMTS12/ADAMTS3/DDR2/COL1A2/SERPINF2/COL3A1/COLGALT2";21
"BP";"GO:0071825";"protein-lipid complex organization";"19/1256";"57/18496";2,97380947120423e-09;9,29227994766875e-07;"9971/338/5360/116519/337/345/335/348/341/183/4547/5046/336/9619/19/8435/84879/4023/5320";"NR1H4/APOB/PLTP/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/AGT/MTTP/PCSK6/APOA2/ABCG1/ABCA1/SOAT2/MFSD2A/LPL/PLA2G2A";19
"BP";"GO:0007599";"hemostasis";"44/1256";"248/18496";3,77090783285398e-09;1,11283680045113e-06;"22875/954/2155/2191/2160/350/3172/51378/160851/1311/857/6532/7448/5777/84830/5624/462/4778/725/2159/348/2048/10451/5156/7099/11117/89780/10630/6469/558/5345/1281/5028/2266/2243/2244/2147/2621/5592/8529/5265/9060/2153/139189";"ENPP4/ENTPD2/F7/FAP/F11/APOH/HNF4A/ANGPT4/DGKH/COMP/CAV1/SLC6A4/VTN/PTPN6/ADTRP/PROC/SERPINC1/NFE2/C4BPB/F10/APOE/EPHB2/VAV3/PDGFRA/TLR4/EMILIN1/WNT3A/PDPN/SHH/AXL/SERPINF2/COL3A1/P2RY1/FGG/FGA/FGB/F2/GAS6/PRKG1/CYP4F2/SERPINA1/PAPSS2/F5/DGKK";44
"BP";"GO:0007596";"blood coagulation";"43/1256";"241/18496";4,74832338363667e-09;1,32620315882852e-06;"22875/954/2155/2191/2160/350/3172/51378/160851/1311/857/6532/7448/5777/84830/5624/462/725/2159/348/2048/10451/5156/7099/11117/89780/10630/6469/558/5345/1281/5028/2266/2243/2244/2147/2621/5592/8529/5265/9060/2153/139189";"ENPP4/ENTPD2/F7/FAP/F11/APOH/HNF4A/ANGPT4/DGKH/COMP/CAV1/SLC6A4/VTN/PTPN6/ADTRP/PROC/SERPINC1/C4BPB/F10/APOE/EPHB2/VAV3/PDGFRA/TLR4/EMILIN1/WNT3A/PDPN/SHH/AXL/SERPINF2/COL3A1/P2RY1/FGG/FGA/FGB/F2/GAS6/PRKG1/CYP4F2/SERPINA1/PAPSS2/F5/DGKK";43
"BP";"GO:1900046";"regulation of hemostasis";"21/1256";"71/18496";5,15585108364727e-09;1,32620315882852e-06;"22875/2155/2191/2160/350/1311/857/7448/84830/5624/462/348/2048/5156/11117/5345/2266/2243/2244/2147/5592";"ENPP4/F7/FAP/F11/APOH/COMP/CAV1/VTN/ADTRP/PROC/SERPINC1/APOE/EPHB2/PDGFRA/EMILIN1/SERPINF2/FGG/FGA/FGB/F2/PRKG1";21
"BP";"GO:0042060";"wound healing";"65/1256";"449/18496";5,24289652398322e-09;1,32620315882852e-06;"22875/960/954/2155/2065/2191/2160/350/7042/1832/3172/51378/160851/1311/857/6532/7448/54959/5777/84830/64094/7474/5624/462/4488/725/2159/7429/348/1289/4772/23208/2048/10451/4853/5156/301/7099/11117/89780/10630/4921/149461/6469/558/5345/2125/1281/5028/116844/2266/2243/2244/203859/5068/2147/2621/9241/5592/8529/5265/9060/2153/358/139189";"ENPP4/CD44/ENTPD2/F7/ERBB3/FAP/F11/APOH/TGFB2/DSP/HNF4A/ANGPT4/DGKH/COMP/CAV1/SLC6A4/VTN/ODAM/PTPN6/ADTRP/SMOC2/WNT5A/PROC/SERPINC1/MSX2/C4BPB/F10/VIL1/APOE/COL5A1/NFATC1/SYT11/EPHB2/VAV3/NOTCH2/PDGFRA/ANXA1/TLR4/EMILIN1/WNT3A/PDPN/DDR2/CLDN19/SHH/AXL/SERPINF2/EVPL/COL3A1/P2RY1/LRG1/FGG/FGA/FGB/ANO5/REG3A/F2/GAS6/NOG/PRKG1/CYP4F2/SERPINA1/PAPSS2/F5/AQP1/DGKK";65
"BP";"GO:0001822";"kidney development";"52/1256";"325/18496";6,19784826745017e-09;1,49649863621342e-06;"56603/3675/9244/11174/2736/7042/7380/4318/655/6422/2737/7474/2043/5629/4072/80114/9953/9104/5176/1644/4853/5156/183/51196/9245/9353/170690/2719/84623/341640/5800/9510/57216/10252/168002/168667/6469/2200/8642/8710/255743/255738/3037/9241/5087/120892/55959/54798/5455/358/2297/3217";"CYP26B1/ITGA3/CRLF1/ADAMTS6/GLI2/TGFB2/UPK3A/MMP9/BMP7/SFRP1/GLI3/WNT5A/EPHA4/PROX1/EPCAM/BICC1/HS3ST3B1/RGN/SERPINF1/DDC/NOTCH2/PDGFRA/AGT/PLCE1/GCNT3/SLIT2/ADAMTS16/GPC3/KIRREL3/FREM2/PTPRO/ADAMTS1/VANGL2/SPRY1/DACT2/BMPER/SHH/FBN1/DCHS1/SERPINB7/NPNT/PCSK9/HAS2/NOG/PBX1/LRRK2/SULF2/DCHS2/POU3F3/AQP1/FOXD1/HOXB7";52
"BP";"GO:0050817";"coagulation";"43/1256";"246/18496";8,98017132665491e-09;2,07402913422569e-06;"22875/954/2155/2191/2160/350/3172/51378/160851/1311/857/6532/7448/5777/84830/5624/462/725/2159/348/2048/10451/5156/7099/11117/89780/10630/6469/558/5345/1281/5028/2266/2243/2244/2147/2621/5592/8529/5265/9060/2153/139189";"ENPP4/ENTPD2/F7/FAP/F11/APOH/HNF4A/ANGPT4/DGKH/COMP/CAV1/SLC6A4/VTN/PTPN6/ADTRP/PROC/SERPINC1/C4BPB/F10/APOE/EPHB2/VAV3/PDGFRA/TLR4/EMILIN1/WNT3A/PDPN/SHH/AXL/SERPINF2/COL3A1/P2RY1/FGG/FGA/FGB/F2/GAS6/PRKG1/CYP4F2/SERPINA1/PAPSS2/F5/DGKK";43
"BP";"GO:0030193";"regulation of blood coagulation";"20/1256";"69/18496";1,74955590529751e-08;3,87235040372516e-06;"22875/2155/2191/2160/350/857/7448/84830/5624/462/348/2048/5156/11117/5345/2266/2243/2244/2147/5592";"ENPP4/F7/FAP/F11/APOH/CAV1/VTN/ADTRP/PROC/SERPINC1/APOE/EPHB2/PDGFRA/EMILIN1/SERPINF2/FGG/FGA/FGB/F2/PRKG1";20
"BP";"GO:0042632";"cholesterol homeostasis";"26/1256";"111/18496";1,88108193374184e-08;3,90751524719916e-06;"9971/29881/9734/338/3172/857/116519/337/345/335/348/84647/4547/64241/336/9619/19/116285/8435/255738/257194/4023/3638/1645/1066/340895";"NR1H4/NPC1L1/HDAC9/APOB/HNF4A/CAV1/APOA5/APOA4/APOC3/APOA1/APOE/PLA2G12B/MTTP/ABCG8/APOA2/ABCG1/ABCA1/ACSM1/SOAT2/PCSK9/NEGR1/LPL/INSIG1/AKR1C1/CES1/MALRD1";26
"BP";"GO:0001763";"morphogenesis of a branching structure";"38/1256";"208/18496";1,91256393876465e-08;3,90751524719916e-06;"6591/3371/2736/10512/655/1522/284217/80004/6422/2737/7474/5629/53335/4488/6909/9953/3169/183/51176/9353/170690/2719/10481/10252/6469/8642/255743/6474/367/9723/9241/5087/1282/120892/1305/441478/2297/3217";"SNAI2/TNC/GLI2/SEMA3C/BMP7/CTSZ/LAMA1/ESRP2/SFRP1/GLI3/WNT5A/PROX1/BCL11A/MSX2/TBX2/HS3ST3B1/FOXA1/AGT/LEF1/SLIT2/ADAMTS16/GPC3/HOXB13/SPRY1/SHH/DCHS1/NPNT/SHOX2/AR/SEMA3E/NOG/PBX1/COL4A1/LRRK2/COL13A1/NRARP/FOXD1/HOXB7";38
"BP";"GO:0055092";"sterol homeostasis";"26/1256";"112/18496";2,29355005500527e-08;4,51234736747704e-06;"9971/29881/9734/338/3172/857/116519/337/345/335/348/84647/4547/64241/336/9619/19/116285/8435/255738/257194/4023/3638/1645/1066/340895";"NR1H4/NPC1L1/HDAC9/APOB/HNF4A/CAV1/APOA5/APOA4/APOC3/APOA1/APOE/PLA2G12B/MTTP/ABCG8/APOA2/ABCG1/ABCA1/ACSM1/SOAT2/PCSK9/NEGR1/LPL/INSIG1/AKR1C1/CES1/MALRD1";26
"BP";"GO:0050878";"regulation of body fluid levels";"57/1256";"388/18496";2,7369883714272e-08;5,19245793893617e-06;"22875/1535/954/2155/2191/2160/350/3172/51378/160851/3783/1311/857/6532/7448/6337/5777/84830/5624/462/4778/725/2159/348/2048/10451/5156/7099/11117/144165/5800/2697/89780/7498/10630/134/6469/558/5345/1281/5028/3037/2266/2243/2244/257194/2147/2621/5592/8529/66002/65267/5265/9060/2153/358/139189";"ENPP4/CYBA/ENTPD2/F7/FAP/F11/APOH/HNF4A/ANGPT4/DGKH/KCNN4/COMP/CAV1/SLC6A4/VTN/SCNN1A/PTPN6/ADTRP/PROC/SERPINC1/NFE2/C4BPB/F10/APOE/EPHB2/VAV3/PDGFRA/TLR4/EMILIN1/PRICKLE1/PTPRO/GJA1/WNT3A/XDH/PDPN/ADORA1/SHH/AXL/SERPINF2/COL3A1/P2RY1/HAS2/FGG/FGA/FGB/NEGR1/F2/GAS6/PRKG1/CYP4F2/CYP4F12/WNK3/SERPINA1/PAPSS2/F5/AQP1/DGKK";57
"BP";"GO:0050919";"negative chemotaxis";"15/1256";"41/18496";3,27317920835278e-08;5,99556136371378e-06;"7869/9423/10371/10512/9037/7474/335/9353/223117/9723/8633/1946/23768/10718/1803";"SEMA3B/NTN1/SEMA3A/SEMA3C/SEMA5A/WNT5A/APOA1/SLIT2/SEMA3D/SEMA3E/UNC5C/EFNA5/FLRT2/NRG3/DPP4";15
