"NAME";"PROBE";"GENE SYMBOL";"GENE TITLE";"RANK IN GENE LIST";"RANK METRIC SCORE";"CORE ENRICHMENT"
"row_0";"ENSG00000081138";"CDH7";"cadherin 7";347;34,0628890991211;"No"
"row_1";"ENSG00000170558";"CDH2";"cadherin 2";708;19,8132362365723;"No"
"row_2";"ENSG00000168952";"STXBP6";"syntaxin binding protein 6";913;14,4766435623169;"No"
"row_3";"ENSG00000204389";"HSPA1A";"heat shock protein family A (Hsp70) member 1A";1062;12,1655864715576;"No"
"row_4";"ENSG00000166341";"DCHS1";"dachsous cadherin-related 1";1132;11,2047290802002;"No"
"row_5";"ENSG00000040731";"CDH10";"cadherin 10";1191;10,0643577575684;"No"
"row_6";"ENSG00000154162";"CDH12";"cadherin 12";1257;9,61353874206543;"No"
"row_7";"ENSG00000140937";"CDH11";"cadherin 11";1526;7,07470035552979;"No"
"row_8";"ENSG00000169862";"CTNND2";"catenin delta 2";1531;7,04491996765137;"No"
"row_9";"ENSG00000107736";"CDH23";"cadherin related 23";1727;5,74905824661255;"No"
"row_10";"ENSG00000151490";"PTPRO";"protein tyrosine phosphatase receptor type O";2027;4,05132675170898;"No"
"row_11";"ENSG00000179242";"CDH4";"cadherin 4";2175;4,04383230209351;"No"
"row_12";"ENSG00000150394";"CDH8";"cadherin 8";2593;2,40061068534851;"No"
"row_13";"ENSG00000128052";"KDR";"kinase insert domain receptor";2836;1,95095801353455;"No"
"row_14";"ENSG00000275714";"H3C1";"H3 clustered histone 1";3202;1,95095801353455;"No"
"row_15";"ENSG00000133107";"TRPC4";"transient receptor potential cation channel subfamily C member 4";3426;1,58784234523773;"No"
"row_16";"ENSG00000198242";"RPL23A";"ribosomal protein L23a";3593;1,32376801967621;"No"
"row_17";"ENSG00000180900";"SCRIB";"scribble planar cell polarity protein";3615;1,28986811637878;"No"
"row_18";"ENSG00000274750";"H3C6";"H3 clustered histone 6";3682;1,21172392368317;"No"
"row_19";"ENSG00000104529";"EEF1D";"eukaryotic translation elongation factor 1 delta";3738;1,12936687469482;"No"
"row_20";"ENSG00000113758";"DBN1";"drebrin 1";3859;1,01758527755737;"No"
"row_21";"ENSG00000124215";"CDH26";"cadherin 26";3984;0,876461327075958;"No"
"row_22";"ENSG00000197409";"H3C4";"H3 clustered histone 4";3994;0,876461327075958;"No"
"row_23";"ENSG00000278828";"H3C10";"H3 clustered histone 10";4128;0,772575318813324;"No"
"row_24";"ENSG00000099901";"RANBP1";"RAN binding protein 1";4152;0,753325402736664;"No"
"row_25";"ENSG00000067141";"NEO1";"neogenin 1";4416;0,619450151920319;"No"
"row_26";"ENSG00000174748";"RPL15";"ribosomal protein L15";4454;0,59872829914093;"No"
"row_27";"ENSG00000286522";"H3C2";"H3 clustered histone 2";4480;0,589856922626495;"No"
"row_28";"ENSG00000108953";"YWHAE";"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon";4548;0,551835775375366;"No"
"row_29";"ENSG00000103353";"UBFD1";"ubiquitin family domain containing 1";4599;0,526142418384552;"No"
"row_30";"ENSG00000173482";"PTPRM";"protein tyrosine phosphatase receptor type M";4653;0,499717146158218;"No"
"row_31";"ENSG00000197728";"RPS26";"ribosomal protein S26";4733;0,46235117316246;"No"
"row_32";"ENSG00000140988";"RPS2";"ribosomal protein S2";4752;0,458557784557343;"No"
"row_33";"ENSG00000120265";"PCMT1";"protein-L-isoaspartate (D-aspartate) O-methyltransferase";4876;0,416798412799835;"No"
"row_34";"ENSG00000162244";"RPL29";"ribosomal protein L29";4978;0,37923538684845;"No"
"row_35";"ENSG00000183230";"CTNNA3";"catenin alpha 3";4981;0,378474831581116;"No"
"row_36";"ENSG00000241973";"PI4KA";"phosphatidylinositol 4-kinase alpha";5116;0,34115281701088;"No"
"row_37";"ENSG00000204628";"RACK1";"receptor for activated C kinase 1";5167;0,323168456554413;"No"
"row_38";"ENSG00000109475";"RPL34";"ribosomal protein L34";5184;0,319690644741058;"No"
"row_39";"ENSG00000140553";"UNC45A";"unc-45 myosin chaperone A";5207;0,314677000045776;"No"
"row_40";"ENSG00000176749";"CDK5R1";"cyclin dependent kinase 5 regulatory subunit 1";5261;0,299340933561325;"No"
"row_41";"ENSG00000138363";"ATIC";"5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase";5505;0,246890634298325;"No"
"row_42";"ENSG00000179889";"PDXDC1";"pyridoxal dependent decarboxylase domain containing 1";5651;0,228550434112549;"No"
"row_43";"ENSG00000089009";"RPL6";"ribosomal protein L6";5671;0,224137619137764;"No"
"row_44";"ENSG00000132254";"ARFIP2";"ARF interacting protein 2";5756;0,207914277911186;"No"
"row_45";"ENSG00000128536";"CDHR3";"cadherin related family member 3";5773;0,204220861196518;"No"
"row_46";"ENSG00000099889";"ARVCF";"ARVCF delta catenin family member";6071;0,153943985700607;"No"
"row_47";"ENSG00000188846";"RPL14";"ribosomal protein L14";6139;0,142330855131149;"No"
"row_48";"ENSG00000139880";"CDH24";"cadherin 24";6190;0,134832054376602;"No"
"row_49";"ENSG00000141551";"CSNK1D";"casein kinase 1 delta";6216;0,130912780761719;"No"
"row_50";"ENSG00000065054";"NHERF2";"NHERF family PDZ scaffold protein 2";6307;0,119827628135681;"No"
"row_51";"ENSG00000135124";"P2RX4";"purinergic receptor P2X 4";6313;0,119435653090477;"No"
"row_52";"ENSG00000099942";"CRKL";"CRK like proto-oncogene, adaptor protein";6553;0,107402242720127;"No"
"row_53";"ENSG00000132024";"CC2D1A";"coiled-coil and C2 domain containing 1A";6640;0,0981291905045509;"No"
"row_54";"ENSG00000157827";"FMNL2";"formin like 2";6688;0,0938541665673256;"No"
"row_55";"ENSG00000142507";"PSMB6";"proteasome 20S subunit beta 6";6697;0,0928736999630928;"No"
"row_56";"ENSG00000115170";"ACVR1";"activin A receptor type 1";6708;0,0916039645671844;"No"
"row_57";"ENSG00000172270";"BSG";"basigin (Ok blood group)";6716;0,090972937643528;"No"
"row_58";"ENSG00000247596";"TWF2";"twinfilin actin binding protein 2";6741;0,0891608595848083;"No"
"row_59";"ENSG00000185236";"RAB11B";"RAB11B, member RAS oncogene family";6800;0,0848778486251831;"No"
"row_60";"ENSG00000132341";"RAN";"RAN, member RAS oncogene family";6831;0,082739494740963;"No"
"row_61";"ENSG00000169710";"FASN";"fatty acid synthase";6899;0,0778938084840775;"No"
"row_62";"ENSG00000197153";"H3C12";"H3 clustered histone 12";7037;0,068106971681118;"No"
"row_63";"ENSG00000127527";"EPS15L1";"epidermal growth factor receptor pathway substrate 15 like 1";7299;0,0517813079059124;"No"
"row_64";"ENSG00000171490";"RSL1D1";"ribosomal L1 domain containing 1";7317;0,0506000109016895;"No"
"row_65";"ENSG00000082805";"ERC1";"ELKS/RAB6-interacting/CAST family member 1";7732;0,0288836564868689;"No"
"row_66";"ENSG00000011009";"LYPLA2";"lysophospholipase 2";7744;0,0285596754401922;"No"
"row_67";"ENSG00000089154";"GCN1";"GCN1 activator of EIF2AK4";7765;0,0277204271405935;"No"
"row_68";"ENSG00000168036";"CTNNB1";"catenin beta 1";7855;0,0240179039537907;"No"
"row_69";"ENSG00000142864";"SERBP1";"SERPINE1 mRNA binding protein 1";7880;0,0232998039573431;"No"
"row_70";"ENSG00000116288";"PARK7";"Parkinsonism associated deglycase";7977;0,0203803014010191;"No"
"row_71";"ENSG00000254772";"EEF1G";"eukaryotic translation elongation factor 1 gamma";8121;0,0159470159560442;"No"
"row_72";"ENSG00000100139";"MICALL1";"MICAL like 1";8126;0,0157994888722897;"No"
"row_73";"ENSG00000182149";"IST1";"IST1 factor associated with ESCRT-III";8144;0,0150669133290648;"No"
"row_74";"ENSG00000090273";"NUDC";"nuclear distribution C, dynein complex regulator";8191;0,0136452885344625;"No"
"row_75";"ENSG00000168385";"SEPTIN2";"septin 2";8325;0,00962917134165764;"No"
"row_76";"ENSG00000020922";"MRE11";"MRE11 homolog, double strand break repair nuclease";8364;0,0085128815844655;"No"
"row_77";"ENSG00000175216";"CKAP5";"cytoskeleton associated protein 5";8511;0,0055089402012527;"No"
"row_78";"ENSG00000168488";"ATXN2L";"ataxin 2 like";8512;0,0054691880941391;"No"
