"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"RETINOL_METABOLISM (hsa00830)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_RETINOL_METABOLISM.html";"Retinol metabolism";64;0,8873185;1,3888788;0,009630819;1;0,631;1567;"tags=9%, list=4%, signal=10%"
"PARKINSONS_DISEASE (hsa05012)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PARKINSONS_DISEASE.html";"Parkinson's disease";126;0,79802173;1,3542684;0,040697675;1;0,935;3502;"tags=22%, list=10%, signal=25%"
"DRUG_METABOLISM_CYTOCHROME_P450 (hsa00982)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_DRUG_METABOLISM_CYTOCHROME_P450.html";"Drug metabolism - cytochrome P450";71;0,8556454;1,3483425;0,046728972;1;0,966;1500;"tags=10%, list=4%, signal=10%"
"METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450 (hsa00980)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450.html";"Metabolism of xenobiotics by cytochrome P450";69;0,8686785;1,3408006;0,036392406;1;0,981;1500;"tags=13%, list=4%, signal=14%"
"REGULATION_OF_AUTOPHAGY (hsa04140)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_REGULATION_OF_AUTOPHAGY.html";"Regulation of autophagy";35;0,9256193;1,3340168;0,01980198;0,9857753;0,994;77;"tags=3%, list=0%, signal=3%"
"NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION (hsa04080)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION.html";"Neuroactive ligand-receptor interaction";272;0,7343871;1,3296853;0,024965325;0,91396296;0,997;2440;"tags=21%, list=7%, signal=23%"
"MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY (N00444)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: TNF -> TNFRSF1A -> (RIPK1+TRADD+TRAF2/5) -> (TAK1+TAB1/2) -> MKK3/6 -> MAPK14 -> MSK1/2 -> CREB";24;0,94519854;1,2945428;0,02866779;1;1;656;"tags=13%, list=2%, signal=13%"
"ABC_TRANSPORTERS (hsa02010)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ABC_TRANSPORTERS.html";"ABC transporters";44;0,8624934;1,2927471;0,06962025;1;1;2242;"tags=25%, list=6%, signal=27%"
"MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY (N01308)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: RNA -> MDA5 -> MAVS -> TRAF3 -> (TANK+NAP1+SINTBAD) -> (TBK1+IKBKE) -> (IRF7,IRF3) => (IFNA,IFNB1)";24;0,9165762;1,2756369;0,08348135;1;1;1134;"tags=8%, list=3%, signal=9%"
"MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY (N00469)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: RNA -> RIGI -> MAVS -> TRAF3 -> (TANK+NAP1+SINTBAD) -> (TBK1+IKBKE) -> (IRF7,IRF3) => (IFNA,IFNB1)";24;0,927108;1,2754902;0,051878355;1;1;1134;"tags=8%, list=3%, signal=9%"
"MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY (N00967)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY.html";"Pathway Definition from KEGG: Ca2+(extracellular) -- VGCC -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS == APAF1 -> CASP9 -> (CASP3,CASP7)";23;0,90634817;1,2666466;0,100869566;1;1;1692;"tags=22%, list=5%, signal=23%"
"TGF_BETA_SIGNALING_PATHWAY (hsa04350)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_TGF_BETA_SIGNALING_PATHWAY.html";"TGF-beta signaling pathway";85;0,7811357;1,2605702;0,11653543;1;1;3112;"tags=25%, list=9%, signal=27%"
"AMYOTROPHIC_LATERAL_SCLEROSIS_ALS (hsa05014)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS.html";"Amyotrophic lateral sclerosis (ALS)";53;0,8277166;1,2582892;0,11782946;1;1;309;"tags=8%, list=1%, signal=8%"
"MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY (N00322)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: (PRKAR1A*+PRKACA) -> (NR5A1,NR4A1,SP1,PBX1,CREB) => (STAR,CYP11B1) -> Cortisol";18;0,9353547;1,2515973;0,1;1;1;656;"tags=11%, list=2%, signal=11%"
"MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY (N01365)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: TCDD -> (AHR+ARNT) => (CYP1A1,CYP1B1,GST)";22;0,90660954;1,2513276;0,12829526;1;1;1500;"tags=23%, list=4%, signal=24%"
"MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS (N01691)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS.html";"Pathway Definition from KEGG: CxI == CxII == CxIII == CxIV == ATPase -> UCP1";62;0,8183467;1,2501504;0,115214184;1;1;4856;"tags=44%, list=13%, signal=50%"
