"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0048562";"embryonic organ morphogenesis";"38/542";"302/18496";3,498457309881e-14;1,51658124383341e-10;"51384/60529/9423/2263/5915/8516/53904/655/2254/9096/1746/25806/9132/4237/3218/3213/3235/3236/3237/2626/2295/5950/1280/4323/57216/115908/348093/3212/2290/6664/7054/8092/3225/1482/220/84189/3221/3217";"WNT16/ALX4/NTN1/FGFR2/RARB/ITGA8/MYO3A/BMP7/FGF9/TBX18/DLX2/VAX2/KCNQ4/MFAP2/HOXB8/HOXB3/HOXD9/HOXD10/HOXD11/GATA4/FOXF2/RBP4/COL2A1/MMP14/VANGL2/CTHRC1/RBPMS2/HOXB2/FOXG1/SOX11/TH/ALX1/HOXC9/NKX2-5/ALDH1A3/SLITRK6/HOXC4/HOXB7";38
"BP";"GO:0048568";"embryonic organ development";"46/542";"457/18496";2,81253259634684e-13;6,09616440258178e-10;"51384/60529/9423/2263/5915/8516/53904/655/2254/6299/9096/1746/25806/9132/4237/3218/3213/3791/3235/3236/3237/10763/2626/2295/5950/1280/4323/3815/57216/115908/1045/348093/3576/3880/3212/2290/6664/7054/8092/3225/1482/220/84189/3221/374900/3217";"WNT16/ALX4/NTN1/FGFR2/RARB/ITGA8/MYO3A/BMP7/FGF9/SALL1/TBX18/DLX2/VAX2/KCNQ4/MFAP2/HOXB8/HOXB3/KDR/HOXD9/HOXD10/HOXD11/NES/GATA4/FOXF2/RBP4/COL2A1/MMP14/KIT/VANGL2/CTHRC1/CDX2/RBPMS2/CXCL8/KRT19/HOXB2/FOXG1/SOX11/TH/ALX1/HOXC9/NKX2-5/ALDH1A3/SLITRK6/HOXC4/ZNF568/HOXB7";46
"BP";"GO:0090596";"sensory organ morphogenesis";"30/542";"286/18496";1,63827544653423e-09;2,2054460235015e-06;"51384/9423/2263/54549/5915/8516/53904/655/2254/9096/25806/9132/4237/3791/2295/5950/1280/85407/221935/56999/115908/120114/6774/2290/6664/7054/220/84189/148398/1290";"WNT16/NTN1/FGFR2/SDK2/RARB/ITGA8/MYO3A/BMP7/FGF9/TBX18/VAX2/KCNQ4/MFAP2/KDR/FOXF2/RBP4/COL2A1/NKD1/SDK1/ADAMTS9/CTHRC1/FAT3/STAT3/FOXG1/SOX11/TH/ALDH1A3/SLITRK6/SAMD11/COL5A2";30
"BP";"GO:0048704";"embryonic skeletal system morphogenesis";"17/542";"96/18496";2,47036656597274e-09;2,2054460235015e-06;"60529/2263/655/1746/3218/3213/3235/3236/3237/1280/4323/3212/6664/8092/3225/3221/3217";"ALX4/FGFR2/BMP7/DLX2/HOXB8/HOXB3/HOXD9/HOXD10/HOXD11/COL2A1/MMP14/HOXB2/SOX11/ALX1/HOXC9/HOXC4/HOXB7";17
"BP";"GO:0048706";"embryonic skeletal system development";"20/542";"135/18496";2,54376703979412e-09;2,2054460235015e-06;"60529/2263/655/2254/1748/1746/3218/3213/3235/3236/3237/5950/1280/4323/3212/6664/8092/3225/3221/3217";"ALX4/FGFR2/BMP7/FGF9/DLX4/DLX2/HOXB8/HOXB3/HOXD9/HOXD10/HOXD11/RBP4/COL2A1/MMP14/HOXB2/SOX11/ALX1/HOXC9/HOXC4/HOXB7";20
"BP";"GO:0007389";"pattern specification process";"37/542";"474/18496";6,72330652009103e-08;4,85758896076577e-05;"1767/60529/2263/655/4223/22943/2648/9096/1746/25806/3218/3213/3235/3236/3237/10468/2626/4010/85407/23500/2719/7476/57216/26508/1045/27023/3212/2290/79191/2066/3225/1482/10718/5649/3221/9289/3217";"DNAH5/ALX4/FGFR2/BMP7/MEOX2/DKK1/KAT2A/TBX18/DLX2/VAX2/HOXB8/HOXB3/HOXD9/HOXD10/HOXD11/FST/GATA4/LMX1B/NKD1/DAAM2/GPC3/WNT7A/VANGL2/HEYL/CDX2/FOXB1/HOXB2/FOXG1/IRX3/ERBB4/HOXC9/NKX2-5/NRG3/RELN/HOXC4/ADGRG1/HOXB7";37
"BP";"GO:0050878";"regulation of body fluid levels";"32/542";"388/18496";1,53443306141611e-07;9,50252474462694e-05;"1535/1608/231/3783/7980/5054/10551/4939/84830/4883/7103/1036/55107/7099/7057/22915/10630/6850/6340/558/6338/8862/27023/257194/6777/5029/2066/152/64714/375033/65267/5265";"CYBA/DGKG/AKR1B1/KCNN4/TFPI2/SERPINE1/AGR2/OAS2/ADTRP/NPR3/TSPAN8/CDO1/ANO1/TLR4/THBS1/MMRN1/PDPN/SYK/SCNN1G/AXL/SCNN1B/APLN/FOXB1/NEGR1/STAT5B/P2RY2/ERBB4/ADRA2C/PDIA2/PEAR1/WNK3/SERPINA1";32
"BP";"GO:0048608";"reproductive structure development";"28/542";"314/18496";1,88907956964967e-07;0,000102364499180391;"3371/1495/2263/655/2254/6299/3624/3791/10468/2626/2295/5950/151449/7476/4323/3815/10481/3625/4880/558/367/190/3400/6777/4808/9289/5268/1396";"TNC/CTNNA1/FGFR2/BMP7/FGF9/SALL1/INHBA/KDR/FST/GATA4/FOXF2/RBP4/GDF7/WNT7A/MMP14/KIT/HOXB13/INHBB/NPPC/AXL/AR/NR0B1/ID4/STAT5B/NHLH2/ADGRG1/SERPINB5/CRIP1";28
"BP";"GO:0061458";"reproductive system development";"28/542";"318/18496";2,4532270409272e-07;0,000118163769137993;"3371/1495/2263/655/2254/6299/3624/3791/10468/2626/2295/5950/151449/7476/4323/3815/10481/3625/4880/558/367/190/3400/6777/4808/9289/5268/1396";"TNC/CTNNA1/FGFR2/BMP7/FGF9/SALL1/INHBA/KDR/FST/GATA4/FOXF2/RBP4/GDF7/WNT7A/MMP14/KIT/HOXB13/INHBB/NPPC/AXL/AR/NR0B1/ID4/STAT5B/NHLH2/ADGRG1/SERPINB5/CRIP1";28
"BP";"GO:0048705";"skeletal system morphogenesis";"23/542";"232/18496";3,69410824121375e-07;0,000160139592256616;"60529/2263/2261/5915/655/1746/3218/3213/3235/3236/3237/6660/1280/7476/4323/4880/3212/6664/8092/3225/1305/3221/3217";"ALX4/FGFR2/FGFR3/RARB/BMP7/DLX2/HOXB8/HOXB3/HOXD9/HOXD10/HOXD11/SOX5/COL2A1/WNT7A/MMP14/NPPC/HOXB2/SOX11/ALX1/HOXC9/COL13A1/HOXC4/HOXB7";23
