"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0048706";"embryonic skeletal system development";"20/283";"135/18496";1,97349955300844e-14;2,76405426417563e-11;"3207/60529/2254/3198/3200/2737/1748/1746/23314/3218/3213/860/6495/7020/1280/1745/116039/3219/3212/3217";"HOXA11/ALX4/FGF9/HOXA1/HOXA3/GLI3/DLX4/DLX2/SATB2/HOXB8/HOXB3/RUNX2/SIX1/TFAP2A/COL2A1/DLX1/OSR2/HOXB9/HOXB2/HOXB7";20
"BP";"GO:0048562";"embryonic organ morphogenesis";"28/283";"302/18496";2,35133759318473e-14;2,76405426417563e-11;"3207/60529/9423/8516/53904/2254/3198/3200/2737/1746/23314/3218/3213/860/6495/7020/2295/2201/1280/121227/4487/10370/116039/3219/3212/2290/1482/3217";"HOXA11/ALX4/NTN1/ITGA8/MYO3A/FGF9/HOXA1/HOXA3/GLI3/DLX2/SATB2/HOXB8/HOXB3/RUNX2/SIX1/TFAP2A/FOXF2/FBN2/COL2A1/LRIG3/MSX1/CITED2/OSR2/HOXB9/HOXB2/FOXG1/NKX2-5/HOXB7";28
"BP";"GO:0048568";"embryonic organ development";"34/283";"457/18496";2,35907903059086e-14;2,76405426417563e-11;"3207/60529/9423/8516/53904/2254/6299/3198/3200/2737/1746/23314/3218/3213/860/6495/8854/23493/7020/2295/2201/1280/121227/4487/5308/10370/2020/116039/3219/3212/2290/1482/7026/3217";"HOXA11/ALX4/NTN1/ITGA8/MYO3A/FGF9/SALL1/HOXA1/HOXA3/GLI3/DLX2/SATB2/HOXB8/HOXB3/RUNX2/SIX1/ALDH1A2/HEY2/TFAP2A/FOXF2/FBN2/COL2A1/LRIG3/MSX1/PITX2/CITED2/EN2/OSR2/HOXB9/HOXB2/FOXG1/NKX2-5/NR2F2/HOXB7";34
"BP";"GO:0007389";"pattern specification process";"34/283";"474/18496";6,80891420502918e-14;5,9833333576694e-11;"3207/60529/4036/3200/4223/2737/1746/23314/3218/3213/3229/6495/8854/3169/23493/1745/6493/4487/26508/5308/10370/221833/116039/352909/55130/2018/3219/27023/3212/2290/1482/7490/7026/3217";"HOXA11/ALX4/LRP2/HOXA3/MEOX2/GLI3/DLX2/SATB2/HOXB8/HOXB3/HOXC13/SIX1/ALDH1A2/FOXA1/HEY2/DLX1/SIM2/MSX1/HEYL/PITX2/CITED2/SP8/OSR2/DNAAF3/ARMC4/EMX2/HOXB9/FOXB1/HOXB2/FOXG1/NKX2-5/WT1/NR2F2/HOXB7";34
"BP";"GO:0048704";"embryonic skeletal system morphogenesis";"17/283";"96/18496";9,00032685664942e-14;6,32722978022454e-11;"3207/60529/3198/3200/2737/1746/23314/3218/3213/860/6495/7020/1280/116039/3219/3212/3217";"HOXA11/ALX4/HOXA1/HOXA3/GLI3/DLX2/SATB2/HOXB8/HOXB3/RUNX2/SIX1/TFAP2A/COL2A1/OSR2/HOXB9/HOXB2/HOXB7";17
"BP";"GO:0048705";"skeletal system morphogenesis";"24/283";"232/18496";1,6590285300384e-13;9,71914213847497e-11;"3207/8538/60529/3198/3200/2737/2690/1746/23314/3218/3213/860/6495/7020/2201/1280/654/4487/10370/116039/7480/3219/3212/3217";"HOXA11/BARX2/ALX4/HOXA1/HOXA3/GLI3/GHR/DLX2/SATB2/HOXB8/HOXB3/RUNX2/SIX1/TFAP2A/FBN2/COL2A1/BMP6/MSX1/CITED2/OSR2/WNT10B/HOXB9/HOXB2/HOXB7";24
"BP";"GO:0003002";"regionalization";"31/283";"429/18496";7,71043077708239e-13;3,87173774020637e-10;"3207/60529/4036/3200/4223/2737/1746/3218/3213/3229/6495/8854/3169/23493/1745/4487/26508/5308/10370/221833/352909/55130/2018/3219/27023/3212/2290/1482/7490/7026/3217";"HOXA11/ALX4/LRP2/HOXA3/MEOX2/GLI3/DLX2/HOXB8/HOXB3/HOXC13/SIX1/ALDH1A2/FOXA1/HEY2/DLX1/MSX1/HEYL/PITX2/CITED2/SP8/DNAAF3/ARMC4/EMX2/HOXB9/FOXB1/HOXB2/FOXG1/NKX2-5/WT1/NR2F2/HOXB7";31
"BP";"GO:0048732";"gland development";"31/283";"451/18496";2,85335875015706e-12;1,25369450085026e-09;"3207/9423/5307/7049/80004/6299/51599/857/4233/3200/3209/2737/64065/3213/6495/8854/3169/6658/2627/4478/10481/4487/5308/10370/190/3219/27023/5324/1482/80139/7490";"HOXA11/NTN1/PITX1/TGFBR3/ESRP2/SALL1/LSR/CAV1/MET/HOXA3/HOXA13/GLI3/PERP/HOXB3/SIX1/ALDH1A2/FOXA1/SOX3/GATA6/MSN/HOXB13/MSX1/PITX2/CITED2/NR0B1/HOXB9/FOXB1/PLAG1/NKX2-5/ZNF703/WT1";31
"BP";"GO:0035270";"endocrine system development";"17/283";"139/18496";4,38743947790487e-11;1,71353886275951e-08;"5307/6299/3200/3213/6495/8854/3110/6658/2627/654/4825/5308/10370/190/1482/7490/222546";"PITX1/SALL1/HOXA3/HOXB3/SIX1/ALDH1A2/MNX1/SOX3/GATA6/BMP6/NKX6-1/PITX2/CITED2/NR0B1/NKX2-5/WT1/RFX6";17
"BP";"GO:0060537";"muscle tissue development";"29/283";"446/18496";5,7423925541084e-11;2,0184509827691e-08;"9172/8538/1829/8531/2139/22933/5307/7049/8516/4036/1832/2254/79784/858/857/4223/6495/8854/23493/2627/861/4487/26508/10370/7480/205428/1482/7490/7026";"MYOM2/BARX2/DSG2/YBX3/EYA2/SIRT2/PITX1/TGFBR3/ITGA8/LRP2/DSP/FGF9/MYH14/CAV2/CAV1/MEOX2/SIX1/ALDH1A2/HEY2/GATA6/RUNX1/MSX1/HEYL/CITED2/WNT10B/C3orf58/NKX2-5/WT1/NR2F2";29
