"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"IMMUNOGLOBULIN_COMPLEX (GO:0019814)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_IMMUNOGLOBULIN_COMPLEX.html";"A protein complex that in its canonical form is composed of two identical immunoglobulin heavy chains and two identical immunoglobulin light chains, held together by disulfide bonds and sometimes complexed with additional proteins. An immunoglobulin complex may be embedded in the plasma membrane or present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph. [GOC:add, GOC:jl, ISBN:0781765196]";157;0,961862;1,72538;0;0;0;1067;"tags=2%, list=3%, signal=2%"
"SYNAPTIC_TRANSMISSION_GLUTAMATERGIC (GO:0035249)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC.html";"The vesicular release of glutamate from a presynapse, across a chemical synapse, the subsequent activation of glutamate receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse. [GOC:dos]";108;0,86925447;1,5152681;0;0,36712953;0,599;2024;"tags=28%, list=6%, signal=29%"
"POSTSYNAPTIC_SPECIALIZATION (GO:0099572)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_POSTSYNAPTIC_SPECIALIZATION.html";"A network of proteins within and adjacent to the postsynaptic membrane. Its major components include neurotransmitter receptors and the proteins that spatially and functionally organize them such as anchoring and scaffolding molecules, signaling enzymes and cytoskeletal components. [PMID:22046028]";386;0,76525676;1,5100679;0;0,3021119;0,676;2770;"tags=27%, list=8%, signal=29%"
"REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC (GO:0051966)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC.html";"Any process that modulates the frequency, rate or extent of glutamatergic synaptic transmission, the process of communication from a neuron to another neuron across a synapse using the neurotransmitter glutamate. [GOC:ai]";74;0,89328116;1,4950006;0,0016666667;0,38664377;0,856;1998;"tags=30%, list=5%, signal=31%"
"EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY (GO:0005230)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY.html";"Enables the transmembrane transfer of an ion by a channel that opens when a specific extracellular ligand has been bound by the channel complex or one of its constituent parts. [GOC:mtg_transport, ISBN:0815340729]";74;0,8885907;1,49271;0;0,33644253;0,882;2321;"tags=34%, list=6%, signal=36%"
"NEURON_TO_NEURON_SYNAPSE (GO:0098984)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_NEURON_TO_NEURON_SYNAPSE.html";"A synapse in which pre and post-synaptic cells are neurons. [GOC:dos]";401;0,7497601;1,4896187;0;0,312029;0,904;2770;"tags=26%, list=8%, signal=28%"
"SYNAPTIC_MEMBRANE (GO:0097060)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_SYNAPTIC_MEMBRANE.html";"A specialized area of membrane on either the presynaptic or the postsynaptic side of a synapse, the junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell. [GOC:BHF, PMID:20410104]";448;0,73384106;1,4726985;0;0,47267935;0,988;2428;"tags=27%, list=7%, signal=28%"
"DISTAL_AXON (GO:0150034)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_DISTAL_AXON.html";"That part of an axon close to and including the growth cone or the axon terminus. [GOC:aruk, GOC:bc, PMID:17202468]";280;0,75917006;1,4465055;0,0013568521;0,9125612;0,999;1778;"tags=19%, list=5%, signal=20%"
"SPLICEOSOMAL_COMPLEX_ASSEMBLY (GO:0000245)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY.html";"The aggregation, arrangement and bonding together of a spliceosomal complex, a ribonucleoprotein apparatus that catalyzes nuclear mRNA splicing via transesterification reactions. [PMID:9476892]";93;0,8462269;1,4457239;0,0062695923;0,8276339;0,999;1470;"tags=5%, list=4%, signal=6%"
"CYTOSOLIC_TRANSPORT (GO:0016482)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CYTOSOLIC_TRANSPORT.html";"The directed movement of substances or organelles within the cytosol. [GOC:ai]";146;0,790699;1,4429075;0,009146341;0,80622995;1;384;"tags=3%, list=1%, signal=3%"
