"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0006066";"alcohol metabolic process";"88/2389";"367/18496";3,94236787372019e-09;2,36068988278365e-05;"5444/221/8228/51360/9563/2235/3422/224/6720/949/338/231/80271/6820/8542/3705/4923/427/51477/20/2584/8821/217/10162/3157/55825/6697/5321/2053/157506/2770/341/53630/1545/3417/5593/27163/1543/3613/8612/10682/26007/7108/1646/284161/23461/84532/10901/9619/2539/5745/2232/4041/8613/9249/216/90809/3990/5092/4597/123099/207063/255738/195814/5031/64137/9420/1717/22845/3291/340485/25987/220/27124/120227/1645/8644/55190/6817/8912/5336/57016/1109/1066/441282/1050/126/79178";"PON1/ALDH3B1/PNPLA4/MBTPS2/H6PD/FECH/IDI1/ALDH3A2/SREBF1/SCARB1/APOB/AKR1B1/ITPKC/SULT2B1/APOL1/ITPK1/NTSR1/ASAH1/ISYNA1/ABCA2/GALK1/INPP4B/ALDH2/LPCAT3/HMGCS1/PECR/SPR/PLA2G4A/EPHX2/RDH10/GNAI1/APOC1/BCO1/CYP1B1/IDH1/PRKG2/NAAA/CYP1A1/IMPA2/PLPP2/EBP/TKFC/TM7SF2/AKR1C2/GDPD1/ABCA5/ACSS1/DHRS4/ABCG1/G6PD/PTH1R/FDXR/LRP5/PLPP3/DHRS3/ALDH1A1/PIP4P1/LIPC/PCBD1/MVD/DEGS2/DHRSX/PCSK9/SDR16C5/P2RY6/ABCG4/CYP7B1/DHCR7/DOLK/HSD11B2/ACER2/TSKU/ALDH1A3/INPP5J/CYP2R1/AKR1C1/AKR1C3/NUDT11/SULT1A1/CACNA1H/PLCG2/AKR1B10/AKR1C4/CES1/AKR1B15/CEBPA/ADH1C/THTPA";88
"BP";"GO:0006887";"exocytosis";"85/2389";"357/18496";1,02875641607277e-08;3,08009670972187e-05;"9912/8938/9066/57586/286/5874/10079/6857/3993/4905/6813/5663/22895/201294/112755/9145/140730/9751/6855/94121/6810/51760/64130/9545/2901/9144/8673/644150/9367/10257/5582/30817/9143/23025/27243/6616/79363/148281/301/54843/6386/10966/127833/26154/85409/10814/57393/8573/4851/8448/80223/6854/261729/90139/3689/219931/2150/25837/203190/3684/143425/2243/2244/326624/91683/9001/9024/8541/11336/9501/2242/3786/7127/27445/8372/7784/120892/57799/6281/192683/91828/3822/84258/80725/90332";"ARHGAP44/BAIAP3/SYT7/SYT13/ANK1/RAB27B/ATP9A/SYT1/LLGL2/NSF/STXBP2/PSEN1/RPH3A/UNC13D/STX1B/SYNGR1/RIMS4/SNPH/SYP/SYTL4/STX4/SYT17/LIN7B/RAB3D/GRIK5/SYNGR2/VAMP8/WIPF3/RAB9A/ABCC4/PRKCG/ADGRE2/SYNGR3/UNC13A/CHMP2A/SNAP25/CPLANE2/SYT6/ANXA1/SYTL2/SDCBP/RAB40B/SYT2/ABCA12/NKD2/CPLX2/CLTRN/CASK/NOTCH1/DOC2A/RAB11FIP1/SYN2/STEAP2/TSPAN18/ITGB2/TPCN2/F2RL1/RAB26/LGI3/ITGAM/SYT9/FGA/FGB/RAB37/SYT12/HAP1/BRSK2/PPFIA3/EXOC3/RPH3AL/FES/KCNQ3/TNFAIP2/PCLO/HYAL3/ZP3/LRRK2/RAB40C/S100A10/SCAMP5/EXOC3L4/KLRC2/SYT3/SRCIN1/EXOC3L2";85
"BP";"GO:0009410";"response to xenobiotic stimulus";"100/2389";"452/18496";3,08611684719904e-08;6,15988922700928e-05;"2729/952/1800/1244/999/3757/57491/2235/79641/4129/6095/6720/5743/32/57103/1906/2950/54498/368/1592/3172/80777/4363/8989/5446/196/20/2625/9400/218/40/8714/5608/9049/217/28234/3485/1429/1788/2185/57468/1026/10257/5447/314/10451/10599/2626/670/4316/1545/1543/7157/7409/3339/2052/123/7508/2695/22941/79762/284996/7048/134147/107/26050/5979/4837/29785/21/10555/4862/7364/9/23491/5797/3291/2902/4524/340485/7050/5021/1728/80781/3786/5142/1812/122622/5727/120227/66002/1645/3767/64170/6817/100/6714/1572/55315/10919";"GCLC/CD38/DPEP1/ABCC2/CDH1/KCNH2/AHRR/FECH/ROGDI/MAOB/RORA/SREBF1/PTGS2/ACACB/TIGAR/EDN1/GSTP1/SMOX/ABCC6/CYP26A1/HNF4A/CYB5B/ABCC1/TRPA1/PON3/AHR/ABCA2/GATA3/RECQL5/ALDH3A1/ASIC2/ABCC3/MAP2K6/AIP/ALDH2/SLCO1B3/IGFBP2/CRYZ/DNMT3A/PTK2B/SLC12A5/CDKN1A/ABCC4/POR/AOC2/VAV3/SLCO1B1/GATA4/BPHL/MMP7/CYP1B1/CYP1A1/TP53/VAV1/HSPG2/EPHX1/PLIN2/XPC/GIP/SHANK2/C1orf115/RNF149/TGFBR2/CMBL/ADCY1/SLITRK5/RET/NNMT/CYP2S1/ABCA3/AGPAT2/NPAS2/UGT2B7/NAT1/CES3/PTPRM/HSD11B2/GRIN1/MTHFR/ACER2/TGIF1/OXTR/NQO1/COL18A1/KCNQ3/PDE4B/DRD1/ADSSL1/PTCH1/CYP2R1/CYP4F12/AKR1C1/KCNJ11/CARD9/SULT1A1/ADA/SRC/CYP2F1/SLC29A3/EHMT2";100
"BP";"GO:0017157";"regulation of exocytosis";"51/2389";"183/18496";5,09010765861436e-08;7,6198911649457e-05;"8938/9066/57586/5874/10079/6857/4905/6813/22895/201294/140730/94121/6810/51760/9545/8673/9367/5582/30817/27243/79363/148281/301/6386/127833/10814/8573/4851/8448/3689/219931/2150/25837/203190/3684/143425/2243/2244/326624/91683/9001/9501/2242/27445/8372/7784/120892/6281/192683/3822/84258";"BAIAP3/SYT7/SYT13/RAB27B/ATP9A/SYT1/NSF/STXBP2/RPH3A/UNC13D/RIMS4/SYTL4/STX4/SYT17/RAB3D/VAMP8/RAB9A/PRKCG/ADGRE2/CHMP2A/CPLANE2/SYT6/ANXA1/SDCBP/SYT2/CPLX2/CASK/NOTCH1/DOC2A/ITGB2/TPCN2/F2RL1/RAB26/LGI3/ITGAM/SYT9/FGA/FGB/RAB37/SYT12/HAP1/RPH3AL/FES/PCLO/HYAL3/ZP3/LRRK2/S100A10/SCAMP5/KLRC2/SYT3";51
"BP";"GO:1905954";"positive regulation of lipid localization";"36/2389";"112/18496";9,83299450698594e-08;0,000111396606491135;"5444/10062/10347/949/32/1906/338/5360/4923/5608/10162/5321/6696/80820/4035/10396/718/7376/5468/5025/8792/26154/123/9536/22925/23461/9619/21/160518/64137/114897/5727/6256/4828/1066/9641";"PON1/NR1H3/ABCA7/SCARB1/ACACB/EDN1/APOB/PLTP/NTSR1/MAP2K6/LPCAT3/PLA2G4A/SPP1/EEPD1/LRP1/ATP8A1/C3/NR1H2/PPARG/P2RX4/TNFRSF11A/ABCA12/PLIN2/PTGES/PLA2R1/ABCA5/ABCG1/ABCA3/DENND5B/ABCG4/C1QTNF1/PTCH1/RXRA/NMB/CES1/IKBKE";36
"BP";"GO:0015849";"organic acid transport";"82/2389";"358/18496";1,13489430405e-07;0,000111396606491135;"6542/6556/1244/1497/6558/55117/3993/5743/113235/32/1906/5663/10998/368/23539/4923/55238/4363/8140/208/8714/5608/9368/6539/28234/5321/5997/9194/9429/10257/11046/6533/5468/8864/54407/10599/301/5025/3775/6519/83758/145389/11001/94015/8792/55244/201780/6581/57393/123/9536/23657/22925/9056/124565/6512/222962/2171/9075/552/10999/147011/6520/55867/624/9122/9121/9963/133418/201232/115019/7351/284129/1468/1645/7442/4763/388662/4828/1109/1066/152078";"SLC7A2/SLC11A1/ABCC2/CTNS/SLC12A2/SLC6A15/LLGL2/PTGS2/SLC46A1/ACACB/EDN1/PSEN1/SLC27A5/ABCC6/SLC16A8/NTSR1/SLC38A7/ABCC1/SLC7A5/AKT2/ABCC3/MAP2K6/SLC9A3R1/SLC6A12/SLCO1B3/PLA2G4A/RGS2/SLC16A7/ABCG2/ABCC4/SLC35D2/SLC6A6/PPARG/PER2/SLC38A2/SLCO1B1/ANXA1/P2RX4/KCNK1/SLC3A1/RBP5/SLC38A6/SLC27A2/TTYH2/TNFRSF11A/SLC47A1/SLC10A4/SLC22A3/CLTRN/PLIN2/PTGES/SLC7A11/PLA2R1/SLC7A7/SLC38A10/SLC1A7/SLC29A4/FABP5/CLDN2/AVPR1A/SLC27A4/PROCA1/SLC3A2/SLC22A11/BDKRB2/SLC16A4/SLC16A5/SLC23A1/EMB/SLC16A13/SLC26A9/UCP2/SLC26A11/SLC25A10/AKR1C1/TRPV1/NF1/SLC6A17/NMB/AKR1C4/CES1/PQLC2L";82
"BP";"GO:0009636";"response to toxic substance";"66/2389";"269/18496";1,36850277088263e-07;0,000111396606491135;"5444/6556/999/1356/2235/4129/5743/2950/4258/581/2954/2936/5446/5445/196/259/5002/9429/140803/1788/2053/84293/540/10786/1026/8242/25824/5582/4357/1644/670/1545/10516/1543/10966/55244/2052/6581/9536/23657/65018/3625/9076/5783/222962/216/538/25841/6335/9963/79849/9973/146802/1728/8303/64757/6584/1572/4155/57016/4151/7296/1066/10919/4489/2878";"PON1/SLC11A1/CDH1/CP/FECH/MAOB/PTGS2/GSTP1/MGST2/BAX/GSTZ1/GSR/PON3/PON2/AHR/AMBP/SLC22A18/ABCG2/TRPM6/DNMT3A/EPHX2/FAM213A/ATP7B/SLC17A3/CDKN1A/KDM5C/PRDX5/PRKCG/MPST/DDC/BPHL/CYP1B1/FBLN5/CYP1A1/RAB40B/SLC47A1/EPHX1/SLC22A3/PTGES/SLC7A11/PINK1/INHBB/CLDN1/PTPN13/SLC29A4/ALDH1A1/ATP7A/ABTB2/SCN9A/SLC23A1/PDZD3/CCS/SLC47A2/NQO1/SNN/MARC1/SLC22A5/CYP2F1/MBP/AKR1B10/MB/TXNRD1/CES1/EHMT2/MT1A/GPX3";66
"BP";"GO:0023061";"signal release";"105/2389";"496/18496";1,49565947911328e-07;0,000111396606491135;"572/952/8938/2696/3077/9066/57586/6857/4129/6720/5743/6813/1906/5663/23409/22895/9727/112755/9463/3172/140730/9751/6855/64840/94121/6810/64130/2901/7036/2625/5608/1363/10312/41/59341/8622/5321/8673/6696/2281/3164/5208/10257/3170/5582/9143/23025/54795/5468/8864/6616/54407/301/6927/5025/8792/23410/127833/26154/10814/57393/8573/55638/9536/51092/8448/101/114/90550/80223/6854/65018/2695/1141/6755/4041/3625/2150/252983/143425/2850/2243/2244/91683/114897/9024/7351/8541/2147/5021/9501/668/152/1946/8398/338557/27445/3767/120892/4763/4828/140606/2297/6928/84876";"BAD/CD38/BAIAP3/GIPR/HFE/SYT7/SYT13/SYT1/MAOB/SREBF1/PTGS2/STXBP2/EDN1/PSEN1/SIRT4/RPH3A/RAB11FIP3/STX1B/PICK1/HNF4A/RIMS4/SNPH/SYP/PORCN/SYTL4/STX4/LIN7B/GRIK5/TFR2/GATA3/MAP2K6/CPE/TCIRG1/ASIC1/TRPV4/PDE8B/PLA2G4A/VAMP8/SPP1/FKBP1B/NR4A1/PFKFB2/ABCC4/FOXA2/PRKCG/SYNGR3/UNC13A/TRPM4/PPARG/PER2/SNAP25/SLC38A2/ANXA1/HNF1A/P2RX4/TNFRSF11A/SIRT3/SYT2/ABCA12/CPLX2/CLTRN/CASK/SYBU/PTGES/SIDT2/DOC2A/ADAM8/ADCY8/MCU/RAB11FIP1/SYN2/PINK1/GIP/CHRNB2/SSTR5/LRP5/INHBB/F2RL1/STXBP4/SYT9/GPR27/FGA/FGB/SYT12/C1QTNF1/BRSK2/UCP2/PPFIA3/F2/OXTR/RPH3AL/FOXL2/ADRA2C/EFNA5/PLA2G6/FFAR4/PCLO/KCNJ11/LRRK2/NF1/NMB/SELENOM/FOXD1/HNF1B/ORAI1";105
"BP";"GO:0010875";"positive regulation of cholesterol efflux";"15/2389";"27/18496";1,67429769275253e-07;0,000111396606491135;"5444/10062/10347/5360/80820/4035/7376/5468/26154/9619/21/64137/5727/6256/1066";"PON1/NR1H3/ABCA7/PLTP/EEPD1/LRP1/NR1H2/PPARG/ABCA12/ABCG1/ABCA3/ABCG4/PTCH1/RXRA/CES1";15
"BP";"GO:0032370";"positive regulation of lipid transport";"30/2389";"87/18496";2,00706490774961e-07;0,000112167188073638;"5444/10062/10347/1906/5360/4923/5608/10162/5321/6696/80820/4035/10396/7376/5468/5025/8792/26154/9536/22925/23461/9619/21/160518/64137/114897/5727/6256/4828/1066";"PON1/NR1H3/ABCA7/EDN1/PLTP/NTSR1/MAP2K6/LPCAT3/PLA2G4A/SPP1/EEPD1/LRP1/ATP8A1/NR1H2/PPARG/P2RX4/TNFRSF11A/ABCA12/PTGES/PLA2R1/ABCA5/ABCG1/ABCA3/DENND5B/ABCG4/C1QTNF1/PTCH1/RXRA/NMB/CES1";30
