"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"KERATIN_FILAMENT (GO:0045095)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_KERATIN_FILAMENT.html";"A filament composed of acidic and basic keratins (types I and II), typically expressed in epithelial cells. The keratins are the most diverse classes of IF proteins, with a large number of keratin isoforms being expressed. Each type of epithelium always expresses a characteristic combination of type I and type II keratins. [ISBN:0716731363]";94;-0,95324934;-1,7497056;0;0;0;1127;"tags=19%, list=3%, signal=20%"
"KERATINIZATION (GO:0031424)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_KERATINIZATION.html";"The process in which the cytoplasm of the outermost cells of the vertebrate epidermis is replaced by keratin. Keratinization occurs in the stratum corneum, feathers, hair, claws, nails, hooves, and horns. [GOC:dph, GOC:ebc, GOC:sdb_2009, GOC:tb]";81;-0,94745344;-1,7086211;0;0,0023169885;0,005;846;"tags=21%, list=2%, signal=21%"
"ODORANT_BINDING (GO:0005549)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_ODORANT_BINDING.html";"Binding to an odorant, any substance capable of stimulating the sense of smell. [GOC:jl, ISBN:0721662544]";108;-0,91459584;-1,7074829;0;0,001544659;0,005;3102;"tags=1%, list=9%, signal=1%"
"DEFENSE_RESPONSE_TO_VIRUS (GO:0051607)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_DEFENSE_RESPONSE_TO_VIRUS.html";"Reactions triggered in response to the presence of a virus that act to protect the cell or organism. [GOC:ai]";327;-0,7997391;-1,7004911;0;0,0013945599;0,006;2196;"tags=17%, list=6%, signal=18%"
"KERATINOCYTE_DIFFERENTIATION (GO:0030216)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_KERATINOCYTE_DIFFERENTIATION.html";"The process in which a relatively unspecialized cell acquires specialized features of a keratinocyte. [GOC:dph, GOC:mah, GOC:sdb_2009, GOC:tb]";177;-0,8390368;-1,6763694;0;0,003155655;0,017;1485;"tags=23%, list=4%, signal=24%"
"RESPONSE_TO_VIRUS (GO:0009615)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_RESPONSE_TO_VIRUS.html";"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a virus. [GOC:hb]";437;-0,7634452;-1,6738538;0;0,0027857018;0,018;2196;"tags=17%, list=6%, signal=18%"
"DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM (GO:0050830)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM.html";"Reactions triggered in response to the presence of a Gram-positive bacterium that act to protect the cell or organism. [GOC:ai]";134;-0,855998;-1,6567904;0;0,00504402;0,038;1393;"tags=13%, list=4%, signal=14%"
"IMMUNOGLOBULIN_COMPLEX (GO:0019814)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_IMMUNOGLOBULIN_COMPLEX.html";"A protein complex that in its canonical form is composed of two identical immunoglobulin heavy chains and two identical immunoglobulin light chains, held together by disulfide bonds and sometimes complexed with additional proteins. An immunoglobulin complex may be embedded in the plasma membrane or present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph. [GOC:add, GOC:jl, ISBN:0781765196]";157;-0,83951896;-1,6247823;0;0,0155913085;0,127;198;"tags=1%, list=1%, signal=1%"
"CADHERIN_BINDING (GO:0045296)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_CADHERIN_BINDING.html";"Binding to cadherin, a type I membrane protein involved in cell adhesion. [GOC:bf]";335;-0,755312;-1,6229439;0;0,014797437;0,135;3049;"tags=25%, list=8%, signal=27%"
"DEFENSE_RESPONSE_TO_BACTERIUM (GO:0042742)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_DEFENSE_RESPONSE_TO_BACTERIUM.html";"Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism. [GOC:jl]";350;-0,7492661;-1,6136699;0;0,018610334;0,18;1494;"tags=15%, list=4%, signal=15%"
