"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0008202";"steroid metabolic process";"37/429";"335/18496";3,25761758128249e-15;1,25222819824499e-11;"9971/29881/174/338/3294/80270/6822/116519/337/5629/335/6696/6718/348/341/1593/2516/8856/6770/1646/336/6469/19/8435/8309/255738/866/7364/319/1645/8644/6817/6799/1066/340895/441282/1050";"NR1H4/NPC1L1/AFP/APOB/HSD17B2/HSD3B7/SULT2A1/APOA5/APOA4/PROX1/APOA1/SPP1/AKR1D1/APOE/APOC1/CYP27A1/NR5A1/NR1I2/STAR/AKR1C2/APOA2/SHH/ABCA1/SOAT2/ACOX2/PCSK9/SERPINA6/UGT2B7/APOF/AKR1C1/AKR1C3/SULT1A1/SULT1A2/CES1/MALRD1/AKR1B15/CEBPA";37
"BP";"GO:0034368";"protein-lipid complex remodeling";"14/429";"37/18496";3,96941172715917e-14;4,81017002688597e-11;"9971/338/5360/116519/337/345/335/348/341/183/4547/5046/336/5320";"NR1H4/APOB/PLTP/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/AGT/MTTP/PCSK6/APOA2/PLA2G2A";14
"BP";"GO:0034369";"plasma lipoprotein particle remodeling";"14/429";"37/18496";3,96941172715917e-14;4,81017002688597e-11;"9971/338/5360/116519/337/345/335/348/341/183/4547/5046/336/5320";"NR1H4/APOB/PLTP/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/AGT/MTTP/PCSK6/APOA2/PLA2G2A";14
"BP";"GO:0071827";"plasma lipoprotein particle organization";"16/429";"54/18496";5,00537984067219e-14;4,81017002688597e-11;"9971/338/5360/116519/337/345/335/348/341/183/4547/5046/336/19/8435/5320";"NR1H4/APOB/PLTP/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/AGT/MTTP/PCSK6/APOA2/ABCA1/SOAT2/PLA2G2A";16
"BP";"GO:0044282";"small molecule catabolic process";"37/429";"370/18496";7,52219670991757e-14;5,78306483058463e-11;"1800/23475/2109/6822/5446/1374/3081/8942/55268/6718/348/2752/1593/283927/9123/130589/4143/84532/2528/3242/10841/2168/197257/8309/5053/189/2731/51268/8529/66002/4051/8644/6817/6799/57016/112817/58510";"DPEP1/QPRT/ETFB/SULT2A1/PON3/CPT1A/HGD/KYNU/ECHDC2/AKR1D1/APOE/GLUL/CYP27A1/NUDT7/SLC16A3/GALM/MAT1A/ACSS1/FUT6/HPD/FTCD/FABP1/LDHD/ACOX2/PAH/AGXT/GLDC/PIPOX/CYP4F2/CYP4F12/CYP4F3/AKR1C3/SULT1A1/SULT1A2/AKR1B10/HOGA1/PRODH2";37
"BP";"GO:0034367";"protein-containing complex remodeling";"14/429";"39/18496";9,39825456712011e-14;6,02114842600162e-11;"9971/338/5360/116519/337/345/335/348/341/183/4547/5046/336/5320";"NR1H4/APOB/PLTP/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/AGT/MTTP/PCSK6/APOA2/PLA2G2A";14
"BP";"GO:0071825";"protein-lipid complex organization";"16/429";"57/18496";1,28910012361887e-13;7,07900125027275e-11;"9971/338/5360/116519/337/345/335/348/341/183/4547/5046/336/19/8435/5320";"NR1H4/APOB/PLTP/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/AGT/MTTP/PCSK6/APOA2/ABCA1/SOAT2/PLA2G2A";16
"BP";"GO:0044248";"cellular catabolic process";"34/429";"322/18496";1,68171401387919e-13;8,08063583668951e-11;"1800/23475/2109/6822/57817/5446/54894/1374/3081/3373/8942/55268/6718/348/2752/283927/9123/4143/3242/10841/2168/197257/290/8309/255738/5053/189/2731/51268/8529/66002/4051/112817/58510";"DPEP1/QPRT/ETFB/SULT2A1/HAMP/PON3/RNF43/CPT1A/HGD/HYAL1/KYNU/ECHDC2/AKR1D1/APOE/GLUL/NUDT7/SLC16A3/MAT1A/HPD/FTCD/FABP1/LDHD/ANPEP/ACOX2/PCSK9/PAH/AGXT/GLDC/PIPOX/CYP4F2/CYP4F12/CYP4F3/HOGA1/PRODH2";34
"BP";"GO:0042632";"cholesterol homeostasis";"20/429";"111/18496";1,00870694947535e-12;4,30829945975917e-10;"9971/29881/338/3172/116519/337/345/335/348/84647/4547/64241/336/19/116285/8435/255738/1645/1066/340895";"NR1H4/NPC1L1/APOB/HNF4A/APOA5/APOA4/APOC3/APOA1/APOE/PLA2G12B/MTTP/ABCG8/APOA2/ABCA1/ACSM1/SOAT2/PCSK9/AKR1C1/CES1/MALRD1";20
"BP";"GO:0055092";"sterol homeostasis";"20/429";"112/18496";1,20210653717187e-12;4,62089752888867e-10;"9971/29881/338/3172/116519/337/345/335/348/84647/4547/64241/336/19/116285/8435/255738/1645/1066/340895";"NR1H4/NPC1L1/APOB/HNF4A/APOA5/APOA4/APOC3/APOA1/APOE/PLA2G12B/MTTP/ABCG8/APOA2/ABCA1/ACSM1/SOAT2/PCSK9/AKR1C1/CES1/MALRD1";20
"BP";"GO:0016054";"organic acid catabolic process";"28/429";"242/18496";2,69934643665263e-12;8,64690641874392e-10;"1800/23475/2109/6822/5446/1374/3081/8942/55268/6718/2752/283927/9123/4143/3242/10841/2168/197257/8309/5053/189/2731/51268/8529/66002/4051/112817/58510";"DPEP1/QPRT/ETFB/SULT2A1/PON3/CPT1A/HGD/KYNU/ECHDC2/AKR1D1/GLUL/NUDT7/SLC16A3/MAT1A/HPD/FTCD/FABP1/LDHD/ACOX2/PAH/AGXT/GLDC/PIPOX/CYP4F2/CYP4F12/CYP4F3/HOGA1/PRODH2";28
"BP";"GO:0046395";"carboxylic acid catabolic process";"28/429";"242/18496";2,69934643665263e-12;8,64690641874392e-10;"1800/23475/2109/6822/5446/1374/3081/8942/55268/6718/2752/283927/9123/4143/3242/10841/2168/197257/8309/5053/189/2731/51268/8529/66002/4051/112817/58510";"DPEP1/QPRT/ETFB/SULT2A1/PON3/CPT1A/HGD/KYNU/ECHDC2/AKR1D1/GLUL/NUDT7/SLC16A3/MAT1A/HPD/FTCD/FABP1/LDHD/ACOX2/PAH/AGXT/GLDC/PIPOX/CYP4F2/CYP4F12/CYP4F3/HOGA1/PRODH2";28
"BP";"GO:0006066";"alcohol metabolic process";"34/429";"367/18496";6,95148346278309e-12;2,05550018699525e-09;"9971/29881/338/6822/51477/346606/116519/337/335/6718/348/341/1593/5950/6770/1646/84532/336/9249/19/216/80168/8435/255738/5031/319/1645/8644/6817/6799/57016/1066/441282/1050";"NR1H4/NPC1L1/APOB/SULT2A1/ISYNA1/MOGAT3/APOA5/APOA4/APOA1/AKR1D1/APOE/APOC1/CYP27A1/RBP4/STAR/AKR1C2/ACSS1/APOA2/DHRS3/ABCA1/ALDH1A1/MOGAT2/SOAT2/PCSK9/P2RY6/APOF/AKR1C1/AKR1C3/SULT1A1/SULT1A2/AKR1B10/CES1/AKR1B15/CEBPA";34
"BP";"GO:0055088";"lipid homeostasis";"24/429";"186/18496";9,87936411256469e-12;2,48936242504957e-09;"51085/9971/29881/338/2646/3172/116519/337/345/335/348/84647/4547/64241/336/2695/19/116285/8435/255738/1645/1066/340895/1050";"MLXIPL/NR1H4/NPC1L1/APOB/GCKR/HNF4A/APOA5/APOA4/APOC3/APOA1/APOE/PLA2G12B/MTTP/ABCG8/APOA2/GIP/ABCA1/ACSM1/SOAT2/PCSK9/AKR1C1/CES1/MALRD1/CEBPA";24
"BP";"GO:0006869";"lipid transport";"38/429";"457/18496";1,03316487087397e-11;2,48936242504957e-09;"29881/1244/338/350/5360/1374/116519/337/345/335/6696/85320/348/341/183/10864/11309/5950/84647/4547/8792/64241/6770/55113/336/2168/6469/19/8435/255738/319/338440/8529/1645/5320/5104/51703/1066";"NPC1L1/ABCC2/APOB/APOH/PLTP/CPT1A/APOA5/APOA4/APOC3/APOA1/SPP1/ABCC11/APOE/APOC1/AGT/SLC22A7/SLCO2B1/RBP4/PLA2G12B/MTTP/TNFRSF11A/ABCG8/STAR/XKR8/APOA2/FABP1/SHH/ABCA1/SOAT2/PCSK9/APOF/ANO9/CYP4F2/AKR1C1/PLA2G2A/SERPINA5/ACSL5/CES1";38
"BP";"GO:0010876";"lipid localization";"39/429";"479/18496";1,03615501562937e-11;2,48936242504957e-09;"29881/1244/338/350/5360/1374/116519/337/345/335/6696/85320/718/348/341/183/10864/11309/5950/84647/4547/8792/64241/6770/55113/336/2168/6469/19/8435/255738/319/338440/8529/1645/5320/5104/51703/1066";"NPC1L1/ABCC2/APOB/APOH/PLTP/CPT1A/APOA5/APOA4/APOC3/APOA1/SPP1/ABCC11/C3/APOE/APOC1/AGT/SLC22A7/SLCO2B1/RBP4/PLA2G12B/MTTP/TNFRSF11A/ABCG8/STAR/XKR8/APOA2/FABP1/SHH/ABCA1/SOAT2/PCSK9/APOF/ANO9/CYP4F2/AKR1C1/PLA2G2A/SERPINA5/ACSL5/CES1";39
"BP";"GO:0007599";"hemostasis";"27/429";"248/18496";2,78754391238245e-11;6,30312870541067e-09;"954/2155/2160/350/3172/1311/6532/7448/5777/5624/462/4778/725/2159/348/10451/11117/6469/5345/2266/2243/2244/2147/8529/5265/2153/139189";"ENTPD2/F7/F11/APOH/HNF4A/COMP/SLC6A4/VTN/PTPN6/PROC/SERPINC1/NFE2/C4BPB/F10/APOE/VAV3/EMILIN1/SHH/SERPINF2/FGG/FGA/FGB/F2/CYP4F2/SERPINA1/F5/DGKK";27
