"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0050878";"regulation of body fluid levels";"64/1083";"388/18496";4,10369292984905e-14;2,13843438574434e-10;"1535/2155/231/2160/350/3172/160851/5327/3783/7980/857/10551/6532/7448/4939/7421/84830/4883/5618/5624/5321/462/4778/725/2159/7103/348/55107/1131/2048/5156/948/11117/22915/144165/2313/2697/6690/6340/4645/5345/6338/5028/3037/8862/2266/2243/2244/57834/257194/6777/7056/2147/5021/152/5592/64714/22821/8529/66002/5265/9060/2153/139189";"CYBA/F7/AKR1B1/F11/APOH/HNF4A/DGKH/PLAT/KCNN4/TFPI2/CAV1/AGR2/SLC6A4/VTN/OAS2/VDR/ADTRP/NPR3/PRLR/PROC/PLA2G4A/SERPINC1/NFE2/C4BPB/F10/TSPAN8/APOE/ANO1/CHRM3/EPHB2/PDGFRA/CD36/EMILIN1/MMRN1/PRICKLE1/FLI1/GJA1/SPINK1/SCNN1G/MYO5B/SERPINF2/SCNN1B/P2RY1/HAS2/APLN/FGG/FGA/FGB/CYP4F11/NEGR1/STAT5B/THBD/F2/OXTR/ADRA2C/PRKG1/PDIA2/RASA3/CYP4F2/CYP4F12/SERPINA1/PAPSS2/F5/DGKK";64
"BP";"GO:0008202";"steroid metabolic process";"55/1083";"335/18496";3,18075812587651e-12;6,83352105337611e-09;"9971/29881/1591/6591/114879/51083/10170/114880/174/338/231/706/8542/6822/51422/116519/337/5618/335/6696/3624/6718/348/341/5156/1593/2516/1545/114876/6097/8856/6770/1646/336/9619/2264/145264/3990/8435/6338/866/7364/6777/319/5592/5087/3638/1645/8644/6817/6799/1066/340895/441282/1050";"NR1H4/NPC1L1/CYP24A1/SNAI2/OSBPL5/GAL/DHRS9/OSBPL6/AFP/APOB/AKR1B1/TSPO/APOL1/SULT2A1/PRKAG2/APOA5/APOA4/PRLR/APOA1/SPP1/INHBA/AKR1D1/APOE/APOC1/PDGFRA/CYP27A1/NR5A1/CYP1B1/OSBPL1A/RORC/NR1I2/STAR/AKR1C2/APOA2/ABCG1/FGFR4/SERPINA12/LIPC/SOAT2/SCNN1B/SERPINA6/UGT2B7/STAT5B/APOF/PRKG1/PBX1/INSIG1/AKR1C1/AKR1C3/SULT1A1/SULT1A2/CES1/MALRD1/AKR1B15/CEBPA";55
"BP";"GO:0030198";"extracellular matrix organization";"55/1083";"339/18496";5,163780032738e-12;6,83352105337611e-09;"7092/1307/8425/151887/1299/3038/3249/858/857/9806/7448/1303/84830/7045/4016/7837/1289/4017/5156/183/4322/1545/11117/11107/64116/144165/4060/1291/2620/25890/9510/4325/9508/90993/2264/1278/4982/170689/10653/5345/7148/8313/3037/79625/164656/1282/79875/1305/9719/4326/64093/23127/1290/5268/84627";"TLL1/COL16A1/LTBP4/CCDC80/COL9A3/HAS3/HPN/CAV2/CAV1/SPOCK2/VTN/COL12A1/ADTRP/TGFBI/LOXL1/PXDN/COL5A1/LOXL2/PDGFRA/AGT/MMP13/CYP1B1/EMILIN1/PRDM5/SLC39A8/PRICKLE1/LUM/COL6A1/GAS2/ABI3BP/ADAMTS1/MMP16/ADAMTS3/CREB3L1/FGFR4/COL1A2/TNFRSF11B/ADAMTS15/SPINT2/SERPINF2/TNXB/AXIN2/HAS2/NDNF/TMPRSS6/COL4A1/THSD4/COL13A1/ADAMTSL2/MMP17/SMOC1/COLGALT2/COL5A2/SERPINB5/ZNF469";55
"BP";"GO:0043062";"extracellular structure organization";"55/1083";"340/18496";5,82041116113056e-12;6,83352105337611e-09;"7092/1307/8425/151887/1299/3038/3249/858/857/9806/7448/1303/84830/7045/4016/7837/1289/4017/5156/183/4322/1545/11117/11107/64116/144165/4060/1291/2620/25890/9510/4325/9508/90993/2264/1278/4982/170689/10653/5345/7148/8313/3037/79625/164656/1282/79875/1305/9719/4326/64093/23127/1290/5268/84627";"TLL1/COL16A1/LTBP4/CCDC80/COL9A3/HAS3/HPN/CAV2/CAV1/SPOCK2/VTN/COL12A1/ADTRP/TGFBI/LOXL1/PXDN/COL5A1/LOXL2/PDGFRA/AGT/MMP13/CYP1B1/EMILIN1/PRDM5/SLC39A8/PRICKLE1/LUM/COL6A1/GAS2/ABI3BP/ADAMTS1/MMP16/ADAMTS3/CREB3L1/FGFR4/COL1A2/TNFRSF11B/ADAMTS15/SPINT2/SERPINF2/TNXB/AXIN2/HAS2/NDNF/TMPRSS6/COL4A1/THSD4/COL13A1/ADAMTSL2/MMP17/SMOC1/COLGALT2/COL5A2/SERPINB5/ZNF469";55
"BP";"GO:0045229";"external encapsulating structure organization";"55/1083";"341/18496";6,55682311780475e-12;6,83352105337611e-09;"7092/1307/8425/151887/1299/3038/3249/858/857/9806/7448/1303/84830/7045/4016/7837/1289/4017/5156/183/4322/1545/11117/11107/64116/144165/4060/1291/2620/25890/9510/4325/9508/90993/2264/1278/4982/170689/10653/5345/7148/8313/3037/79625/164656/1282/79875/1305/9719/4326/64093/23127/1290/5268/84627";"TLL1/COL16A1/LTBP4/CCDC80/COL9A3/HAS3/HPN/CAV2/CAV1/SPOCK2/VTN/COL12A1/ADTRP/TGFBI/LOXL1/PXDN/COL5A1/LOXL2/PDGFRA/AGT/MMP13/CYP1B1/EMILIN1/PRDM5/SLC39A8/PRICKLE1/LUM/COL6A1/GAS2/ABI3BP/ADAMTS1/MMP16/ADAMTS3/CREB3L1/FGFR4/COL1A2/TNFRSF11B/ADAMTS15/SPINT2/SERPINF2/TNXB/AXIN2/HAS2/NDNF/TMPRSS6/COL4A1/THSD4/COL13A1/ADAMTSL2/MMP17/SMOC1/COLGALT2/COL5A2/SERPINB5/ZNF469";55
"BP";"GO:0030193";"regulation of blood coagulation";"22/1083";"69/18496";2,61022534455232e-11;2,19944030353757e-08;"2155/2160/350/5327/857/7448/84830/5624/462/7103/348/2048/5156/948/11117/5345/2266/2243/2244/7056/2147/5592";"F7/F11/APOH/PLAT/CAV1/VTN/ADTRP/PROC/SERPINC1/TSPAN8/APOE/EPHB2/PDGFRA/CD36/EMILIN1/SERPINF2/FGG/FGA/FGB/THBD/F2/PRKG1";22
"BP";"GO:0042632";"cholesterol homeostasis";"28/1083";"111/18496";2,95453504601094e-11;2,19944030353757e-08;"9971/29881/9734/338/706/3172/857/116519/337/345/335/60526/348/84647/4547/64241/7851/336/9619/2264/3990/116285/8435/257194/3638/1645/1066/340895";"NR1H4/NPC1L1/HDAC9/APOB/TSPO/HNF4A/CAV1/APOA5/APOA4/APOC3/APOA1/LDAH/APOE/PLA2G12B/MTTP/ABCG8/MALL/APOA2/ABCG1/FGFR4/LIPC/ACSM1/SOAT2/NEGR1/INSIG1/AKR1C1/CES1/MALRD1";28
"BP";"GO:0055092";"sterol homeostasis";"28/1083";"112/18496";3,72264199356214e-11;2,42483592855654e-08;"9971/29881/9734/338/706/3172/857/116519/337/345/335/60526/348/84647/4547/64241/7851/336/9619/2264/3990/116285/8435/257194/3638/1645/1066/340895";"NR1H4/NPC1L1/HDAC9/APOB/TSPO/HNF4A/CAV1/APOA5/APOA4/APOC3/APOA1/LDAH/APOE/PLA2G12B/MTTP/ABCG8/MALL/APOA2/ABCG1/FGFR4/LIPC/ACSM1/SOAT2/NEGR1/INSIG1/AKR1C1/CES1/MALRD1";28
"BP";"GO:1900046";"regulation of hemostasis";"22/1083";"71/18496";4,92824283873768e-11;2,85345260362911e-08;"2155/2160/350/5327/857/7448/84830/5624/462/7103/348/2048/5156/948/11117/5345/2266/2243/2244/7056/2147/5592";"F7/F11/APOH/PLAT/CAV1/VTN/ADTRP/PROC/SERPINC1/TSPAN8/APOE/EPHB2/PDGFRA/CD36/EMILIN1/SERPINF2/FGG/FGA/FGB/THBD/F2/PRKG1";22
"BP";"GO:0042060";"wound healing";"63/1083";"449/18496";9,10181990552707e-11;4,74295835277016e-08;"6376/960/2155/2065/2160/350/3172/160851/5327/7980/857/6532/7448/54959/84830/7474/2335/5624/5321/462/4488/725/2159/7103/7429/3791/348/1289/4772/2048/5156/301/948/2626/11117/26509/83478/22915/7476/149461/1365/5345/5028/116844/2266/2243/2244/57834/79625/7056/2147/9241/152/5592/64714/22821/8529/5265/9060/2153/25817/83481/139189";"CX3CL1/CD44/F7/ERBB3/F11/APOH/HNF4A/DGKH/PLAT/TFPI2/CAV1/SLC6A4/VTN/ODAM/ADTRP/WNT5A/FN1/PROC/PLA2G4A/SERPINC1/MSX2/C4BPB/F10/TSPAN8/VIL1/KDR/APOE/COL5A1/NFATC1/EPHB2/PDGFRA/ANXA1/CD36/GATA4/EMILIN1/MYOF/ARHGAP24/MMRN1/WNT7A/CLDN19/CLDN3/SERPINF2/P2RY1/LRG1/FGG/FGA/FGB/CYP4F11/NDNF/THBD/F2/NOG/ADRA2C/PRKG1/PDIA2/RASA3/CYP4F2/SERPINA1/PAPSS2/F5/FAM19A5/EPPK1/DGKK";63
