"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0048167";"regulation of synaptic plasticity";"22/332";"218/18496";6,68685700783941e-11;2,26283241145286e-07;"6376/5923/11178/84502/91851/2648/6543/57616/7425/6616/152330/2895/57338/134/107/81832/266743/575/2894/3786/1812/729993";"CX3CL1/RASGRF1/LZTS1/JPH4/CHRDL1/KAT2A/SLC8A2/TSHZ3/VGF/SNAP25/CNTN4/GRID2/JPH3/ADORA1/ADCY1/NETO1/NPAS4/ADGRB1/GRID1/KCNQ3/DRD1/SHISA9";22
"BP";"GO:0007409";"axonogenesis";"30/332";"458/18496";1,09549681679847e-09;1,853580614023e-06;"3730/9369/9423/5588/2263/4854/655/63923/1907/64919/10439/6616/152330/57689/4684/5800/3798/56896/26053/57216/23114/107/345651/1002/139065/575/56963/4692/23768/728378";"ANOS1/NRXN3/NTN1/PRKCQ/FGFR2/NOTCH3/BMP7/TNN/EDN2/BCL11B/OLFM1/SNAP25/CNTN4/LRRC4C/NCAM1/PTPRO/KIF5A/DPYSL5/AUTS2/VANGL2/NFASC/ADCY1/ACTBL2/CDH4/SLITRK4/ADGRB1/RGMA/NDN/FLRT2/POTEF";30
"BP";"GO:0007416";"synapse assembly";"22/332";"273/18496";4,84740835535038e-09;5,46787662483523e-06;"11178/9423/54549/79953/27286/51225/9379/27253/94030/6616/2561/221935/2555/2895/64084/266743/139065/575/1812/23768/10718/2558";"LZTS1/NTN1/SDK2/SYNDIG1/SRPX2/ABI3/NRXN2/PCDH17/LRRC4B/SNAP25/GABRB2/SDK1/GABRA2/GRID2/CLSTN2/NPAS4/SLITRK4/ADGRB1/DRD1/FLRT2/NRG3/GABRA5";22
"BP";"GO:0048738";"cardiac muscle tissue development";"20/332";"251/18496";2,9749712898023e-08;2,51682571117274e-05;"1301/2263/50507/655/2648/4633/653/9096/7139/4879/84700/10021/27063/1525/3084/79191/2242/1482/6331/115701";"COL11A1/FGFR2/NOX4/BMP7/KAT2A/MYL2/BMP5/TBX18/TNNT2/NPPB/MYO18B/HCN4/ANKRD1/CXADR/NRG1/IRX3/FES/NKX2-5/SCN5A/ALPK2";20
"BP";"GO:0098742";"cell-cell adhesion via plasma-membrane adhesion molecules";"20/332";"280/18496";1,79669498613546e-07;0,000121600316661648;"6376/7216/54549/27253/94030/81607/152330/1016/221935/92211/57689/2895/1525/64084/57863/120114/8642/5068/1002/23705";"CX3CL1/TRO/SDK2/PCDH17/LRRC4B/NECTIN4/CNTN4/CDH18/SDK1/CDHR1/LRRC4C/GRID2/CXADR/CLSTN2/CADM3/FAT3/DCHS1/REG3A/CDH4/CADM1";20
"BP";"GO:0042391";"regulation of membrane potential";"26/332";"463/18496";3,13647179185027e-07;0,000176897009060355;"140730/1137/3736/9096/6543/3746/10021/2561/3742/2555/2895/1525/63895/776/134/348980/8645/81832/266743/3737/30820/2894/6331/3786/1812/2558";"RIMS4/CHRNA4/KCNA1/TBX18/SLC8A2/KCNC1/HCN4/GABRB2/KCNA6/GABRA2/GRID2/CXADR/PIEZO2/CACNA1D/ADORA1/HCN1/KCNK5/NETO1/NPAS4/KCNA2/KCNIP1/GRID1/SCN5A/KCNQ3/DRD1/GABRA5";26
"BP";"GO:0060537";"muscle tissue development";"25/332";"446/18496";5,51111168271971e-07;0,000242536439054602;"5081/1301/2263/50507/655/2648/4633/653/9096/7139/63923/1958/4879/84700/64220/10021/27063/1525/3084/79191/2242/1482/6331/6261/115701";"PAX7/COL11A1/FGFR2/NOX4/BMP7/KAT2A/MYL2/BMP5/TBX18/TNNT2/TNN/EGR1/NPPB/MYO18B/STRA6/HCN4/ANKRD1/CXADR/NRG1/IRX3/FES/NKX2-5/SCN5A/RYR1/ALPK2";25
"BP";"GO:0050890";"cognition";"21/332";"329/18496";5,73372196346578e-07;0,000242536439054602;"9369/5923/84502/1137/2648/27087/9379/6543/894/4248/6616/23208/64220/57338/64084/134/107/81832/266743/1812/2558";"NRXN3/RASGRF1/JPH4/CHRNA4/KAT2A/B3GAT1/NRXN2/SLC8A2/CCND2/MGAT3/SNAP25/SYT11/STRA6/JPH3/CLSTN2/ADORA1/ADCY1/NETO1/NPAS4/DRD1/GABRA5";21
"BP";"GO:0007612";"learning";"14/332";"160/18496";1,19409574205531e-06;0,000448979999012795;"9369/84502/27087/9379/6543/6616/23208/64220/57338/64084/81832/266743/1812/2558";"NRXN3/JPH4/B3GAT1/NRXN2/SLC8A2/SNAP25/SYT11/STRA6/JPH3/CLSTN2/NETO1/NPAS4/DRD1/GABRA5";14
"BP";"GO:0007157";"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules";"8/332";"47/18496";1,69303999813576e-06;0,000572924735369142;"81607/2895/1525/57863/8642/5068/1002/23705";"NECTIN4/GRID2/CXADR/CADM3/DCHS1/REG3A/CDH4/CADM1";8
"BP";"GO:0007156";"homophilic cell adhesion via plasma membrane adhesion molecules";"14/332";"169/18496";2,29481615503549e-06;0,000705968897149099;"7216/54549/27253/81607/152330/1016/221935/92211/64084/57863/120114/8642/1002/23705";"TRO/SDK2/PCDH17/NECTIN4/CNTN4/CDH18/SDK1/CDHR1/CLSTN2/CADM3/FAT3/DCHS1/CDH4/CADM1";14
"BP";"GO:0014706";"striated muscle tissue development";"23/332";"423/18496";2,6445323091579e-06;0,000745758111182528;"5081/1301/2263/50507/655/2648/4633/653/9096/7139/1958/4879/84700/10021/27063/1525/3084/79191/2242/1482/6331/6261/115701";"PAX7/COL11A1/FGFR2/NOX4/BMP7/KAT2A/MYL2/BMP5/TBX18/TNNT2/EGR1/NPPB/MYO18B/HCN4/ANKRD1/CXADR/NRG1/IRX3/FES/NKX2-5/SCN5A/RYR1/ALPK2";23
"BP";"GO:0060078";"regulation of postsynaptic membrane potential";"13/332";"150/18496";3,20103708107613e-06;0,000833254575566278;"1137/3736/6543/2561/2555/2895/134/348980/81832/266743/3737/2894/2558";"CHRNA4/KCNA1/SLC8A2/GABRB2/GABRA2/GRID2/ADORA1/HCN1/NETO1/NPAS4/KCNA2/GRID1/GABRA5";13
