"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"VIRAL_GENOME_REPLICATION (GO:0019079)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_VIRAL_GENOME_REPLICATION.html";"Any process involved directly in viral genome replication, including viral nucleotide metabolism. [ISBN:0781702534]";125;-0,8853173;-1,6950115;0;0,007854101;0,006;1413;"tags=21%, list=4%, signal=22%"
"RESPONSE_TO_TYPE_I_INTERFERON (GO:0034340)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_RESPONSE_TO_TYPE_I_INTERFERON.html";"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a type I interferon stimulus. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families. [GOC:add, ISBN:0126896631, PMID:15546383, PMID:16681834]";92;-0,90582144;-1,6834155;0;0,006576764;0,01;1210;"tags=18%, list=3%, signal=19%"
"KERATIN_FILAMENT (GO:0045095)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_KERATIN_FILAMENT.html";"A filament composed of acidic and basic keratins (types I and II), typically expressed in epithelial cells. The keratins are the most diverse classes of IF proteins, with a large number of keratin isoforms being expressed. Each type of epithelium always expresses a characteristic combination of type I and type II keratins. [ISBN:0716731363]";94;-0,9154263;-1,6705378;0;0,007904467;0,018;1903;"tags=15%, list=5%, signal=16%"
"REGULATION_OF_VIRAL_PROCESS (GO:0050792)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_VIRAL_PROCESS.html";"Any process that modulates the rate or extent of the viral life cycle, the set of processes by which a virus reproduces and spreads among hosts. [GOC:go_curators, GOC:tb]";141;-0,83859277;-1,6533118;0;0,011583872;0,035;1535;"tags=23%, list=4%, signal=24%"
"CORNIFIED_ENVELOPE (GO:0001533)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_CORNIFIED_ENVELOPE.html";"A type of plasma membrane that has been modified through addition of distinct intracellular and extracellular components, including ceramide, found in cornifying epithelial cells (corneocytes). [GOC:add, PMID:11112355, PMID:11590230, PMID:15803139]";60;-0,95491105;-1,6455135;0;0,014046841;0,053;888;"tags=30%, list=2%, signal=31%"
"INTERFERON_MEDIATED_SIGNALING_PATHWAY (GO:0140888)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY.html";"The series of molecular signals initiated by type II interferon binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Type II interferon is also known as interferon-gamma. [GOC:add, GOC:dph, GOC:signaling, PMID:32464097]";113;-0,86623126;-1,637921;0;0,014793701;0,067;2801;"tags=27%, list=8%, signal=30%"
"REGULATION_OF_VIRAL_GENOME_REPLICATION (GO:0045069)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION.html";"Any process that modulates the frequency, rate or extent of viral genome replication. [GOC:ai]";80;-0,9036215;-1,6303537;0;0,017252559;0,089;1413;"tags=29%, list=4%, signal=30%"
"KERATINOCYTE_DIFFERENTIATION (GO:0030216)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_KERATINOCYTE_DIFFERENTIATION.html";"The process in which a relatively unspecialized cell acquires specialized features of a keratinocyte. [GOC:dph, GOC:mah, GOC:sdb_2009, GOC:tb]";177;-0,7940431;-1,5904925;0;0,067297116;0,349;1780;"tags=21%, list=5%, signal=22%"
"ODORANT_BINDING (GO:0005549)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_ODORANT_BINDING.html";"Binding to an odorant, any substance capable of stimulating the sense of smell. [GOC:jl, ISBN:0721662544]";108;-0,8518346;-1,58168;0;0,081204586;0,428;3140;"tags=4%, list=9%, signal=4%"
"KERATINIZATION (GO:0031424)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_KERATINIZATION.html";"The process in which the cytoplasm of the outermost cells of the vertebrate epidermis is replaced by keratin. Keratinization occurs in the stratum corneum, feathers, hair, claws, nails, hooves, and horns. [GOC:dph, GOC:ebc, GOC:sdb_2009, GOC:tb]";81;-0,87863874;-1,5785129;0;0,08011078;0,463;1492;"tags=19%, list=4%, signal=19%"
"CYTOPLASMIC_TRANSLATION (GO:0002181)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CYTOPLASMIC_TRANSLATION.html";"The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein. [GOC:hjd]";171;-0,79463536;-1,576161;0;0,079204;0,492;2887;"tags=8%, list=8%, signal=9%"
"NEGATIVE_REGULATION_OF_VIRAL_PROCESS (GO:0048525)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS.html";"Any process that stops, prevents, or reduces the frequency, rate or extent of a multi-organism process in which a virus is a participant. [GOC:bf, GOC:jl]";76;-0,90010184;-1,5672601;0;0,09295431;0,584;1413;"tags=30%, list=4%, signal=31%"
"REGULATION_OF_VIRAL_LIFE_CYCLE (GO:1903900)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE.html";"Any process that modulates the frequency, rate or extent of viral life cycle. [GO_REF:0000058, GOC:TermGenie, PMID:18005716]";115;-0,8245562;-1,5630078;0;0,09652312;0,628;1535;"tags=23%, list=4%, signal=24%"
"INTERFERON_BETA_PRODUCTION (GO:0032608)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_INTERFERON_BETA_PRODUCTION.html";"The appearance of interferon-beta due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:mah, PMID:15546383]";63;-0,8925295;-1,5565575;0;0,107322186;0,687;2693;"tags=33%, list=7%, signal=36%"
"REGULATION_OF_T_CELL_MEDIATED_IMMUNITY (GO:0002709)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY.html";"Any process that modulates the frequency, rate, or extent of T cell mediated immunity. [GOC:add]";106;-0,82165265;-1,5510156;0;0,116404675;0,738;2204;"tags=22%, list=6%, signal=23%"
"REGULATION_OF_PROTEOLYSIS (GO:0030162)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_PROTEOLYSIS.html";"Any process that modulates the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein. [GOC:mah]";395;-0,70306885;-1,5419275;0;0,143158;0,827;2891;"tags=19%, list=8%, signal=21%"
"RIBONUCLEOPROTEIN_COMPLEX_BINDING (GO:0043021)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING.html";"Binding to a complex of RNA and protein. [GOC:bf, GOC:go_curators, GOC:vk]";177;-0,76408976;-1,537411;0;0,15388612;0,867;4533;"tags=20%, list=12%, signal=22%"
"EPIDERMIS_DEVELOPMENT (GO:0008544)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_EPIDERMIS_DEVELOPMENT.html";"The process whose specific outcome is the progression of the epidermis over time, from its formation to the mature structure. The epidermis is the outer epithelial layer of an animal, it may be a single layer that produces an extracellular material (e.g. the cuticle of arthropods) or a complex stratified squamous epithelium, as in the case of many vertebrate species. [GOC:go_curators, UBERON:0001003]";400;-0,7067716;-1,5361276;0,0040816325;0,15034567;0,876;1577;"tags=19%, list=4%, signal=20%"
"CHROMOSOME_CONDENSATION (GO:0030261)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CHROMOSOME_CONDENSATION.html";"The progressive compaction of dispersed interphase chromatin into threadlike chromosomes prior to mitotic or meiotic nuclear division, or during apoptosis, in eukaryotic cells. [GOC:mah, ISBN:0815316194]";47;-0,93541056;-1,5354928;0;0,14529985;0,881;6;"tags=2%, list=0%, signal=2%"
"NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION (GO:0043537)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION.html";"Any process that stops, prevents, or reduces the frequency, rate or extent of the migration of the endothelial cells of blood vessels. [GOC:go_curators]";83;-0,86248296;-1,532061;0,005;0,1513077;0,896;2354;"tags=17%, list=6%, signal=18%"
