"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS (GO:0016614)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS.html";"Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group act as a hydrogen or electron donor and reduces a hydrogen or electron acceptor. [GOC:ai]";111;-0,920793;-1,6247728;0;0,0009109801;0,001;931;"tags=24%, list=5%, signal=25%"
"FATTY_ACID_METABOLIC_PROCESS (GO:0006631)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_FATTY_ACID_METABOLIC_PROCESS.html";"The chemical reactions and pathways involving fatty acids, aliphatic monocarboxylic acids liberated from naturally occurring fats and oils by hydrolysis. [ISBN:0198547684]";344;-0,8320913;-1,5994996;0;0,005456024;0,012;1141;"tags=15%, list=6%, signal=16%"
"ICOSANOID_METABOLIC_PROCESS (GO:0006690)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ICOSANOID_METABOLIC_PROCESS.html";"The chemical reactions and pathways involving icosanoids, any of a group of C20 polyunsaturated fatty acids. [GOC:ma]";98;-0,923134;-1,595713;0;0,0060524195;0,02;591;"tags=21%, list=3%, signal=22%"
"UNSATURATED_FATTY_ACID_METABOLIC_PROCESS (GO:0033559)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS.html";"The chemical reactions and pathways involving an unsaturated fatty acid, any fatty acid containing one or more double bonds between carbon atoms. [GOC:mah]";98;-0,91518694;-1,5849497;0;0,009080318;0,038;591;"tags=20%, list=3%, signal=21%"
"ISOPRENOID_METABOLIC_PROCESS (GO:0006720)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ISOPRENOID_METABOLIC_PROCESS.html";"The chemical reactions and pathways involving isoprenoid compounds, isoprene (2-methylbuta-1,3-diene) or compounds containing or derived from linked isoprene (3-methyl-2-butenylene) residues. [ISBN:0198547684]";96;-0,9086017;-1,5795904;0;0,010730639;0,057;496;"tags=13%, list=3%, signal=13%"
"TERPENOID_METABOLIC_PROCESS (GO:0006721)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_TERPENOID_METABOLIC_PROCESS.html";"The chemical reactions and pathways involving terpenoids, any member of a class of compounds characterized by an isoprenoid chemical structure and including derivatives with various functional groups. [ISBN:0198506732]";76;-0,92261547;-1,5692594;0;0,020293266;0,125;496;"tags=16%, list=3%, signal=16%"
"OLEFINIC_COMPOUND_METABOLIC_PROCESS (GO:0120254)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS.html";"The chemical reactions and pathways involving an olefinic compound, any compound which contains a carbon-carbon double bond (aka C=C). [GOC:krc]";136;-0,8581134;-1,5615038;0,0014705883;0,027665522;0,19;591;"tags=15%, list=3%, signal=16%"
"XENOBIOTIC_METABOLIC_PROCESS (GO:0006805)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_XENOBIOTIC_METABOLIC_PROCESS.html";"The chemical reactions and pathways involving a xenobiotic compound, a compound foreign to the organism exposed to it. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical. [GOC:cab2, GOC:krc]";95;-0,90295506;-1,5575783;0;0,030580543;0,233;700;"tags=23%, list=4%, signal=24%"
"VITAMIN_METABOLIC_PROCESS (GO:0006766)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_VITAMIN_METABOLIC_PROCESS.html";"The chemical reactions and pathways involving vitamins. Vitamin is a general term for a number of unrelated organic substances that occur in many foods in small amounts and that are necessary in trace amounts for the normal metabolic functioning of the body. Vitamins may be water-soluble or fat-soluble and usually serve as components of coenzyme systems. [GOC:ai]";105;-0,8929094;-1,5567874;0;0,027890602;0,238;530;"tags=9%, list=3%, signal=9%"
"PROSTANOID_METABOLIC_PROCESS (GO:0006692)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_PROSTANOID_METABOLIC_PROCESS.html";"The chemical reactions and pathways involving prostanoids, any compound based on or derived from the prostanoate structure. [ISBN:0198506732]";43;-0,96268004;-1,5452127;0;0,047565147;0,402;310;"tags=28%, list=2%, signal=28%"
