"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"IMMUNOGLOBULIN_COMPLEX (GO:0019814)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_IMMUNOGLOBULIN_COMPLEX.html";"A protein complex that in its canonical form is composed of two identical immunoglobulin heavy chains and two identical immunoglobulin light chains, held together by disulfide bonds and sometimes complexed with additional proteins. An immunoglobulin complex may be embedded in the plasma membrane or present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph. [GOC:add, GOC:jl, ISBN:0781765196]";157;0,96126074;1,6611675;0;0;0;528;"tags=2%, list=1%, signal=2%"
"NEURON_TO_NEURON_SYNAPSE (GO:0098984)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_NEURON_TO_NEURON_SYNAPSE.html";"A synapse in which pre and post-synaptic cells are neurons. [GOC:dos]";401;0,85686475;1,5725541;0;0,00040247873;0,001;2372;"tags=28%, list=7%, signal=30%"
"POSTSYNAPTIC_SPECIALIZATION (GO:0099572)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_POSTSYNAPTIC_SPECIALIZATION.html";"A network of proteins within and adjacent to the postsynaptic membrane. Its major components include neurotransmitter receptors and the proteins that spatially and functionally organize them such as anchoring and scaffolding molecules, signaling enzymes and cytoskeletal components. [PMID:22046028]";386;0,85422003;1,5588112;0;0,00026831916;0,001;2372;"tags=28%, list=7%, signal=30%"
"SYNAPTIC_MEMBRANE (GO:0097060)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_SYNAPTIC_MEMBRANE.html";"A specialized area of membrane on either the presynaptic or the postsynaptic side of a synapse, the junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell. [GOC:BHF, PMID:20410104]";448;0,8373054;1,5374804;0;0,0009962256;0,005;2469;"tags=33%, list=7%, signal=35%"
"CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT (GO:0021954)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT.html";"The process whose specific outcome is the progression of a neuron whose cell body is located in the central nervous system, from initial commitment of the cell to a neuronal fate, to the fully functional differentiated neuron. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]";99;0,92472476;1,5217006;0;0,0011158584;0,007;1753;"tags=33%, list=5%, signal=35%"
"NEURON_PROJECTION_GUIDANCE (GO:0097485)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_NEURON_PROJECTION_GUIDANCE.html";"The process in which the migration of a neuron projection is directed to a specific target site in response to a combination of attractive and repulsive cues. [GOC:BHF, GOC:rl, PMID:22790009]";244;0,85178286;1,5176017;0;0,0013276532;0,01;2084;"tags=31%, list=6%, signal=32%"
"POSTSYNAPTIC_MEMBRANE (GO:0045211)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_POSTSYNAPTIC_MEMBRANE.html";"A specialized area of membrane facing the presynaptic membrane on the tip of the nerve ending and separated from it by a minute cleft (the synaptic cleft). Neurotransmitters cross the synaptic cleft and transmit the signal to the postsynaptic membrane. [ISBN:0198506732]";318;0,83377326;1,5036;0;0,0052484944;0,044;2283;"tags=33%, list=6%, signal=35%"
"PRESYNAPTIC_MEMBRANE (GO:0042734)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_PRESYNAPTIC_MEMBRANE.html";"A specialized area of membrane of the axon terminal that faces the plasma membrane of the neuron or muscle fiber with which the axon terminal establishes a synaptic junction; many synaptic junctions exhibit structural presynaptic characteristics, such as conical, electron-dense internal protrusions, that distinguish it from the remainder of the axon plasma membrane. [GOC:jl, ISBN:0815316194]";177;0,85736126;1,499144;0,0011933175;0,0059883124;0,058;2363;"tags=34%, list=6%, signal=36%"
"EXOCYTIC_VESICLE (GO:0070382)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_EXOCYTIC_VESICLE.html";"A transport vesicle that mediates transport from an intracellular compartment to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis. [GOC:kad, GOC:mah]";251;0,8380746;1,4956048;0,0011223345;0,0071841725;0,078;2238;"tags=23%, list=6%, signal=24%"
"SYNAPTIC_TRANSMISSION_GLUTAMATERGIC (GO:0035249)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC.html";"The vesicular release of glutamate from a presynapse, across a chemical synapse, the subsequent activation of glutamate receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse. [GOC:dos]";108;0,89076877;1,4848877;0;0,014609883;0,167;2267;"tags=35%, list=6%, signal=37%"
"CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION (GO:0021953)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION.html";"The process in which a relatively unspecialized cell acquires specialized features of a neuron whose cell body resides in the central nervous system. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]";242;0,8359265;1,4845992;0;0,013281711;0,167;1771;"tags=26%, list=5%, signal=27%"
"REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL (GO:0060078)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL.html";"Any process that modulates the potential difference across a post-synaptic membrane. [GOC:dph, GOC:ef]";152;0,8645824;1,4810693;0;0,015248292;0,21;2443;"tags=35%, list=7%, signal=37%"
