"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"STEROID_HORMONE_BIOSYNTHESIS (hsa00140)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_STEROID_HORMONE_BIOSYNTHESIS.html";"Steroid hormone biosynthesis";55;-0,90842426;-1,5905993;0;0,07126107;0,062;1236;"tags=27%, list=3%, signal=28%"
"COMPLEMENT_AND_COAGULATION_CASCADES (hsa04610)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_COMPLEMENT_AND_COAGULATION_CASCADES.html";"Complement and coagulation cascades";69;-0,85242134;-1,5816591;0,004854369;0,0428581;0,073;1344;"tags=49%, list=4%, signal=51%"
"RIBOSOME (hsa03010)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_RIBOSOME.html";"Ribosome";87;-0,81670755;-1,5693462;0,01010101;0,038720325;0,097;4889;"tags=45%, list=13%, signal=52%"
"MEDICUS_REFERENCE_TRANSLATION_INITIATION (N01317)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION.html";"Pathway Definition from KEGG: 40S == mRNA == 60S";81;-0,81774735;-1,5655162;0,004761905;0,0310648;0,103;4889;"tags=48%, list=13%, signal=55%"
"MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS (N01691)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS.html";"Pathway Definition from KEGG: CxI == CxII == CxIII == CxIV == ATPase -> UCP1";62;-0,8362173;-1,541561;0,00877193;0,04501451;0,18;5275;"tags=63%, list=14%, signal=73%"
"PORPHYRIN_AND_CHLOROPHYLL_METABOLISM (hsa00860)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM.html";"Porphyrin and chlorophyll metabolism";41;-0,9101598;-1,5212826;0,003690037;0,06361083;0,286;941;"tags=15%, list=3%, signal=15%"
"PPAR_SIGNALING_PATHWAY (hsa03320)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PPAR_SIGNALING_PATHWAY.html";"PPAR signaling pathway";69;-0,7834803;-1,4848033;0,012605042;0,12353461;0,536;1666;"tags=33%, list=5%, signal=35%"
"ASCORBATE_AND_ALDARATE_METABOLISM (hsa00053)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ASCORBATE_AND_ALDARATE_METABOLISM.html";"Ascorbate and aldarate metabolism";25;-0,93922;-1,4841468;0,0035842294;0,10987222;0,544;1517;"tags=32%, list=4%, signal=33%"
"PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS (hsa00040)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS.html";"Pentose and glucuronate interconversions";28;-0,9382622;-1,4827334;0,0033670033;0,10200199;0,556;1412;"tags=25%, list=4%, signal=26%"
"METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450 (hsa00980)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450.html";"Metabolism of xenobiotics by cytochrome P450";69;-0,8153471;-1,4770777;0,012765957;0,10293521;0,598;1018;"tags=20%, list=3%, signal=21%"
