"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"BP";"GO:0048562";"embryonic organ morphogenesis";"41/614";"302/18496";1,61112330061641e-14;7,18883216735044e-11;"3207/60529/9423/8516/53904/2254/3198/3200/2737/4188/9421/1746/5629/23314/3218/3213/860/6495/4613/5156/7020/2295/64220/2201/1280/121227/7545/4838/4760/4487/9464/10370/116039/3219/3212/2290/6664/2624/1482/84189/3217";"HOXA11/ALX4/NTN1/ITGA8/MYO3A/FGF9/HOXA1/HOXA3/GLI3/MDFI/HAND1/DLX2/PROX1/SATB2/HOXB8/HOXB3/RUNX2/SIX1/MYCN/PDGFRA/TFAP2A/FOXF2/STRA6/FBN2/COL2A1/LRIG3/ZIC1/NODAL/NEUROD1/MSX1/HAND2/CITED2/OSR2/HOXB9/HOXB2/FOXG1/SOX11/GATA2/NKX2-5/SLITRK6/HOXB7";41
"BP";"GO:0021675";"nerve development";"23/614";"100/18496";1,46012608178185e-13;2,66299575575671e-10;"3670/6507/6299/3198/3200/2737/8929/2043/3213/6495/7020/1141/10370/401/644168/5979/89797/4884/3212/3786/84189/4914/91584";"ISL1/SLC1A3/SALL1/HOXA1/HOXA3/GLI3/PHOX2B/EPHA4/HOXB3/SIX1/TFAP2A/CHRNB2/CITED2/PHOX2A/DRGX/RET/NAV2/NPTX1/HOXB2/KCNQ3/SLITRK6/NTRK1/PLXNA4";23
"BP";"GO:0021545";"cranial nerve development";"19/614";"65/18496";1,79044985819591e-13;2,66299575575671e-10;"3670/6507/6299/3198/3200/2737/8929/3213/6495/7020/1141/10370/401/644168/89797/3212/84189/4914/91584";"ISL1/SLC1A3/SALL1/HOXA1/HOXA3/GLI3/PHOX2B/HOXB3/SIX1/TFAP2A/CHRNB2/CITED2/PHOX2A/DRGX/NAV2/HOXB2/SLITRK6/NTRK1/PLXNA4";19
"BP";"GO:0048706";"embryonic skeletal system development";"26/614";"135/18496";3,26010193766632e-13;3,63664371146678e-10;"3207/60529/2254/3198/3200/2737/1748/4188/1746/23314/3218/3213/860/6495/4613/5156/7020/1280/1745/4838/9464/116039/3219/3212/6664/3217";"HOXA11/ALX4/FGF9/HOXA1/HOXA3/GLI3/DLX4/MDFI/DLX2/SATB2/HOXB8/HOXB3/RUNX2/SIX1/MYCN/PDGFRA/TFAP2A/COL2A1/DLX1/NODAL/HAND2/OSR2/HOXB9/HOXB2/SOX11/HOXB7";26
"BP";"GO:0048568";"embryonic organ development";"49/614";"457/18496";4,5289464143514e-13;3,99460762826412e-10;"3207/60529/9423/8516/53904/2254/6299/3198/3200/2737/4188/9421/1746/5629/23314/3218/3213/860/6495/8854/10763/4613/5156/23493/7020/2295/64220/2201/1280/121227/7545/4838/4760/4487/5308/9464/10370/2020/116039/3219/3212/2290/6664/2624/1482/84189/7026/91584/3217";"HOXA11/ALX4/NTN1/ITGA8/MYO3A/FGF9/SALL1/HOXA1/HOXA3/GLI3/MDFI/HAND1/DLX2/PROX1/SATB2/HOXB8/HOXB3/RUNX2/SIX1/ALDH1A2/NES/MYCN/PDGFRA/HEY2/TFAP2A/FOXF2/STRA6/FBN2/COL2A1/LRIG3/ZIC1/NODAL/NEUROD1/MSX1/PITX2/HAND2/CITED2/EN2/OSR2/HOXB9/HOXB2/FOXG1/SOX11/GATA2/NKX2-5/SLITRK6/NR2F2/PLXNA4/HOXB7";49
"BP";"GO:0048704";"embryonic skeletal system morphogenesis";"22/614";"96/18496";5,37150286185224e-13;3,99460762826412e-10;"3207/60529/3198/3200/2737/4188/1746/23314/3218/3213/860/6495/4613/5156/7020/1280/4838/116039/3219/3212/6664/3217";"HOXA11/ALX4/HOXA1/HOXA3/GLI3/MDFI/DLX2/SATB2/HOXB8/HOXB3/RUNX2/SIX1/MYCN/PDGFRA/TFAP2A/COL2A1/NODAL/OSR2/HOXB9/HOXB2/SOX11/HOXB7";22
"BP";"GO:0048705";"skeletal system morphogenesis";"33/614";"232/18496";1,68224894664833e-12;1,07231354284926e-09;"3207/8538/60529/4313/3198/3200/2737/4256/4188/2690/1746/23314/3218/3213/860/6495/4613/5156/7020/2201/1280/654/4838/4487/10370/116039/7480/3219/3212/6664/338773/134701/3217";"HOXA11/BARX2/ALX4/MMP2/HOXA1/HOXA3/GLI3/MGP/MDFI/GHR/DLX2/SATB2/HOXB8/HOXB3/RUNX2/SIX1/MYCN/PDGFRA/TFAP2A/FBN2/COL2A1/BMP6/NODAL/MSX1/CITED2/OSR2/WNT10B/HOXB9/HOXB2/SOX11/TMEM119/RIPPLY2/HOXB7";33
"BP";"GO:0035270";"endocrine system development";"25/614";"139/18496";4,61614738691016e-12;2,57465620504914e-09;"3670/27122/5307/6299/3200/3213/6495/8854/3110/6658/5156/64220/429/2627/1813/654/4760/4825/5308/10370/190/2624/1482/7490/222546";"ISL1/DKK3/PITX1/SALL1/HOXA3/HOXB3/SIX1/ALDH1A2/MNX1/SOX3/PDGFRA/STRA6/ASCL1/GATA6/DRD2/BMP6/NEUROD1/NKX6-1/PITX2/CITED2/NR0B1/GATA2/NKX2-5/WT1/RFX6";25
"BP";"GO:0048483";"autonomic nervous system development";"15/614";"46/18496";1,09159563777746e-11;5,41188859529223e-09;"7021/8929/3196/6495/7020/429/2676/9464/401/5979/89797/3212/6664/4914/91584";"TFAP2B/PHOX2B/TLX2/SIX1/TFAP2A/ASCL1/GFRA3/HAND2/PHOX2A/RET/NAV2/HOXB2/SOX11/NTRK1/PLXNA4";15
"BP";"GO:0021953";"central nervous system neuron differentiation";"30/614";"215/18496";2,86375853732185e-11;1,27780905935301e-08;"3670/4133/6299/2737/22943/8929/1746/2043/5629/3624/3110/429/343472/1745/9353/1813/1141/1996/4760/4825/401/9723/2290/4808/2624/9378/51286/1630/6096/91584";"ISL1/MAP2/SALL1/GLI3/DKK1/PHOX2B/DLX2/EPHA4/PROX1/INHBA/MNX1/ASCL1/BARHL2/DLX1/SLIT2/DRD2/CHRNB2/ELAVL4/NEUROD1/NKX6-1/PHOX2A/SEMA3E/FOXG1/NHLH2/GATA2/NRXN1/CEND1/DCC/RORB/PLXNA4";30
"BP";"GO:0060537";"muscle tissue development";"45/614";"446/18496";3,3587409621528e-11;1,36242747028416e-08;"7021/3670/9172/8538/1829/9734/2006/8531/2139/22933/5307/7049/8516/4036/50507/1832/2254/79784/858/857/4223/22943/8929/9421/5159/5999/5629/64091/6495/8854/5156/23493/64220/2627/861/4487/56999/26508/10370/7480/6664/205428/1482/7490/7026";"TFAP2B/ISL1/MYOM2/BARX2/DSG2/HDAC9/ELN/YBX3/EYA2/SIRT2/PITX1/TGFBR3/ITGA8/LRP2/NOX4/DSP/FGF9/MYH14/CAV2/CAV1/MEOX2/DKK1/PHOX2B/HAND1/PDGFRB/RGS4/PROX1/POPDC2/SIX1/ALDH1A2/PDGFRA/HEY2/STRA6/GATA6/RUNX1/MSX1/ADAMTS9/HEYL/CITED2/WNT10B/SOX11/C3orf58/NKX2-5/WT1/NR2F2";45
"BP";"GO:0048732";"gland development";"45/614";"451/18496";4,87624319133312e-11;1,81314975997736e-08;"3207/3670/3082/27122/9423/5307/7049/4313/80004/6299/51599/5764/857/4233/3200/3209/2737/64065/5629/3213/6495/8854/3169/6658/5156/64220/429/2627/4478/1813/4838/10481/4487/5308/9464/10370/190/3219/8862/27023/2624/5324/1482/80139/7490";"HOXA11/ISL1/HGF/DKK3/NTN1/PITX1/TGFBR3/MMP2/ESRP2/SALL1/LSR/PTN/CAV1/MET/HOXA3/HOXA13/GLI3/PERP/PROX1/HOXB3/SIX1/ALDH1A2/FOXA1/SOX3/PDGFRA/STRA6/ASCL1/GATA6/MSN/DRD2/NODAL/HOXB13/MSX1/PITX2/HAND2/CITED2/NR0B1/HOXB9/APLN/FOXB1/GATA2/PLAG1/NKX2-5/ZNF703/WT1";45
"BP";"GO:0007389";"pattern specification process";"46/614";"474/18496";7,54565164877222e-11;2,58989981975551e-08;"3207/3670/60529/4036/3200/4223/2737/22943/4188/9421/1746/23314/3218/3213/3229/6495/8854/3169/23493/429/1745/7545/4838/6493/4760/4487/26508/5308/9464/10370/221833/116039/352909/55130/2018/3219/27023/3212/2290/199699/1482/7490/7026/5649/134701/3217";"HOXA11/ISL1/ALX4/LRP2/HOXA3/MEOX2/GLI3/DKK1/MDFI/HAND1/DLX2/SATB2/HOXB8/HOXB3/HOXC13/SIX1/ALDH1A2/FOXA1/HEY2/ASCL1/DLX1/ZIC1/NODAL/SIM2/NEUROD1/MSX1/HEYL/PITX2/HAND2/CITED2/SP8/OSR2/DNAAF3/ARMC4/EMX2/HOXB9/FOXB1/HOXB2/FOXG1/DAND5/NKX2-5/WT1/NR2F2/RELN/RIPPLY2/HOXB7";46
"BP";"GO:0007409";"axonogenesis";"45/614";"458/18496";8,13363114332623e-11;2,59230444010869e-08;"3730/3670/2042/9423/1496/4133/54437/2737/8929/10090/2043/9890/8609/2258/6616/27255/2045/343472/9353/2044/2676/1813/5800/1141/4825/644168/5979/57611/9723/4884/8941/4135/27023/2596/2290/9378/6586/84189/23768/1630/5649/6277/4914/3897/91584";"ANOS1/ISL1/EPHA3/NTN1/CTNNA2/MAP2/SEMA5B/GLI3/PHOX2B/UST/EPHA4/PLPPR4/KLF7/FGF13/SNAP25/CNTN6/EPHA7/BARHL2/SLIT2/EPHA5/GFRA3/DRD2/PTPRO/CHRNB2/NKX6-1/DRGX/RET/ISLR2/SEMA3E/NPTX1/CDK5R2/MAP6/FOXB1/GAP43/FOXG1/NRXN1/SLIT3/SLITRK6/FLRT2/DCC/RELN/S100A6/NTRK1/L1CAM/PLXNA4";45
"BP";"GO:0014706";"striated muscle tissue development";"42/614";"423/18496";2,56117264570944e-10;7,61863489677033e-08;"3670/9172/8538/1829/9734/2006/8531/2139/22933/5307/7049/4036/50507/1832/2254/79784/858/857/4223/22943/8929/9421/5159/5999/5629/64091/6495/8854/5156/23493/2627/861/4487/56999/26508/10370/7480/6664/205428/1482/7490/7026";"ISL1/MYOM2/BARX2/DSG2/HDAC9/ELN/YBX3/EYA2/SIRT2/PITX1/TGFBR3/LRP2/NOX4/DSP/FGF9/MYH14/CAV2/CAV1/MEOX2/DKK1/PHOX2B/HAND1/PDGFRB/RGS4/PROX1/POPDC2/SIX1/ALDH1A2/PDGFRA/HEY2/GATA6/RUNX1/MSX1/ADAMTS9/HEYL/CITED2/WNT10B/SOX11/C3orf58/NKX2-5/WT1/NR2F2";42
"BP";"GO:0003002";"regionalization";"42/614";"429/18496";3,95860294489881e-10;1,08757867138251e-07;"3207/3670/60529/4036/3200/4223/2737/22943/4188/9421/1746/3218/3213/3229/6495/8854/3169/23493/429/1745/4838/4760/4487/26508/5308/9464/10370/221833/352909/55130/2018/3219/27023/3212/2290/199699/1482/7490/7026/5649/134701/3217";"HOXA11/ISL1/ALX4/LRP2/HOXA3/MEOX2/GLI3/DKK1/MDFI/HAND1/DLX2/HOXB8/HOXB3/HOXC13/SIX1/ALDH1A2/FOXA1/HEY2/ASCL1/DLX1/NODAL/NEUROD1/MSX1/HEYL/PITX2/HAND2/CITED2/SP8/DNAAF3/ARMC4/EMX2/HOXB9/FOXB1/HOXB2/FOXG1/DAND5/NKX2-5/WT1/NR2F2/RELN/RIPPLY2/HOXB7";42
"BP";"GO:0030900";"forebrain development";"41/614";"413/18496";4,23362459505161e-10;1,08757867138251e-07;"3670/5307/4036/6299/2737/22943/59336/1746/5629/3624/93986/8854/2258/6658/429/1745/66000/9353/2044/1813/7545/10642/1141/1996/4760/4487/5308/139411/190/2018/9723/238/8941/27023/2290/4808/63973/2624/7026/5649/91584";"ISL1/PITX1/LRP2/SALL1/GLI3/DKK1/PRDM13/DLX2/PROX1/INHBA/FOXP2/ALDH1A2/FGF13/SOX3/ASCL1/DLX1/TMEM108/SLIT2/EPHA5/DRD2/ZIC1/IGF2BP1/CHRNB2/ELAVL4/NEUROD1/MSX1/PITX2/PTCHD1/NR0B1/EMX2/SEMA3E/ALK/CDK5R2/FOXB1/FOXG1/NHLH2/NEUROG2/GATA2/NR2F2/RELN/PLXNA4";41
"BP";"GO:0038063";"collagen-activated tyrosine kinase receptor signaling pathway";"15/614";"58/18496";4,38736353314324e-10;1,08757867138251e-07;"2324/2042/2321/4233/5159/2043/5156/2045/2044/4921/5979/238/1287/1288/4914";"FLT4/EPHA3/FLT1/MET/PDGFRB/EPHA4/PDGFRA/EPHA7/EPHA5/DDR2/RET/ALK/COL4A5/COL4A6/NTRK1";15
"BP";"GO:0051960";"regulation of nervous system development";"43/614";"454/18496";6,84807897412228e-10;1,60821728329124e-07;"9423/22933/4133/4036/5764/2737/22943/23316/4988/3196/1746/2043/5629/3213/2258/6860/4613/2045/23493/429/147381/1745/9353/84630/1813/4825/26508/222223/57611/4135/158038/2290/6664/2624/9378/5324/84189/23768/1630/5649/3556/4914/3897";"NTN1/SIRT2/MAP2/LRP2/PTN/GLI3/DKK1/CUX2/OPRM1/TLX2/DLX2/EPHA4/PROX1/HOXB3/FGF13/SYT4/MYCN/EPHA7/HEY2/ASCL1/CBLN2/DLX1/SLIT2/TTBK1/DRD2/NKX6-1/HEYL/KIAA1324L/ISLR2/MAP6/LINGO2/FOXG1/SOX11/GATA2/NRXN1/PLAG1/SLITRK6/FLRT2/DCC/RELN/IL1RAP/NTRK1/L1CAM";43
"BP";"GO:0043583";"ear development";"29/614";"232/18496";8,78440715509839e-10;1,95980123630245e-07;"55283/9423/8516/53904/27443/2254/3198/3209/2737/8929/8825/2043/9890/5629/6495/4613/23493/7020/64220/1280/121227/7545/4760/4487/116039/54360/2290/2624/84189";"MCOLN3/NTN1/ITGA8/MYO3A/CECR2/FGF9/HOXA1/HOXA13/GLI3/PHOX2B/LIN7A/EPHA4/PLPPR4/PROX1/SIX1/MYCN/HEY2/TFAP2A/STRA6/COL2A1/LRIG3/ZIC1/NEUROD1/MSX1/OSR2/CYTL1/FOXG1/GATA2/SLITRK6";29
"BP";"GO:0048839";"inner ear development";"27/614";"205/18496";1,0488733193085e-09;2,22860607178786e-07;"55283/9423/8516/53904/27443/2254/3198/3209/2737/8929/8825/2043/9890/5629/6495/4613/23493/7020/1280/121227/7545/4760/4487/54360/2290/2624/84189";"MCOLN3/NTN1/ITGA8/MYO3A/CECR2/FGF9/HOXA1/HOXA13/GLI3/PHOX2B/LIN7A/EPHA4/PLPPR4/PROX1/SIX1/MYCN/HEY2/TFAP2A/COL2A1/LRIG3/ZIC1/NEUROD1/MSX1/CYTL1/FOXG1/GATA2/SLITRK6";27
"BP";"GO:0038065";"collagen-activated signaling pathway";"15/614";"62/18496";1,21339412819763e-09;2,46098390909902e-07;"2324/2042/2321/4233/5159/2043/5156/2045/2044/4921/5979/238/1287/1288/4914";"FLT4/EPHA3/FLT1/MET/PDGFRB/EPHA4/PDGFRA/EPHA7/EPHA5/DDR2/RET/ALK/COL4A5/COL4A6/NTRK1";15
"BP";"GO:0045664";"regulation of neuron differentiation";"26/614";"194/18496";1,46617086226527e-09;2,84437147279463e-07;"3670/2737/22943/8929/1746/5629/6495/3169/4613/6658/1840/23493/429/6457/1745/654/4760/4825/26508/5979/238/2290/6664/2624/1482/5649";"ISL1/GLI3/DKK1/PHOX2B/DLX2/PROX1/SIX1/FOXA1/MYCN/SOX3/DTX1/HEY2/ASCL1/SH3GL3/DLX1/BMP6/NEUROD1/NKX6-1/HEYL/RET/ALK/FOXG1/SOX11/GATA2/NKX2-5/RELN";26
