"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"IMMUNOGLOBULIN_COMPLEX (GO:0019814)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_IMMUNOGLOBULIN_COMPLEX.html";"A protein complex that in its canonical form is composed of two identical immunoglobulin heavy chains and two identical immunoglobulin light chains, held together by disulfide bonds and sometimes complexed with additional proteins. An immunoglobulin complex may be embedded in the plasma membrane or present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph. [GOC:add, GOC:jl, ISBN:0781765196]";157;-0,8716898;-1,7288327;0;0,0019216004;0,002;528;"tags=1%, list=1%, signal=1%"
"REGULATION_OF_LIPID_CATABOLIC_PROCESS (GO:0050994)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS.html";"Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of lipids. [GOC:ai]";65;-0,86446697;-1,4942666;0,0026455026;1;1;872;"tags=15%, list=2%, signal=16%"
"FATTY_ACID_BETA_OXIDATION (GO:0006635)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_FATTY_ACID_BETA_OXIDATION.html";"A fatty acid oxidation process that results in the complete oxidation of a long-chain fatty acid. Fatty acid beta-oxidation begins with the addition of coenzyme A to a fatty acid, and occurs by successive cycles of reactions during each of which the fatty acid is shortened by a two-carbon fragment removed as acetyl coenzyme A; the cycle continues until only two or three carbons remain (as acetyl-CoA or propionyl-CoA respectively). [GOC:mah, ISBN:0198506732]";72;-0,8260515;-1,4776051;0,011560693;1;1;494;"tags=8%, list=1%, signal=8%"
"FATTY_ACID_CATABOLIC_PROCESS (GO:0009062)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_FATTY_ACID_CATABOLIC_PROCESS.html";"The chemical reactions and pathways resulting in the breakdown of a fatty acid, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. Fatty acids are predominantly straight-chain acids of 4 to 24 carbon atoms, which may be saturated or unsaturated; branched fatty acids and hydroxy fatty acids also occur, and very long chain acids of over 30 carbons are found in waxes. [GOC:go_curators]";104;-0,79116094;-1,471793;0,009375;1;1;1238;"tags=11%, list=3%, signal=11%"
"CALCIUM_CHANNEL_REGULATOR_ACTIVITY (GO:0005246)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY.html";"Modulates the activity of a calcium channel. [GOC:mah]";58;-0,86290807;-1,4692376;0,010443864;1;1;2043;"tags=28%, list=6%, signal=29%"
"PALMITOYLTRANSFERASE_ACTIVITY (GO:0016409)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_PALMITOYLTRANSFERASE_ACTIVITY.html";"Catalysis of the transfer of a palmitoyl (CH3-[CH2]14-CO-) group to an acceptor molecule. [GOC:ai]";37;-0,88653976;-1,4593784;0,023094688;1;1;498;"tags=14%, list=1%, signal=14%"
"TUBULIN_BINDING (GO:0015631)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_TUBULIN_BINDING.html";"Binding to monomeric or multimeric forms of tubulin, including microtubules. [GOC:clt]";391;-0,657306;-1,4488211;0;1;1;2735;"tags=16%, list=8%, signal=18%"
"PROTEIN_LIPID_COMPLEX_ASSEMBLY (GO:0065005)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY.html";"The aggregation, arrangement and bonding together of proteins and lipids to form a protein-lipid complex. [GOC:jl]";30;-0,925809;-1,4429967;0,02284264;1;1;618;"tags=17%, list=2%, signal=17%"
"CIS_CISTERNA (GO:0000137)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_GOLGI_CIS_CISTERNA.html";"The Golgi cisterna closest to the endoplasmic reticulum; the first processing compartment through which proteins pass after export from the ER. [ISBN:0815316194]";30;-0,92344624;-1,4377111;0,0125;1;1;1216;"tags=10%, list=3%, signal=10%"
"POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION (GO:0099170)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION.html";"Any process, acting in the postsynapse that results in modulation of chemical synaptic transmission. [GOC:dos]";32;-0,909112;-1,4366114;0,024570024;1;1;1207;"tags=16%, list=3%, signal=16%"
"DEPHOSPHORYLATION (GO:0016311)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_DEPHOSPHORYLATION.html";"The process of removing one or more phosphoric (ester or anhydride) residues from a molecule. [ISBN:0198506732]";155;-0,7206025;-1,4337041;0,006535948;1;1;1138;"tags=9%, list=3%, signal=9%"
