"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"MRNA_BASE_PAIRING_TRANSLATIONAL_REPRESSOR_ACTIVITY (GO:1903231)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_MRNA_BASE_PAIRING_TRANSLATIONAL_REPRESSOR_ACTIVITY.html";"A translation repressor activity that acts by base-pairing with an mRNA. The binding can result in targeting the mRNA for degradation or interfering with mRNA translation, hence resulting in posttranscriptional gene silencing. [GOC:BHF, GOC:BHF_miRNA, PMID:18197166, PMID:20533884]";298;-0,8622096;-1,6751499;0;0;0;4570;"tags=2%, list=13%, signal=2%"
"IMMUNOGLOBULIN_COMPLEX (GO:0019814)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_IMMUNOGLOBULIN_COMPLEX.html";"A protein complex that in its canonical form is composed of two identical immunoglobulin heavy chains and two identical immunoglobulin light chains, held together by disulfide bonds and sometimes complexed with additional proteins. An immunoglobulin complex may be embedded in the plasma membrane or present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph. [GOC:add, GOC:jl, ISBN:0781765196]";157;-0,9259319;-1,6745238;0;0;0;1488;"tags=3%, list=4%, signal=3%"
"KERATIN_FILAMENT (GO:0045095)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_KERATIN_FILAMENT.html";"A filament composed of acidic and basic keratins (types I and II), typically expressed in epithelial cells. The keratins are the most diverse classes of IF proteins, with a large number of keratin isoforms being expressed. Each type of epithelium always expresses a characteristic combination of type I and type II keratins. [ISBN:0716731363]";94;-0,93119204;-1,5766939;0;0,04299812;0,121;1642;"tags=17%, list=5%, signal=18%"
"KERATINIZATION (GO:0031424)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_KERATINIZATION.html";"The process in which the cytoplasm of the outermost cells of the vertebrate epidermis is replaced by keratin. Keratinization occurs in the stratum corneum, feathers, hair, claws, nails, hooves, and horns. [GOC:dph, GOC:ebc, GOC:sdb_2009, GOC:tb]";81;-0,9027324;-1,5336759;0,00203666;0,1623314;0,494;1705;"tags=21%, list=5%, signal=22%"
"EPIDERMAL_CELL_DIFFERENTIATION (GO:0009913)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_EPIDERMAL_CELL_DIFFERENTIATION.html";"The process in which a relatively unspecialized cell acquires specialized features of an epidermal cell, any of the cells making up the epidermis. [GOC:dph, GOC:go_curators, GOC:mtg_sensu, GOC:sdb_2009, GOC:tb]";253;-0,78318757;-1,5252717;0,0020120724;0,17382067;0,592;2098;"tags=22%, list=6%, signal=23%"
"KERATINOCYTE_DIFFERENTIATION (GO:0030216)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_KERATINOCYTE_DIFFERENTIATION.html";"The process in which a relatively unspecialized cell acquires specialized features of a keratinocyte. [GOC:dph, GOC:mah, GOC:sdb_2009, GOC:tb]";177;-0,81708264;-1,5031492;0;0,29999864;0,844;2098;"tags=24%, list=6%, signal=26%"
"RNAI_EFFECTOR_COMPLEX (GO:0031332)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_RNAI_EFFECTOR_COMPLEX.html";"Any protein complex that mediates the effects of small interfering RNAs on gene expression. Most known examples contain one or more members of the Argonaute family of proteins. [GOC:mah, PMID:14704433]";402;-0,73815924;-1,4867554;0;0,41938597;0,96;2855;"tags=1%, list=8%, signal=1%"
"EPIDERMIS_DEVELOPMENT (GO:0008544)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_EPIDERMIS_DEVELOPMENT.html";"The process whose specific outcome is the progression of the epidermis over time, from its formation to the mature structure. The epidermis is the outer epithelial layer of an animal, it may be a single layer that produces an extracellular material (e.g. the cuticle of arthropods) or a complex stratified squamous epithelium, as in the case of many vertebrate species. [GOC:go_curators, UBERON:0001003]";400;-0,73079586;-1,4832742;0,002118644;0,40926605;0,971;2098;"tags=23%, list=6%, signal=24%"
"POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY (GO:0051965)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY.html";"Any process that activates, maintains or increases the frequency, rate or extent of synapse assembly, the aggregation, arrangement and bonding together of a set of components to form a synapse. [GOC:ai, GOC:pr]";68;-0,90427226;-1,454109;0,0037593986;0,8032436;0,999;1991;"tags=24%, list=5%, signal=25%"
"CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION (GO:0035710)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION.html";"The change in morphology and behavior of a CD4-positive, alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific. [CL:0000624, GOC:BHF]";134;-0,8013545;-1,4365703;0,021008404;1;1;2646;"tags=22%, list=7%, signal=23%"
"REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS (GO:0090049)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS.html";"Any process that modulates the frequency, rate or extent of cell migration involved in sprouting angiogenesis. Cell migration involved in sprouting angiogenesis is the orderly movement of endothelial cells into the extracellular matrix in order to form new blood vessels contributing to the process of sprouting angiogenesis. [GOC:BHF, GOC:dph, GOC:rl, GOC:tb]";82;-0,85188854;-1,431484;0,02189781;1;1;1754;"tags=12%, list=5%, signal=13%"
"CORNIFIED_ENVELOPE (GO:0001533)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_CORNIFIED_ENVELOPE.html";"A type of plasma membrane that has been modified through addition of distinct intracellular and extracellular components, including ceramide, found in cornifying epithelial cells (corneocytes). [GOC:add, PMID:11112355, PMID:11590230, PMID:15803139]";60;-0,9020413;-1,4293684;0;1;1;1758;"tags=25%, list=5%, signal=26%"
"REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION (GO:2000514)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION.html";"Any process that modulates the frequency, rate or extent of CD4-positive, alpha-beta T cell activation. [GOC:obol]";85;-0,8439839;-1,4237703;0,013645224;1;1;2349;"tags=22%, list=6%, signal=24%"
"MIRNA_MEDIATED_GENE_SILENCING_BY_MRNA_DESTABILIZATION (GO:0035279)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_MIRNA_MEDIATED_GENE_SILENCING_BY_MRNA_DESTABILIZATION.html";"An RNA interference pathway in which microRNAs (miRNAs) direct the cleavage of target mRNAs. Once incorporated into a RNA-induced silencing complex (RISC), a miRNA base pairing with near-perfect complementarity to the target mRNA will typically direct targeted endonucleolytic cleavage of the mRNA. Many plant miRNAs downregulate gene expression through this mechanism. [GOC:dph, GOC:mtg_lung, PMID:14744438, PMID:15196554, PMID:21118121, PMID:23209154]";105;-0,8195494;-1,4210949;0,020366598;1;1;4981;"tags=4%, list=14%, signal=4%"
"ER_NUCLEUS_SIGNALING_PATHWAY (GO:0006984)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ER_NUCLEUS_SIGNALING_PATHWAY.html";"The series of molecular signals that conveys information from the endoplasmic reticulum to the nucleus, usually resulting in a change in transcriptional regulation. [GOC:mah]";54;-0,9041661;-1,4147581;0,003937008;1;1;222;"tags=4%, list=1%, signal=4%"
"HISTONE_DEACETYLASE_BINDING (GO:0042826)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_HISTONE_DEACETYLASE_BINDING.html";"Binding to histone deacetylase. [GOC:jl]";131;-0,78616184;-1,4134961;0,02661597;1;1;1408;"tags=8%, list=4%, signal=9%"
"EARLY_ENDOSOME_MEMBRANE (GO:0031901)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_EARLY_ENDOSOME_MEMBRANE.html";"The lipid bilayer surrounding an early endosome. [GOC:pz]";206;-0,75361484;-1,4078007;0,015873017;1;1;2093;"tags=14%, list=6%, signal=14%"
"POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION (GO:0043536)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION.html";"Any process that activates or increases the frequency, rate or extent of the migration of the endothelial cells of blood vessels. [GOC:go_curators]";80;-0,82584524;-1,3992469;0,040590405;1;1;1527;"tags=15%, list=4%, signal=16%"
"MICROTUBULE_BASED_TRANSPORT (GO:0099111)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_MICROTUBULE_BASED_TRANSPORT.html";"A microtubule-based process that results in the transport of organelles, other microtubules, or other cellular components. Examples include motor-driven movement along microtubules and movement driven by polymerization or depolymerization of microtubules. [GOC:cjm, ISBN:0815316194]";232;-0,7274866;-1,3974918;0,005988024;1;1;4036;"tags=23%, list=11%, signal=26%"
"CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT (GO:0030705)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT.html";"The directed movement of substances along cytoskeletal fibers such as microfilaments or microtubules within a cell. [GOC:mah]";209;-0,73258436;-1,3912245;0,01953125;1;1;4036;"tags=23%, list=11%, signal=26%"
"CADHERIN_BINDING (GO:0045296)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_CADHERIN_BINDING.html";"Binding to cadherin, a type I membrane protein involved in cell adhesion. [GOC:bf]";335;-0,6970506;-1,3877945;0,009765625;1;1;3417;"tags=21%, list=9%, signal=23%"
"ENDOPLASMIC_RETICULUM_ORGANIZATION (GO:0007029)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION.html";"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the endoplasmic reticulum. [GOC:dph, GOC:jl, GOC:mah]";103;-0,79225916;-1,3676643;0,053045187;1;1;1740;"tags=7%, list=5%, signal=7%"
"SPROUTING_ANGIOGENESIS (GO:0002040)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_SPROUTING_ANGIOGENESIS.html";"The extension of new blood vessels from existing vessels into avascular tissues, this process includes the specialization of endothelial cells into leading tip and stalk cells, proliferation and migration of the endothelial cells and cell adhesion resulting in angiogenic sprout fusion or lumen formation. [PMID:16391003, PMID:23031691]";206;-0,7276193;-1,3663228;0,021113243;1;1;1527;"tags=11%, list=4%, signal=12%"
"DNA_TEMPLATED_DNA_REPLICATION (GO:0006261)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_DNA_TEMPLATED_DNA_REPLICATION.html";"A DNA replication process that uses parental DNA as a template for the DNA-dependent DNA polymerases that synthesize the new strands. [GOC:mah, ISBN:0198506732]";161;-0,75555396;-1,3642305;0,01923077;1;1;4800;"tags=20%, list=13%, signal=23%"
"SKIN_DEVELOPMENT (GO:0043588)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_SKIN_DEVELOPMENT.html";"The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue. [GOC:jl, UBERON:0002097]";326;-0,68516904;-1,3618127;0,003929273;1;1;2098;"tags=22%, list=6%, signal=23%"
"PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY (GO:0030296)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY.html";"Increases the activity of a protein tyrosine kinase, an enzyme which phosphorylates a tyrosyl phenolic group on a protein. [GOC:ai, ISBN:0198506732]";36;-0,92304766;-1,3604599;0,02004008;1;1;1461;"tags=25%, list=4%, signal=26%"
"POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION (GO:1903039)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION.html";"Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]";284;-0,69820654;-1,3586303;0,013157895;1;1;2594;"tags=20%, list=7%, signal=22%"
"POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I (GO:0045943)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I.html";"Any process that activates or increases the frequency, rate or extent of transcription mediated by RNA polymerase I. [GOC:go_curators, GOC:txnOH]";36;-0,9361187;-1,3585435;0,009090909;1;1;34;"tags=3%, list=0%, signal=3%"
"DEFENSE_RESPONSE_TO_VIRUS (GO:0051607)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_DEFENSE_RESPONSE_TO_VIRUS.html";"Reactions triggered in response to the presence of a virus that act to protect the cell or organism. [GOC:ai]";327;-0,68006426;-1,3571779;0,0062761507;1;1;1774;"tags=10%, list=5%, signal=11%"
"FACE_DEVELOPMENT (GO:0060324)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_FACE_DEVELOPMENT.html";"The biological process whose specific outcome is the progression of a face from an initial condition to its mature state. The face is the ventral division of the head. [GOC:dph]";54;-0,86888766;-1,3571709;0,047348484;1;1;797;"tags=15%, list=2%, signal=15%"
"REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR (GO:1902253)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR.html";"Any process that modulates the frequency, rate or extent of intrinsic apoptotic signaling pathway by p53 class mediator. [GOC:BHF, GOC:mtg_apoptosis, GOC:rl, GOC:TermGenie, PMID:15705871]";37;-0,91188735;-1,3531095;0,04;1;1;315;"tags=8%, list=1%, signal=8%"
"REGULATION_OF_TRANSLATIONAL_INITIATION (GO:0006446)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION.html";"Any process that modulates the frequency, rate or extent of translational initiation. [GOC:go_curators]";86;-0,80982554;-1,3463554;0,036398467;1;1;771;"tags=3%, list=2%, signal=4%"
"STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS (GO:0030280)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS.html";"The action of a molecule that contributes to the structural integrity of an epidermal cutaneous structure. [GOC:mah]";37;-0,9028745;-1,3463141;0,039106146;1;1;1642;"tags=27%, list=5%, signal=28%"
"CELLULAR_RESPONSE_TO_HEAT (GO:0034605)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CELLULAR_RESPONSE_TO_HEAT.html";"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism. [GOC:mah]";65;-0,83216363;-1,3456366;0,066287875;1;1;2597;"tags=15%, list=7%, signal=17%"
"CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION (GO:0043367)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION.html";"The process in which a relatively unspecialized T cell acquires specialized features of a mature CD4-positive, alpha-beta T cell. [CL:0000624, ISBN:0781735149]";108;-0,7719382;-1,3442553;0,049523808;1;1;2646;"tags=19%, list=7%, signal=21%"
"EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS (GO:0048701)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS.html";"The process in which the anatomical structures of the cranial skeleton are generated and organized during the embryonic phase. [GOC:dsf, GOC:jid, PMID:16049113]";43;-0,8913197;-1,3437794;0,04621072;1;1;1653;"tags=35%, list=5%, signal=36%"
"ALPHA_BETA_T_CELL_ACTIVATION (GO:0046631)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ALPHA_BETA_T_CELL_ACTIVATION.html";"The change in morphology and behavior of an alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific. [GOC:add]";203;-0,7202071;-1,341469;0,03717472;1;1;2559;"tags=20%, list=7%, signal=21%"
