"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY (N01640)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: GPCR -> GNAQ -> PLCB -> IP3 -> ITPR -> Ca2+(cyto)";50;0,88463604;1,3659674;0,01821192;1;0,905;2180;"tags=38%, list=6%, signal=40%"
"GAP_JUNCTION (hsa04540)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GAP_JUNCTION.html";"Gap junction";90;0,82658094;1,3572377;0,027906977;1;0,945;2777;"tags=21%, list=8%, signal=23%"
"PARKINSONS_DISEASE (hsa05012)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PARKINSONS_DISEASE.html";"Parkinson's disease";126;0,7790696;1,3488147;0,05098684;1;0,973;3051;"tags=10%, list=8%, signal=11%"
"MTOR_SIGNALING_PATHWAY (hsa04150)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MTOR_SIGNALING_PATHWAY.html";"mTOR signaling pathway";52;0,8781148;1,3437227;0,04;0,9793995;0,984;1542;"tags=10%, list=4%, signal=10%"
"CALCIUM_SIGNALING_PATHWAY (hsa04020)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CALCIUM_SIGNALING_PATHWAY.html";"Calcium signaling pathway";177;0,7275109;1,2904972;0,052227344;1;1;2479;"tags=25%, list=7%, signal=27%"
"HEDGEHOG_SIGNALING_PATHWAY (hsa04340)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_HEDGEHOG_SIGNALING_PATHWAY.html";"Hedgehog signaling pathway";56;0,81979257;1,2721603;0,10828026;1;1;1528;"tags=21%, list=4%, signal=22%"
"FOCAL_ADHESION (hsa04510)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_FOCAL_ADHESION.html";"Focal adhesion";199;0,68941206;1,2702377;0,06957929;1;1;1880;"tags=21%, list=5%, signal=22%"
"TASTE_TRANSDUCTION (hsa04742)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_TASTE_TRANSDUCTION.html";"Taste transduction";51;0,8391154;1,2646213;0,10543657;1;1;1679;"tags=16%, list=5%, signal=16%"
"NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION (hsa04080)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION.html";"Neuroactive ligand-receptor interaction";272;0,66811126;1,2600396;0,065967016;1;1;2490;"tags=21%, list=7%, signal=22%"
"MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION (N01443)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION.html";"Pathway Definition from KEGG: PORCN -> WNT";19;0,9335757;1,2534916;0,05226481;1;1;1528;"tags=37%, list=4%, signal=38%"
"REGULATION_OF_AUTOPHAGY (hsa04140)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_REGULATION_OF_AUTOPHAGY.html";"Regulation of autophagy";35;0,87295353;1,2399693;0,124394186;1;1;212;"tags=3%, list=1%, signal=3%"
"MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY (N01579)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: (CD80,CD86) -> CTLA4 -> PP2A -| AKT";22;0,89666075;1,2289816;0,1388889;1;1;2337;"tags=23%, list=6%, signal=24%"
"MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY (N00355)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: PP2A -| AKT";19;0,896666;1,2229637;0,16750419;1;1;2337;"tags=26%, list=6%, signal=28%"
"ALDOSTERONE_REGULATED_SODIUM_REABSORPTION (hsa04960)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION.html";"Aldosterone-regulated sodium reabsorption";42;0,8119768;1,2057104;0,21367522;1;1;2645;"tags=17%, list=7%, signal=18%"
"RENAL_CELL_CARCINOMA (hsa05211)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_RENAL_CELL_CARCINOMA.html";"Renal cell carcinoma";70;0,76245636;1,2054791;0,19706841;1;1;3264;"tags=16%, list=9%, signal=17%"
"NEUROTROPHIN_SIGNALING_PATHWAY (hsa04722)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_NEUROTROPHIN_SIGNALING_PATHWAY.html";"Neurotrophin signaling pathway";126;0,69139427;1,202618;0,1658842;1;1;2481;"tags=17%, list=7%, signal=18%"
"MEDICUS_REFERENCE_CGAS_STING_SIGNALING_PATHWAY (N00395)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_CGAS_STING_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: DNA -> CGAS -> cGAMP -> STING1 -> TBK1 -> IRF3 => (IFNA,IFNB)";18;0,8933223;1,198542;0,19965577;1;1;3862;"tags=17%, list=11%, signal=19%"
"MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY (N01657)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: (GPCR+GNB+GNG) -> PI3Kgamma -> PIP3 -> AKT";32;0,8362177;1,1943126;0,23832528;1;1;2267;"tags=28%, list=6%, signal=30%"
